"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","PCC.cor","p_value","adjusted_p_value"
"3585","Cluster_8888","lncRNA_7041",165,-22.14,"2 19","7471 7492",18,"72.22%","94.44%",-0.672870190302125,0.530122490574565,0.98228265447747
"3586","Cluster_8888","lncRNA_7042",165,-22.14,"2 19","7471 7492",18,"72.22%","94.44%",-0.672870190302125,0.530122490574565,0.98228265447747
"3587","Cluster_8888","lncRNA_7043",165,-22.14,"2 19","7471 7492",18,"72.22%","94.44%",-0.672870190302125,0.530122490574565,0.98228265447747
"3588","Cluster_8888","lncRNA_7044",165,-22.14,"2 19","7471 7492",18,"72.22%","94.44%",-0.672870190302125,0.530122490574565,0.98228265447747
"3589","Cluster_8888","lncRNA_7045",165,-22.14,"2 19","4078 4099",18,"72.22%","94.44%",-0.568878006742947,0.614755302705565,0.98228265447747
"3590","Cluster_8888","lncRNA_7046",165,-22.14,"2 19","3316 3337",18,"72.22%","94.44%",-0.708489605750766,0.498753799952171,0.98228265447747
"3591","Cluster_8888","lncRNA_7359",164,-20.49,"2 19","4115 4138",20,"80.00%","85.00%",-0.595257059557701,0.594100450428145,0.98228265447747
"3592","Cluster_8888","lncRNA_7686",154,-22.08,"2 20","1775 1797",20,"65.00%","80.00%",-0.322529356063616,0.790933791308454,0.992560534212083
"3593","Cluster_8888","lncRNA_7687",154,-22.08,"2 20","1768 1790",20,"65.00%","80.00%",-0.324030948705278,0.78992360388003,0.992434053965432
"3594","Cluster_8888","lncRNA_7690",154,-22.08,"2 20","6064 6081",18,"77.78%","83.33%",-0.307844621376334,0.800784608063032,0.994248178674756
"3595","Cluster_8888","lncRNA_7797",150,-20.6,"2 20","203 227",22,"59.09%","77.27%",0.0300797882465309,0.980847723169773,0.999683876482755
"3596","Cluster_8888","lncRNA_8012",178,-20.7,"2 20","1757 1778",19,"89.47%","89.47%",-0.294496318530635,0.809696256759883,0.994248178674756
"3597","Cluster_8888","lncRNA_854",158,-21.71,"2 20","22803 22827",22,"68.18%","77.27%",-0.286624687827339,0.814933461242091,0.994248178674756
"3598","Cluster_8888","lncRNA_8859",157,-20.32,"2 20","16056 16075",18,"72.22%","83.33%",-0.398146452543241,0.739307163275581,0.98544930497746
"3599","Cluster_8888","lncRNA_9081",151,-21.3,"2 20","458 478",18,"61.11%","77.78%",0.954732554622175,0.192282679611967,0.98228265447747
"3600","Cluster_8888","lncRNA_9251",169,-20.94,"2 19","15927 15949",19,"78.95%","89.47%",-0.155366509252684,0.900688297783721,0.999683876482755
"3601","Cluster_8888","lncRNA_9252",169,-20.94,"2 19","9651 9673",19,"78.95%","89.47%",-0.207201663291351,0.867128746965652,0.996085070283127
"3602","Cluster_8888","lncRNA_9253",169,-20.94,"2 19","9651 9673",19,"78.95%","89.47%",-0.207201663291351,0.867128746965652,0.996085070283127
"3603","Cluster_8888","lncRNA_9498",165,-20.48,"2 14","3201 3221",12,"100.00%","100.00%",-0.302064097068748,0.804648668435757,0.994248178674756
"3604","Cluster_8888","lncRNA_9498",165,-20.48,"2 14","42 62",12,"100.00%","100.00%",-0.302064097068748,0.804648668435757,0.994248178674756
"3605","Cluster_8888","lncRNA_9553",161,-20.51,"2 20","2506 2525",18,"77.78%","83.33%",-0.344924959671539,0.775808721166952,0.989673007444756
"3606","Cluster_8888","lncRNA_9723",174,-21.82,"2 19","3713 3733",17,"88.24%","88.24%",-0.26984330818065,0.826056188988142,0.99500445868736
"3607","Cluster_8888","lncRNA_9794",187,-29.37,"2 20","10121 10141",18,"94.44%","94.44%",-0.272454852332548,0.824328919650059,0.994618232263789
"3608","Cluster_8888","lncRNA_9795",187,-29.37,"2 20","5244 5264",18,"94.44%","94.44%",-0.271332132620591,0.825071645727238,0.994862377402245
"3609","Cluster_8888","lncRNA_9882",162,-20.02,"2 19","30114 30134",17,"70.59%","88.24%",-0.856686770926288,0.345037949422076,0.98228265447747
"3610","Cluster_8888","lncRNA_9992",173,-26.05,"2 20","1932 1951",18,"83.33%","94.44%",-0.266866255308353,0.828023605170563,0.995274073246762
"3611","Cluster_8988","lncRNA_1382",162,-22.94,"2 21","9110 9133",21,"71.43%","85.71%",0.411429790000922,0.730059070358041,0.984574125440263
"3612","Cluster_8988","lncRNA_1530",167,-23.09,"2 21","242 264",20,"75.00%","85.00%",0.0558451057744871,0.964429396246793,0.999683876482755
"3613","Cluster_8988","lncRNA_1567",158,-21.16,"2 18","3710 3731",17,"82.35%","88.24%",0.0718250095938858,0.954235372403387,0.999683876482755
"3614","Cluster_8988","lncRNA_1575",169,-20.98,"2 18","637 658",16,"87.50%","87.50%",0.256273155725376,0.835010681045205,0.995274073246762
"3615","Cluster_8988","lncRNA_1576",169,-20.98,"2 18","352 373",16,"87.50%","87.50%",0.315855800769437,0.795416828569089,0.993557547533227
"3616","Cluster_8988","lncRNA_1934",162,-21.06,"2 20","1707 1729",19,"68.42%","89.47%",-0.0318852943680319,0.97969775004458,0.999683876482755
"3617","Cluster_8988","lncRNA_2164",170,-24.36,"2 19","1352 1373",17,"76.47%","94.12%",-0.0368172753354828,0.976556096106579,0.999683876482755
"3618","Cluster_8988","lncRNA_2304",163,-22.06,"2 21","624 647",21,"71.43%","80.95%",0.265227977489353,0.829105558963466,0.995274073246762
"3619","Cluster_8988","lncRNA_2380",154,-20.8,"2 20","5234 5257",20,"60.00%","85.00%",0.180518175734282,0.884445071966892,0.999092497438317
"3620","Cluster_8988","lncRNA_2458",176,-20.89,"2 21","4056 4077",19,"84.21%","84.21%",0.12122084743566,0.922638151321931,0.999683876482755
"3621","Cluster_8988","lncRNA_2459",176,-20.89,"2 21","3631 3652",19,"84.21%","84.21%",0.0689016665883475,0.956101055266108,0.999683876482755
"3622","Cluster_8988","lncRNA_2879",161,-22.83,"2 20","1468 1488",18,"72.22%","88.89%",0.456802851318649,0.697988966876238,0.98228265447747
"3623","Cluster_8988","lncRNA_2880",161,-22.83,"2 20","15417 15437",18,"72.22%","88.89%",0.23018910797611,0.85213104915627,0.995313587247997
"3624","Cluster_8988","lncRNA_3176",162,-21.38,"2 21","930 950",19,"68.42%","89.47%",-0.745919211543046,0.464020965519662,0.98228265447747
"3625","Cluster_8988","lncRNA_3198",168,-22.76,"2 21","3017 3038",19,"73.68%","84.21%",0.0860148226113438,0.945173514868548,0.999683876482755
"3626","Cluster_8988","lncRNA_3318",176,-22.88,"2 21","7761 7782",19,"73.68%","94.74%",0.159299491406851,0.898152905022864,0.999683876482755
"3627","Cluster_8988","lncRNA_3319",176,-22.88,"2 21","7753 7774",19,"73.68%","94.74%",0.138415306606288,0.911598252918611,0.999683876482755
"3628","Cluster_8988","lncRNA_3636",168,-22.49,"2 18","18291 18313",17,"82.35%","94.12%",0.170657562558369,0.890821629742428,0.999683876482755
"3629","Cluster_8988","lncRNA_3730",150,-20.19,"2 21","5112 5138",24,"62.50%","75.00%",0.45437440986475,0.699725667981427,0.98228265447747
"3630","Cluster_8988","lncRNA_3790",148,-21.34,"2 21","1 18",19,"63.16%","78.95%",0.492376064261628,0.672256962415705,0.98228265447747
"3631","Cluster_8988","lncRNA_4174",171,-20.82,"2 20","8980 9001",18,"77.78%","88.89%",0.215922168522403,0.861448505348964,0.995880258682544
"3632","Cluster_8988","lncRNA_4175",171,-20.82,"2 20","8980 9001",18,"77.78%","88.89%",0.215850490316822,0.861495239165251,0.99588378939229
"3633","Cluster_8988","lncRNA_4176",171,-20.82,"2 20","8841 8862",18,"77.78%","88.89%",0.230618451367407,0.851850163463736,0.995313587247997
"3634","Cluster_8988","lncRNA_4177",171,-20.82,"2 20","8607 8628",18,"77.78%","88.89%",0.245004118754456,0.84242136517565,0.995313587247997
"3635","Cluster_8988","lncRNA_4514",159,-20.83,"2 17","3002 3024",16,"75.00%","93.75%",0.235707297796084,0.848518675389698,0.995313587247997
"3636","Cluster_8988","lncRNA_4514",159,-20.83,"2 17","6033 6055",16,"75.00%","93.75%",0.235707297796084,0.848518675389698,0.995313587247997
"3637","Cluster_8988","lncRNA_4515",159,-20.83,"2 17","1919 1941",16,"75.00%","93.75%",0.291860527329141,0.811451378230635,0.994248178674756
"3638","Cluster_8988","lncRNA_4515",159,-20.83,"2 17","4950 4972",16,"75.00%","93.75%",0.291860527329141,0.811451378230635,0.994248178674756
"3639","Cluster_8988","lncRNA_4752",162,-20.5,"2 21","14763 14788",23,"73.91%","78.26%",0.0382644405781623,0.9756341521341,0.999683876482755
"3640","Cluster_8988","lncRNA_4752",163,-20.03,"2 20","5825 5846",18,"66.67%","88.89%",0.0382644405781623,0.9756341521341,0.999683876482755
"3641","Cluster_8988","lncRNA_4752",163,-20.03,"2 20","6425 6446",18,"66.67%","88.89%",0.0382644405781623,0.9756341521341,0.999683876482755
"3642","Cluster_8988","lncRNA_478",163,-22.06,"2 21","3317 3340",21,"71.43%","80.95%",-0.266524003134433,0.828249677810631,0.995274073246762
"3643","Cluster_8988","lncRNA_4955",170,-24.36,"2 19","1858 1879",17,"76.47%","94.12%",0.0288417139159947,0.981636248087575,0.999683876482755
"3644","Cluster_8988","lncRNA_4981",169,-23.79,"2 18","485 506",16,"81.25%","93.75%",0.966844097425296,0.164392826174673,0.98228265447747
"3645","Cluster_8988","lncRNA_4982",169,-23.79,"2 18","485 506",16,"81.25%","93.75%",0.966844097425296,0.164392826174673,0.98228265447747
"3646","Cluster_8988","lncRNA_5012",163,-23.36,"2 21","9184 9206",20,"70.00%","85.00%",0.50986791392223,0.659388533818401,0.98228265447747
"3647","Cluster_8988","lncRNA_5026",167,-22.03,"2 21","2861 2884",21,"76.19%","80.95%",-0.00523593352766348,0.996666685958902,0.999683876482755
"3648","Cluster_8988","lncRNA_5280",167,-20.07,"2 21","8114 8136",20,"80.00%","80.00%",0.0249788203235295,0.984096334973152,0.999683876482755
"3649","Cluster_8988","lncRNA_5281",167,-20.07,"2 21","7369 7391",20,"80.00%","80.00%",0.00922534163358311,0.994126881800031,0.999683876482755
"3650","Cluster_8988","lncRNA_5512",170,-24.36,"2 19","2047 2068",17,"76.47%","94.12%",-0.0374093420004179,0.976178914901816,0.999683876482755
"3651","Cluster_8988","lncRNA_5545",166,-20.47,"2 20","430 452",19,"73.68%","89.47%",0.209102829150904,0.865891322979727,0.995971053942317
"3652","Cluster_8988","lncRNA_5646",155,-21.06,"2 21","169 191",20,"60.00%","85.00%",0.0860148226113438,0.945173514868548,0.999683876482755
"3653","Cluster_8988","lncRNA_6195",153,-20.18,"2 21","11593 11617",22,"68.18%","81.82%",0.166308827491936,0.893630273810204,0.999683876482755
"3654","Cluster_8988","lncRNA_6222",164,-23.25,"2 21","310 331",19,"63.16%","89.47%",0.0982080579042141,0.937377868853212,0.999683876482755
"3655","Cluster_8988","lncRNA_6442",176,-22.41,"2 21","14 35",19,"78.95%","89.47%",0.819808378836323,0.388159818464786,0.98228265447747
"3656","Cluster_8988","lncRNA_6595",159,-21.96,"2 21","854 877",21,"66.67%","80.95%",-0.10727071913291,0.931577686150966,0.999683876482755
"3657","Cluster_8988","lncRNA_6670",160,-20.45,"2 13","6223 6244",11,"100.00%","100.00%",0.120936275339779,0.92282065826223,0.999683876482755
"3658","Cluster_8988","lncRNA_6671",160,-20.45,"2 13","5172 5193",11,"100.00%","100.00%",0.115547891273064,0.92627524913973,0.999683876482755
"3659","Cluster_8988","lncRNA_6672",160,-20.45,"2 13","5172 5193",11,"100.00%","100.00%",0.115547891273064,0.92627524913973,0.999683876482755
"3660","Cluster_8988","lncRNA_7181",177,-22.35,"2 20","6920 6940",18,"88.89%","94.44%",0.3228753296252,0.790701088196833,0.992519810641174
"3661","Cluster_8988","lncRNA_7181",177,-22.35,"2 20","7634 7654",18,"88.89%","94.44%",0.3228753296252,0.790701088196833,0.992519810641174
"3662","Cluster_8988","lncRNA_7440",166,-20.72,"2 20","9585 9607",19,"78.95%","84.21%",0.399017841354519,0.738702296152163,0.98544930497746
"3663","Cluster_8988","lncRNA_7441",166,-20.72,"2 20","1979 2001",19,"78.95%","84.21%",0.563227006505804,0.619119312835699,0.98228265447747
"3664","Cluster_8988","lncRNA_7518",154,-21.74,"2 21","6026 6054",26,"69.23%","69.23%",0.0223857210417196,0.985747616836835,0.999683876482755
"3665","Cluster_8988","lncRNA_7531",169,-21.65,"2 20","2987 3010",20,"85.00%","85.00%",0.261542473612357,0.831537702539656,0.995274073246762
"3666","Cluster_8988","lncRNA_7673",158,-20.16,"2 20","4197 4221",21,"71.43%","76.19%",0.44202952035384,0.708517284635221,0.98228265447747
"3667","Cluster_8988","lncRNA_7695",158,-20.72,"2 21","5028 5052",22,"68.18%","81.82%",-0.351718495458322,0.771194866106874,0.988862431799038
"3668","Cluster_8988","lncRNA_7703",168,-20.54,"2 19","2431 2451",17,"88.24%","88.24%",0.110557673432655,0.929472622366107,0.999683876482755
"3669","Cluster_8988","lncRNA_7946",152,-21.68,"2 18","587 611",19,"63.16%","84.21%",0.472429778258104,0.686754059532533,0.98228265447747
"3670","Cluster_8988","lncRNA_812",169,-20.68,"2 20","3195 3215",18,"83.33%","88.89%",0.386158577435242,0.747603499821814,0.986178061291734
"3671","Cluster_8988","lncRNA_854",156,-22.33,"2 21","12888 12906",19,"73.68%","78.95%",0.154638194240489,0.901157629832005,0.999683876482755
"3672","Cluster_8988","lncRNA_8602",159,-20.3,"2 21","6025 6047",20,"70.00%","80.00%",-0.0417189531794888,0.973433179255989,0.999683876482755
"3673","Cluster_8988","lncRNA_9210",158,-21.28,"2 20","1332 1356",21,"71.43%","76.19%",0.110561816230732,0.92946996871065,0.999683876482755
"3674","Cluster_8988","lncRNA_9487",165,-20.8,"2 20","1742 1767",22,"77.27%","81.82%",-0.110535590859412,0.929486767263808,0.999683876482755
"3675","Cluster_8988","lncRNA_9488",165,-20.8,"2 20","1742 1767",22,"77.27%","81.82%",0.135271967668012,0.913618369447679,0.999683876482755
"3676","Cluster_8988","lncRNA_9489",166,-21.95,"2 21","4991 5014",21,"71.43%","90.48%",0.927438131291157,0.244011953891179,0.98228265447747
"3677","Cluster_8988","lncRNA_9493",165,-20.8,"2 20","466 491",22,"77.27%","81.82%",-0.269746981632565,0.826119873955619,0.995023740712547
"3678","Cluster_8988","lncRNA_990",162,-20.49,"2 21","5182 5202",19,"68.42%","89.47%",0.595644195062265,0.593793678450404,0.98228265447747
"3679","Cluster_8988","lncRNA_9950",171,-20.5,"2 20","1538 1559",18,"77.78%","88.89%",0.276343234419831,0.82175468706605,0.994397914455085
"3680","Cluster_8988","lncRNA_9967",177,-24.9,"2 20","768 788",18,"88.89%","94.44%",0.323161248864378,0.790508755946588,0.992479716833636
"3681","Cluster_9149","lncRNA_003",155,-20.29,"2 16","685 706",14,"78.57%","85.71%",-0.556632206414548,0.624186546126502,0.98228265447747
"3682","Cluster_9149","lncRNA_10075",144,-21.68,"2 14","2805 2827",13,"69.23%","92.31%",-0.447502085285054,0.704627411912354,0.98228265447747
"3683","Cluster_9149","lncRNA_10075",148,-20.78,"2 20","3825 3844",18,"66.67%","77.78%",-0.447502085285054,0.704627411912354,0.98228265447747
"3684","Cluster_9149","lncRNA_106",146,-20.55,"2 21","9643 9663",19,"57.89%","78.95%",-0.675271434507025,0.52805297555632,0.98228265447747
"3685","Cluster_9149","lncRNA_1072",143,-20.97,"2 14","4707 4727",12,"75.00%","91.67%",-0.456323424361302,0.698332021579626,0.98228265447747
"3686","Cluster_9149","lncRNA_1073",143,-20.97,"2 14","1805 1825",12,"75.00%","91.67%",-0.431656977119768,0.715858198729442,0.982889724334266
"3687","Cluster_9149","lncRNA_1074",143,-20.97,"2 14","1805 1825",12,"75.00%","91.67%",-0.431656977119768,0.715858198729442,0.982889724334266
"3688","Cluster_9149","lncRNA_1075",142,-21.98,"2 16","9416 9440",17,"64.71%","76.47%",-0.499667234703387,0.666911257043185,0.98228265447747
"3689","Cluster_9149","lncRNA_1234",147,-20.29,"2 12","231 252",10,"80.00%","100.00%",0.993993287644266,0.0698121749606585,0.98228265447747
"3690","Cluster_9149","lncRNA_1269",159,-22.26,"2 21","1701 1724",21,"71.43%","76.19%",-0.596761207977054,0.592907925342013,0.98228265447747
"3691","Cluster_9149","lncRNA_1269",159,-22.26,"2 21","21 44",21,"71.43%","76.19%",-0.596761207977054,0.592907925342013,0.98228265447747
"3692","Cluster_9149","lncRNA_1270",159,-22.26,"2 21","1701 1724",21,"71.43%","76.19%",-0.596761207977054,0.592907925342013,0.98228265447747
"3693","Cluster_9149","lncRNA_1270",159,-22.26,"2 21","21 44",21,"71.43%","76.19%",-0.596761207977054,0.592907925342013,0.98228265447747
"3694","Cluster_9149","lncRNA_1297",148,-21.13,"2 20","7650 7672",20,"65.00%","80.00%",-0.500925077899224,0.665986427145824,0.98228265447747
"3695","Cluster_9149","lncRNA_1301",160,-20.76,"2 21","1646 1667",19,"68.42%","78.95%",-0.5,0.666666666666667,0.98228265447747
"3696","Cluster_9149","lncRNA_1340",154,-23.22,"2 21","17 34",19,"78.95%","78.95%",-0.637061974119833,0.560299049427254,0.98228265447747
"3697","Cluster_9149","lncRNA_136",153,-23.56,"2 21","2711 2730",19,"63.16%","84.21%",-0.431730514638636,0.71580629807736,0.982889724334266
"3698","Cluster_9149","lncRNA_137",157,-21.95,"2 21","4035 4054",19,"68.42%","84.21%",-0.528399230880067,0.645584877996685,0.98228265447747
"3699","Cluster_9149","lncRNA_138",157,-21.95,"2 21","4035 4054",19,"68.42%","84.21%",-0.553293541427697,0.626741573238453,0.98228265447747
"3700","Cluster_9149","lncRNA_1436",148,-24.59,"2 18","1761 1785",19,"63.16%","78.95%",-0.522157300329334,0.650254772217383,0.98228265447747
"3701","Cluster_9149","lncRNA_1468",153,-20.62,"2 14","113 134",12,"75.00%","100.00%",-0.813912918015056,0.394666499208427,0.98228265447747
"3702","Cluster_9149","lncRNA_1563",149,-23.73,"2 14","17717 17738",12,"75.00%","91.67%",-0.542338578317103,0.635078018365289,0.98228265447747
"3703","Cluster_9149","lncRNA_1572",153,-25.16,"2 18","787 808",16,"68.75%","81.25%",-0.541701513822933,0.635560627239056,0.98228265447747
"3704","Cluster_9149","lncRNA_1589",157,-23.57,"2 14","72 93",12,"83.33%","100.00%",-0.770580902801427,0.439932421002958,0.98228265447747
"3705","Cluster_9149","lncRNA_1665",154,-23.92,"2 15","3623 3644",13,"76.92%","92.31%",-0.300643538140207,0.805597115483258,0.994248178674756
"3706","Cluster_9149","lncRNA_1694",156,-22.06,"2 21","845 866",19,"63.16%","78.95%",-0.958754055502665,0.183480496066135,0.98228265447747
"3707","Cluster_9149","lncRNA_1695",160,-24.49,"2 21","8980 9001",19,"68.42%","78.95%",-0.640543881240623,0.557417918688099,0.98228265447747
"3708","Cluster_9149","lncRNA_1695",161,-30.15,"2 14","2903 2924",12,"91.67%","100.00%",-0.640543881240623,0.557417918688099,0.98228265447747
"3709","Cluster_9149","lncRNA_1711",150,-23.33,"2 16","328 351",16,"75.00%","81.25%",-0.692560986091936,0.512964704812226,0.98228265447747
"3710","Cluster_9149","lncRNA_1738",157,-22.22,"2 18","1536 1557",16,"75.00%","81.25%",-0.297870022212779,0.807447593955757,0.994248178674756
"3711","Cluster_9149","lncRNA_1759",157,-20.98,"2 21","33421 33440",19,"68.42%","84.21%",-0.528077042170992,0.645826442720489,0.98228265447747
"3712","Cluster_9149","lncRNA_1763",149,-21.3,"2 16","1457 1477",14,"78.57%","85.71%",-0.518626717059273,0.652886895588477,0.98228265447747
"3713","Cluster_9149","lncRNA_1785",165,-27.35,"2 20","10969 10989",18,"83.33%","83.33%",-0.350067954163793,0.772316982777097,0.989065743089201
"3714","Cluster_9149","lncRNA_1834",151,-21.66,"2 20","547 568",18,"61.11%","77.78%",-0.850169546136437,0.352998722849422,0.98228265447747
"3715","Cluster_9149","lncRNA_1882",168,-20.39,"2 21","119 140",19,"73.68%","84.21%",-0.540596104129997,0.63639747265665,0.98228265447747
"3716","Cluster_9149","lncRNA_1882",168,-20.39,"2 21","458 479",19,"73.68%","84.21%",-0.540596104129997,0.63639747265665,0.98228265447747
"3717","Cluster_9149","lncRNA_1884",153,-22.11,"2 14","7196 7217",12,"75.00%","100.00%",-0.365745009224087,0.761628455195069,0.987000052035693
"3718","Cluster_9149","lncRNA_1900",146,-20.89,"2 18","5201 5220",16,"75.00%","75.00%",-0.6978859504698,0.508248459670032,0.98228265447747
"3719","Cluster_9149","lncRNA_1900",149,-20.66,"2 18","5331 5352",16,"62.50%","81.25%",-0.6978859504698,0.508248459670032,0.98228265447747
"3720","Cluster_9149","lncRNA_1900",149,-20.66,"2 18","93 114",16,"62.50%","81.25%",-0.6978859504698,0.508248459670032,0.98228265447747
"3721","Cluster_9149","lncRNA_1901",146,-20.89,"2 18","1906 1925",16,"75.00%","75.00%",-0.704508977454902,0.502334569733554,0.98228265447747
"3722","Cluster_9149","lncRNA_1901",146,-20.89,"2 18","7144 7163",16,"75.00%","75.00%",-0.704508977454902,0.502334569733554,0.98228265447747
"3723","Cluster_9149","lncRNA_1901",149,-20.66,"2 18","2036 2057",16,"62.50%","81.25%",-0.704508977454902,0.502334569733554,0.98228265447747
