species,feature_type,feature_id,genomic_class,host_gene_id,chr,promoter_start,promoter_end,strand
Ptuh,lncRNA,lncRNA_13045,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3661036,3662935,+
Ptuh,lncRNA,lncRNA_13046,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3666136,3668035,+
Ptuh,lncRNA,lncRNA_13047,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3729892,3731791,+
Ptuh,lncRNA,lncRNA_13048,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3781494,3783393,+
Ptuh,lncRNA,lncRNA_13049,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3781494,3783393,+
Ptuh,lncRNA,lncRNA_13050,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3782147,3784046,+
Ptuh,lncRNA,lncRNA_13051,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3826365,3828264,+
Ptuh,lncRNA,lncRNA_13052,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3826371,3828270,+
Ptuh,lncRNA,lncRNA_13053,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4020797,4022696,+
Ptuh,lncRNA,lncRNA_13054,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4253471,4255370,+
Ptuh,lncRNA,lncRNA_13055,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4383365,4385264,+
Ptuh,lncRNA,lncRNA_13056,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4415501,4417400,+
Ptuh,lncRNA,lncRNA_13057,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4453119,4455018,+
Ptuh,lncRNA,lncRNA_13058,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4570749,4572648,+
Ptuh,lncRNA,lncRNA_13059,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4583528,4585427,+
Ptuh,lncRNA,lncRNA_13060,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4757562,4759461,+
Ptuh,lncRNA,lncRNA_13061,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4756267,4758166,+
Ptuh,lncRNA,lncRNA_13062,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4797954,4799853,+
Ptuh,lncRNA,lncRNA_13063,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,187261,189160,+
Ptuh,lncRNA,lncRNA_13064,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,255773,257672,+
Ptuh,lncRNA,lncRNA_13065,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,264043,265942,+
Ptuh,lncRNA,lncRNA_13066,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,492781,494680,+
Ptuh,lncRNA,lncRNA_13067,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,503089,504988,+
Ptuh,lncRNA,lncRNA_13068,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,703036,704935,+
Ptuh,lncRNA,lncRNA_13069,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1001122,1003021,+
Ptuh,lncRNA,lncRNA_13070,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1250803,1252702,+
Ptuh,lncRNA,lncRNA_13071,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1253938,1255837,+
Ptuh,lncRNA,lncRNA_13072,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1298202,1300101,+
Ptuh,lncRNA,lncRNA_13073,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1452594,1454493,+
Ptuh,lncRNA,lncRNA_13074,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1478882,1480781,+
Ptuh,lncRNA,lncRNA_13075,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1485848,1487747,+
Ptuh,lncRNA,lncRNA_13076,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1601088,1602987,+
Ptuh,lncRNA,lncRNA_13077,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1601710,1603609,+
Ptuh,lncRNA,lncRNA_13078,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1612824,1614723,+
Ptuh,lncRNA,lncRNA_13079,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1619801,1621700,+
Ptuh,lncRNA,lncRNA_13080,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1637335,1639234,+
Ptuh,lncRNA,lncRNA_13081,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1726478,1728377,+
Ptuh,lncRNA,lncRNA_13082,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1758717,1760616,+
Ptuh,lncRNA,lncRNA_13083,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1939273,1941172,+
Ptuh,lncRNA,lncRNA_13084,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1939273,1941172,+
Ptuh,lncRNA,lncRNA_13085,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1939273,1941172,+
Ptuh,lncRNA,lncRNA_13086,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1939285,1941184,+
Ptuh,lncRNA,lncRNA_13087,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1939285,1941184,+
Ptuh,lncRNA,lncRNA_13088,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1939286,1941185,+
Ptuh,lncRNA,lncRNA_13089,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1953503,1955402,+
Ptuh,lncRNA,lncRNA_13090,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1961540,1963439,+
Ptuh,lncRNA,lncRNA_13091,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2026425,2028324,+
Ptuh,lncRNA,lncRNA_13092,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2095620,2097519,+
Ptuh,lncRNA,lncRNA_13093,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2160852,2162751,+
Ptuh,lncRNA,lncRNA_13094,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2214242,2216141,+
Ptuh,lncRNA,lncRNA_13095,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2218086,2219985,+
Ptuh,lncRNA,lncRNA_13096,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2267723,2269622,+
Ptuh,lncRNA,lncRNA_13097,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2361466,2363365,+
Ptuh,lncRNA,lncRNA_13098,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2439588,2441487,+
Ptuh,lncRNA,lncRNA_13099,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2470207,2472106,+
Ptuh,lncRNA,lncRNA_13100,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2485611,2487510,+
Ptuh,lncRNA,lncRNA_13101,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2485658,2487557,+
Ptuh,lncRNA,lncRNA_13102,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2633022,2634921,+
Ptuh,lncRNA,lncRNA_13103,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2639485,2641384,+
Ptuh,lncRNA,lncRNA_13104,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2789438,2791337,+
Ptuh,lncRNA,lncRNA_13105,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2793504,2795403,+
Ptuh,lncRNA,lncRNA_13106,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2861449,2863348,+
Ptuh,lncRNA,lncRNA_13107,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3014203,3016102,+
Ptuh,lncRNA,lncRNA_13108,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3192214,3194113,+
Ptuh,lncRNA,lncRNA_13109,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3194804,3196703,+
Ptuh,lncRNA,lncRNA_13110,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3250681,3252580,+
Ptuh,lncRNA,lncRNA_13111,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3295692,3297591,+
Ptuh,lncRNA,lncRNA_13112,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3368563,3370462,+
Ptuh,lncRNA,lncRNA_13113,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3379075,3380974,+
Ptuh,lncRNA,lncRNA_13114,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3618964,3620863,+
Ptuh,lncRNA,lncRNA_13115,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3625472,3627371,+
Ptuh,lncRNA,lncRNA_13116,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3553903,3555802,+
Ptuh,lncRNA,lncRNA_13117,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3576143,3578042,+
Ptuh,lncRNA,lncRNA_13118,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3576875,3578774,+
Ptuh,lncRNA,lncRNA_13119,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3576876,3578775,+
Ptuh,lncRNA,lncRNA_13120,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3639971,3641870,+
Ptuh,lncRNA,lncRNA_13121,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3640942,3642841,+
Ptuh,lncRNA,lncRNA_13122,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3649616,3651515,+
Ptuh,lncRNA,lncRNA_13123,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3649616,3651515,+
Ptuh,lncRNA,lncRNA_13124,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3650145,3652044,+
Ptuh,lncRNA,lncRNA_13125,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3582926,3584825,+
Ptuh,lncRNA,lncRNA_13126,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3628073,3629972,+
Ptuh,lncRNA,lncRNA_13127,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3661637,3663536,+
Ptuh,lncRNA,lncRNA_13128,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3688161,3690060,+
Ptuh,lncRNA,lncRNA_13129,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3691593,3693492,+
Ptuh,lncRNA,lncRNA_13130,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3691645,3693544,+
Ptuh,lncRNA,lncRNA_13131,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3777862,3779761,+
Ptuh,lncRNA,lncRNA_13132,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3780006,3781905,+
Ptuh,lncRNA,lncRNA_13133,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3780006,3781905,+
Ptuh,lncRNA,lncRNA_13134,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3780752,3782651,+
Ptuh,lncRNA,lncRNA_13135,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3863895,3865794,+
Ptuh,lncRNA,lncRNA_13136,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3863895,3865794,+
Ptuh,lncRNA,lncRNA_13137,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3864133,3866032,+
Ptuh,lncRNA,lncRNA_13138,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3864545,3866444,+
Ptuh,lncRNA,lncRNA_13139,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3865888,3867787,+
Ptuh,lncRNA,lncRNA_13140,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3865902,3867801,+
Ptuh,lncRNA,lncRNA_13141,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3865930,3867829,+
Ptuh,lncRNA,lncRNA_13142,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3865930,3867829,+
Ptuh,lncRNA,lncRNA_13143,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3865942,3867841,+
Ptuh,lncRNA,lncRNA_13144,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3901230,3903129,+
Ptuh,lncRNA,lncRNA_13145,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3784411,3786310,+
Ptuh,lncRNA,lncRNA_13146,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3787595,3789494,+
Ptuh,lncRNA,lncRNA_13147,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3801954,3803853,+
Ptuh,lncRNA,lncRNA_13148,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3832795,3834694,+
Ptuh,lncRNA,lncRNA_13149,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3834132,3836031,+
Ptuh,lncRNA,lncRNA_13150,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4013879,4015778,+
Ptuh,lncRNA,lncRNA_13151,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3853686,3855585,+
Ptuh,lncRNA,lncRNA_13152,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3860130,3862029,+
Ptuh,lncRNA,lncRNA_13153,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3954351,3956250,+
Ptuh,lncRNA,lncRNA_13154,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3970467,3972366,+
Ptuh,lncRNA,lncRNA_13155,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3976496,3978395,+
Ptuh,lncRNA,lncRNA_13156,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3976562,3978461,+
Ptuh,lncRNA,lncRNA_13157,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3985182,3987081,+
Ptuh,lncRNA,lncRNA_13158,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4003063,4004962,+
Ptuh,lncRNA,lncRNA_13159,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4004085,4005984,+
Ptuh,lncRNA,lncRNA_13160,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4004943,4006842,+
Ptuh,lncRNA,lncRNA_13161,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4004982,4006881,+
Ptuh,lncRNA,lncRNA_13162,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4024488,4026387,+
Ptuh,lncRNA,lncRNA_13163,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4024625,4026524,+
Ptuh,lncRNA,lncRNA_13164,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4024654,4026553,+
Ptuh,lncRNA,lncRNA_13165,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4037088,4038987,+
Ptuh,lncRNA,lncRNA_13166,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4044603,4046502,+
Ptuh,lncRNA,lncRNA_13167,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4035010,4036909,+
Ptuh,lncRNA,lncRNA_13168,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4054088,4055987,+
Ptuh,lncRNA,lncRNA_13169,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4124434,4126333,+
Ptuh,lncRNA,lncRNA_13170,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4125330,4127229,+
Ptuh,lncRNA,lncRNA_13171,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4125336,4127235,+
Ptuh,lncRNA,lncRNA_13172,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4125340,4127239,+
Ptuh,lncRNA,lncRNA_13173,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4125340,4127239,+
Ptuh,lncRNA,lncRNA_13174,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4126202,4128101,+
Ptuh,lncRNA,lncRNA_13175,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4085823,4087722,+
Ptuh,lncRNA,lncRNA_13176,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4091220,4093119,+
Ptuh,lncRNA,lncRNA_13177,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4208283,4210182,+
Ptuh,lncRNA,lncRNA_13178,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4208283,4210182,+
Ptuh,lncRNA,lncRNA_13179,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4208345,4210244,+
Ptuh,lncRNA,lncRNA_13180,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4208365,4210264,+
Ptuh,lncRNA,lncRNA_13181,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4208826,4210725,+
Ptuh,lncRNA,lncRNA_13182,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4208826,4210725,+
Ptuh,lncRNA,lncRNA_13183,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4211711,4213610,+
Ptuh,lncRNA,lncRNA_13184,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4293906,4295805,+
Ptuh,lncRNA,lncRNA_13185,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4296296,4298195,+
Ptuh,lncRNA,lncRNA_13186,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4297214,4299113,+
Ptuh,lncRNA,lncRNA_13187,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4297255,4299154,+
Ptuh,lncRNA,lncRNA_13188,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4297640,4299539,+
Ptuh,lncRNA,lncRNA_13189,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4223171,4225070,+
Ptuh,lncRNA,lncRNA_13190,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4223655,4225554,+
Ptuh,lncRNA,lncRNA_13191,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4227125,4229024,+
Ptuh,lncRNA,lncRNA_13192,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4227812,4229711,+
Ptuh,lncRNA,lncRNA_13193,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4397941,4399840,+
Ptuh,lncRNA,lncRNA_13194,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4236641,4238540,+
Ptuh,lncRNA,lncRNA_13195,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4237207,4239106,+
Ptuh,lncRNA,lncRNA_13196,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4253653,4255552,+
Ptuh,lncRNA,lncRNA_13197,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4290881,4292780,+
Ptuh,lncRNA,lncRNA_13198,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4357084,4358983,+
Ptuh,lncRNA,lncRNA_13199,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4388892,4390791,+
Ptuh,lncRNA,lncRNA_13200,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4397178,4399077,+
Ptuh,lncRNA,lncRNA_13201,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4413777,4415676,+
Ptuh,lncRNA,lncRNA_13202,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4416744,4418643,+
Ptuh,lncRNA,lncRNA_13203,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4417890,4419789,+
Ptuh,lncRNA,lncRNA_13204,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4417927,4419826,+
Ptuh,lncRNA,lncRNA_13205,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4419616,4421515,+
Ptuh,lncRNA,lncRNA_13206,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4419949,4421848,+
Ptuh,lncRNA,lncRNA_13207,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4419949,4421848,+
Ptuh,lncRNA,lncRNA_13208,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4478003,4479902,+
Ptuh,lncRNA,lncRNA_13209,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4481214,4483113,+
Ptuh,lncRNA,lncRNA_13210,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4481226,4483125,+
Ptuh,lncRNA,lncRNA_13211,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4512203,4514102,+
Ptuh,lncRNA,lncRNA_13212,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4521067,4522966,+
Ptuh,lncRNA,lncRNA_13213,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4565104,4567003,+
Ptuh,lncRNA,lncRNA_13214,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4722260,4724159,+
Ptuh,lncRNA,lncRNA_13215,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4922081,4923980,+
Ptuh,lncRNA,lncRNA_13216,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,8111,10010,+
Ptuh,lncRNA,lncRNA_13217,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,16710,18609,+
Ptuh,lncRNA,lncRNA_13218,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,26869,28768,+
Ptuh,lncRNA,lncRNA_13219,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,205885,207784,+
Ptuh,lncRNA,lncRNA_13220,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,211603,213502,+
Ptuh,lncRNA,lncRNA_13221,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,353583,355482,+
Ptuh,lncRNA,lncRNA_13222,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,454480,456379,+
Ptuh,lncRNA,lncRNA_13223,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,456984,458883,+
Ptuh,lncRNA,lncRNA_13224,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,459966,461865,+
Ptuh,lncRNA,lncRNA_13225,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,806807,808706,+
Ptuh,lncRNA,lncRNA_13226,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,920665,922564,+
Ptuh,lncRNA,lncRNA_13227,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,948915,950814,+
Ptuh,lncRNA,lncRNA_13228,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1301772,1303671,+
Ptuh,lncRNA,lncRNA_13229,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1552511,1554410,+
Ptuh,lncRNA,lncRNA_13230,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1554406,1556305,+
Ptuh,lncRNA,lncRNA_13231,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1729985,1731884,+
Ptuh,lncRNA,lncRNA_13232,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1734519,1736418,+
Ptuh,lncRNA,lncRNA_13233,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1823040,1824939,+
Ptuh,lncRNA,lncRNA_13234,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1825032,1826931,+
Ptuh,lncRNA,lncRNA_13235,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1874576,1876475,+
Ptuh,lncRNA,lncRNA_13236,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1901675,1903574,+
Ptuh,lncRNA,lncRNA_13237,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1933620,1935519,+
Ptuh,lncRNA,lncRNA_13238,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,1989981,1991880,+
Ptuh,lncRNA,lncRNA_13239,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2065098,2066997,+
Ptuh,lncRNA,lncRNA_13240,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2088056,2089955,+
Ptuh,lncRNA,lncRNA_13241,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2092102,2094001,+
Ptuh,lncRNA,lncRNA_13242,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2123777,2125676,+
Ptuh,lncRNA,lncRNA_13243,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2129684,2131583,+
Ptuh,lncRNA,lncRNA_13244,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2135344,2137243,+
Ptuh,lncRNA,lncRNA_13245,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2135984,2137883,+
Ptuh,lncRNA,lncRNA_13246,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2825428,2827327,+
Ptuh,lncRNA,lncRNA_13247,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2842207,2844106,+
Ptuh,lncRNA,lncRNA_13248,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2860860,2862759,+
Ptuh,lncRNA,lncRNA_13249,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2888198,2890097,+
Ptuh,lncRNA,lncRNA_13250,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2905994,2907893,+
Ptuh,lncRNA,lncRNA_13251,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2912959,2914858,+
Ptuh,lncRNA,lncRNA_13252,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2933777,2935676,+
Ptuh,lncRNA,lncRNA_13253,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2935326,2937225,+
Ptuh,lncRNA,lncRNA_13254,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2937105,2939004,+
Ptuh,lncRNA,lncRNA_13255,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,2944608,2946507,+
Ptuh,lncRNA,lncRNA_13256,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,3037420,3039319,+
Ptuh,lncRNA,lncRNA_13257,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4121181,4123080,+
Ptuh,lncRNA,lncRNA_13258,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4447514,4449413,+
Ptuh,lncRNA,lncRNA_13259,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4607202,4609101,+
Ptuh,lncRNA,lncRNA_13260,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4613170,4615069,+
Ptuh,lncRNA,lncRNA_13261,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4672405,4674304,+
Ptuh,lncRNA,lncRNA_13262,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4675610,4677509,+
Ptuh,lncRNA,lncRNA_13263,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4705307,4707206,+
Ptuh,lncRNA,lncRNA_13264,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4706451,4708350,+
Ptuh,lncRNA,lncRNA_13265,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4711308,4713207,+
Ptuh,lncRNA,lncRNA_13266,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4787256,4789155,+
Ptuh,lncRNA,lncRNA_13267,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4787907,4789806,+
Ptuh,lncRNA,lncRNA_13268,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4790930,4792829,+
Ptuh,lncRNA,lncRNA_13269,lncRNA,,Pocillopora_meandrina_HIv1___Sc0000027,4792736,4794635,+
