"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2985",2985,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:5612664-5613664",167,-22.42,2,20,75,96,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g17029.t1",-0.256637902800728,0.676861687998576,0.979171283307213,NA,NA,NA,NA,NA
"2986",2986,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:604043-605043",144,-20.48,2,18,28,54,21,"61.90%","71.43%","Pocillopora_meandrina_HIv1___TS.g17472.t1",-0.607993277916872,0.276645813128347,0.944044924257856,"Q9H611","ATP-dependent DNA helicase PIF1 (EC 3.6.4.12) (DNA repair and recombination helicase PIF1) (PIF1/RRM3 DNA helicase-like protein)","Homo sapiens (Human)","DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; mitochondrial genome maintenance [GO:0000002]; negative regulation of telomerase activity [GO:0051974]; negative regulation of telomere maintenance via telomerase [GO:0032211]; regulation of telomere maintenance [GO:0032204]; telomere maintenance via telomerase [GO:0007004]","GO:0000002; GO:0000287; GO:0000781; GO:0005524; GO:0005654; GO:0005657; GO:0005739; GO:0006260; GO:0006281; GO:0006310; GO:0007004; GO:0010521; GO:0016887; GO:0017116; GO:0032204; GO:0032211; GO:0032508; GO:0033678; GO:0042162; GO:0043139; GO:0051880; GO:0051974"
"2987",2987,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000025:632864-633864",176,-26.33,2,21,79,100,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___TS.g17473.t1",-0.0269903167646462,0.965639034196353,0.999610930147471,"Q9DBE8","Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2 homolog) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)","Mus musculus (Mouse)","dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; oligosaccharide-lipid intermediate biosynthetic process [GO:0006490]; protein glycosylation [GO:0006486]; response to calcium ion [GO:0051592]","GO:0000033; GO:0004378; GO:0005634; GO:0005737; GO:0006486; GO:0006488; GO:0006490; GO:0016020; GO:0046982; GO:0047485; GO:0048306; GO:0048471; GO:0051592; GO:0102704"
"2988",2988,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000026:1103601-1104601",150,-20.54,2,20,933,951,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11908.t1",0.10150872291384,0.870977381235052,0.996087148068407,"Q09694","Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)","lysine biosynthetic process [GO:0009085]; lysine biosynthetic process via aminoadipic acid [GO:0019878]","GO:0004753; GO:0004754; GO:0005737; GO:0009085; GO:0019878"
"2989",2989,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000027:1531447-1532447",163,-21.5,2,16,405,426,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g14027.t1",0.410982099829365,0.491849963740457,0.973552982047016,NA,NA,NA,NA,NA
"2990",2990,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000027:296228-297228",161,-24.41,2,16,742,762,14,"92.86%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g13876.t1",-0.572983908620523,0.312615809026329,0.954542961238812,"P49848","Transcription initiation factor TFIID subunit 6 (RNA polymerase II TBP-associated factor subunit E) (Transcription initiation factor TFIID 70 kDa subunit) (TAF(II)70) (TAFII-70) (TAFII70) (Transcription initiation factor TFIID 80 kDa subunit) (TAF(II)80) (TAFII-80) (TAFII80)","Homo sapiens (Human)","apoptotic process [GO:0006915]; DNA-templated transcription initiation [GO:0006352]; histone H3 acetylation [GO:0043966]; monoubiquitinated histone deubiquitination [GO:0035521]; monoubiquitinated histone H2A deubiquitination [GO:0035522]; mRNA transcription by RNA polymerase II [GO:0042789]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; positive regulation of transcription initiation by RNA polymerase II [GO:0060261]; protein phosphorylation [GO:0006468]; regulation of DNA repair [GO:0006282]; regulation of transcription by RNA polymerase II [GO:0006357]; RNA polymerase II preinitiation complex assembly [GO:0051123]; transcription by RNA polymerase II [GO:0006366]; transcription initiation at RNA polymerase II promoter [GO:0006367]","GO:0000124; GO:0003677; GO:0003713; GO:0005634; GO:0005654; GO:0005669; GO:0005829; GO:0006282; GO:0006352; GO:0006357; GO:0006366; GO:0006367; GO:0006468; GO:0006915; GO:0008285; GO:0016251; GO:0017162; GO:0032991; GO:0033276; GO:0035521; GO:0035522; GO:0042789; GO:0043065; GO:0043966; GO:0045786; GO:0045893; GO:0046695; GO:0046982; GO:0051123; GO:0060090; GO:0060261; GO:0071339; GO:2001244"
"2991",2991,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000028:3852764-3853764",156,-20.38,2,13,241,262,11,"90.91%","100.00%","Pocillopora_meandrina_HIv1___TS.g5619.t2",-0.450741719783544,0.446170932267589,0.97024921967979,"P26686","Serine-arginine protein 55 (SRP55) (52 kDa bracketing protein) (B52 protein) (Protein enhancer of deformed)","Drosophila melanogaster (Fruit fly)","defense response to virus [GO:0051607]; mitotic cell cycle [GO:0000278]; mitotic G1/S transition checkpoint signaling [GO:0044819]; mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of gene expression [GO:0010468]; regulation of mRNA 3'-end processing [GO:0031440]; regulation of mRNA splicing, via spliceosome [GO:0048024]; regulation of transcriptional start site selection at RNA polymerase II promoter [GO:0001178]; RNA splicing [GO:0008380]","GO:0000278; GO:0000381; GO:0000398; GO:0000791; GO:0001178; GO:0003723; GO:0003729; GO:0005634; GO:0005700; GO:0008380; GO:0010468; GO:0016607; GO:0031440; GO:0044819; GO:0048024; GO:0051607; GO:0071011; GO:0071013"
"2992",2992,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000028:4224557-4225557",153,-20.02,2,20,24,44,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1126.t1",NA,NA,NA,"O43854","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","Homo sapiens (Human)","cell adhesion [GO:0007155]; positive regulation of cell-substrate adhesion [GO:0010811]","GO:0005178; GO:0005509; GO:0007155; GO:0010811; GO:0062023; GO:0070062; GO:1903561"
"2993",2993,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000029:2507272-2508272",160,-22.54,2,21,29,50,19,"63.16%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g10380.t1",-0.825850035227821,0.084925024764577,0.83228374173401,NA,NA,NA,NA,NA
"2994",2994,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000029:4308564-4309564",162,-26.29,2,15,293,314,13,"84.62%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g10528.t1",0.00212437274322065,0.997295166650044,0.999715194379551,NA,NA,NA,NA,NA
"2995",2995,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000031:2413324-2413442",157,-22.62,2,19,41,63,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1448.t1",-0.619533814570409,0.265045318683626,0.941877769652754,NA,NA,NA,NA,NA
"2996",2996,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000031:2413324-2413442",157,-22.62,2,19,41,63,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g1449.t1",-0.0874516449504337,0.888795196935784,0.997033432013061,"P12007","Isovaleryl-CoA dehydrogenase, mitochondrial (IVD) (EC 1.3.8.4) (Butyryl-CoA dehydrogenase) (EC 1.3.8.1)","Rattus norvegicus (Rat)","branched-chain amino acid catabolic process [GO:0009083]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; leucine catabolic process [GO:0006552]; leucine metabolic process [GO:0006551]","GO:0003995; GO:0004085; GO:0005654; GO:0005739; GO:0005759; GO:0006551; GO:0006552; GO:0008470; GO:0009083; GO:0031966; GO:0033539; GO:0042802; GO:0050660"
"2997",2997,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000031:353642-354642",147,-23.08,2,17,319,344,19,"68.42%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g1327.t1",0.080489469434078,0.897628388644269,0.997033432013061,NA,NA,NA,NA,NA
"2998",2998,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000033:1689279-1690279",162,-22.26,2,21,884,904,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g609.t1",NA,NA,NA,NA,NA,NA,NA,NA
"2999",2999,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000033:3252583-3253583",159,-23.23,2,21,843,868,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g720.t1",-0.498230234393952,0.392954814180436,0.967903306776112,"Q9BRH9","Zinc finger protein 251","Homo sapiens (Human)","hematopoietic stem cell homeostasis [GO:0061484]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872; GO:0061484"
"3000",3000,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000033:3252773-3253773",159,-23.23,2,21,653,678,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g721.t1",0.35401092117823,0.55885947264073,0.973839008969304,"A7MBD1","M-phase inducer phosphatase 1 (EC 3.1.3.48) (Dual specificity phosphatase Cdc25A)","Bos taurus (Bovine)","cell division [GO:0051301]; cellular response to UV [GO:0034644]; G2/M transition of mitotic cell cycle [GO:0000086]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of G2/MI transition of meiotic cell cycle [GO:0110032]; protein dephosphorylation [GO:0006470]; response to radiation [GO:0009314]","GO:0000086; GO:0004725; GO:0005634; GO:0005737; GO:0006470; GO:0009314; GO:0010971; GO:0019901; GO:0034644; GO:0051087; GO:0051301; GO:0110032"
"3001",3001,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000034:1308540-1309540",150,-20.44,2,17,953,973,15,"73.33%","86.67%","Pocillopora_meandrina_HIv1___TS.g19612.t1",-0.185101072056063,0.765674813941429,0.986384939384404,"P24045","Gamma-aminobutyric acid receptor subunit beta-4 (GABA(A) receptor subunit beta-4)","Gallus gallus (Chicken)","chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]","GO:0004890; GO:0005231; GO:0005254; GO:0005886; GO:0007165; GO:0007268; GO:0030594; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:1902476; GO:1902711; GO:1904315"
"3002",3002,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000034:463167-464167",162,-26.34,2,21,135,155,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g9276.t1a",-0.519236851775607,0.36992891831053,0.967106541208289,NA,NA,NA,NA,NA
"3003",3003,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000034:4796-5796",158,-23.4,2,21,718,742,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g9216.t2",0.794029490573798,0.108679222940358,0.86186377950889,"Q14679","Tubulin monoglutamylase TTLL4 (EC 6.3.2.-) (Protein monoglutamylase TTLL4) (Tubulin--tyrosine ligase-like protein 4)","Homo sapiens (Human)","microtubule cytoskeleton organization [GO:0000226]; peptidyl-glutamic acid modification [GO:0018200]; protein polyglutamylation [GO:0018095]; regulation of blastocyst development [GO:0120222]","GO:0000226; GO:0005524; GO:0005829; GO:0005874; GO:0005929; GO:0015631; GO:0018095; GO:0018200; GO:0036064; GO:0046872; GO:0070739; GO:0070740; GO:0097731; GO:0120222"
"3004",3004,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000035:1195715-1196715",157,-20.87,2,19,202,226,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g12700.t1",0.814772847307999,0.0929909082903818,0.843382875178684,"Q9EP86","Neuropeptide FF receptor 1 (G-protein coupled receptor 147) (RFamide-related peptide receptor OT7T022)","Rattus norvegicus (Rat)","G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0005929; GO:0007186; GO:0008188; GO:0042277"
"3005",3005,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000036:1828562-1829562",158,-24.35,2,21,201,225,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g17244.t1a",-0.292266501430552,0.633242579864389,0.977982859683049,NA,NA,NA,NA,NA
"3006",3006,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000036:427543-428543",155,-20.75,2,16,630,651,14,"71.43%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g17118.t1",0.429995124281506,0.469886464310318,0.97024921967979,NA,NA,NA,NA,NA
"3007",3007,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000036:650694-651694",152,-20.09,2,14,286,308,13,"84.62%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g17130.t1",-0.282344743239658,0.645342684894934,0.977982859683049,NA,NA,NA,NA,NA
"3008",3008,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000037:893236-894236",160,-20.08,2,21,453,474,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20718.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3009",3009,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:161185-162185",154,-21.36,2,15,535,556,13,"76.92%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g29699.t1",-0.251708931796244,0.682931337381046,0.979639664445141,"P22756","Glutamate receptor ionotropic, kainate 1 (GluK1) (Glutamate receptor 5) (GluR-5) (GluR5)","Rattus norvegicus (Rat)","adult behavior [GO:0030534]; behavioral response to pain [GO:0048266]; chemical synaptic transmission [GO:0007268]; establishment of localization in cell [GO:0051649]; excitatory postsynaptic potential [GO:0060079]; gamma-aminobutyric acid secretion [GO:0014051]; inhibitory postsynaptic potential [GO:0060080]; ionotropic glutamate receptor signaling pathway [GO:0035235]; membrane depolarization [GO:0051899]; modulation of chemical synaptic transmission [GO:0050804]; modulation of excitatory postsynaptic potential [GO:0098815]; negative regulation of synaptic transmission, GABAergic [GO:0032229]; negative regulation of synaptic transmission, glutamatergic [GO:0051967]; nervous system development [GO:0007399]; positive regulation of gamma-aminobutyric acid secretion [GO:0014054]; positive regulation of synaptic transmission, GABAergic [GO:0032230]; potassium ion transmembrane transport [GO:0071805]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of membrane potential [GO:0042391]; regulation of short-term neuronal synaptic plasticity [GO:0048172]; regulation of synaptic plasticity [GO:0048167]; sodium ion transmembrane transport [GO:0035725]; synaptic transmission, GABAergic [GO:0051932]; synaptic transmission, glutamatergic [GO:0035249]","GO:0000149; GO:0004970; GO:0005234; GO:0005313; GO:0005886; GO:0007268; GO:0007399; GO:0008066; GO:0008328; GO:0014051; GO:0014054; GO:0014069; GO:0015276; GO:0015277; GO:0016020; GO:0016595; GO:0030425; GO:0030534; GO:0032229; GO:0032230; GO:0032983; GO:0035235; GO:0035249; GO:0035725; GO:0038023; GO:0042391; GO:0042734; GO:0042802; GO:0043025; GO:0043195; GO:0043235; GO:0045202; GO:0045211; GO:0048167; GO:0048172; GO:0048266; GO:0050804; GO:0051649; GO:0051899; GO:0051932; GO:0051967; GO:0060079; GO:0060080; GO:0071805; GO:0097110; GO:0098815; GO:0098978; GO:0099171; GO:0099507; GO:1904315"
"3010",3010,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:902283-902875",148,-21.91,2,21,231,250,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___TS.g25026.t1",-0.649825497162449,0.235243676196838,0.929026102353764,"Q07617","Sperm-associated antigen 1 (HSD-3.8) (Infertility-related sperm protein Spag-1)","Homo sapiens (Human)","axonemal dynein complex assembly [GO:0070286]; protein stabilization [GO:0050821]; single fertilization [GO:0007338]","GO:0005525; GO:0005737; GO:0005829; GO:0007338; GO:0016787; GO:0050821; GO:0070286; GO:0101031; GO:0120293"
"3011",3011,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:902283-902875",148,-21.91,2,21,231,250,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g29776.t1",-0.0696707055032802,0.911364319458101,0.997944080486929,"Q4R3D4","Elongation factor 1-delta (EF-1-delta)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","","GO:0003677; GO:0003746; GO:0005634; GO:0005853"
"3012",3012,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:946625-947625",159,-21.17,2,21,258,282,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___TS.g25031.t1",-0.249487971491961,0.685668918833189,0.980041559674595,NA,NA,NA,NA,NA
"3013",3013,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000038:965547-966547",159,-21.17,2,21,492,516,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g29780.t1",-0.330156081277552,0.587399118113646,0.976732732570472,NA,NA,NA,NA,NA
"3014",3014,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000041:2064549-2065549",151,-23.04,2,21,319,341,20,"65.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g25658.t1c",-0.280533758853604,0.64755529815621,0.977982859683049,NA,NA,NA,NA,NA
"3015",3015,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000044:1108133-1109133",164,-23.44,2,21,565,586,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g4963.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3016",3016,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:108501-109501",143,-20.42,2,21,860,883,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___TS.g25427.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3017",3017,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:109277-109501",143,-20.42,2,21,84,107,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g2.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3018",3018,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:352969-353969",143,-20.42,2,21,860,883,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g6.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3019",3019,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000045:353744-353969",143,-20.42,2,21,85,108,21,"61.90%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g7.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3020",3020,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000049:109185-110185",144,-22.38,2,19,943,970,23,"65.22%","69.57%","Pocillopora_meandrina_HIv1___RNAseq.g6426.t1",0.895299567906285,0.0400235567571623,0.760878962620332,NA,NA,NA,NA,NA
"3021",3021,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000076:3424-4424",155,-20.24,2,21,456,480,22,"68.18%","72.73%","Pocillopora_meandrina_HIv1___TS.g25202.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3022",3022,"Cluster_4438","Pocillopora_meandrina_HIv1___Sc0000081:32097-33097",147,-22.65,2,21,390,417,25,"64.00%","64.00%","Pocillopora_meandrina_HIv1___RNAseq.g80.t1",NA,NA,NA,NA,NA,NA,NA,NA
"3023",3023,"Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000000:88334-89334",159,-20.85,2,21,846,868,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g6377.t1",0.576864574502351,0.308573041523105,0.953095941815672,NA,NA,NA,NA,NA
"3024",3024,"Cluster_4438","Pocillopora_meandrina_HIv1___xfSc0000002:620207-620625",164,-22.54,2,20,389,408,18,"77.78%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g20619.t1",NA,NA,NA,NA,NA,NA,NA,NA
