"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2417",2417,708585,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g10031.t1",-0.281939295501343,0.645837943842544,0.977982859683049,162,-20.95,"2 20","928 950",20,"70.00%","85.00%","Q9VXE5","Serine/threonine-protein kinase PAK mbt (EC 2.7.11.1) (Protein mushroom bodies tiny) (p21-activated kinase-related protein)","Drosophila melanogaster (Fruit fly)","compound eye development [GO:0048749]; compound eye photoreceptor cell differentiation [GO:0001751]; cytoskeleton organization [GO:0007010]; Golgi organization [GO:0007030]; intracellular signal transduction [GO:0035556]; mushroom body development [GO:0016319]; negative regulation of cell size [GO:0045792]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of compound eye photoreceptor development [GO:0045315]; positive regulation of developmental growth [GO:0048639]; protein phosphorylation [GO:0006468]; regulation of cell-cell adhesion mediated by cadherin [GO:2000047]; regulation of MAPK cascade [GO:0043408]","GO:0001751; GO:0004672; GO:0004674; GO:0005524; GO:0005737; GO:0005886; GO:0005912; GO:0006468; GO:0007010; GO:0007030; GO:0016319; GO:0018105; GO:0031267; GO:0035556; GO:0043408; GO:0045315; GO:0045792; GO:0048639; GO:0048749; GO:0106310; GO:2000047"
"2418",2418,708615,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g27445.t1",0.920671260038909,0.0264998407971205,0.714368559906644,166,-24.61,"2 20","433 454",19,"73.68%","89.47%","Q2KHM9","Protein moonraker (MNR) (OFD1- and FOPNL-interacting protein)","Homo sapiens (Human)","centriole replication [GO:0007099]; cilium assembly [GO:0060271]; cytosolic ciliogenesis [GO:0061824]; protein localization to centrosome [GO:0071539]","GO:0005813; GO:0005814; GO:0005829; GO:0007099; GO:0034451; GO:0046872; GO:0051537; GO:0060271; GO:0061824; GO:0071539"
"2419",2419,708955,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g15744.t2",-0.69372245533538,0.193852865810208,0.910345409517423,162,-23.46,"2 19","564 584",17,"76.47%","82.35%","P0CB05","Centrosomal protein of 63 kDa (Cep63)","Gallus gallus (Chicken)","cell division [GO:0051301]; centriole replication [GO:0007099]; de novo centriole assembly involved in multi-ciliated epithelial cell differentiation [GO:0098535]; DNA damage checkpoint signaling [GO:0000077]; signal transduction in response to DNA damage [GO:0042770]; spindle assembly [GO:0051225]","GO:0000077; GO:0000922; GO:0005737; GO:0005813; GO:0005814; GO:0007099; GO:0042770; GO:0051225; GO:0051301; GO:0098535"
"2420",2420,709533,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g5645.t1",-0.496885254217228,0.394440273665743,0.967903306776112,161,-21.64,"2 20","371 391",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"2421",2421,709664,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g12901.t1",0.577470139178174,0.307943399390421,0.953095941815672,181,-27.41,"2 18","127 148",16,"93.75%","100.00%",NA,NA,NA,NA,NA
"2422",2422,709673,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g12901.t1",0.339675281388375,0.575978916622023,0.97542458317668,173,-21.23,"2 18","128 148",16,"87.50%","93.75%",NA,NA,NA,NA,NA
"2423",2423,709759,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g16130.t1",0.73871363555854,0.153889549343194,0.885790980156003,163,-22.88,"2 21","387 411",22,"72.73%","77.27%",NA,NA,NA,NA,NA
"2424",2424,709838,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g299.t1",0.368156198717822,0.542064425410706,0.973552982047016,143,-22.01,"2 21","665 687",20,"65.00%","65.00%","Q9BZJ0","Crooked neck-like protein 1 (Crooked neck homolog) (hCrn)","Homo sapiens (Human)","mRNA splicing, via spliceosome [GO:0000398]; spliceosomal complex assembly [GO:0000245]","GO:0000245; GO:0000398; GO:0000974; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0016607; GO:0071007; GO:0071013; GO:0071014"
"2425",2425,709866,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g24052.t1",-0.514405364726429,0.375195287611855,0.967743555596755,149,-22.33,"2 21","707 726",19,"63.16%","78.95%",NA,NA,NA,NA,NA
"2426",2426,710216,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g29794.t1",-0.0894132148281431,0.886307433952688,0.997033432013061,163,-20.85,"2 16","18 39",14,"85.71%","92.86%","P18075","Bone morphogenetic protein 7 (BMP-7) (Osteogenic protein 1) (OP-1) (Eptotermin alfa)","Homo sapiens (Human)","allantois development [GO:1905069]; ameloblast differentiation [GO:0036305]; axon guidance [GO:0007411]; BMP signaling pathway [GO:0030509]; branching involved in salivary gland morphogenesis [GO:0060445]; branching morphogenesis of an epithelial tube [GO:0048754]; cardiac muscle tissue development [GO:0048738]; cardiac septum morphogenesis [GO:0060411]; cartilage development [GO:0051216]; cellular response to BMP stimulus [GO:0071773]; cellular response to hypoxia [GO:0071456]; chorio-allantoic fusion [GO:0060710]; dendrite development [GO:0016358]; embryonic camera-type eye morphogenesis [GO:0048596]; embryonic limb morphogenesis [GO:0030326]; embryonic pattern specification [GO:0009880]; embryonic skeletal joint morphogenesis [GO:0060272]; endocardial cushion formation [GO:0003272]; epithelial to mesenchymal transition [GO:0001837]; heart trabecula morphogenesis [GO:0061384]; hindbrain development [GO:0030902]; mesenchymal cell apoptotic process involved in nephron morphogenesis [GO:1901145]; mesenchymal cell differentiation [GO:0048762]; mesenchyme development [GO:0060485]; mesoderm formation [GO:0001707]; mesonephros development [GO:0001823]; metanephric mesenchymal cell proliferation involved in metanephros development [GO:0072136]; metanephric mesenchyme morphogenesis [GO:0072133]; metanephros development [GO:0001656]; monocyte aggregation [GO:0070487]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell death [GO:0060548]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of glomerular mesangial cell proliferation [GO:0072125]; negative regulation of MAP kinase activity [GO:0043407]; negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis [GO:0072040]; negative regulation of mitotic nuclear division [GO:0045839]; negative regulation of neurogenesis [GO:0050768]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of phosphorylation [GO:0042326]; negative regulation of prostatic bud formation [GO:0060686]; negative regulation of striated muscle cell apoptotic process [GO:0010664]; nephrogenic mesenchyme morphogenesis [GO:0072134]; neural fold elevation formation [GO:0021502]; neuron projection morphogenesis [GO:0048812]; odontogenesis of dentin-containing tooth [GO:0042475]; ossification [GO:0001503]; pericardium morphogenesis [GO:0003344]; pharyngeal system development [GO:0060037]; positive regulation of apoptotic process [GO:0043065]; positive regulation of bone mineralization [GO:0030501]; positive regulation of brown fat cell differentiation [GO:0090336]; positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis [GO:1905312]; positive regulation of dendrite development [GO:1900006]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of epithelial cell differentiation [GO:0030858]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of gene expression [GO:0010628]; positive regulation of heterotypic cell-cell adhesion [GO:0034116]; positive regulation of hyaluranon cable assembly [GO:1900106]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of pathway-restricted SMAD protein phosphorylation [GO:0010862]; positive regulation of peptidyl-threonine phosphorylation [GO:0010800]; positive regulation of SMAD protein signal transduction [GO:0060391]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein localization to nucleus [GO:0034504]; regulation of branching involved in prostate gland morphogenesis [GO:0060687]; regulation of pathway-restricted SMAD protein phosphorylation [GO:0060393]; regulation of removal of superoxide radicals [GO:2000121]; response to estradiol [GO:0032355]; response to peptide hormone [GO:0043434]; response to vitamin D [GO:0033280]; skeletal system development [GO:0001501]; SMAD protein signal transduction [GO:0060395]; steroid hormone mediated signaling pathway [GO:0043401]; ureteric bud development [GO:0001657]","GO:0001501; GO:0001503; GO:0001656; GO:0001657; GO:0001707; GO:0001823; GO:0001837; GO:0003272; GO:0003344; GO:0005125; GO:0005576; GO:0005615; GO:0007411; GO:0008083; GO:0008201; GO:0009880; GO:0010628; GO:0010664; GO:0010718; GO:0010800; GO:0010862; GO:0016358; GO:0021502; GO:0030326; GO:0030501; GO:0030509; GO:0030858; GO:0030902; GO:0031982; GO:0032088; GO:0032355; GO:0033280; GO:0034116; GO:0034504; GO:0036305; GO:0042326; GO:0042475; GO:0043065; GO:0043401; GO:0043407; GO:0043434; GO:0045665; GO:0045666; GO:0045669; GO:0045746; GO:0045786; GO:0045839; GO:0045892; GO:0045893; GO:0045944; GO:0048596; GO:0048738; GO:0048754; GO:0048762; GO:0048812; GO:0050768; GO:0051216; GO:0060037; GO:0060272; GO:0060391; GO:0060393; GO:0060395; GO:0060411; GO:0060445; GO:0060485; GO:0060548; GO:0060686; GO:0060687; GO:0060710; GO:0061384; GO:0062023; GO:0070487; GO:0070700; GO:0071456; GO:0071773; GO:0072040; GO:0072125; GO:0072133; GO:0072134; GO:0072136; GO:0090336; GO:1900006; GO:1900106; GO:1901145; GO:1901223; GO:1905069; GO:1905312; GO:2000121"
"2427",2427,710440,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g501.t1",-0.238061268460282,0.699778848800797,0.982185628634329,166,-20.5,"2 21","321 341",19,"73.68%","89.47%",NA,NA,NA,NA,NA
"2428",2428,710840,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g16598.t1",0.124635602358802,0.841720836898121,0.994770429144229,152,-21.26,"2 21","266 287",19,"63.16%","73.68%",NA,NA,NA,NA,NA
"2429",2429,711487,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g30355.t1",0.283113273915262,0.644404085209011,0.977982859683049,165,-27.83,"2 19","236 259",18,"77.78%","88.89%",NA,NA,NA,NA,NA
"2430",2430,711701,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g17412.t1",0.906925949654729,0.0336061508622888,0.745830902003357,166,-20.83,"2 21","494 518",22,"77.27%","81.82%",NA,NA,NA,NA,NA
"2431",2431,712512,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g4624.t1",0.0880873188158428,0.887988955338378,0.997033432013061,149,-22.84,"2 21","644 670",24,"70.83%","70.83%","Q5M7N9","Extended synaptotagmin-3 (E-Syt3)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","endoplasmic reticulum-plasma membrane tethering [GO:0061817]; lipid transport [GO:0006869]","GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817; GO:0140268"
"2432",2432,712947,"Cluster_4572","Pocillopora_meandrina_HIv1___TS.g26003.t2",-0.00178358173694325,0.997729074405289,0.999786977185985,151,-20.46,"2 19","1 19",17,"76.47%","76.47%","Q5QNQ6","Oxysterol-binding protein 2","Mus musculus (Mouse)","spermatid development [GO:0007286]","GO:0005829; GO:0005886; GO:0007286; GO:0015248; GO:0015485; GO:0016020; GO:0032934; GO:0043231; GO:0097038; GO:0097440"
"2433",2433,713076,"Cluster_1296","Pocillopora_meandrina_HIv1___TS.g13844.t2",-0.387925054890909,0.518762379566018,0.973552982047016,152,-24.69,"2 21","665 683",19,"63.16%","84.21%","Q6P1H6","Ankyrin repeat and LEM domain-containing protein 2 (LEM domain-containing protein 4)","Mus musculus (Mouse)","cell division [GO:0051301]; central nervous system development [GO:0007417]; mitotic nuclear membrane reassembly [GO:0007084]; negative regulation of apoptotic process [GO:0043066]; negative regulation of phosphorylation [GO:0042326]; positive regulation of protein dephosphorylation [GO:0035307]","GO:0005783; GO:0005789; GO:0007084; GO:0007417; GO:0035307; GO:0042326; GO:0043066; GO:0051301; GO:0051721"
"2434",2434,713276,"Cluster_4435","Pocillopora_meandrina_HIv1___TS.g25655.t1",0.0729055745855504,0.90725603713594,0.997228194440549,154,-20.06,"2 21","42 66",22,"72.73%","72.73%","Q696W0","Striated muscle preferentially expressed protein kinase (EC 2.7.11.1)","Danio rerio (Zebrafish) (Brachydanio rerio)","muscle organ development [GO:0007517]; protein phosphorylation [GO:0006468]","GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0006468; GO:0007517; GO:0030018; GO:0106310"
"2435",2435,713446,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g73.t1",-0.344051168831799,0.570743056669182,0.97542458317668,150,-22.38,"2 21","691 716",23,"69.57%","69.57%",NA,NA,NA,NA,NA
"2436",2436,713644,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g22817.t1",0.961709601999612,0.00894248971622479,0.667107103030161,158,-21.97,"2 20","279 302",20,"70.00%","80.00%","P0C928","Regulator of telomere elongation helicase 1 (EC 3.6.4.12)","Danio rerio (Zebrafish) (Brachydanio rerio)","DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; negative regulation of DNA recombination [GO:0045910]; negative regulation of t-circle formation [GO:1904430]; regulation of double-strand break repair via homologous recombination [GO:0010569]; telomeric loop disassembly [GO:0090657]","GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0010569; GO:0016887; GO:0032508; GO:0045910; GO:0046872; GO:0051539; GO:0070182; GO:0090657; GO:1904430"
"2437",2437,713665,"Cluster_1080","Pocillopora_meandrina_HIv1___RNAseq.g167.t1",0.721484941993772,0.168878642380008,0.892706816238272,156,-20.26,"2 18","218 243",20,"70.00%","80.00%",NA,NA,NA,NA,NA
"2438",2438,714939,"Cluster_4040","Pocillopora_meandrina_HIv1___TS.g9057.t2",-0.362200098564888,0.549124216562127,0.97355806142803,158,-22.08,"2 20","898 920",19,"68.42%","84.21%","P51572","B-cell receptor-associated protein 31 (BCR-associated protein 31) (Bap31) (6C6-AG tumor-associated antigen) (Protein CDM) (p28)","Homo sapiens (Human)","apoptotic process [GO:0006915]; calcium-mediated signaling using intracellular calcium source [GO:0035584]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of endoplasmic reticulum calcium ion concentration [GO:0032471]; positive regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043280]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of ER-associated ubiquitin-dependent protein catabolic process [GO:1903071]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; positive regulation of mitochondrial calcium ion concentration [GO:0051561]; positive regulation of retrograde protein transport, ER to cytosol [GO:1904154]; protein localization to endoplasmic reticulum exit site [GO:0070973]; protein targeting to mitochondrion [GO:0006626]; response to endoplasmic reticulum stress [GO:0034976]; spermatogenesis [GO:0007283]","GO:0000139; GO:0005739; GO:0005783; GO:0005789; GO:0005811; GO:0005829; GO:0005886; GO:0006626; GO:0006888; GO:0006915; GO:0007204; GO:0007283; GO:0016020; GO:0030136; GO:0032471; GO:0032580; GO:0033116; GO:0034976; GO:0035584; GO:0042288; GO:0043280; GO:0044233; GO:0044877; GO:0051561; GO:0070973; GO:0097038; GO:0098553; GO:1903071; GO:1904154; GO:2001244"
"2439",2439,714966,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g11663.t1",0.151560100157056,0.807769030963323,0.992807776596253,166,-23.08,"2 21","887 907",19,"78.95%","84.21%",NA,NA,NA,NA,NA
"2440",2440,715012,"Cluster_4039","Pocillopora_meandrina_HIv1___RNAseq.g8717.t1",0.300882533616861,0.622765901629625,0.977982859683049,157,-21.13,"2 15","158 180",14,"85.71%","92.86%",NA,NA,NA,NA,NA
"2441",2441,715026,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g5441.t1",0.181297420259426,0.770435807547706,0.987351588307749,167,-22.82,"2 21","176 198",20,"75.00%","85.00%","O15040","Tectonin beta-propeller repeat-containing protein 2 (WD repeat-containing protein KIAA0329/KIAA0297)","Homo sapiens (Human)","autophagy [GO:0006914]; protein exit from endoplasmic reticulum [GO:0032527]","GO:0005737; GO:0006914; GO:0032527"
"2442",2442,715571,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g19396.t1",-0.0403596835144287,0.94862640924386,0.999610930147471,162,-20.94,"2 20","10 32",20,"75.00%","80.00%",NA,NA,NA,NA,NA
"2443",2443,715705,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g18991.t1",0.677916585705807,0.208498478186149,0.917126038663203,160,-23.45,"2 18","369 393",18,"77.78%","83.33%","O57382","Tolloid-like protein 2 (EC 3.4.24.-) (Metalloprotease xolloid) (Xenopus tolloid)","Xenopus laevis (African clawed frog)","cell differentiation [GO:0030154]; proteolysis [GO:0006508]","GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154"
"2444",2444,715754,"Cluster_4118","Pocillopora_meandrina_HIv1___RNAseq.g13231.t1",-0.474710251335477,0.419118014082661,0.969384112656508,165,-20.94,"2 20","44 64",18,"77.78%","88.89%",NA,NA,NA,NA,NA
"2445",2445,715831,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g27720.t1",0.403259577154041,0.500830795290651,0.973552982047016,162,-20.93,"2 20","213 236",20,"70.00%","85.00%","Q6DEL1","Sodium-coupled neutral amino acid transporter 7 (Solute carrier family 38 member 7)","Danio rerio (Zebrafish) (Brachydanio rerio)","amino acid transmembrane transport [GO:0003333]; asparagine transport [GO:0006867]; glutamine transport [GO:0006868]","GO:0003333; GO:0005290; GO:0005313; GO:0005765; GO:0006867; GO:0006868; GO:0015179; GO:0015180; GO:0015182; GO:0015183; GO:0015186; GO:0015190; GO:0015191; GO:0015194; GO:0030424; GO:0140901; GO:0140902"
"2446",2446,716600,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g22010.t1",0.680630973486646,0.205962126118423,0.916420776581405,155,-20.23,"2 21","700 723",21,"61.90%","80.95%","B0BMZ6","Cilia- and flagella-associated protein 119 (Coiled-coil domain-containing protein 189) (Spergen-4)","Rattus norvegicus (Rat)","","GO:0001669; GO:0005737; GO:0097228"
"2447",2447,716659,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g2039.t1",-0.115436526541143,0.853348734018815,0.99571744464625,145,-21.05,"2 10","318 339",8,"100.00%","100.00%",NA,NA,NA,NA,NA
"2448",2448,717488,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g19127.t1",0.851388736698077,0.0672179707965208,0.811505854351988,167,-21.53,"2 20","802 823",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"2449",2449,717555,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1",-0.902859255736204,0.0358100153277133,0.755512155927138,150,-20.31,"2 21","901 926",22,"59.09%","81.82%","Q6DEH3","Calcium/calmodulin-dependent protein kinase type II delta 1 chain (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase type II delta-B chain) (CaM kinase II subunit delta-B) (CaM-kinase II delta-B chain) (CaMK-II subunit delta-B)","Danio rerio (Zebrafish) (Brachydanio rerio)","protein phosphorylation [GO:0006468]","GO:0004683; GO:0005516; GO:0005524; GO:0005737; GO:0006468; GO:0043005; GO:0106310"
"2450",2450,717568,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1",-0.230505180966035,0.709131773421309,0.982185628634329,158,-25.02,"2 15","397 418",13,"76.92%","100.00%","Q6DEH3","Calcium/calmodulin-dependent protein kinase type II delta 1 chain (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase type II delta-B chain) (CaM kinase II subunit delta-B) (CaM-kinase II delta-B chain) (CaMK-II subunit delta-B)","Danio rerio (Zebrafish) (Brachydanio rerio)","protein phosphorylation [GO:0006468]","GO:0004683; GO:0005516; GO:0005524; GO:0005737; GO:0006468; GO:0043005; GO:0106310"
