"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"8721",8721,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000015:565583-578088",179,-26.43,2,21,7712,7734,20,"85.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g4150.t1",-0.88427328597414,0.046429932029357,0.782991874248894,NA,NA,NA,NA,NA
"8790",8790,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000018:602381-610142",163,-20.02,2,21,7318,7341,21,"66.67%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g28194.t1",-0.904951257253653,0.034670704485784,0.751021268519669,"Q8K4R4","Cytoplasmic phosphatidylinositol transfer protein 1 (Mammalian rdgB homolog beta) (M-rdgB beta) (MrdgBbeta) (mM-rdgBbeta) (Retinal degeneration B homolog beta) (RdgBbeta)","Mus musculus (Mouse)","phosphatidylinositol metabolic process [GO:0046488]; phospholipid transport [GO:0015914]; signal transduction [GO:0007165]","GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007165; GO:0008526; GO:0015914; GO:0035091; GO:0046488; GO:0070300; GO:1901611; GO:1990050"
"8819",8819,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000020:4995970-5006657",172,-22.25,2,21,7495,7516,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g418.t1",-0.985670733276677,0.00205463240955058,0.667107103030161,NA,NA,NA,NA,NA
"8867",8867,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000023:4509319-4522946",170,-20.21,2,21,5167,5187,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___TS.g17310.t1",-0.958707432254733,0.0100099820012797,0.667107103030161,"P48506","Glutamate--cysteine ligase catalytic subunit (EC 6.3.2.2) (GCS heavy chain) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)","Homo sapiens (Human)","aging [GO:0007568]; blood vessel diameter maintenance [GO:0097746]; cell redox homeostasis [GO:0045454]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to follicle-stimulating hormone stimulus [GO:0071372]; cellular response to glucose stimulus [GO:0071333]; cellular response to hepatocyte growth factor stimulus [GO:0035729]; cellular response to insulin stimulus [GO:0032869]; cellular response to mechanical stimulus [GO:0071260]; cellular response to thyroxine stimulus [GO:0097069]; cysteine metabolic process [GO:0006534]; glutamate metabolic process [GO:0006536]; glutathione biosynthetic process [GO:0006750]; L-ascorbic acid metabolic process [GO:0019852]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of hepatic stellate cell activation [GO:2000490]; negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway [GO:1901029]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of protein ubiquitination [GO:0031397]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; regulation of mitochondrial depolarization [GO:0051900]; response to activity [GO:0014823]; response to arsenic-containing substance [GO:0046685]; response to cadmium ion [GO:0046686]; response to heat [GO:0009408]; response to hormone [GO:0009725]; response to human chorionic gonadotropin [GO:0044752]; response to interleukin-1 [GO:0070555]; response to nitrosative stress [GO:0051409]; response to nutrient [GO:0007584]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]","GO:0000287; GO:0004357; GO:0005524; GO:0005739; GO:0005829; GO:0006534; GO:0006536; GO:0006750; GO:0006979; GO:0007568; GO:0007584; GO:0009408; GO:0009410; GO:0009725; GO:0014823; GO:0016595; GO:0017109; GO:0019852; GO:0031397; GO:0032436; GO:0032869; GO:0035729; GO:0043066; GO:0043524; GO:0043531; GO:0044344; GO:0044752; GO:0044877; GO:0045454; GO:0045892; GO:0046685; GO:0046686; GO:0051409; GO:0051900; GO:0070555; GO:0071260; GO:0071333; GO:0071372; GO:0097069; GO:0097746; GO:1901029; GO:2000490; GO:2001237"
"8868",8868,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000023:4638207-4650158",170,-20.21,2,21,5173,5193,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g17749.t1",-0.915880600730106,0.028914851365157,0.72578745096866,"P48506","Glutamate--cysteine ligase catalytic subunit (EC 6.3.2.2) (GCS heavy chain) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)","Homo sapiens (Human)","aging [GO:0007568]; blood vessel diameter maintenance [GO:0097746]; cell redox homeostasis [GO:0045454]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to follicle-stimulating hormone stimulus [GO:0071372]; cellular response to glucose stimulus [GO:0071333]; cellular response to hepatocyte growth factor stimulus [GO:0035729]; cellular response to insulin stimulus [GO:0032869]; cellular response to mechanical stimulus [GO:0071260]; cellular response to thyroxine stimulus [GO:0097069]; cysteine metabolic process [GO:0006534]; glutamate metabolic process [GO:0006536]; glutathione biosynthetic process [GO:0006750]; L-ascorbic acid metabolic process [GO:0019852]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of hepatic stellate cell activation [GO:2000490]; negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway [GO:1901029]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of protein ubiquitination [GO:0031397]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; regulation of mitochondrial depolarization [GO:0051900]; response to activity [GO:0014823]; response to arsenic-containing substance [GO:0046685]; response to cadmium ion [GO:0046686]; response to heat [GO:0009408]; response to hormone [GO:0009725]; response to human chorionic gonadotropin [GO:0044752]; response to interleukin-1 [GO:0070555]; response to nitrosative stress [GO:0051409]; response to nutrient [GO:0007584]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]","GO:0000287; GO:0004357; GO:0005524; GO:0005739; GO:0005829; GO:0006534; GO:0006536; GO:0006750; GO:0006979; GO:0007568; GO:0007584; GO:0009408; GO:0009410; GO:0009725; GO:0014823; GO:0016595; GO:0017109; GO:0019852; GO:0031397; GO:0032436; GO:0032869; GO:0035729; GO:0043066; GO:0043524; GO:0043531; GO:0044344; GO:0044752; GO:0044877; GO:0045454; GO:0045892; GO:0046685; GO:0046686; GO:0051409; GO:0051900; GO:0070555; GO:0071260; GO:0071333; GO:0071372; GO:0097069; GO:0097746; GO:1901029; GO:2000490; GO:2001237"
"8879",8879,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000024:4736059-4743332",161,-20.88,2,14,5511,5532,12,"91.67%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g14870.t1",-0.928425201338086,0.0227381757894047,0.698759485874756,"Q96I25","Splicing factor 45 (45 kDa-splicing factor) (RNA-binding motif protein 17)","Homo sapiens (Human)","alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]","GO:0000380; GO:0000398; GO:0003723; GO:0005654; GO:0005681; GO:0045292"
"8888",8888,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000025:3034078-3045068",159,-21.65,2,21,8132,8155,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g16812.t1",-0.913529351497115,0.0301246631625436,0.731364760780356,"Q8R4F0","Mucolipin-3 (Transient receptor potential channel mucolipin 3) (TRPML3)","Mus musculus (Mouse)","inner ear auditory receptor cell differentiation [GO:0042491]; locomotory behavior [GO:0007626]","GO:0000421; GO:0005737; GO:0005765; GO:0005886; GO:0007626; GO:0008289; GO:0016020; GO:0031901; GO:0031902; GO:0042491; GO:0060171; GO:0072345"
"8917",8917,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000027:3085639-3097713",175,-21.24,2,21,7340,7362,20,"80.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g14114.t1",-0.910751229785548,0.0315744735135431,0.738496621457266,"Q9P2H3","Intraflagellar transport protein 80 homolog (WD repeat-containing protein 56)","Homo sapiens (Human)","articular cartilage development [GO:0061975]; bone mineralization involved in bone maturation [GO:0035630]; cilium assembly [GO:0060271]; endochondral ossification [GO:0001958]; growth plate cartilage chondrocyte differentiation [GO:0003418]; intraciliary anterograde transport [GO:0035720]; keratinocyte proliferation [GO:0043616]; limb development [GO:0060173]; negative regulation of keratinocyte proliferation [GO:0010839]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; non-canonical Wnt signaling pathway [GO:0035567]; non-motile cilium assembly [GO:1905515]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; receptor localization to non-motile cilium [GO:0097500]; smoothened signaling pathway [GO:0007224]","GO:0001649; GO:0001958; GO:0003418; GO:0005737; GO:0005813; GO:0005929; GO:0007224; GO:0010839; GO:0030992; GO:0033687; GO:0035567; GO:0035630; GO:0035720; GO:0036064; GO:0043616; GO:0060173; GO:0060271; GO:0061975; GO:0097500; GO:0097542; GO:0097731; GO:1905515; GO:2000051"
"8960",8960,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000030:2014648-2018994",174,-21.56,2,19,2093,2114,17,"82.35%","94.12%","Pocillopora_meandrina_HIv1___TS.g9014.t1b",-0.926415970207592,0.0236949980262044,0.698759485874756,"Q53B90","Ras-related protein Rab-43","Rattus norvegicus (Rat)","autophagosome assembly [GO:0000045]; cellular response to type II interferon [GO:0071346]; Golgi organization [GO:0007030]; intracellular protein transport [GO:0006886]; phagosome maturation [GO:0090382]; retrograde transport, plasma membrane to Golgi [GO:0035526]; toxin transport [GO:1901998]; virion assembly [GO:0019068]","GO:0000045; GO:0003924; GO:0005525; GO:0005794; GO:0006886; GO:0007030; GO:0012505; GO:0019068; GO:0030670; GO:0035526; GO:0045335; GO:0071346; GO:0090382; GO:1901998"
"8982",8982,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000033:1058575-1073564",172,-20.78,2,21,6112,6133,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g583.t1",-0.964550993973879,0.00796924344271209,0.667107103030161,"Q5R416","Catenin alpha-2 (Alpha N-catenin)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","axonogenesis [GO:0007409]; brain morphogenesis [GO:0048854]; cell-cell adhesion [GO:0098609]; dendrite morphogenesis [GO:0048813]; negative regulation of Arp2/3 complex-mediated actin nucleation [GO:0034316]; prepulse inhibition [GO:0060134]; radial glia guided migration of Purkinje cell [GO:0021942]; regulation of neuron migration [GO:2001222]; regulation of neuron projection development [GO:0010975]; regulation of synapse structural plasticity [GO:0051823]","GO:0005198; GO:0005634; GO:0005737; GO:0005886; GO:0005912; GO:0007409; GO:0010975; GO:0015629; GO:0021942; GO:0030424; GO:0034316; GO:0045296; GO:0048813; GO:0048854; GO:0051015; GO:0051823; GO:0060134; GO:0098609; GO:2001222"
"8990",8990,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000034:1205161-1251499",162,-21.9,2,20,23268,23290,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___TS.g19607.t1",0.893057047331945,0.041301884077246,0.765754751181308,"D3Z2X2","Dynein heavy chain domain-containing protein 1 (Coiled-coil domain-containing protein 35) (Dynein heavy chain domain 1-like protein)","Mus musculus (Mouse)","cilium movement [GO:0003341]; flagellated sperm motility [GO:0030317]; microtubule-based movement [GO:0007018]; sperm flagellum assembly [GO:0120316]","GO:0003341; GO:0005524; GO:0007018; GO:0008569; GO:0030286; GO:0030317; GO:0036126; GO:0036156; GO:0045505; GO:0051959; GO:0120316"
"8994",8994,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000034:2116298-2143186",162,-22.24,2,21,8077,8100,21,"76.19%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g9361.t1",-0.905011506305945,0.0346380674987039,0.750869690178815,"Q7Z4L5","Tetratricopeptide repeat protein 21B (TPR repeat protein 21B) (Intraflagellar transport 139 homolog)","Homo sapiens (Human)","Bergmann glial cell differentiation [GO:0060020]; cerebellar Purkinje cell differentiation [GO:0021702]; cilium assembly [GO:0060271]; forebrain dorsal/ventral pattern formation [GO:0021798]; intraciliary retrograde transport [GO:0035721]; negative regulation of eating behavior [GO:1903999]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of gene expression [GO:0010628]; protein localization to cilium [GO:0061512]; protein localization to non-motile cilium [GO:0097499]; regulation of intraciliary retrograde transport [GO:1905799]; regulation of smoothened signaling pathway [GO:0008589]; regulation of transcription by RNA polymerase II [GO:0006357]; smoothened signaling pathway [GO:0007224]; ventricular system development [GO:0021591]","GO:0003682; GO:0005737; GO:0005856; GO:0005929; GO:0006357; GO:0007224; GO:0008589; GO:0010628; GO:0021591; GO:0021702; GO:0021798; GO:0030991; GO:0035721; GO:0060020; GO:0060271; GO:0061512; GO:0090263; GO:0097499; GO:0097542; GO:1903999; GO:1905799"
"9008",9008,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000036:2560325-2583266",158,-22.45,2,20,434,458,21,"71.43%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g17323.t1",-0.912487028541966,0.0306660520152081,0.734251425733176,"A7YY57","Rho GTPase-activating protein 29 (Rho-type GTPase-activating protein 29)","Bos taurus (Bovine)","activation of GTPase activity [GO:0090630]; signal transduction [GO:0007165]","GO:0005096; GO:0005737; GO:0007165; GO:0030165; GO:0032991; GO:0046872; GO:0090630"
"9009",9009,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000036:2560325-2583266",175,-26.27,2,21,8775,8797,20,"80.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g17323.t1",-0.912487028541966,0.0306660520152081,0.734251425733176,"A7YY57","Rho GTPase-activating protein 29 (Rho-type GTPase-activating protein 29)","Bos taurus (Bovine)","activation of GTPase activity [GO:0090630]; signal transduction [GO:0007165]","GO:0005096; GO:0005737; GO:0007165; GO:0030165; GO:0032991; GO:0046872; GO:0090630"
"9059",9059,"Cluster_390","Pocillopora_meandrina_HIv1___xfSc0000301:8677-20471",175,-23.65,2,20,466,487,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g9107.t1",0.886823302352872,0.0449216570485816,0.777999714745215,"O73792","Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1)","Danio rerio (Zebrafish) (Brachydanio rerio)","angiogenesis [GO:0001525]; blood vessel development [GO:0001568]; endothelial cell-cell adhesion [GO:0071603]; heart development [GO:0007507]; positive regulation of angiogenesis [GO:0045766]; positive regulation of kinase activity [GO:0033674]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vasculature development [GO:0001944]","GO:0001525; GO:0001568; GO:0001944; GO:0004714; GO:0005524; GO:0005886; GO:0007169; GO:0007507; GO:0033674; GO:0043235; GO:0045766; GO:0071603"
"9083",9083,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000002:1314401-1333417",160,-20.44,2,18,4756,4780,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g6551.t1",0.944365709877105,0.0156203180676444,0.674410729954476,"Q9Z160","Conserved oligomeric Golgi complex subunit 1 (COG complex subunit 1) (Component of oligomeric Golgi complex 1) (Low density lipoprotein receptor defect B-complementing protein)","Mus musculus (Mouse)","glycosylation [GO:0070085]; Golgi organization [GO:0007030]; protein transport [GO:0015031]; retrograde transport, vesicle recycling within Golgi [GO:0000301]","GO:0000139; GO:0000301; GO:0005794; GO:0007030; GO:0015031; GO:0017119; GO:0070085"
"9091",9091,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000002:5363691-5365080",171,-22.66,2,21,402,424,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g6868.t1",-0.885090388495192,0.0459449180086854,0.781317427710681,NA,NA,NA,NA,NA
"9097",9097,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000003:19012682-19032377",160,-20.36,2,18,13767,13789,17,"82.35%","82.35%","Pocillopora_meandrina_HIv1___TS.g11574.t1",-0.960535557662113,0.00935524383440218,0.667107103030161,"P18907","Sodium/potassium-transporting ATPase subunit alpha-1 (Sodium pump subunit alpha-1) (EC 7.2.2.13) (Na(+)/K(+) ATPase alpha-1 subunit)","Equus caballus (Horse)","cellular potassium ion homeostasis [GO:0030007]; cellular sodium ion homeostasis [GO:0006883]; potassium ion import across plasma membrane [GO:1990573]; proton transmembrane transport [GO:1902600]; regulation of sodium ion transport [GO:0002028]; sodium ion export across plasma membrane [GO:0036376]","GO:0002028; GO:0005391; GO:0005524; GO:0005886; GO:0005890; GO:0006883; GO:0016020; GO:0016323; GO:0016887; GO:0019829; GO:0030007; GO:0030424; GO:0036376; GO:0042383; GO:0042470; GO:0046872; GO:1902600; GO:1990573"
"9145",9145,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000011:3755245-3758435",167,-24.88,2,21,2516,2538,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g8514.t1",-0.941743101782136,0.0167310413971459,0.674410729954476,"Q66LN0","Prostaglandin E synthase 2 (EC 5.3.99.3) (Membrane-associated prostaglandin E synthase-2) (mPGE synthase-2) (Microsomal prostaglandin E synthase 2) (mPGES-2) [Cleaved into: Prostaglandin E synthase 2 truncated form]","Bos taurus (Bovine)","prostaglandin biosynthetic process [GO:0001516]","GO:0001516; GO:0005739; GO:0005783; GO:0016020; GO:0016829; GO:0020037; GO:0036134; GO:0043295; GO:0050220"
"9146",9146,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000011:4782827-4796161",155,-22.46,2,18,9186,9210,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g8592.t1",-0.915626856238451,0.0290446445477267,0.726448175186272,NA,NA,NA,NA,NA
"9208",9208,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000027:3009473-3025153",166,-21.92,2,20,12975,12998,20,"80.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g11888.t1",-0.940251645626152,0.0173736783371211,0.674410729954476,NA,NA,NA,NA,NA
"9223",9223,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000037:858907-875907",153,-20.19,2,20,8805,8829,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g20715.t1",0.918221550098907,0.0277262932015597,0.719699284555165,"O46385","Supervillin (Archvillin) (p205/p250)","Bos taurus (Bovine)","actin filament severing [GO:0051014]; actin polymerization or depolymerization [GO:0008154]; barbed-end actin filament capping [GO:0051016]; positive regulation of cytokinesis [GO:0032467]","GO:0002102; GO:0005546; GO:0005737; GO:0008154; GO:0015629; GO:0030496; GO:0032154; GO:0032467; GO:0036449; GO:0042995; GO:0051014; GO:0051015; GO:0051016; GO:0060090; GO:0070161"
