"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2817",3035,1113063,"Cluster_10061","Peve_00006768",-0.247617475153233,0.840704763249597,0.995934364227446,169,-22.19,"2 20","433 456",20,"80.00%","90.00%","Q9C0G6","Dynein axonemal heavy chain 6 (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)","Homo sapiens (Human)","microtubule-based movement [GO:0007018]","GO:0005524; GO:0005874; GO:0005930; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"2818",3036,1114347,"Cluster_4629","Peve_00027824",-0.932483311680791,0.235274586467976,0.978262075707395,169,-30.53,"2 21","872 891",19,"78.95%","89.47%",NA,NA,NA,NA,NA
"2819",3037,1114561,"Cluster_29","Peve_00012910",0.597835824264274,0.59205492546403,0.978262075707395,171,-20.45,"2 20","702 723",18,"77.78%","88.89%",NA,NA,NA,NA,NA
"2820",3038,1115070,"Cluster_5882","Peve_00011752",-0.27814091057559,0.820563558554478,0.995934364227446,166,-20.75,"2 19","268 289",17,"76.47%","88.24%",NA,NA,NA,NA,NA
"2821",3039,1116259,"Cluster_10934","Peve_00013663",-0.381401298728317,0.750883229244664,0.988219883885475,155,-21.89,"2 21","713 736",21,"66.67%","76.19%",NA,NA,NA,NA,NA
"2822",3040,1117251,"Cluster_11134","Peve_00034767",0.451245984038216,0.701959409636849,0.978262075707395,157,-20.04,"2 14","491 512",12,"83.33%","100.00%",NA,NA,NA,NA,NA
"2823",3041,1117458,"Cluster_6905","Peve_00017753",0.0612879879815807,0.960958387515361,0.999448381576871,172,-28.64,"2 21","467 488",19,"78.95%","84.21%","Q642T7","U3 small nucleolar RNA-associated protein 25 homolog (Digestive organ expansion factor homolog) (UTP25 small subunit processor component)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","digestive tract morphogenesis [GO:0048546]; embryonic organ development [GO:0048568]; exocrine pancreas development [GO:0031017]; inflammatory response to wounding [GO:0090594]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; organ growth [GO:0035265]; protein catabolic process [GO:0030163]; protein destabilization [GO:0031648]; protein localization to nucleolus [GO:1902570]; sympathetic nervous system development [GO:0048485]","GO:0000462; GO:0005730; GO:0030163; GO:0031017; GO:0031648; GO:0034511; GO:0035265; GO:0048485; GO:0048546; GO:0048568; GO:0090594; GO:1902570"
"2824",3042,1117774,"Cluster_6906","Peve_00035951",0.455847112866863,0.698672753153734,0.978262075707395,164,-22.23,"2 20","743 762",18,"83.33%","83.33%","P27926","Hexokinase-3 (EC 2.7.1.1) (Hexokinase type III) (HK III) (Hexokinase-C)","Rattus norvegicus (Rat)","carbohydrate phosphorylation [GO:0046835]; cellular glucose homeostasis [GO:0001678]; fructose 6-phosphate metabolic process [GO:0006002]; glucose 6-phosphate metabolic process [GO:0051156]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]; negative regulation of hydrogen peroxide-mediated programmed cell death [GO:1901299]","GO:0001678; GO:0004340; GO:0004396; GO:0005524; GO:0005536; GO:0005739; GO:0005829; GO:0006002; GO:0006006; GO:0006096; GO:0008865; GO:0019899; GO:0032991; GO:0042562; GO:0046835; GO:0051156; GO:1901299"
"2825",3046,1118917,"Cluster_11135","Peve_00002459",-0.807268852681121,0.401889524487299,0.978262075707395,179,-26.73,"2 20","875 896",18,"77.78%","100.00%","F6RIX4","DNA helicase MCM9 (EC 3.6.4.12) (Minichromosome maintenance 9)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","cellular response to DNA damage stimulus [GO:0006974]; DNA duplex unwinding [GO:0032508]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]","GO:0000724; GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0006260; GO:0006974; GO:0016887; GO:0032508; GO:0097362"
"2826",3047,1119052,"Cluster_11135","Peve_00004850",0.963064282640398,0.173565851490462,0.978262075707395,166,-22.49,"2 20","238 260",19,"78.95%","84.21%",NA,NA,NA,NA,NA
"2827",3049,1120410,"Cluster_16738","Peve_00042435",-0.502247974902483,0.665012926660878,0.978262075707395,163,-20.63,"2 21","842 864",20,"75.00%","80.00%",NA,NA,NA,NA,NA
"2828",3050,1120410,"Cluster_16738","Peve_00042435",-0.502247974902483,0.665012926660878,0.978262075707395,168,-21.99,"2 21","821 842",19,"73.68%","84.21%",NA,NA,NA,NA,NA
"2829",3051,1120809,"Cluster_13502","Peve_00008119",-0.661654052192196,0.539709527340408,0.978262075707395,168,-23.11,"2 17","381 402",15,"80.00%","100.00%",NA,NA,NA,NA,NA
"2830",3052,1121064,"Cluster_7855","Peve_00001432",0.849267960462687,0.354087357982205,0.978262075707395,170,-20.42,"2 21","395 415",19,"78.95%","89.47%",NA,NA,NA,NA,NA
"2831",3053,1121268,"Cluster_796","Peve_00009648",0.96774466946498,0.162132542670321,0.978262075707395,151,-22.95,"2 20","940 961",18,"66.67%","72.22%",NA,NA,NA,NA,NA
"2832",3054,1121606,"Cluster_8884","Peve_00009644",-0.987700020569761,0.0999524564088709,0.978262075707395,158,-20.56,"2 20","745 767",20,"65.00%","85.00%",NA,NA,NA,NA,NA
"2833",3055,1121607,"Cluster_8887","Peve_00009644",-0.99251983573429,0.0779151258646944,0.978262075707395,158,-20.19,"2 20","745 767",20,"65.00%","85.00%",NA,NA,NA,NA,NA
"2834",3056,1121608,"Cluster_8888","Peve_00009644",-0.648207666377256,0.551037738735423,0.978262075707395,158,-21.82,"2 20","745 767",20,"65.00%","85.00%",NA,NA,NA,NA,NA
"2835",3057,1121680,"Cluster_4080","Peve_00016930",-0.976243775383292,0.139042436004541,0.978262075707395,156,-21.1,"2 18","165 189",19,"73.68%","78.95%",NA,NA,NA,NA,NA
"2836",3058,1122762,"Cluster_4629","Peve_00043745",-0.491396775468671,0.67297301129726,0.978262075707395,150,-23.2,"2 21","866 882",19,"73.68%","73.68%","Q8BNU0","Armadillo repeat-containing protein 6","Mus musculus (Mouse)","hematopoietic progenitor cell differentiation [GO:0002244]","GO:0002244; GO:0005829"
"2837",3059,1123385,"Cluster_1167","Peve_00028838",0.999909726776791,0.00855416971793915,0.573710369894872,150,-24.63,"2 20","439 461",19,"68.42%","73.68%","Q8CG08","Collagen triple helix repeat-containing protein 1","Rattus norvegicus (Rat)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005581; GO:0005615; GO:0005737; GO:0016477; GO:0016528; GO:0017147; GO:0031012; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0090090; GO:0090103; GO:0090177"
"2838",3060,1123467,"Cluster_15726","Peve_00028839",-0.938531589406843,0.224373329048821,0.978262075707395,169,-26.11,"2 19","448 471",19,"78.95%","89.47%","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"2839",3061,1123625,"Cluster_6914","Peve_00028836",0.0244174697248888,0.984453810914684,0.999448381576871,170,-21.31,"2 20","576 597",19,"78.95%","89.47%","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"2840",3062,1123792,"Cluster_2854","Peve_00018096",-0.507486347355159,0.661149542463894,0.978262075707395,162,-23.14,"2 21","770 795",23,"73.91%","78.26%",NA,NA,NA,NA,NA
"2841",3063,1123795,"Cluster_4080","Peve_00018096",-0.235777127616489,0.848472931070267,0.995934364227446,155,-22.85,"2 21","43 65",20,"65.00%","80.00%",NA,NA,NA,NA,NA
"2842",3064,1125171,"Cluster_11134","Peve_00031923",0.376793371831082,0.754053359862483,0.988219883885475,160,-21.12,"2 19","232 252",17,"76.47%","88.24%","Q64391","Cytochrome P450 1A2 (EC 1.14.14.1) (CYPIA2) (Cholesterol 25-hydroxylase) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152)","Cavia porcellus (Guinea pig)","arachidonic acid metabolic process [GO:0019369]; cholesterol metabolic process [GO:0008203]; estrogen metabolic process [GO:0008210]; retinol metabolic process [GO:0042572]","GO:0005506; GO:0005789; GO:0008203; GO:0008210; GO:0019369; GO:0020037; GO:0042572; GO:0070330; GO:0101020; GO:0101021; GO:0106256"
"2843",3065,1125281,"Cluster_4115","Peve_00009235",0.146754686511502,0.906234417440672,0.999448381576871,172,-22.43,"2 21","48 69",19,"73.68%","89.47%",NA,NA,NA,NA,NA
"2844",3066,1125762,"Cluster_15726","Peve_00033569",-0.5,0.666666666666667,0.978262075707395,154,-20.54,"2 21","170 195",23,"69.57%","73.91%","I3PB37","4-coumarate:CoA ligase 1 (Ph-4CL1) (Ph4CL1) (EC 6.2.1.12) ((E)-caffeate:CoA ligase 4CL1) (EC 6.2.1.-) (Benzoate:CoA ligase 4CL1) (EC 6.2.1.25) (Trans-cinnamate:CoA ligase 4CL1) (EC 6.2.1.-) (Trans-ferulate:CoA ligase 4CL1) (EC 6.2.1.-)","Petunia hybrida (Petunia)","cinnamic acid biosynthetic process [GO:0009800]; cinnamic acid metabolic process [GO:0009803]; circadian rhythm [GO:0007623]; ferulate metabolic process [GO:0033494]; phenylpropanoid metabolic process [GO:0009698]; phytoalexin biosynthetic process [GO:0052315]","GO:0005524; GO:0005829; GO:0007623; GO:0009698; GO:0009800; GO:0009803; GO:0016207; GO:0016405; GO:0018858; GO:0033494; GO:0050563; GO:0052315; GO:0106286; GO:0106290"
"2845",3067,1125905,"Cluster_1167","Peve_00033565",-0.505900277715137,0.662320743823743,0.978262075707395,149,-20.67,"2 19","740 762",18,"72.22%","72.22%","Q9UPM8","AP-4 complex subunit epsilon-1 (AP-4 adaptor complex subunit epsilon) (Adaptor-related protein complex 4 subunit epsilon-1) (Epsilon subunit of AP-4) (Epsilon-adaptin)","Homo sapiens (Human)","protein localization [GO:0008104]; protein targeting [GO:0006605]; vesicle-mediated transport [GO:0016192]","GO:0005802; GO:0006605; GO:0008104; GO:0016192; GO:0030124; GO:0031904; GO:0032588; GO:0140312"
"2846",3069,1126699,"Cluster_10934","Peve_00016265",-0.741243035479667,0.468473210679327,0.978262075707395,157,-28.54,"2 21","275 294",19,"63.16%","89.47%",NA,NA,NA,NA,NA
"2847",3070,1127245,"Cluster_14500","Peve_00027660",-0.883304657631542,0.310626572014886,0.978262075707395,166,-20.58,"2 20","709 731",19,"73.68%","89.47%","Q8WU66","Thrombospondin-type laminin G domain and EAR repeat-containing protein (TSP-EAR)","Homo sapiens (Human)","hair cycle process [GO:0022405]; Notch signaling pathway [GO:0007219]; regulation of Notch signaling pathway [GO:0008593]; sensory perception of sound [GO:0007605]; signal transduction [GO:0007165]; tooth mineralization [GO:0034505]","GO:0005576; GO:0007165; GO:0007219; GO:0007605; GO:0008593; GO:0009986; GO:0022405; GO:0032420; GO:0034505; GO:0060170"
"2848",3071,1127649,"Cluster_13502","Peve_00036006",-0.091383302459838,0.941742306002755,0.999448381576871,161,-25.27,"2 19","573 596",19,"73.68%","84.21%","Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.4.19.12) (Deubiquitinating enzyme 14) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14)","Bos taurus (Bovine)","innate immune response [GO:0045087]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein deubiquitination [GO:0016579]; regulation of proteasomal protein catabolic process [GO:0061136]","GO:0000502; GO:0004843; GO:0005737; GO:0005886; GO:0016579; GO:0043161; GO:0045087; GO:0061136; GO:0070628"
"2849",3072,1129113,"Cluster_6905","Peve_00019437",-0.781455641484364,0.428955039423516,0.978262075707395,158,-24.13,"2 21","653 677",22,"72.73%","77.27%",NA,NA,NA,NA,NA
"2850",3073,1129737,"Cluster_4629","Peve_00005379",-0.554554668634826,0.625777256211528,0.978262075707395,159,-20.45,"2 20","301 322",18,"66.67%","83.33%",NA,NA,NA,NA,NA
"2851",3074,1130801,"Cluster_14999","Peve_00027493",0.218997454737702,0.859442716425877,0.996054723810868,158,-21.77,"2 21","240 263",21,"71.43%","80.95%",NA,NA,NA,NA,NA
"2852",3075,1131353,"Cluster_2882","Peve_00045179",0.829552508820929,0.377191141695678,0.978262075707395,151,-21.32,"2 12","736 757",10,"90.00%","100.00%",NA,NA,NA,NA,NA
"2853",3076,1131960,"Cluster_9149","Peve_00042181",0.113789280888992,0.927402249349817,0.999448381576871,158,-22.27,"2 20","8 31",20,"75.00%","75.00%","E9QAG8","Zinc finger protein 431 (Zinc finger protein 932)","Mus musculus (Mouse)","cell differentiation [GO:0030154]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of osteoblast differentiation [GO:0045668]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000122; GO:0000978; GO:0000981; GO:0003682; GO:0005634; GO:0006357; GO:0030154; GO:0042826; GO:0043433; GO:0045668; GO:0046872"
"2854",3077,1132517,"Cluster_589","Peve_00015169",0.891132771417583,0.299822918260325,0.978262075707395,157,-25.99,"2 20","73 96",20,"75.00%","80.00%","Q9H845","Complex I assembly factor ACAD9, mitochondrial (Acyl-CoA dehydrogenase family member 9) (ACAD-9) (EC 1.3.8.-)","Homo sapiens (Human)","long-chain fatty acid metabolic process [GO:0001676]; medium-chain fatty acid metabolic process [GO:0051791]; mitochondrial respiratory chain complex I assembly [GO:0032981]","GO:0000062; GO:0001676; GO:0003995; GO:0004466; GO:0005634; GO:0005739; GO:0005743; GO:0017099; GO:0030425; GO:0031966; GO:0032981; GO:0050660; GO:0051791; GO:0070991"
"2855",3078,1132563,"Cluster_796","Peve_00039608",0.898740270652305,0.288966974174018,0.978262075707395,156,-22.33,"2 21","508 529",19,"68.42%","73.68%",NA,NA,NA,NA,NA
"2856",3079,1132658,"Cluster_2882","Peve_00039604",0.864193488045222,0.335658451783819,0.978262075707395,148,-21.51,"2 19","160 184",20,"70.00%","75.00%",NA,NA,NA,NA,NA
"2857",3080,1132880,"Cluster_1167","Peve_00023378",0.0498642687681016,0.968242250633015,0.999448381576871,167,-24.29,"2 21","316 338",20,"80.00%","80.00%",NA,NA,NA,NA,NA
"2858",3081,1133110,"Cluster_4080","Peve_00039313",0.577127560896142,0.608347076173271,0.978262075707395,158,-20.07,"2 20","596 619",20,"70.00%","80.00%","O73792","Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1)","Danio rerio (Zebrafish) (Brachydanio rerio)","angiogenesis [GO:0001525]; blood vessel development [GO:0001568]; endothelial cell-cell adhesion [GO:0071603]; heart development [GO:0007507]; positive regulation of angiogenesis [GO:0045766]; positive regulation of kinase activity [GO:0033674]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vasculature development [GO:0001944]","GO:0001525; GO:0001568; GO:0001944; GO:0004714; GO:0005524; GO:0005886; GO:0007169; GO:0007507; GO:0033674; GO:0043235; GO:0045766; GO:0071603"
"2859",3082,1133110,"Cluster_4080","Peve_00039313",0.577127560896142,0.608347076173271,0.978262075707395,176,-24.26,"2 21","566 587",19,"78.95%","89.47%","O73792","Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1)","Danio rerio (Zebrafish) (Brachydanio rerio)","angiogenesis [GO:0001525]; blood vessel development [GO:0001568]; endothelial cell-cell adhesion [GO:0071603]; heart development [GO:0007507]; positive regulation of angiogenesis [GO:0045766]; positive regulation of kinase activity [GO:0033674]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vasculature development [GO:0001944]","GO:0001525; GO:0001568; GO:0001944; GO:0004714; GO:0005524; GO:0005886; GO:0007169; GO:0007507; GO:0033674; GO:0043235; GO:0045766; GO:0071603"
"2860",3083,1133362,"Cluster_11135","Peve_00010309",0.658398957655561,0.542467975423259,0.978262075707395,180,-23.61,"2 21","56 77",19,"84.21%","89.47%",NA,NA,NA,NA,NA
"2861",3084,1133928,"Cluster_6905","Peve_00000936",0.0372109528664323,0.976305301345919,0.999448381576871,162,-22.34,"2 15","743 764",13,"92.31%","92.31%","V6CLA2","E3 ubiquitin-protein ligase hecd-1 (EC 2.3.2.26)","Caenorhabditis elegans","anatomical structure development [GO:0048856]; determination of adult lifespan [GO:0008340]; negative regulation of Notch signaling pathway [GO:0045746]; positive regulation of Notch signaling pathway [GO:0045747]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; regulation of cell fate specification [GO:0042659]; regulation of germ cell proliferation [GO:1905936]; regulation of response to oxidative stress [GO:1902882]; regulation of vulval development [GO:0040028]","GO:0000209; GO:0008340; GO:0016607; GO:0032436; GO:0040028; GO:0042659; GO:0043161; GO:0045746; GO:0045747; GO:0046872; GO:0048856; GO:0061630; GO:0070534; GO:1902882; GO:1905936"
