"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"4280",4280,1208460,"Cluster_2859","FUN_006201",-0.265418214117387,0.666069865934786,0.998649612991003,150,-23.96,"2 11","460 482",9,"100.00%","100.00%","ptg000001l:9156747-9157781","E9Q236","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Multidrug resistance-associated protein 4)","Mus musculus (Mouse)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; fatty acid derivative transport [GO:1901571]; leukotriene transport [GO:0071716]; organic hydroxy compound transport [GO:0015850]; positive regulation of smooth muscle cell proliferation [GO:0048661]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; urate transport [GO:0015747]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015665; GO:0015721; GO:0015732; GO:0015747; GO:0015850; GO:0016020; GO:0016323; GO:0016324; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0048661; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:1901571"
"4281",4281,1208486,"Cluster_16409","FUN_006201",-0.249779407766044,0.685309598537072,0.998649612991003,151,-21.94,"2 21","543 561",19,"73.68%","78.95%","ptg000001l:9156747-9157781","E9Q236","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Multidrug resistance-associated protein 4)","Mus musculus (Mouse)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; fatty acid derivative transport [GO:1901571]; leukotriene transport [GO:0071716]; organic hydroxy compound transport [GO:0015850]; positive regulation of smooth muscle cell proliferation [GO:0048661]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; urate transport [GO:0015747]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015665; GO:0015721; GO:0015732; GO:0015747; GO:0015850; GO:0016020; GO:0016323; GO:0016324; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0048661; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:1901571"
"4282",4282,1208792,"Cluster_15340","FUN_040536",0.80738652091999,0.0984918657961923,0.998649612991003,150,-22.91,"2 18","151 170",16,"68.75%","87.50%","ptg000031l:10072974-10110141","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)","Nycticebus coucang (Slow loris)","","GO:0003964; GO:0046872"
"4283",4283,1208898,"Cluster_5900","FUN_015564",-0.0203289509743397,0.974118158631735,0.998649612991003,152,-20.34,"2 20","149 168",18,"72.22%","77.78%",NA,NA,NA,NA,NA,NA
"4284",4284,1209328,"Cluster_5981","FUN_035605",-0.432354879272799,0.467175569988237,0.998649612991003,151,-22.83,"2 22","580 605",23,"65.22%","73.91%",NA,NA,NA,NA,NA,NA
"4285",4285,1209700,"Cluster_18728","FUN_019306",-0.686685786365761,0.200335945615365,0.998649612991003,152,-26.94,"2 21","373 394",19,"68.42%","68.42%",NA,NA,NA,NA,NA,NA
"4286",4286,1209893,"Cluster_18711","FUN_032070",-0.188421147135415,0.761521942071442,0.998649612991003,167,-20.32,"2 21","233 255",20,"80.00%","80.00%",NA,NA,NA,NA,NA,NA
"4287",4287,1210727,"Cluster_4220","FUN_007633",0.512569270422447,0.377201336281647,0.998649612991003,160,-21.15,"2 21","36 57",19,"68.42%","78.95%",NA,NA,NA,NA,NA,NA
"4288",4288,1210771,"Cluster_5981","FUN_007631",-0.432354879272799,0.467175569988237,0.998649612991003,163,-21.1,"2 20","99 121",18,"72.22%","83.33%",NA,NA,NA,NA,NA,NA
"4289",4289,1211251,"Cluster_15775","FUN_041725",-0.477385132121689,0.416122920426045,0.998649612991003,179,-21.01,"2 21","79 102",20,"85.00%","90.00%",NA,NA,NA,NA,NA,NA
"4290",4290,1211512,"Cluster_5981","FUN_033384",-0.1910526475072,0.758232275239027,0.998649612991003,148,-22.11,"2 22","511 537",24,"62.50%","66.67%",NA,NA,NA,NA,NA,NA
"4291",4291,1211743,"Cluster_5012","FUN_008691",-0.109047001072187,0.861432708256159,0.998649612991003,153,-20.95,"2 20","320 344",22,"68.18%","77.27%",NA,NA,NA,NA,NA,NA
"4292",4292,1212217,"Cluster_10093","FUN_032927",-0.0257558077766153,0.967210313030682,0.998649612991003,163,-22.99,"2 21","293 315",20,"70.00%","85.00%",NA,NA,NA,NA,NA,NA
"4293",4293,1212451,"Cluster_10093","FUN_033036",0.0979784386104595,0.875449861176498,0.998649612991003,144,-20.16,"2 21","170 191",19,"57.89%","68.42%",NA,NA,NA,NA,NA,NA
"4294",4294,1212595,"Cluster_3250","FUN_033032",-0.251468627415074,0.683227460818276,0.998649612991003,167,-21.43,"2 20","422 443",18,"77.78%","83.33%",NA,NA,NA,NA,NA,NA
"4295",4295,1213119,"Cluster_14768","FUN_040097",-0.252922535310988,0.681436124763733,0.998649612991003,163,-22.18,"2 20","939 959",18,"72.22%","83.33%",NA,NA,NA,NA,NA,NA
"4296",4296,1213121,"Cluster_15340","FUN_040097",0.665183145031458,0.22051117576748,0.998649612991003,154,-21.03,"2 21","355 375",19,"68.42%","78.95%",NA,NA,NA,NA,NA,NA
"4297",4297,1213652,"Cluster_4220","FUN_012247",-0.492921121681632,0.398826102048365,0.998649612991003,151,-25.69,"2 19","322 341",17,"76.47%","76.47%",NA,NA,NA,NA,NA,NA
"4298",4298,1213739,"Cluster_10207","FUN_012249",0.867055522006839,0.0570142639330812,0.96546924320845,148,-20.27,"2 13","962 982",11,"81.82%","90.91%",NA,NA,NA,NA,NA,NA
"4299",4299,1213756,"Cluster_18728","FUN_012249",0.0573326105179029,0.927041863988296,0.998649612991003,171,-25.34,"2 20","61 82",18,"77.78%","88.89%",NA,NA,NA,NA,NA,NA
"4300",4300,1213769,"Cluster_4220","FUN_012248",-0.499645207027524,0.391393480443225,0.998649612991003,156,-22.51,"2 20","323 342",18,"77.78%","77.78%",NA,NA,NA,NA,NA,NA
"4301",4301,1213848,"Cluster_4254","FUN_028317",-0.165258106089638,0.790548545455927,0.998649612991003,151,-20.1,"2 17","712 738",20,"70.00%","75.00%",NA,NA,NA,NA,NA,NA
"4302",4302,1213899,"Cluster_14768","FUN_028314",-0.317055725251323,0.603181356340577,0.998649612991003,149,-21.08,"2 20","872 891",18,"66.67%","77.78%",NA,NA,NA,NA,NA,NA
"4303",4303,1214291,"Cluster_15340","FUN_013594",-0.0768874673092613,0.902200377015519,0.998649612991003,151,-22.77,"2 21","504 526",20,"60.00%","80.00%","ptg000008l:24335726-24337658","Q9EP71","Ankycorbin (Ankyrin repeat and coiled-coil structure-containing protein) (Novel retinal pigment epithelial cell protein) (Retinoic acid-induced protein 14) (p125)","Mus musculus (Mouse)","cell differentiation [GO:0030154]; spermatogenesis [GO:0007283]","GO:0001650; GO:0003779; GO:0005654; GO:0005739; GO:0005829; GO:0005856; GO:0005938; GO:0007283; GO:0030154; GO:0070161"
"4304",4304,1214375,"Cluster_16409","FUN_013592",-0.227234802180448,0.713185222593204,0.998649612991003,146,-20.93,"2 21","567 583",19,"68.42%","73.68%",NA,NA,NA,NA,NA,NA
"4305",4305,1214473,"Cluster_5012","FUN_013591",0.215027881809033,0.7283426868385,0.998649612991003,157,-20.11,"2 20","255 274",18,"77.78%","77.78%",NA,NA,NA,NA,NA,NA
"4306",4306,1214640,"Cluster_14768","FUN_000698",-0.419674609853595,0.481782085793466,0.998649612991003,150,-20.84,"2 20","178 202",22,"68.18%","68.18%",NA,NA,NA,NA,NA,NA
"4307",4307,1214640,"Cluster_14768","FUN_000698",-0.419674609853595,0.481782085793466,0.998649612991003,150,-20.84,"2 20","178 202",22,"68.18%","68.18%",NA,NA,NA,NA,NA,NA
"4308",4308,1214913,"Cluster_14768","FUN_000692",-0.0754097159476042,0.904076445250987,0.998649612991003,150,-20.84,"2 20","178 202",22,"68.18%","68.18%",NA,NA,NA,NA,NA,NA
"4309",4309,1214952,"Cluster_14768","FUN_000695",-0.0754097159476042,0.904076445250987,0.998649612991003,150,-20.84,"2 20","178 202",22,"68.18%","68.18%",NA,NA,NA,NA,NA,NA
"4310",4310,1215447,"Cluster_4254","FUN_009645",-0.200723721071326,0.746157293447231,0.998649612991003,161,-20.62,"2 14","302 323",12,"91.67%","100.00%",NA,NA,NA,NA,NA,NA
"4311",4311,1215731,"Cluster_14402","FUN_029548",-0.708232290935221,0.180677606334494,0.998649612991003,168,-22.54,"2 18","446 468",17,"82.35%","94.12%",NA,NA,NA,NA,NA,NA
"4312",4312,1216043,"Cluster_14402","FUN_029542",0.626730206530769,0.257879035421104,0.998649612991003,159,-21.82,"2 20","456 477",18,"72.22%","77.78%",NA,NA,NA,NA,NA,NA
"4313",4313,1216046,"Cluster_15340","FUN_029542",0.714556966609261,0.175018176257924,0.998649612991003,166,-21.19,"2 21","218 238",19,"78.95%","84.21%",NA,NA,NA,NA,NA,NA
"4314",4314,1216331,"Cluster_18772","FUN_026256",0.736294733239593,0.15596949535573,0.998649612991003,178,-24.08,"2 20","120 143",19,"84.21%","94.74%",NA,NA,NA,NA,NA,NA
"4315",4315,1216672,"Cluster_15775","FUN_032749",-0.432265567075158,0.467278110381054,0.998649612991003,166,-20.7,"2 20","877 900",19,"73.68%","89.47%","ptg000023l:35570894-35578752","Q6QME8","Protein argonaute-2 (Argonaute2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (Protein slicer)","Bos taurus (Bovine)","miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; miRNA-mediated gene silencing by mRNA destabilization [GO:0035279]; negative regulation of translational initiation [GO:0045947]; pre-miRNA processing [GO:0031054]; regulation of DNA-templated transcription [GO:0006355]","GO:0000340; GO:0000932; GO:0005634; GO:0005844; GO:0005845; GO:0006355; GO:0016442; GO:0031054; GO:0035197; GO:0035198; GO:0035278; GO:0035279; GO:0045947; GO:0046872; GO:0070551; GO:0070578; GO:1990904"
"4316",4316,1216890,"Cluster_4254","FUN_023554",-0.399934456290148,0.504708062456493,0.998649612991003,160,-20.99,"2 20","625 646",19,"78.95%","84.21%","ptg000017l:9024478-9029924","Q6GM44","E3 ubiquitin-protein ligase MARCHF5 (EC 2.3.2.27) (Membrane-associated RING finger protein 5) (Membrane-associated RING-CH protein V) (MARCH-V) (RING-type E3 ubiquitin transferase MARCHF5)","Xenopus laevis (African clawed frog)","protein autoubiquitination [GO:0051865]; regulation of mitochondrial fission [GO:0090140]","GO:0005741; GO:0005783; GO:0005789; GO:0008270; GO:0051865; GO:0061630; GO:0090140"
"4317",4317,1217552,"Cluster_4220","FUN_008990",-0.426785649844528,0.473578934359301,0.998649612991003,173,-22.11,"2 18","379 400",16,"87.50%","93.75%",NA,NA,NA,NA,NA,NA
"4318",4318,1217683,"Cluster_15316","FUN_008999",-0.297853934593437,0.626445180708034,0.998649612991003,163,-21,"2 17","230 252",16,"87.50%","87.50%",NA,NA,NA,NA,NA,NA
"4319",4319,1218232,"Cluster_15775","FUN_027822",-0.421012515267176,0.480236413161864,0.998649612991003,168,-22.54,"2 17","196 218",15,"86.67%","93.33%",NA,NA,NA,NA,NA,NA
"4320",4320,1218276,"Cluster_17776","FUN_017620",0.366544370170252,0.54397318156548,0.998649612991003,142,-22.37,"2 17","344 364",15,"66.67%","80.00%",NA,NA,NA,NA,NA,NA
"4321",4321,1218324,"Cluster_1862","FUN_017622",0.995693532787135,0.000339027428145737,0.393371538720933,163,-20.35,"2 21","739 763",20,"70.00%","85.00%",NA,NA,NA,NA,NA,NA
"4322",4322,1219239,"Cluster_10228","FUN_022205",-0.481570822964784,0.411446101679845,0.998649612991003,160,-23.11,"2 22","670 693",21,"66.67%","80.95%",NA,NA,NA,NA,NA,NA
"4323",4323,1219452,"Cluster_19193","FUN_024781",0.111851519632228,0.857883732656964,0.998649612991003,167,-21.67,"2 21","931 954",21,"76.19%","80.95%",NA,NA,NA,NA,NA,NA
"4324",4324,1219569,"Cluster_19193","FUN_024782",-0.0105601587555389,0.986554638180222,0.998929520526841,167,-21.67,"2 21","438 461",21,"76.19%","80.95%",NA,NA,NA,NA,NA,NA
"4325",4325,1219619,"Cluster_4220","FUN_019508",0.171594956747807,0.782595493156641,0.998649612991003,152,-22.13,"2 21","361 382",19,"63.16%","73.68%",NA,NA,NA,NA,NA,NA
"4326",4326,1219697,"Cluster_4220","FUN_019501",0.532921462660441,0.355111329873914,0.998649612991003,152,-22.13,"2 21","952 973",19,"63.16%","73.68%",NA,NA,NA,NA,NA,NA
"4327",4327,1221045,"Cluster_17776","FUN_025464",0.171066275610469,0.783258677589283,0.998649612991003,162,-22.94,"2 15","324 345",13,"84.62%","100.00%","ptg000019l:3023074-3029429","P60764","Ras-related C3 botulinum toxin substrate 3 (EC 3.6.5.2) (p21-Rac3)","Mus musculus (Mouse)","actin cytoskeleton organization [GO:0030036]; actin filament organization [GO:0007015]; cell projection assembly [GO:0030031]; cerebral cortex GABAergic interneuron development [GO:0021894]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; homeostasis of number of cells within a tissue [GO:0048873]; neuromuscular process [GO:0050905]; neuromuscular process controlling balance [GO:0050885]; neuron projection development [GO:0031175]; positive regulation of cell adhesion mediated by integrin [GO:0033630]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; postsynaptic actin cytoskeleton organization [GO:0098974]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell morphogenesis [GO:0022604]; regulation of cell shape [GO:0008360]; regulation of neuron maturation [GO:0014041]; small GTPase mediated signal transduction [GO:0007264]; synaptic transmission, GABAergic [GO:0051932]; Wnt signaling pathway [GO:0016055]","GO:0003924; GO:0003925; GO:0005525; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0007015; GO:0007163; GO:0007264; GO:0008360; GO:0012505; GO:0014041; GO:0016055; GO:0019901; GO:0021894; GO:0022604; GO:0030027; GO:0030031; GO:0030036; GO:0030426; GO:0030865; GO:0031175; GO:0031410; GO:0031941; GO:0032956; GO:0033630; GO:0042995; GO:0043005; GO:0043025; GO:0048306; GO:0048471; GO:0048873; GO:0050885; GO:0050905; GO:0051932; GO:0071944; GO:0098974; GO:0098978; GO:1900026"
"4328",4328,1221316,"Cluster_15928","FUN_015087",-0.494950961936685,0.396578908105004,0.998649612991003,164,-21.54,"2 21","713 734",19,"73.68%","78.95%","ptg000009l:5976099-5982391","Q4FAT7","Beta-glucuronidase (EC 3.2.1.31)","Sus scrofa (Pig)","chondroitin sulfate catabolic process [GO:0030207]; glucuronoside catabolic process [GO:0019391]; heparan sulfate proteoglycan catabolic process [GO:0030200]; hyaluronan catabolic process [GO:0030214]","GO:0004566; GO:0005102; GO:0005615; GO:0019391; GO:0019904; GO:0030200; GO:0030207; GO:0030214; GO:0030246; GO:0043202"
"4329",4329,1221473,"Cluster_16409","FUN_036715",-0.0967037895197958,0.877065087507124,0.998649612991003,149,-20.29,"2 21","891 910",19,"68.42%","73.68%",NA,NA,NA,NA,NA,NA
"4330",4330,1221808,"Cluster_5981","FUN_037446",0.281008896719791,0.646974668717677,0.998649612991003,169,-24.37,"2 22","122 144",20,"70.00%","85.00%",NA,NA,NA,NA,NA,NA
"4331",4331,1222042,"Cluster_5981","FUN_006129",0.328231185782484,0.589713366153217,0.998649612991003,157,-20.02,"2 19","530 553",18,"77.78%","77.78%",NA,NA,NA,NA,NA,NA
"4332",4332,1222258,"Cluster_18728","FUN_006121",0.490359321335735,0.401666458370786,0.998649612991003,148,-21.12,"2 19","707 727",17,"70.59%","76.47%",NA,NA,NA,NA,NA,NA
"4333",4333,1222284,"Cluster_14768","FUN_006120",-0.545947837597746,0.341145914937233,0.998649612991003,140,-20.26,"2 9","795 815",7,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"4334",4334,1222370,"Cluster_16409","FUN_031291",-0.485584830391542,0.406972622699605,0.998649612991003,155,-20.12,"2 21","143 165",20,"65.00%","80.00%",NA,NA,NA,NA,NA,NA
"4335",4335,1222487,"Cluster_16409","FUN_031292",-0.434317096675884,0.464923955912834,0.998649612991003,155,-20.12,"2 21","143 165",20,"65.00%","80.00%",NA,NA,NA,NA,NA,NA
"4336",4336,1222508,"Cluster_5899","FUN_031295",0.416943608542248,0.484940458707658,0.998649612991003,171,-21.56,"2 21","825 849",22,"72.73%","86.36%","ptg000023l:19064879-19069986","Q8CEE7","Retinol dehydrogenase 13 (EC 1.1.1.300)","Mus musculus (Mouse)","eye photoreceptor cell development [GO:0042462]; response to high light intensity [GO:0009644]; retina layer formation [GO:0010842]; retinal metabolic process [GO:0042574]","GO:0005739; GO:0005743; GO:0009644; GO:0010842; GO:0042462; GO:0042574; GO:0052650"
"4337",4337,1223222,"Cluster_15340","FUN_006695",0.483309788081794,0.409506691249026,0.998649612991003,148,-21.47,"2 21","935 954",19,"68.42%","78.95%",NA,NA,NA,NA,NA,NA
"4338",4338,1223378,"Cluster_15340","FUN_006691",0.223461520038165,0.717865936990959,0.998649612991003,162,-25.65,"2 21","30 50",19,"73.68%","84.21%",NA,NA,NA,NA,NA,NA
"4339",4339,1223385,"Cluster_17776","FUN_006691",0.00665673836885164,0.99152444006577,0.998929520526841,150,-22.85,"2 21","767 790",21,"66.67%","76.19%",NA,NA,NA,NA,NA,NA
"4340",4340,1223532,"Cluster_14768","FUN_042819",-0.111080228821489,0.858859650789767,0.998649612991003,154,-25.25,"2 20","160 181",19,"68.42%","78.95%",NA,NA,NA,NA,NA,NA
"4341",4341,1223729,"Cluster_15340","FUN_001470",-0.850549433673495,0.0677792339158154,0.982602467414463,151,-20.78,"2 21","132 155",21,"66.67%","71.43%",NA,NA,NA,NA,NA,NA
"4342",4342,1223836,"Cluster_5981","FUN_001477",0.651901530337889,0.233236907230786,0.998649612991003,159,-21.44,"2 21","169 193",21,"71.43%","76.19%",NA,NA,NA,NA,NA,NA
"4343",4343,1224467,"Cluster_14402","FUN_010975",-0.112424936011732,0.857158241254572,0.998649612991003,158,-21.44,"2 19","738 759",17,"64.71%","88.24%",NA,NA,NA,NA,NA,NA
"4344",4344,1224641,"Cluster_1832","FUN_010976",-0.682349275013077,0.204361028099842,0.998649612991003,165,-21.81,"2 20","278 297",18,"83.33%","83.33%",NA,NA,NA,NA,NA,NA
"4345",4345,1224793,"Cluster_18728","FUN_031903",0.551080040807662,0.335682141024712,0.998649612991003,157,-26.06,"2 16","598 618",14,"85.71%","92.86%","ptg000023l:26643918-26651750","Q54N49","Inositol-3-phosphate synthase (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (IPS) (MI-1-P synthase) (MIP synthase)","Dictyostelium discoideum (Social amoeba)","autophagy [GO:0006914]; cell-substrate adhesion [GO:0031589]; inositol biosynthetic process [GO:0006021]; mitotic cytokinesis [GO:0000281]; phospholipid biosynthetic process [GO:0008654]; regulation of phospholipid metabolic process [GO:1903725]","GO:0000281; GO:0004512; GO:0005737; GO:0005829; GO:0006021; GO:0006914; GO:0008654; GO:0031589; GO:1903725"
"4346",4346,1225084,"Cluster_5981","FUN_018376",0.991502576852876,0.000939096871218252,0.545343267336266,150,-21.35,"2 22","580 600",20,"65.00%","75.00%","ptg000012l:8649063-8658841","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"4347",4347,1225105,"Cluster_18728","FUN_018376",-0.972117222602966,0.00556561459709215,0.617565644211579,159,-21.71,"2 20","264 285",18,"72.22%","77.78%","ptg000012l:8649063-8658841","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"4348",4348,1225711,"Cluster_10093","FUN_035105",0.455406414523252,0.44087623836289,0.998649612991003,160,-21.89,"2 21","618 639",19,"68.42%","78.95%",NA,NA,NA,NA,NA,NA
"4349",4349,1225851,"Cluster_1862","FUN_035101",0.809230800788195,0.0971093377225865,0.998649612991003,173,-20.68,"2 23","23 47",22,"63.64%","95.45%",NA,NA,NA,NA,NA,NA
"4350",4350,1226098,"Cluster_5981","FUN_000202",0.151470976784818,0.807881196277576,0.998649612991003,158,-21.96,"2 22","896 918",21,"71.43%","80.95%",NA,NA,NA,NA,NA,NA
"4351",4351,1226347,"Cluster_15928","FUN_007053",0.720422362935001,0.169816191522682,0.998649612991003,160,-21.93,"2 21","428 447",19,"78.95%","84.21%","ptg000001l:19883949-19885429","Q8VDL9","Zinc finger protein GLIS2 (GLI-similar 2) (Neuronal Krueppel-like protein) (Zinc finger protein GLI5)","Mus musculus (Mouse)","cell differentiation involved in kidney development [GO:0061005]; central nervous system development [GO:0007417]; hematopoietic stem cell homeostasis [GO:0061484]; kidney development [GO:0001822]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of smoothened signaling pathway [GO:0045879]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000122; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0001822; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0006357; GO:0007417; GO:0016607; GO:0043433; GO:0045879; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0061005; GO:0061484; GO:0097730; GO:1900182; GO:1990837"
