"miRNA_cluster"	"miRNA_location"	"mRNA_FUNid"	"mRNA_location"	"score"	"energy"	"miRNA_start"	"miRNA_end"	"target_start"	"target_end"	"aln_length"	"subject_identity"	"Qquery_identity"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004544"	"ntLink_8:24217104-24218104"	151	-24.85	2	22	254	275	20	"65.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004579"	"ntLink_8:24537525-24538525"	163	-24.91	2	21	595	618	20	"75.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004584"	"ntLink_8:24606275-24607275"	172	-20.96	2	22	825	848	21	"76.19%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004587"	"ntLink_8:24627766-24628766"	170	-21.76	2	20	119	143	20	"80.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004613"	"ntLink_8:24906611-24907611"	154	-21.48	2	15	801	823	13	"76.92%"	"92.31%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004644"	"ntLink_8:25320958-25321958"	165	-22.02	2	22	817	839	20	"65.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_004716"	"ntLink_8:26168359-26169359"	157	-22.79	2	21	730	750	19	"73.68%"	"78.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005135"	"ntLink_8:31474035-31475035"	147	-21.31	2	22	669	696	25	"60.00%"	"72.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005190"	"ntLink_8:32410729-32411729"	160	-24.1	2	22	680	703	21	"66.67%"	"80.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005279"	"ntLink_8:33413195-33414195"	170	-24.94	2	21	447	468	19	"78.95%"	"89.47%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005459"	"ntLink_8:35576265-35577265"	165	-26.58	2	22	48	70	20	"65.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005629"	"ntLink_8:37027568-37028568"	160	-22.3	2	22	207	230	21	"61.90%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005721"	"ptg000001l:3130097-3131097"	159	-21.34	2	22	380	405	23	"60.87%"	"86.96%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005731"	"ptg000001l:3402720-3403720"	155	-22.58	2	22	637	658	20	"65.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005850"	"ptg000001l:4817607-4818607"	162	-22.52	2	19	694	716	17	"76.47%"	"82.35%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_005960"	"ptg000001l:6129006-6130006"	151	-23.98	2	22	527	551	22	"63.64%"	"77.27%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006025"	"ptg000001l:6930642-6931642"	155	-24.21	2	22	721	746	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006030"	"ptg000001l:7017506-7018506"	155	-24.21	2	22	460	485	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006030"	"ptg000001l:7017506-7018506"	155	-24.21	2	22	721	746	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006034"	"ptg000001l:7098858-7099858"	155	-24.21	2	22	721	746	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006129"	"ptg000001l:8145209-8146209"	157	-20.02	2	19	530	553	18	"77.78%"	"77.78%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006130"	"ptg000001l:8145630-8146630"	157	-20.02	2	19	109	132	18	"77.78%"	"77.78%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006249"	"ptg000001l:9729329-9729483"	159	-20.62	2	21	59	83	21	"71.43%"	"76.19%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006250"	"ptg000001l:9729329-9729483"	159	-20.62	2	21	59	83	21	"71.43%"	"76.19%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006292"	"ptg000001l:10362212-10363212"	157	-20.81	2	22	49	71	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006320"	"ptg000001l:10914174-10915174"	155	-21.41	2	22	808	834	24	"66.67%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006321"	"ptg000001l:10914561-10915561"	155	-21.41	2	22	421	447	24	"66.67%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006501"	"ptg000001l:13322183-13322821"	147	-27.75	2	21	108	131	20	"65.00%"	"70.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006645"	"ptg000001l:15102903-15103903"	159	-20.05	2	22	680	705	23	"69.57%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006649"	"ptg000001l:15152538-15153538"	164	-20.99	2	21	741	763	19	"73.68%"	"78.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006650"	"ptg000001l:15152983-15153983"	164	-20.99	2	21	296	318	19	"73.68%"	"78.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006656"	"ptg000001l:15237995-15238995"	159	-22.09	2	22	557	578	20	"70.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_006805"	"ptg000001l:16863229-16864229"	160	-22.78	2	22	440	463	21	"66.67%"	"80.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007026"	"ptg000001l:19531086-19532086"	160	-20.04	2	22	818	841	21	"66.67%"	"80.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007075"	"ptg000001l:20148078-20149078"	164	-24.5	2	17	254	276	15	"80.00%"	"93.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007185"	"ptg000001l:21417373-21418373"	160	-21.28	2	22	140	163	21	"66.67%"	"80.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007209"	"ptg000002l:60646-61646"	164	-22.75	2	22	114	137	21	"76.19%"	"76.19%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007614"	"ptg000002l:2441464-2442464"	156	-21.65	2	13	292	314	11	"90.91%"	"100.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007630"	"ptg000002l:2612095-2613095"	163	-21.1	2	20	668	690	18	"72.22%"	"83.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007631"	"ptg000002l:2612664-2613095"	163	-21.1	2	20	99	121	18	"72.22%"	"83.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007663"	"ptg000002l:3001037-3002025"	152	-21.34	2	19	827	852	20	"70.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007680"	"ptg000002l:3190325-3191325"	155	-20.63	2	16	127	149	14	"78.57%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_007762"	"ptg000002l:4448270-4449270"	162	-23.16	2	21	14	35	19	"78.95%"	"78.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008203"	"ptg000002l:9263172-9264172"	163	-20.7	2	21	451	476	22	"72.73%"	"77.27%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008378"	"ptg000002l:10907642-10908581"	170	-22.39	2	22	846	866	20	"80.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008471"	"ptg000002l:11990476-11991428"	149	-20.36	2	22	110	132	20	"60.00%"	"70.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008551"	"ptg000002l:12842504-12843504"	170	-25.08	2	21	603	629	23	"78.26%"	"82.61%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008876"	"ptg000004l:178469-179469"	156	-20.29	2	22	869	896	25	"64.00%"	"72.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008877"	"ptg000004l:178479-179479"	156	-20.29	2	22	859	886	25	"64.00%"	"72.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008915"	"ptg000004l:514280-515280"	165	-21.78	2	21	791	811	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_008922"	"ptg000004l:557516-558414"	149	-22.69	2	20	637	658	18	"72.22%"	"72.22%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009184"	"ptg000004l:3668015-3669015"	153	-22.8	2	19	1	23	19	"68.42%"	"78.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009290"	"ptg000004l:4943192-4944192"	156	-21.98	2	22	580	603	21	"66.67%"	"76.19%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009372"	"ptg000004l:5968983-5969983"	159	-22.13	2	22	107	128	20	"70.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009406"	"ptg000004l:6493420-6494420"	151	-20.96	2	21	657	684	24	"62.50%"	"70.83%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009719"	"ptg000004l:10733775-10734775"	169	-22.91	2	22	677	699	20	"70.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009723"	"ptg000004l:10796050-10797050"	150	-20.9	2	21	84	110	23	"69.57%"	"69.57%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009731"	"ptg000004l:10896546-10897546"	157	-20.81	2	22	48	70	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_009767"	"ptg000004l:11325291-11326291"	163	-23	2	22	153	174	20	"70.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010030"	"ptg000004l:13771758-13772758"	148	-20.54	2	22	684	707	21	"57.14%"	"76.19%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010220"	"ptg000005l:701973-702973"	158	-20.62	2	21	755	780	22	"72.73%"	"77.27%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010495"	"ptg000006l:1465713-1466713"	147	-21.99	2	21	197	220	20	"65.00%"	"70.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010603"	"ptg000007l:596378-596766"	149	-21.07	2	22	152	174	20	"55.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010647"	"ptg000007l:1159873-1160873"	165	-23.38	2	20	827	848	18	"83.33%"	"83.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010648"	"ptg000007l:1160498-1161498"	165	-23.38	2	20	202	223	18	"83.33%"	"83.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010848"	"ptg000007l:3563649-3564649"	155	-20.47	2	17	237	262	18	"72.22%"	"83.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010887"	"ptg000007l:3962227-3963227"	151	-22.28	2	21	756	782	23	"65.22%"	"69.57%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010925"	"ptg000007l:4349258-4350258"	167	-21.96	2	22	465	489	22	"72.73%"	"86.36%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_010943"	"ptg000007l:4626963-4627963"	145	-22.98	2	10	920	942	8	"100.00%"	"100.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_011151"	"ptg000007l:6775576-6776576"	143	-20.51	2	21	244	262	19	"63.16%"	"73.68%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_011192"	"ptg000007l:7355949-7356949"	149	-20.65	2	22	44	66	20	"55.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_011262"	"ptg000007l:8327091-8328091"	157	-20.24	2	22	401	423	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_011591"	"ptg000007l:11700499-11701499"	164	-23.06	2	22	117	140	21	"66.67%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012049"	"ptg000008l:4567996-4568996"	165	-22.43	2	19	535	558	18	"72.22%"	"94.44%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012074"	"ptg000008l:4833515-4834515"	175	-24.86	2	22	924	945	20	"80.00%"	"90.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012109"	"ptg000008l:5207911-5208911"	159	-20.4	2	20	535	557	18	"72.22%"	"77.78%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012118"	"ptg000008l:5274288-5275288"	154	-21.14	2	22	59	79	20	"60.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012147"	"ptg000008l:5670182-5671182"	168	-28.4	2	22	109	132	21	"71.43%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012279"	"ptg000008l:7244688-7245688"	171	-30.52	2	22	401	422	20	"75.00%"	"90.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012302"	"ptg000008l:7668881-7669881"	160	-24.4	2	20	821	843	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012303"	"ptg000008l:7669170-7670170"	160	-24.4	2	20	532	554	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012314"	"ptg000008l:7784230-7785230"	172	-26.47	2	22	250	273	21	"71.43%"	"90.48%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012338"	"ptg000008l:8063364-8064364"	166	-20.53	2	20	137	160	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012516"	"ptg000008l:9552172-9553172"	151	-24.1	2	22	218	245	25	"64.00%"	"72.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012601"	"ptg000008l:10347761-10348761"	157	-25.5	2	22	48	70	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012681"	"ptg000008l:11309843-11310843"	157	-20.81	2	22	47	69	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012699"	"ptg000008l:11485186-11486186"	150	-21.7	2	21	853	879	23	"65.22%"	"73.91%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012722"	"ptg000008l:11777055-11777217"	157	-20.81	2	22	48	70	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012795"	"ptg000008l:12933200-12934200"	166	-20.35	2	21	215	236	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012805"	"ptg000008l:13131147-13132147"	160	-21.96	2	20	759	781	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012813"	"ptg000008l:13316488-13317488"	163	-26.71	2	22	846	871	23	"73.91%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_012900"	"ptg000008l:14447827-14448827"	175	-21.24	2	20	219	241	18	"83.33%"	"88.89%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013071"	"ptg000008l:19101955-19102132"	154	-20.2	2	17	47	72	18	"77.78%"	"83.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013317"	"ptg000008l:20878869-20879869"	152	-21.96	2	18	372	395	17	"70.59%"	"82.35%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013364"	"ptg000008l:21690843-21691843"	153	-22.08	2	22	571	593	20	"60.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013365"	"ptg000008l:21693135-21694135"	155	-21.48	2	12	342	364	10	"100.00%"	"100.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013630"	"ptg000008l:24719779-24720779"	155	-21.08	2	21	135	160	22	"68.18%"	"72.73%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013824"	"ptg000008l:27337740-27338740"	163	-20.27	2	20	742	764	18	"66.67%"	"88.89%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013825"	"ptg000008l:27337810-27338810"	163	-20.27	2	20	672	694	18	"66.67%"	"88.89%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_013905"	"ptg000008l:28509162-28510162"	155	-21.41	2	17	514	537	16	"75.00%"	"87.50%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014037"	"ptg000008l:30479935-30480935"	162	-20.51	2	19	966	988	17	"70.59%"	"88.24%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014196"	"ptg000008l:33310006-33311006"	174	-22.99	2	21	908	929	19	"84.21%"	"89.47%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014254"	"ptg000008l:34164655-34165655"	157	-21.95	2	22	824	846	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014256"	"ptg000008l:34168832-34169832"	157	-21.95	2	22	824	846	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014269"	"ptg000008l:34294062-34295062"	169	-20.39	2	21	599	619	19	"84.21%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014591"	"ptg000009l:1355949-1356949"	157	-23.11	2	22	873	896	23	"69.57%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014657"	"ptg000009l:1871676-1872676"	163	-21.39	2	22	613	638	23	"69.57%"	"82.61%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014724"	"ptg000009l:2500293-2501293"	148	-20.57	2	13	600	622	11	"81.82%"	"90.91%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014735"	"ptg000009l:2598424-2599424"	158	-20.45	2	21	598	622	21	"76.19%"	"76.19%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014737"	"ptg000009l:2605603-2606603"	159	-20.49	2	16	805	827	14	"78.57%"	"92.86%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014743"	"ptg000009l:2683443-2684443"	152	-21.24	2	22	825	849	22	"59.09%"	"77.27%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014744"	"ptg000009l:2683918-2684918"	152	-21.24	2	22	350	374	22	"59.09%"	"77.27%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014751"	"ptg000009l:2774827-2775827"	155	-20.31	2	22	800	827	25	"68.00%"	"72.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_014877"	"ptg000009l:3862556-3863556"	161	-21.92	2	22	330	352	20	"60.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_015514"	"ptg000009l:11330439-11331439"	166	-20.09	2	19	539	561	17	"76.47%"	"88.24%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_015530"	"ptg000009l:11656150-11657150"	163	-22.27	2	22	965	986	20	"75.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_015566"	"ptg000009l:12236120-12237120"	166	-20.09	2	19	954	976	17	"76.47%"	"88.24%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_015711"	"ptg000009l:14606603-14607255"	166	-20.09	2	19	201	223	17	"76.47%"	"88.24%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_015873"	"ptg000009l:17319519-17320519"	164	-20.29	2	22	629	652	21	"71.43%"	"80.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016072"	"ptg000010l:1301237-1302102"	152	-27.35	2	22	553	576	23	"69.57%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016073"	"ptg000010l:1301237-1302102"	152	-27.35	2	22	553	576	23	"69.57%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016239"	"ptg000011l:758702-759702"	169	-27.47	2	21	10	33	21	"80.95%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016279"	"ptg000011l:1081561-1082561"	149	-25.99	2	22	867	886	20	"65.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016452"	"ptg000011l:3245907-3246907"	152	-21.18	2	22	642	667	23	"56.52%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016452"	"ptg000011l:3245907-3246907"	155	-20.02	2	21	659	684	22	"63.64%"	"77.27%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016593"	"ptg000011l:5094026-5095026"	157	-20.81	2	22	44	66	20	"60.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016604"	"ptg000011l:5255520-5256520"	144	-23.78	2	22	284	308	22	"59.09%"	"68.18%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016608"	"ptg000011l:5305491-5306491"	160	-20.92	2	21	477	497	19	"78.95%"	"84.21%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016637"	"ptg000011l:5667211-5668211"	158	-20.82	2	15	64	86	13	"84.62%"	"92.31%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016645"	"ptg000011l:5795407-5796407"	164	-20.01	2	17	160	182	15	"80.00%"	"93.33%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016684"	"ptg000011l:6271405-6272405"	159	-25.78	2	21	881	904	20	"70.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016831"	"ptg000011l:7925887-7926887"	159	-20.23	2	21	712	735	20	"70.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016834"	"ptg000011l:7954924-7955924"	156	-23.38	2	21	629	651	19	"68.42%"	"73.68%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016981"	"ptg000011l:9731785-9732785"	147	-21.47	2	21	924	949	22	"63.64%"	"68.18%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_016988"	"ptg000011l:9924296-9925296"	167	-21.49	2	22	376	401	23	"73.91%"	"82.61%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017026"	"ptg000011l:10380823-10381823"	154	-20.98	2	21	326	353	24	"66.67%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017246"	"ptg000011l:11263874-11264874"	170	-20.81	2	22	416	438	21	"80.95%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017613"	"ptg000011l:12571501-12572501"	169	-20.94	2	22	110	132	20	"70.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017615"	"ptg000011l:12593410-12594410"	151	-21.57	2	22	614	642	26	"65.38%"	"69.23%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017746"	"ptg000011l:13869703-13870703"	165	-22.43	2	22	375	397	20	"65.00%"	"85.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017747"	"ptg000011l:13902235-13903235"	167	-24.58	2	22	761	785	22	"77.27%"	"81.82%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017790"	"ptg000012l:491629-492629"	151	-20.33	2	22	597	618	20	"65.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017837"	"ptg000012l:957222-958222"	160	-21.41	2	18	863	886	17	"76.47%"	"88.24%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017920"	"ptg000012l:1894620-1895620"	162	-21.48	2	21	212	233	19	"78.95%"	"78.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017958"	"ptg000012l:2404581-2405581"	160	-21.39	2	22	942	967	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_017959"	"ptg000012l:2404920-2405920"	160	-21.39	2	22	603	628	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018057"	"ptg000012l:3837872-3838872"	147	-20.64	2	16	945	967	14	"64.29%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018259"	"ptg000012l:6750546-6751546"	164	-20.14	2	22	844	867	21	"71.43%"	"80.95%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018376"	"ptg000012l:8648063-8649063"	150	-21.35	2	22	580	600	20	"65.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018421"	"ptg000012l:9092877-9093877"	148	-20.67	2	22	959	982	21	"66.67%"	"66.67%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018463"	"ptg000012l:9679109-9680109"	145	-25.52	2	22	135	154	20	"60.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018491"	"ptg000012l:10013996-10014996"	145	-25.52	2	22	135	154	20	"60.00%"	"75.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018499"	"ptg000012l:10102694-10103694"	159	-21.15	2	21	303	329	23	"65.22%"	"78.26%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018623"	"ptg000012l:11285813-11286813"	142	-24.97	2	22	223	255	30	"60.00%"	"66.67%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018657"	"ptg000012l:11571442-11572442"	159	-23.29	2	21	957	980	20	"70.00%"	"80.00%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018665"	"ptg000012l:11707558-11708558"	168	-21.94	2	22	848	871	21	"71.43%"	"85.71%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018955"	"ptg000012l:15590178-15591178"	155	-20.19	2	21	286	311	22	"68.18%"	"72.73%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_018956"	"ptg000012l:15590230-15591230"	155	-20.19	2	21	234	259	22	"68.18%"	"72.73%"
"Cluster_5981"	"ptg000009l:4940537-4940559(-)"	"FUN_019028"	"ptg000012l:16454878-16455878"	157	-20.81	2	22	48	70	20	"60.00%"	"80.00%"
