"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"12634","FUN_033608","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12635","FUN_033608","GO:0016887","ATP hydrolysis activity",214,171,142.04,6.6e-06,"Molecular Functions",0.799065420560748
"12636","FUN_033611","GO:0003723","RNA binding",496,422,329.22,1.8e-16,"Molecular Functions",0.850806451612903
"12637","FUN_033611","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12638","FUN_033611","GO:0043130","ubiquitin binding",12,12,7.96,0.00727,"Molecular Functions",1
"12639","FUN_033611","GO:0061630","ubiquitin protein ligase activity",150,112,99.56,0.02806,"Molecular Functions",0.746666666666667
"12640","FUN_033666","GO:0020037","heme binding",82,70,54.43,8.1e-05,"Molecular Functions",0.853658536585366
"12641","FUN_033672","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12642","FUN_033674","GO:0010181","FMN binding",9,9,5.97,0.02493,"Molecular Functions",1
"12643","FUN_033689","GO:0003723","RNA binding",496,422,329.22,1.8e-16,"Molecular Functions",0.850806451612903
"12644","FUN_033689","GO:0003887","DNA-directed DNA polymerase activity",148,110,98.24,0.02194,"Molecular Functions",0.743243243243243
"12645","FUN_033689","GO:0004190","aspartic-type endopeptidase activity",132,100,87.61,0.01193,"Molecular Functions",0.757575757575758
"12646","FUN_033689","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12647","FUN_033691","GO:0003743","translation initiation factor activity",14,14,9.29,0.0032,"Molecular Functions",1
"12648","FUN_033693","GO:0032266","phosphatidylinositol-3-phosphate binding",8,8,5.31,0.03759,"Molecular Functions",1
"12649","FUN_033695","GO:0005509","calcium ion binding",263,206,174.57,1e-05,"Molecular Functions",0.783269961977186
"12650","FUN_033695","GO:0042803","protein homodimerization activity",191,152,126.78,3.3e-05,"Molecular Functions",0.795811518324607
"12651","FUN_033717","GO:0030276","clathrin binding",12,12,7.96,0.03749,"Molecular Functions",1
"12652","FUN_033719","GO:0005096","GTPase activator activity",33,32,21.9,2.3e-05,"Molecular Functions",0.96969696969697
"12653","FUN_033720","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12654","FUN_033722","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12655","FUN_033723","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12656","FUN_033725","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12657","FUN_033726","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12658","FUN_033727","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12659","FUN_033744","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12660","FUN_033751","GO:0030145","manganese ion binding",25,24,16.59,0.00048,"Molecular Functions",0.96
"12661","FUN_033763","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12662","FUN_033764","GO:0003924","GTPase activity",125,116,82.97,2.2e-09,"Molecular Functions",0.928
"12663","FUN_033764","GO:0005525","GTP binding",158,144,104.87,1.5e-13,"Molecular Functions",0.911392405063291
"12664","FUN_033764","GO:0020037","heme binding",82,70,54.43,8.1e-05,"Molecular Functions",0.853658536585366
"12665","FUN_033764","GO:0042803","protein homodimerization activity",191,152,126.78,3.3e-05,"Molecular Functions",0.795811518324607
"12666","FUN_033764","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12667","FUN_033765","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12668","FUN_033765","GO:0016887","ATP hydrolysis activity",214,171,142.04,6.6e-06,"Molecular Functions",0.799065420560748
"12669","FUN_033773","GO:0015485","cholesterol binding",9,9,5.97,0.02493,"Molecular Functions",1
"12670","FUN_033775","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12671","FUN_033775","GO:0016740","transferase activity",1311,1006,870.18,5.8e-05,"Molecular Functions",0.767353165522502
"12672","FUN_033785","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12673","FUN_033798","GO:0019901","protein kinase binding",153,126,101.55,0.02444,"Molecular Functions",0.823529411764706
"12674","FUN_033812","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12675","FUN_033812","GO:0061630","ubiquitin protein ligase activity",150,112,99.56,0.02806,"Molecular Functions",0.746666666666667
"12676","FUN_033813","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12677","FUN_033815","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12678","FUN_033837","GO:0005509","calcium ion binding",263,206,174.57,1e-05,"Molecular Functions",0.783269961977186
"12679","FUN_033844","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12680","FUN_033854","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12681","FUN_033854","GO:0042803","protein homodimerization activity",191,152,126.78,3.3e-05,"Molecular Functions",0.795811518324607
"12682","FUN_033855","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12683","FUN_033855","GO:0042803","protein homodimerization activity",191,152,126.78,3.3e-05,"Molecular Functions",0.795811518324607
"12684","FUN_033856","GO:0004180","carboxypeptidase activity",32,27,21.24,0.01091,"Molecular Functions",0.84375
"12685","FUN_033856","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12686","FUN_033857","GO:0004180","carboxypeptidase activity",32,27,21.24,0.01091,"Molecular Functions",0.84375
"12687","FUN_033857","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12688","FUN_033863","GO:0022857","transmembrane transporter activity",497,343,329.88,0.04056,"Molecular Functions",0.690140845070423
"12689","FUN_033869","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12690","FUN_033869","GO:0061630","ubiquitin protein ligase activity",150,112,99.56,0.02806,"Molecular Functions",0.746666666666667
"12691","FUN_033873","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12692","FUN_033883","GO:0003777","microtubule motor activity",47,42,31.2,0.03601,"Molecular Functions",0.893617021276596
"12693","FUN_033883","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12694","FUN_033883","GO:0008017","microtubule binding",53,52,35.18,6.6e-08,"Molecular Functions",0.981132075471698
"12695","FUN_033883","GO:0016887","ATP hydrolysis activity",214,171,142.04,6.6e-06,"Molecular Functions",0.799065420560748
"12696","FUN_033885","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12697","FUN_033885","GO:0016740","transferase activity",1311,1006,870.18,5.8e-05,"Molecular Functions",0.767353165522502
"12698","FUN_033937","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12699","FUN_033957","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12700","FUN_033958","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12701","FUN_033998","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12702","FUN_034007","GO:0000287","magnesium ion binding",74,64,49.12,7e-05,"Molecular Functions",0.864864864864865
"12703","FUN_034007","GO:0030145","manganese ion binding",25,24,16.59,0.00048,"Molecular Functions",0.96
"12704","FUN_034012","GO:0004197","cysteine-type endopeptidase activity",40,36,26.55,0.00617,"Molecular Functions",0.9
"12705","FUN_034012","GO:0004843","cysteine-type deubiquitinase activity",22,21,14.6,0.00145,"Molecular Functions",0.954545454545455
"12706","FUN_034018","GO:0000287","magnesium ion binding",74,64,49.12,7e-05,"Molecular Functions",0.864864864864865
"12707","FUN_034018","GO:0004674","protein serine/threonine kinase activity",150,123,99.56,0.01424,"Molecular Functions",0.82
"12708","FUN_034018","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12709","FUN_034018","GO:0051082","unfolded protein binding",33,28,21.9,0.01514,"Molecular Functions",0.848484848484849
"12710","FUN_034018","GO:0106310","protein serine kinase activity",140,115,92.92,2.1e-05,"Molecular Functions",0.821428571428571
"12711","FUN_034021","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12712","FUN_034029","GO:0003723","RNA binding",496,422,329.22,1.8e-16,"Molecular Functions",0.850806451612903
"12713","FUN_034029","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12714","FUN_034047","GO:0016787","hydrolase activity",1168,972,775.26,0.00019,"Molecular Functions",0.832191780821918
"12715","FUN_034048","GO:0016787","hydrolase activity",1168,972,775.26,0.00019,"Molecular Functions",0.832191780821918
"12716","FUN_034055","GO:0005085","guanyl-nucleotide exchange factor activity",31,27,20.58,0.00835,"Molecular Functions",0.870967741935484
"12717","FUN_034058","GO:0005164","tumor necrosis factor receptor binding",29,27,19.25,0.00081,"Molecular Functions",0.931034482758621
"12718","FUN_034058","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12719","FUN_034058","GO:0031625","ubiquitin protein ligase binding",78,71,51.77,3.2e-07,"Molecular Functions",0.91025641025641
"12720","FUN_034058","GO:0031996","thioesterase binding",27,25,17.92,0.00161,"Molecular Functions",0.925925925925926
"12721","FUN_034058","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12722","FUN_034058","GO:0061630","ubiquitin protein ligase activity",150,112,99.56,0.02806,"Molecular Functions",0.746666666666667
"12723","FUN_034059","GO:0005164","tumor necrosis factor receptor binding",29,27,19.25,0.00081,"Molecular Functions",0.931034482758621
"12724","FUN_034059","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12725","FUN_034062","GO:0003682","chromatin binding",110,95,73.01,4.1e-05,"Molecular Functions",0.863636363636364
"12726","FUN_034062","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12727","FUN_034067","GO:0005164","tumor necrosis factor receptor binding",29,27,19.25,0.00081,"Molecular Functions",0.931034482758621
"12728","FUN_034067","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12729","FUN_034067","GO:0019901","protein kinase binding",153,126,101.55,0.02444,"Molecular Functions",0.823529411764706
"12730","FUN_034067","GO:0031625","ubiquitin protein ligase binding",78,71,51.77,3.2e-07,"Molecular Functions",0.91025641025641
"12731","FUN_034067","GO:0031996","thioesterase binding",27,25,17.92,0.00161,"Molecular Functions",0.925925925925926
"12732","FUN_034067","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12733","FUN_034067","GO:0061630","ubiquitin protein ligase activity",150,112,99.56,0.02806,"Molecular Functions",0.746666666666667
"12734","FUN_034082","GO:0005164","tumor necrosis factor receptor binding",29,27,19.25,0.00081,"Molecular Functions",0.931034482758621
"12735","FUN_034082","GO:0008270","zinc ion binding",418,323,277.45,3.4e-07,"Molecular Functions",0.772727272727273
"12736","FUN_034084","GO:0003729","mRNA binding",67,66,44.47,4.5e-06,"Molecular Functions",0.985074626865672
"12737","FUN_034084","GO:0042803","protein homodimerization activity",191,152,126.78,3.3e-05,"Molecular Functions",0.795811518324607
"12738","FUN_034090","GO:0000166","nucleotide binding",1157,965,767.96,0.03403,"Molecular Functions",0.834053586862576
"12739","FUN_034090","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12740","FUN_034090","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12741","FUN_034098","GO:0005509","calcium ion binding",263,206,174.57,1e-05,"Molecular Functions",0.783269961977186
"12742","FUN_034098","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12743","FUN_034114","GO:0000166","nucleotide binding",1157,965,767.96,0.03403,"Molecular Functions",0.834053586862576
"12744","FUN_034114","GO:0003682","chromatin binding",110,95,73.01,4.1e-05,"Molecular Functions",0.863636363636364
"12745","FUN_034114","GO:0003887","DNA-directed DNA polymerase activity",148,110,98.24,0.02194,"Molecular Functions",0.743243243243243
"12746","FUN_034114","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12747","FUN_034114","GO:0051539","4 iron, 4 sulfur cluster binding",24,24,15.93,5.2e-05,"Molecular Functions",1
"12748","FUN_034123","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12749","FUN_034124","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12750","FUN_034128","GO:0030674","protein-macromolecule adaptor activity",161,139,106.86,0.03848,"Molecular Functions",0.863354037267081
"12751","FUN_034143","GO:0004190","aspartic-type endopeptidase activity",132,100,87.61,0.01193,"Molecular Functions",0.757575757575758
"12752","FUN_034159","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12753","FUN_034173","GO:0016491","oxidoreductase activity",340,288,225.67,7.4e-05,"Molecular Functions",0.847058823529412
"12754","FUN_034173","GO:0050660","flavin adenine dinucleotide binding",49,47,32.52,0.00027,"Molecular Functions",0.959183673469388
"12755","FUN_034230","GO:0003723","RNA binding",496,422,329.22,1.8e-16,"Molecular Functions",0.850806451612903
"12756","FUN_034230","GO:0003887","DNA-directed DNA polymerase activity",148,110,98.24,0.02194,"Molecular Functions",0.743243243243243
"12757","FUN_034230","GO:0004190","aspartic-type endopeptidase activity",132,100,87.61,0.01193,"Molecular Functions",0.757575757575758
"12758","FUN_034230","GO:0046872","metal ion binding",1649,1301,1094.52,6.4e-22,"Molecular Functions",0.788963007883566
"12759","FUN_034258","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12760","FUN_034260","GO:0004674","protein serine/threonine kinase activity",150,123,99.56,0.01424,"Molecular Functions",0.82
"12761","FUN_034260","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12762","FUN_034260","GO:0106310","protein serine kinase activity",140,115,92.92,2.1e-05,"Molecular Functions",0.821428571428571
"12763","FUN_034265","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12764","FUN_034315","GO:0003777","microtubule motor activity",47,42,31.2,0.03601,"Molecular Functions",0.893617021276596
"12765","FUN_034315","GO:0005524","ATP binding",879,715,583.44,3.8e-26,"Molecular Functions",0.813424345847554
"12766","FUN_034315","GO:0008017","microtubule binding",53,52,35.18,6.6e-08,"Molecular Functions",0.981132075471698
"12767","FUN_034315","GO:0016887","ATP hydrolysis activity",214,171,142.04,6.6e-06,"Molecular Functions",0.799065420560748
"12768","FUN_034321","GO:0022857","transmembrane transporter activity",497,343,329.88,0.04056,"Molecular Functions",0.690140845070423
"12769","FUN_034420","GO:0022857","transmembrane transporter activity",497,343,329.88,0.04056,"Molecular Functions",0.690140845070423
"12770","FUN_034420","GO:0042802","identical protein binding",495,409,328.56,7.7e-14,"Molecular Functions",0.826262626262626
"12771","FUN_034450","GO:0004674","protein serine/threonine kinase activity",150,123,99.56,0.01424,"Molecular Functions",0.82
