"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"3862",3862,"Cluster_7053","Porites_evermani_scaffold_29:125791-126791",155,-20.96,2,21,767,785,19,"73.68%","84.21%","Peve_00021685",-0.617273669707463,0.576474271285023,0.978262075707395,"Q29RV1","Protein disulfide-isomerase A4 (EC 5.3.4.1)","Bos taurus (Bovine)","","GO:0003756; GO:0005788; GO:0042470"
"3863",3863,"Cluster_7053","Porites_evermani_scaffold_301:22120-23120",171,-20.46,2,21,903,925,20,"80.00%","85.00%","Peve_00022698",-0.880383460445452,0.314570503669536,0.978262075707395,NA,NA,NA,NA,NA
"3864",3864,"Cluster_7053","Porites_evermani_scaffold_304:225478-226478",168,-24.72,2,21,591,612,19,"78.95%","78.95%","Peve_00022921",-0.841608005846316,0.363218748520985,0.978262075707395,"Q90481","Homeobox protein Nkx-2.2a (Homeobox protein NK-2 homolog B-A)","Danio rerio (Zebrafish) (Brachydanio rerio)","cell differentiation [GO:0030154]; endocrine pancreas development [GO:0031018]; floor plate development [GO:0033504]; floor plate formation [GO:0021508]; glial cell migration [GO:0008347]; motor neuron axon guidance [GO:0008045]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]; Schwann cell development [GO:0014044]; spinal cord oligodendrocyte cell differentiation [GO:0021529]; spinal cord oligodendrocyte cell fate specification [GO:0021530]; ventral spinal cord interneuron differentiation [GO:0021514]","GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0008045; GO:0008347; GO:0014044; GO:0021508; GO:0021514; GO:0021529; GO:0021530; GO:0030154; GO:0031018; GO:0033504; GO:0045893"
"3865",3865,"Cluster_7053","Porites_evermani_scaffold_31:395675-396675",150,-20.03,2,16,94,117,16,"68.75%","87.50%","Peve_00023382",NA,NA,NA,NA,NA,NA,NA,NA
"3866",3866,"Cluster_7053","Porites_evermani_scaffold_316:56019-57019",160,-21.25,2,21,375,394,19,"78.95%","84.21%","Peve_00023762",-0.591579425132504,0.5970092301631,0.978262075707395,"O75366","Advillin (p92)","Homo sapiens (Human)","actin filament organization [GO:0007015]; actin filament severing [GO:0051014]; actin polymerization or depolymerization [GO:0008154]; barbed-end actin filament capping [GO:0051016]; cilium assembly [GO:0060271]; nervous system development [GO:0007399]; positive regulation of lamellipodium assembly [GO:0010592]; positive regulation of neuron projection development [GO:0010976]; regulation of diacylglycerol biosynthetic process [GO:1900480]","GO:0003779; GO:0005546; GO:0005737; GO:0005884; GO:0005925; GO:0007015; GO:0007399; GO:0008154; GO:0010592; GO:0010976; GO:0015629; GO:0030027; GO:0030424; GO:0042995; GO:0043005; GO:0051014; GO:0051015; GO:0051016; GO:0060271; GO:0071933; GO:1900480"
"3867",3867,"Cluster_7053","Porites_evermani_scaffold_3306:33216-34216",172,-23.9,2,21,416,437,19,"73.68%","89.47%","Peve_00024702",NA,NA,NA,"Q80XJ3","Tetratricopeptide repeat protein 28 (TPR repeat protein 28)","Mus musculus (Mouse)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023"
"3868",3868,"Cluster_7053","Porites_evermani_scaffold_3742:20438-21438",150,-20.11,2,20,545,567,19,"63.16%","78.95%","Peve_00027302",0.816380503076921,0.391954527986791,0.978262075707395,NA,NA,NA,NA,NA
"3869",3869,"Cluster_7053","Porites_evermani_scaffold_4061:17475-18475",163,-21.12,2,21,398,422,22,"68.18%","81.82%","Peve_00029176",NA,NA,NA,NA,NA,NA,NA,NA
"3870",3870,"Cluster_7053","Porites_evermani_scaffold_416:164255-165255",169,-20.67,2,19,886,908,18,"83.33%","88.89%","Peve_00029655",0.527538385882516,0.646230179281865,0.978262075707395,NA,NA,NA,NA,NA
"3871",3871,"Cluster_7053","Porites_evermani_scaffold_44:258389-259389",159,-20.72,2,21,630,654,22,"72.73%","72.73%","Peve_00030937",-0.915860925698161,0.263019030439806,0.978262075707395,NA,NA,NA,NA,NA
"3872",3872,"Cluster_7053","Porites_evermani_scaffold_45:481420-482420",157,-20.48,2,21,214,235,20,"70.00%","85.00%","Peve_00031441",-0.234873357178151,0.849064914074288,0.995934364227446,"Q8IV20","Purine nucleoside phosphorylase LACC1 (EC 2.4.2.1) (Adenosine deaminase LACC1) (EC 3.5.4.4) (Fatty acid metabolism-immunity nexus) (Guanosine phosphorylase LACC1) (Laccase domain-containing protein 1) (S-methyl-5'-thioadenosine phosphorylase LACC1) (EC 2.4.2.28)","Homo sapiens (Human)","inflammatory response [GO:0006954]; innate immune response [GO:0045087]; nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070431]; pattern recognition receptor signaling pathway [GO:0002221]; positive regulation of cytokine production involved in immune response [GO:0002720]; regulation of cellular pH [GO:0030641]; regulation of inflammatory response [GO:0050727]; regulation of purine nucleotide metabolic process [GO:1900542]","GO:0002221; GO:0002720; GO:0004000; GO:0004731; GO:0005507; GO:0005634; GO:0005777; GO:0005783; GO:0006954; GO:0017061; GO:0030641; GO:0045087; GO:0046936; GO:0047975; GO:0050727; GO:0070431; GO:1900542"
"3873",3873,"Cluster_7053","Porites_evermani_scaffold_53:553868-554868",166,-22.77,2,21,139,159,19,"73.68%","89.47%","Peve_00034717",NA,NA,NA,NA,NA,NA,NA,NA
"3874",3874,"Cluster_7053","Porites_evermani_scaffold_576:59003-60003",154,-22.29,2,21,210,237,25,"64.00%","76.00%","Peve_00036267",-0.821417912704876,0.386366831509109,0.978262075707395,"O75095","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Homo sapiens (Human)","","GO:0005509; GO:0005576"
"3875",3875,"Cluster_7053","Porites_evermani_scaffold_606:142701-143701",163,-20.47,2,21,299,321,20,"75.00%","80.00%","Peve_00037230",-0.267728290853318,0.827454094113325,0.995934364227446,NA,NA,NA,NA,NA
"3876",3876,"Cluster_7053","Porites_evermani_scaffold_63:172175-173175",171,-21.73,2,21,965,987,20,"80.00%","85.00%","Peve_00037866",-0.599492520986274,0.590738213576683,0.978262075707395,"Q5A762","Multiple drug resistance-associated protein-like transporter 1 (MRP-like transporter 1) (Vacuolar multi-drug resistance ABC transporter MTL1)","Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)","cellular response to starvation [GO:0009267]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; transmembrane transport [GO:0055085]; vacuole fusion, non-autophagic [GO:0042144]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]","GO:0000324; GO:0000329; GO:0005524; GO:0005886; GO:0009267; GO:0015086; GO:0015127; GO:0015440; GO:0016020; GO:0016887; GO:0030447; GO:0036170; GO:0036180; GO:0042144; GO:0042626; GO:0055085; GO:1990961"
"3877",3877,"Cluster_7053","Porites_evermani_scaffold_63:28056-28931",175,-24.12,2,20,841,862,18,"77.78%","94.44%","Peve_00037868",NA,NA,NA,"Q5A762","Multiple drug resistance-associated protein-like transporter 1 (MRP-like transporter 1) (Vacuolar multi-drug resistance ABC transporter MTL1)","Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)","cellular response to starvation [GO:0009267]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; transmembrane transport [GO:0055085]; vacuole fusion, non-autophagic [GO:0042144]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]","GO:0000324; GO:0000329; GO:0005524; GO:0005886; GO:0009267; GO:0015086; GO:0015127; GO:0015440; GO:0016020; GO:0016887; GO:0030447; GO:0036170; GO:0036180; GO:0042144; GO:0042626; GO:0055085; GO:1990961"
"3878",3878,"Cluster_7053","Porites_evermani_scaffold_6534:1245-2245",161,-20.5,2,20,74,94,18,"72.22%","88.89%","Peve_00038481",-0.791996869507513,0.418083160180509,0.978262075707395,NA,NA,NA,NA,NA
"3879",3879,"Cluster_7053","Porites_evermani_scaffold_714:113235-114235",159,-20.67,2,21,859,882,21,"71.43%","76.19%","Peve_00039906",-0.599492520986274,0.590738213576683,0.978262075707395,NA,NA,NA,NA,NA
"3880",3880,"Cluster_7053","Porites_evermani_scaffold_738:19259-19869",162,-20.71,2,21,341,364,21,"71.43%","85.71%","Peve_00040439",-0.428366726794818,0.718178298902345,0.981096173735779,"B2RYG6","Ubiquitin thioesterase OTUB1 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB1) (OTU domain-containing ubiquitin aldehyde-binding protein 1) (Otubain-1) (Ubiquitin-specific-processing protease OTUB1)","Rattus norvegicus (Rat)","adaptive immune response [GO:0002250]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to interleukin-1 [GO:0071347]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; protein K48-linked deubiquitination [GO:0071108]","GO:0002250; GO:0004843; GO:0005634; GO:0005737; GO:0006281; GO:0006974; GO:0019784; GO:0031625; GO:0043130; GO:0071108; GO:0071347; GO:1901315; GO:2000780"
"3881",3881,"Cluster_7053","Porites_evermani_scaffold_738:19259-19869",162,-20.71,2,21,341,364,21,"71.43%","85.71%","Peve_00040456",-0.279951726171496,0.819363071138579,0.995934364227446,"Q9NRL2","Bromodomain adjacent to zinc finger domain protein 1A (ATP-dependent chromatin-remodeling protein) (ATP-utilizing chromatin assembly and remodeling factor 1) (hACF1) (CHRAC subunit ACF1) (Williams syndrome transcription factor-related chromatin-remodeling factor 180) (WCRF180) (hWALp1)","Homo sapiens (Human)","chromatin remodeling [GO:0006338]; DNA-templated DNA replication [GO:0006261]; nucleosome assembly [GO:0006334]; positive regulation of DNA replication [GO:0045740]; regulation of DNA replication [GO:0006275]; regulation of DNA-templated transcription [GO:0006355]; regulation of heterochromatin formation [GO:0031445]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000228; GO:0003677; GO:0005634; GO:0005721; GO:0006261; GO:0006275; GO:0006334; GO:0006338; GO:0006355; GO:0006357; GO:0008623; GO:0016590; GO:0031445; GO:0045740; GO:0046872"
"3882",3882,"Cluster_7053","Porites_evermani_scaffold_891:167820-168820",167,-24.62,2,21,721,743,20,"70.00%","90.00%","Peve_00043503",-0.393403462121784,0.74259511975665,0.986697151420032,NA,NA,NA,NA,NA
"3883",3883,"Cluster_7053","Porites_evermani_scaffold_908:74556-75556",144,-20.36,2,18,376,400,19,"57.89%","78.95%","Peve_00043872",-0.999374953775323,0.0225099128069867,0.838257076229427,"P35555","Fibrillin-1 [Cleaved into: Asprosin]","Homo sapiens (Human)","activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; camera-type eye development [GO:0043010]; cell adhesion mediated by integrin [GO:0033627]; cellular response to insulin-like growth factor stimulus [GO:1990314]; cellular response to transforming growth factor beta stimulus [GO:0071560]; embryonic eye morphogenesis [GO:0048048]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; heart development [GO:0007507]; metanephros development [GO:0001656]; negative regulation of osteoclast development [GO:2001205]; negative regulation of osteoclast differentiation [GO:0045671]; positive regulation of appetite [GO:0032100]; post-embryonic eye morphogenesis [GO:0048050]; protein kinase A signaling [GO:0010737]; sequestering of BMP in extracellular matrix [GO:0035582]; sequestering of TGFbeta in extracellular matrix [GO:0035583]; skeletal system development [GO:0001501]","GO:0001501; GO:0001527; GO:0001656; GO:0005178; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005788; GO:0006006; GO:0007507; GO:0008201; GO:0009653; GO:0010737; GO:0030023; GO:0031012; GO:0032100; GO:0033627; GO:0034199; GO:0035582; GO:0035583; GO:0042593; GO:0042802; GO:0043010; GO:0044877; GO:0045671; GO:0048048; GO:0048050; GO:0062023; GO:0071560; GO:1990314; GO:2001205"
"3884",3884,"Cluster_7053","Porites_evermani_scaffold_916:97180-98180",156,-21.48,2,21,316,334,19,"73.68%","78.95%","Peve_00044024",NA,NA,NA,NA,NA,NA,NA,NA
"3885",3885,"Cluster_7053","Porites_evermani_scaffold_945:32878-33878",154,-20.49,2,21,683,703,19,"68.42%","78.95%","Peve_00044495",-0.00749125846798571,0.995230872132244,0.999448381576871,"Q9F234","Alpha-glucosidase 2 (EC 3.2.1.20) (Alpha-glucosidase II)","Bacillus thermoamyloliquefaciens","","GO:0030246; GO:0032450"
"3886",3886,"Cluster_7053","Porites_evermani_scaffold_945:44471-44691",176,-21.67,2,21,27,48,19,"78.95%","89.47%","Peve_00044496",NA,NA,NA,"P70684","15-hydroxyprostaglandin dehydrogenase [NAD(+)] (15-PGDH) (EC 1.1.1.141) (Eicosanoid/docosanoid dehydrogenase [NAD(+)]) (EC 1.1.1.-, EC 1.1.1.232) (Prostaglandin dehydrogenase 1)","Cavia porcellus (Guinea pig)","ductus arteriosus closure [GO:0097070]; female pregnancy [GO:0007565]; negative regulation of cell cycle [GO:0045786]; ovulation [GO:0030728]; parturition [GO:0007567]; prostaglandin metabolic process [GO:0006693]; regulation of prostaglandin catabolic process [GO:1905828]; thrombin-activated receptor signaling pathway [GO:0070493]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0004957; GO:0005737; GO:0006693; GO:0007179; GO:0007565; GO:0007567; GO:0016404; GO:0016616; GO:0030728; GO:0045786; GO:0051287; GO:0070403; GO:0070493; GO:0097070; GO:1905828"
"3887",3887,"Cluster_7053","Porites_evermani_scaffold_97:163707-164707",161,-20.82,2,20,408,432,21,"76.19%","80.95%","Peve_00044918",-0.915860925698161,0.263019030439806,0.978262075707395,NA,NA,NA,NA,NA
"3888",3888,"Cluster_7657","Porites_evermani_scaffold_1087:29553-30553",170,-20.73,2,21,710,730,19,"84.21%","84.21%","Peve_00001553",NA,NA,NA,"P24045","Gamma-aminobutyric acid receptor subunit beta-4 (GABA(A) receptor subunit beta-4)","Gallus gallus (Chicken)","chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]","GO:0004890; GO:0005231; GO:0005254; GO:0005886; GO:0007165; GO:0007268; GO:0030594; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:1902476; GO:1902711; GO:1904315"
"3889",3889,"Cluster_7657","Porites_evermani_scaffold_154:131282-132282",162,-20.17,2,21,83,103,19,"73.68%","84.21%","Peve_00007988",-0.515311139052295,0.65535273088464,0.978262075707395,"P15170","Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Eukaryotic peptide chain release factor subunit 3a) (eRF3a) (G1 to S phase transition protein 1 homolog)","Homo sapiens (Human)","G1/S transition of mitotic cell cycle [GO:0000082]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; protein methylation [GO:0006479]; regulation of translational termination [GO:0006449]; translation [GO:0006412]; translational termination [GO:0006415]","GO:0000082; GO:0000184; GO:0003723; GO:0003747; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0006412; GO:0006415; GO:0006449; GO:0006479; GO:0018444"
"3890",3890,"Cluster_7657","Porites_evermani_scaffold_1661:34039-35039",168,-23.95,2,21,928,949,19,"73.68%","84.21%","Peve_00009534",0.880632441328499,0.314236124595195,0.978262075707395,NA,NA,NA,NA,NA
"3891",3891,"Cluster_7657","Porites_evermani_scaffold_1686:12193-13193",171,-21.94,2,21,916,939,21,"76.19%","85.71%","Peve_00009820",-0.28184557339664,0.818106830849933,0.995934364227446,"O15973","Rhodopsin, GQ-coupled (GQ-rhodopsin)","Mizuhopecten yessoensis (Japanese scallop) (Patinopecten yessoensis)","phototransduction [GO:0007602]; visual perception [GO:0007601]","GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881"
"3892",3892,"Cluster_7657","Porites_evermani_scaffold_2050:38406-39406",173,-20.54,2,19,860,882,18,"88.89%","88.89%","Peve_00014076",0.96644797868175,0.165377450574415,0.978262075707395,NA,NA,NA,NA,NA
"3893",3893,"Cluster_7657","Porites_evermani_scaffold_210:238139-239139",164,-20.6,2,20,872,891,18,"77.78%","88.89%","Peve_00014599",NA,NA,NA,"B3EWZ8","Ectin","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005576"
"3894",3894,"Cluster_7657","Porites_evermani_scaffold_2491:14291-15291",175,-20.32,2,20,519,540,18,"77.78%","94.44%","Peve_00018298",0.814310271138129,0.394230888385278,0.978262075707395,"Q8BV79","TPR and ankyrin repeat-containing protein 1 (Lupus brain antigen 1)","Mus musculus (Mouse)","",""
"3895",3895,"Cluster_7657","Porites_evermani_scaffold_28:212577-213306",172,-21.54,2,21,361,382,19,"73.68%","89.47%","Peve_00020856",NA,NA,NA,NA,NA,NA,NA,NA
"3896",3896,"Cluster_7657","Porites_evermani_scaffold_28:212577-213306",172,-21.54,2,21,361,382,19,"73.68%","89.47%","Peve_00020857",0.235033816305854,0.848959820698913,0.995934364227446,"P32320","Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase)","Homo sapiens (Human)","cell surface receptor signaling pathway [GO:0007166]; cellular response to external biotic stimulus [GO:0071217]; cytidine deamination [GO:0009972]; cytosine metabolic process [GO:0019858]; negative regulation of cell growth [GO:0030308]; negative regulation of nucleotide metabolic process [GO:0045980]; pyrimidine-containing compound salvage [GO:0008655]; response to cycloheximide [GO:0046898]; UMP salvage [GO:0044206]","GO:0001882; GO:0004126; GO:0005576; GO:0005829; GO:0007166; GO:0008270; GO:0008655; GO:0009972; GO:0019858; GO:0030308; GO:0034774; GO:0042802; GO:0042803; GO:0044206; GO:0045980; GO:0046898; GO:0047844; GO:0071217; GO:1904724; GO:1904813"
"3897",3897,"Cluster_7657","Porites_evermani_scaffold_3820:24797-25797",170,-20.96,2,21,199,219,19,"73.68%","94.74%","Peve_00027758",NA,NA,NA,NA,NA,NA,NA,NA
"3898",3898,"Cluster_7657","Porites_evermani_scaffold_4229:19697-20697",162,-22.39,2,21,164,191,25,"72.00%","76.00%","Peve_00030026",-0.260774605488123,0.832044117241082,0.995934364227446,NA,NA,NA,NA,NA
"3899",3899,"Cluster_7657","Porites_evermani_scaffold_44:652053-653053",165,-20.59,2,14,300,321,12,"100.00%","100.00%","Peve_00030916",-0.260774605488123,0.832044117241082,0.995934364227446,NA,NA,NA,NA,NA
"3900",3900,"Cluster_7657","Porites_evermani_scaffold_478:199282-200282",171,-20.51,2,21,538,560,20,"80.00%","85.00%","Peve_00032647",-0.544806272834109,0.633206377885548,0.978262075707395,"O16025","Allene oxide synthase-lipoxygenase protein [Includes: Allene oxide synthase (AOS) (EC 4.2.1.-) (Hydroperoxidehydrase); Arachidonate 8-lipoxygenase (EC 1.13.11.40)]","Plexaura homomalla (Black sea rod)","arachidonic acid metabolic process [GO:0019369]; fatty acid biosynthetic process [GO:0006633]; lipid oxidation [GO:0034440]; oxylipin biosynthetic process [GO:0031408]","GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677"
