transcript_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
mrna-25938,0,0,0,0,0
mrna-25939,0,0,0,20,0
mrna-13155,231,0,110,144,205
mrna-23085,0,9,0,0,0
mrna-23086,0,0,0,0,0
mrna-20240,0,0,0,0,0
mrna-13156,7,0,0,0,0
mrna-11638,0,0,0,0,15
mrna-11639,2881,1360,2427,1586,4731
mrna-11636,0,0,0,4,6
mrna-11637,531,266,694,279,760
mrna-11634,11,0,0,0,0
mrna-11635,5,10,0,13,10
mrna-11632,91,15,412,24,179
mrna-11633,14,21,0,4,24
mrna-11630,757,52,436,5,284
mrna-13150,23,7,24,17,17
mrna-19409,12,0,0,0,0
mrna-19408,8,21,89,9,19
mrna-19405,10,0,0,0,0
mrna-19404,531,287,1085,300,990
mrna-19407,6571,77,11870,5325,6839
mrna-19406,0,0,0,9,0
mrna-19401,6681,2057,2504,2391,9964
mrna-19400,317,148,881,218,637
mrna-19403,29,27,129,6,24
mrna-19402,0,0,0,0,0
mrna-18752,122,279,256,332,454
mrna-18753,0,0,0,0,0
mrna-18750,289,86,433,135,521
mrna-18751,0,0,0,7,0
mrna-18756,266,224,538,195,263
mrna-18757,0,0,0,0,19
mrna-18754,0,0,0,0,17
mrna-28963,4,17,100,24,0
mrna-18758,0,0,0,0,0
mrna-18759,25,0,52,0,61
mrna-31215,0,0,0,0,0
mrna-11180,0,0,0,0,0
mrna-11181,0,0,0,0,0
mrna-11182,0,0,0,0,0
mrna-11183,0,0,0,0,20
mrna-11184,25,0,74,13,48
mrna-11185,0,0,0,0,0
mrna-11186,0,3,0,0,0
mrna-11187,3,0,31,0,0
mrna-11188,0,0,0,0,0
mrna-11189,24380,3405,34981,21972,33495
mrna-28965,151,103,137,50,332
mrna-08326,12,15,0,11,28
mrna-08327,0,5,0,0,2
mrna-08324,21,0,0,0,0
mrna-08325,10,0,0,2,0
mrna-08322,17,4,20,41,47
mrna-08323,30,0,77,3,34
mrna-08320,5,0,0,0,0
mrna-08321,28,7,0,11,0
mrna-08328,830,350,2535,291,745
mrna-08329,0,0,38,13,50
mrna-34178,155,102,216,94,115
mrna-34179,0,0,0,0,0
mrna-10589,4,498,4,10,105
mrna-10588,0,0,0,0,0
mrna-34174,0,0,0,0,0
mrna-10586,0,0,0,0,0
mrna-34176,70,46,86,44,62
mrna-10584,0,0,0,0,0
mrna-34170,18,0,0,0,0
mrna-34171,87,0,0,38,50
mrna-34172,36,46,0,0,61
mrna-34173,33,14,0,0,61
mrna-21323,0,0,0,0,0
mrna-02801,2862,619,5659,911,5915
mrna-36322,0,0,0,0,0
mrna-36321,0,0,0,13,0
mrna-09747,230,37,246,63,187
mrna-09746,266,77,826,272,442
mrna-09745,2291,1058,2592,1275,3606
mrna-09744,282,68,486,173,345
mrna-09743,0,0,0,0,0
mrna-09742,7,2,228,13,10
mrna-09741,4,0,0,0,0
mrna-09740,760,469,1352,406,1123
mrna-02805,0,0,0,0,0
mrna-09749,17,2,18,8,36
mrna-09748,271,129,310,115,222
mrna-05637,1740,943,1760,1083,1766
mrna-05636,173,57,446,102,91
mrna-05635,164,117,383,122,225
mrna-05634,1527,543,1901,1085,1987
mrna-17911,5138,1044,1046,1687,5669
mrna-05632,3,0,0,0,0
mrna-05631,4,8,0,0,2
mrna-17912,359,313,520,173,979
mrna-02806,8,0,217,3,9
mrna-17919,2011,443,175,1140,3115
mrna-17918,0,0,0,0,0
mrna-05639,0,0,0,0,0
mrna-05638,331,355,635,231,430
mrna-20889,1435,320,1135,613,1578
mrna-20888,2,0,38,0,0
mrna-20881,2652,1167,2047,3102,1413
mrna-20880,9,20,0,19,59
mrna-20883,236,215,245,177,265
mrna-20882,2368,863,2438,2983,4086
mrna-20885,294,290,870,164,266
mrna-20884,282,86,259,130,229
mrna-20887,0,0,0,0,0
mrna-20886,0,0,0,0,0
mrna-14460,0,0,0,0,0
mrna-14461,11,4,0,4,5
mrna-14462,9,0,0,0,0
mrna-14463,0,0,0,0,0
mrna-14464,0,0,0,0,0
mrna-14465,0,0,0,0,0
mrna-14466,0,0,0,0,0
mrna-14467,106,20,172,66,80
mrna-14468,0,0,0,0,0
mrna-14469,35,0,0,9,116
mrna-31700,27,0,0,0,0
mrna-31701,203,59,220,62,205
mrna-00236,0,0,0,0,0
mrna-34555,276,122,0,379,326
mrna-21757,0,0,0,0,0
mrna-34552,11,0,2,5,19
mrna-00231,10,0,27,2,0
mrna-34550,24,14,3,7,4
mrna-34551,0,0,0,0,0
mrna-18107,7,25,128,10,76
mrna-31807,398,119,1634,427,504
mrna-34874,254,14,1678,144,264
mrna-34877,563,439,1407,339,609
mrna-34876,31,14,86,29,4
mrna-39139,0,0,0,159,0
mrna-34871,6,2,0,1,0
mrna-06684,0,0,0,0,0
mrna-34870,0,0,0,21,0
mrna-34873,0,0,0,0,0
mrna-34872,7,2,0,2,0
mrna-06689,0,0,0,0,0
mrna-13111,4,0,0,0,0
mrna-13110,0,0,165,4,6
mrna-13113,0,0,0,0,0
mrna-06688,0,0,0,0,0
mrna-13115,0,2,0,6,1
mrna-13114,3,0,10,0,3
mrna-13117,0,0,0,0,0
mrna-13116,0,2,0,0,1
mrna-13119,0,0,0,0,0
mrna-13118,0,0,0,0,0
mrna-17948,1462,473,4165,2791,2309
mrna-09717,0,0,0,0,0
mrna-11168,198,146,724,190,256
mrna-09578,0,0,0,0,0
mrna-23518,3,8,3,4,33
mrna-23519,49,21,196,141,136
mrna-23512,30,0,104,7,25
mrna-38668,157,29,122,71,340
mrna-23510,296,35,92,149,281
mrna-23511,80,33,191,53,81
mrna-23516,0,0,0,0,0
mrna-23517,610,391,1573,751,785
mrna-23514,645,368,807,977,1671
mrna-32245,14,0,319,3,32
mrna-28438,0,0,23,0,30
mrna-28439,41,8,182,53,50
mrna-28430,30,8,37,11,37
mrna-28431,172,67,1115,155,639
mrna-28432,41,0,0,0,119
mrna-28433,37,56,0,31,166
mrna-28434,12,0,0,0,23
mrna-28435,0,0,0,0,0
mrna-28436,0,0,0,0,0
mrna-17947,40,62,263,44,20
mrna-11162,58,0,103,0,24
mrna-11163,0,0,0,4,0
mrna-19759,278,241,244,50,435
mrna-19758,0,0,0,0,0
mrna-14109,0,0,0,0,0
mrna-14108,0,0,0,0,0
mrna-19751,19,0,0,18,37
mrna-19750,0,0,0,0,0
mrna-19753,0,0,0,0,0
mrna-14104,0,0,0,0,0
mrna-14103,139,96,339,98,301
mrna-14102,49,23,63,41,8
mrna-29749,146,68,119,179,382
mrna-29748,557,137,575,462,595
mrna-19757,188,23,442,92,230
mrna-29741,139,9,131,11,34
mrna-29740,311,601,243,217,692
mrna-29743,2170,578,1710,759,3445
mrna-29742,414,0,58,23,69
mrna-29745,0,4,0,0,0
mrna-29744,0,0,41,0,0
mrna-29747,1568,392,1847,808,2428
mrna-29746,285,562,1049,183,776
mrna-04308,159,107,166,19,0
mrna-04309,85,42,106,48,141
mrna-04304,158,0,839,27,213
mrna-04305,14,0,27,0,5
mrna-04306,12,0,50,12,23
mrna-04307,23,22,129,23,53
mrna-04300,25,0,95,0,0
mrna-04301,116,0,9,153,0
mrna-04302,19,10,24,4,9
mrna-04303,63,0,156,47,0
mrna-07961,100,43,95,69,181
mrna-07960,368,234,630,305,707
mrna-07963,26,0,175,26,21
mrna-07962,43,20,187,44,10
mrna-07965,3,0,0,0,0
mrna-38258,443,472,777,368,767
mrna-07967,12,0,0,0,0
mrna-07966,269,58,297,204,407
mrna-07969,107,47,100,17,147
mrna-07968,117,0,1106,75,111
mrna-38257,1137,466,2079,732,1280
mrna-38256,137,97,319,78,140
mrna-38251,780,307,453,279,999
mrna-38250,51,20,48,27,53
mrna-38253,61,34,77,72,112
mrna-38252,0,0,0,0,0
mrna-05336,0,10,0,15,6
mrna-38879,255,109,784,265,498
mrna-38878,554,275,1003,174,322
mrna-38871,210,143,564,96,362
mrna-38870,779,131,349,189,380
mrna-38873,54,41,23,42,148
mrna-38872,30,44,0,35,79
mrna-38875,6,0,0,0,0
mrna-38874,0,0,0,0,0
mrna-38877,5,0,0,1,8
mrna-38876,2895,722,1665,1882,3805
mrna-26829,691,424,1266,363,661
mrna-26828,15,23,0,0,8
mrna-26825,79,233,259,63,40
mrna-26824,104,26,0,75,154
mrna-26827,40,8,233,0,63
mrna-26826,26,39,221,47,28
mrna-26821,167,131,614,122,150
mrna-26820,0,0,0,0,0
mrna-26823,28,21,0,31,101
mrna-26822,31,159,69,46,27
mrna-30683,0,0,0,0,0
mrna-01479,672,1093,1340,559,1147
mrna-01478,156,43,48,61,81
mrna-31399,346,112,284,177,492
mrna-31398,0,0,0,0,0
mrna-01471,224,71,788,96,128
mrna-01470,0,0,0,0,32
mrna-01473,139,177,642,118,428
mrna-01472,708,311,859,393,935
mrna-01475,35,9,12,0,44
mrna-01474,270,88,507,111,161
mrna-01477,345,175,244,441,404
mrna-01476,263,133,331,172,275
mrna-09268,0,0,0,0,0
mrna-09269,0,0,0,0,0
mrna-09264,0,0,0,0,0
mrna-09265,0,0,0,0,0
mrna-09266,0,0,0,0,0
mrna-09267,0,0,0,0,0
mrna-09260,27,0,0,0,9
mrna-09261,190,109,153,53,184
mrna-09262,29,2,112,14,24
mrna-09263,785,201,650,519,760
mrna-04855,0,0,0,0,6
mrna-04857,50,16,26,26,19
mrna-30448,19,0,0,0,36
mrna-30449,69,63,100,53,100
mrna-30440,0,0,0,0,0
mrna-30441,0,0,0,0,0
mrna-30442,52,0,0,13,24
mrna-30443,96,26,3,23,39
mrna-30444,0,13,19,0,7
mrna-30445,370,104,387,194,83
mrna-30446,128,25,123,61,317
mrna-30447,3,0,0,4,0
mrna-07143,42,0,112,31,72
mrna-07142,132,57,215,85,87
mrna-07141,0,0,0,5,0
mrna-07140,0,0,0,0,0
mrna-07147,15,23,7,7,20
mrna-07146,18,23,23,14,21
mrna-07145,48,0,155,15,68
mrna-07144,80,42,548,129,112
mrna-07149,14,0,6,0,10
mrna-07148,369,374,1039,396,504
mrna-39393,0,0,0,0,0
mrna-39392,36,31,3,69,286
mrna-39391,0,0,0,0,0
mrna-39390,0,0,0,0,6
mrna-39397,0,0,0,0,501
mrna-39396,17,58,34,12,1620
mrna-39395,0,0,0,0,0
mrna-39394,0,0,0,0,0
mrna-39399,135,54,3,197,111
mrna-39398,7,10,0,0,1744
mrna-18028,28,0,0,0,5
mrna-39645,504,142,382,191,335
mrna-39644,2041,346,2767,1266,2640
mrna-39647,0,0,0,0,0
mrna-39646,0,0,0,0,0
mrna-39641,11,14,158,7,0
mrna-39640,9602,2372,1015,3251,8143
mrna-39643,37,0,0,4,0
mrna-39642,14,0,0,31,43
mrna-39649,25,0,488,115,93
mrna-39648,76,64,580,61,211
mrna-30681,0,0,0,0,0
mrna-30071,0,0,0,0,0
mrna-22792,6,0,0,0,7
mrna-22791,1456,319,1534,513,1268
mrna-24535,25,52,24,80,68
mrna-24534,0,0,0,0,18
mrna-24537,0,0,20,0,12
mrna-24536,20,15,69,10,71
mrna-24531,383,210,1127,221,478
mrna-24530,9332,3798,287,7659,19056
mrna-24533,0,0,0,0,0
mrna-24532,10,12,44,0,32
mrna-30075,0,0,0,0,0
mrna-24539,710,1021,3732,1341,1652
mrna-24538,489,133,2123,403,627
mrna-30074,0,0,0,0,0
mrna-34372,134,113,803,89,339
mrna-34373,0,0,0,0,19
mrna-34370,0,0,0,0,0
mrna-34371,129,94,456,99,442
mrna-34376,69,32,583,70,134
mrna-34377,48,0,0,55,58
mrna-34374,60,32,0,28,64
mrna-34375,1920,686,1803,1834,2730
mrna-34378,36,10,67,16,18
mrna-34379,389,194,740,244,0
mrna-27497,99,0,590,207,0
mrna-06799,4,0,0,0,0
mrna-31477,6,0,0,0,0
mrna-31474,0,0,9,0,0
mrna-31475,0,0,24,0,0
mrna-31472,246,0,609,162,226
mrna-31473,1410,323,500,350,1058
mrna-31470,306,161,666,204,723
mrna-31471,31,1,133,37,31
mrna-06791,553,306,963,310,619
mrna-06790,328,195,589,221,354
mrna-06793,0,0,0,0,0
mrna-06792,0,0,0,0,29
mrna-06795,0,0,0,0,0
mrna-06794,8,0,0,0,14
mrna-31478,0,0,0,0,0
mrna-31479,6,0,0,0,0
mrna-37135,57,0,30,7,140
mrna-37134,23,0,0,0,0
mrna-38118,123,28,168,56,129
mrna-37136,139,0,0,98,268
mrna-37131,41,0,96,0,39
mrna-37130,7,0,58,6,5
mrna-37133,0,0,0,0,0
mrna-37132,62,0,3,5,28
mrna-38112,29,0,37,0,4
mrna-38113,57,0,199,66,45
mrna-38110,2312,955,1983,1157,3619
mrna-38111,33,0,0,0,0
mrna-38116,15,11,0,6,19
mrna-38117,2,0,0,0,20
mrna-38114,0,0,0,0,0
mrna-38115,483,245,573,290,523
mrna-04953,0,0,0,0,0
mrna-36848,0,0,0,0,0
mrna-36849,0,0,0,0,0
mrna-36846,210,231,24,554,485
mrna-36847,33,338,0,249,288
mrna-36844,330,23,492,422,414
mrna-36845,209,136,10,89,96
mrna-36842,0,0,0,0,0
mrna-36843,206,73,611,88,92
mrna-36840,0,85,0,41,117
mrna-36841,48,0,0,0,0
mrna-25668,12,20,126,22,52
mrna-25669,28,54,0,18,60
mrna-25662,14,0,0,7,10
mrna-25663,0,24,56,71,25
mrna-25660,97,108,284,36,127
mrna-25661,440,356,282,396,543
mrna-25666,0,2,0,0,3
mrna-25667,18,0,159,0,22
mrna-25664,55,0,112,0,52
mrna-25665,3,0,0,0,6
mrna-20658,0,0,0,0,0
mrna-17289,246,211,176,80,142
mrna-17288,117,48,222,73,40
mrna-17285,54,14,39,13,32
mrna-17284,45,0,168,41,52
mrna-17287,296,1040,28,211,2233
mrna-17286,276,126,373,192,409
mrna-17281,0,0,0,0,8
mrna-17280,13,0,0,8,11
mrna-17283,77,0,188,33,151
mrna-17282,17,1,0,0,0
mrna-20659,0,0,0,0,0
mrna-25258,0,0,0,0,40
mrna-25256,0,15,0,0,35
mrna-36268,85,40,74,13,40
mrna-36269,176,165,869,199,397
mrna-36262,291,0,913,143,28
mrna-36263,888,184,355,381,695
mrna-36260,0,0,0,0,0
mrna-36261,1102,552,1574,614,1453
mrna-36266,458,368,1119,256,535
mrna-36267,668,271,1647,337,1091
mrna-36264,1276,378,941,693,262
mrna-36265,457,209,2191,354,653
mrna-16888,17,93,243,3,59
mrna-16889,103,101,107,76,148
mrna-35409,11,0,0,0,0
mrna-35408,33,97,0,0,101
mrna-35407,817,437,1162,591,1497
mrna-35406,756,2391,316,1998,2047
mrna-35405,3,4,37,2,11
mrna-35404,212,257,499,196,438
mrna-16884,0,0,0,0,0
mrna-35402,9,14,0,0,0
mrna-35401,0,0,0,0,0
mrna-35400,78,3,50,22,33
mrna-26368,0,0,0,0,0
mrna-26369,80,32,0,94,184
mrna-26366,1626,694,1520,700,2051
mrna-26367,5,0,0,0,0
mrna-26364,13,0,0,0,0
mrna-26365,0,0,0,0,0
mrna-26362,12,0,0,0,0
mrna-26363,0,4,0,4,0
mrna-26360,4,0,102,0,0
mrna-26361,50,0,0,0,97
mrna-13454,6772,8249,5591,7611,7357
mrna-13455,782,398,1990,608,788
mrna-13456,424,312,378,168,583
mrna-13457,299,0,386,0,684
mrna-13450,12,18,107,2,14
mrna-13451,217,36,173,78,412
mrna-13452,1611,560,2205,1403,2040
mrna-13453,16,136,107,40,15
mrna-33724,0,0,0,0,0
mrna-33725,14,0,11,26,31
mrna-33726,0,0,0,14,29
mrna-33727,0,0,0,0,0
mrna-33720,0,0,0,0,0
mrna-33721,127,50,0,155,116
mrna-33722,178,126,239,144,144
mrna-33723,0,0,0,0,35
mrna-33728,108,258,606,224,448
mrna-33729,86,75,189,592,157
mrna-31184,13,0,0,5,0
mrna-26588,1020,668,2115,615,1363
mrna-26589,50,0,0,28,8
mrna-26582,237,0,424,251,222
mrna-26583,44,7,385,43,81
mrna-26580,354,14,203,164,230
mrna-26581,157,0,725,134,132
mrna-26586,177,139,268,63,121
mrna-26587,120,17,12,27,88
mrna-26584,4,0,0,0,0
mrna-26585,108395,74289,66834,44882,110673
mrna-28638,510,93,1715,354,177
mrna-28639,6,58,183,0,0
mrna-28636,273,114,70,43,453
mrna-28637,85,8,49,18,25
mrna-28634,3809,843,3666,2172,4753
mrna-28635,0,0,0,0,0
mrna-28632,0,0,0,3,0
mrna-28633,70759,22128,11037,17787,56457
mrna-28630,340,0,978,318,269
mrna-28631,269,189,242,154,371
mrna-20409,5,4,0,0,0
mrna-20408,2481,937,1714,1083,3370
mrna-20405,435,59,8,132,1240
mrna-20404,0,0,0,0,23
mrna-20407,141,34,462,99,214
mrna-20406,11498,6453,3822,5698,20163
mrna-20401,0,0,0,0,2
mrna-15249,190,142,329,0,117
mrna-20403,0,0,6,0,7
mrna-20402,0,0,0,0,2
mrna-21752,0,0,289,45,17
mrna-21753,783,429,595,500,670
mrna-21750,50,0,45,94,0
mrna-21751,681,149,1290,213,372
mrna-24988,0,0,0,0,0
mrna-24989,11,0,0,0,0
mrna-21754,329,186,1345,112,428
mrna-21755,0,0,0,0,0
mrna-24984,0,0,0,0,0
mrna-24985,548,490,375,246,276
mrna-21758,3,0,0,15,8
mrna-21759,0,0,0,0,41
mrna-24980,1,1,1,1,4
mrna-24981,0,74,185,331,0
mrna-24982,2267,1071,2119,1040,2426
mrna-24983,125,92,125,51,97
mrna-28180,0,0,0,0,7
mrna-28181,0,25,56,8,27
mrna-28182,251,176,674,179,428
mrna-28183,70,0,135,29,98
mrna-28184,9865,3823,9730,5064,11609
mrna-28185,166,384,590,153,234
mrna-28186,1035,422,1430,550,1378
mrna-28187,46,0,290,16,9
mrna-28188,29,0,137,31,16
mrna-28189,212,100,85,37,144
mrna-27181,93,67,919,37,116
mrna-27180,0,0,0,0,0
mrna-27183,3033,1094,2353,2481,3303
mrna-27182,29,12,101,14,40
mrna-27185,8,28,12,0,3
mrna-27184,0,0,0,0,0
mrna-27187,617,556,201,157,165
mrna-27186,423,136,44,153,47
mrna-27189,118,56,146,82,66
mrna-27188,640,521,622,110,744
mrna-08821,27401,11619,39680,18855,40816
mrna-05816,0,0,0,0,0
mrna-05815,0,2,0,0,0
mrna-08822,270,170,188,185,59
mrna-05813,0,0,0,0,0
mrna-05812,51,307,18,0,13
mrna-05811,257,39,641,347,265
mrna-08826,520,0,37,22,203
mrna-08829,74,11,87,17,86
mrna-08828,0,0,0,22,0
mrna-05819,259,99,219,84,76
mrna-05818,0,0,0,0,0
mrna-17708,143,227,56,72,64
mrna-17709,180,148,290,65,220
mrna-12558,86,15,39,50,6
mrna-12559,1266,588,2786,1587,4
mrna-17700,0,3,0,0,0
mrna-12557,66,16,114,0,51
mrna-12554,66,23,23,25,70
mrna-17703,0,0,0,0,0
mrna-12552,1837,513,1727,995,1881
mrna-12553,1177,478,2180,731,1521
mrna-12550,28,47,0,0,0
mrna-17707,6,5,62,6,6
mrna-29589,0,0,0,0,0
mrna-29588,0,0,0,0,0
mrna-29587,0,0,53,0,7
mrna-29586,59,28,4,10,10
mrna-29585,27,9,0,16,11
mrna-29584,0,0,0,0,0
mrna-29583,1396,998,2965,1103,2205
mrna-29582,0,0,0,0,0
mrna-29581,0,0,0,0,0
mrna-29580,12,16,119,0,3
mrna-14240,145,109,161,94,191
mrna-14241,94,35,123,72,98
mrna-14242,3062,1227,4944,2575,2814
mrna-14243,401,212,1153,413,452
mrna-14244,52,0,0,11,56
mrna-14245,0,0,0,0,4
mrna-14246,205,95,484,110,169
mrna-14247,0,0,0,5,12
mrna-14248,3,0,0,0,0
mrna-14249,393,261,809,200,572
mrna-18039,556,341,2138,611,752
mrna-10950,22,25,324,42,34
mrna-10951,17,0,58,0,0
mrna-10952,103,166,366,45,270
mrna-10953,44,43,0,17,84
mrna-10954,1522,1484,1412,582,2547
mrna-10955,0,0,0,0,0
mrna-10956,0,0,0,0,0
mrna-10957,0,8,0,0,0
mrna-10958,0,0,0,0,0
mrna-10959,0,2,0,0,0
mrna-35188,0,0,0,0,0
mrna-35189,0,0,0,0,0
mrna-21479,0,0,29,41,50
mrna-35182,0,0,0,0,0
mrna-35183,0,0,0,0,0
mrna-35180,209,157,52,23,64
mrna-35181,0,0,0,0,0
mrna-35186,22,9,42,0,0
mrna-35187,10,18,0,3,0
mrna-35184,81,22,0,0,0
mrna-35185,0,0,0,0,0
mrna-34659,0,0,0,0,0
mrna-18036,0,0,0,0,0
mrna-16079,80,17,126,44,155
mrna-16078,6269,2484,1196,2038,4438
mrna-08799,244,157,655,47,389
mrna-08798,0,0,0,0,0
mrna-08793,95541,59135,133733,79496,118227
mrna-08792,7312,3510,10187,5853,9506
mrna-08791,157,57,720,156,199
mrna-08790,159,70,267,70,112
mrna-08797,12208,6899,11437,4619,15649
mrna-08796,0,0,89,0,0
mrna-08795,0,0,0,0,0
mrna-08794,11,49,134,32,63
mrna-18543,74,55,143,24,195
mrna-18542,716,250,1009,423,964
mrna-18541,374,115,409,231,659
mrna-18540,1228,411,1213,466,1590
mrna-04029,0,0,0,0,0
mrna-04028,0,0,0,0,0
mrna-18545,0,0,0,0,0
mrna-18544,24,0,0,0,18
mrna-04025,0,0,0,0,0
mrna-04024,521,734,864,1214,1408
mrna-04027,59,32,0,24,25
mrna-04026,276,68,0,19,54
mrna-04021,28,41,133,508,68
mrna-04020,0,0,0,0,0
mrna-04023,42,246,0,68,32
mrna-04022,684,722,661,441,124
mrna-11391,0,0,0,0,0
mrna-11390,498,55,402,74,377
mrna-11393,1,0,0,0,0
mrna-11392,5,7,0,2,4
mrna-11395,93,0,120,149,34
mrna-11394,4,0,0,0,0
mrna-11397,1001,0,1275,932,0
mrna-11396,2,0,2,6,1
mrna-11399,0,0,0,0,0
mrna-11398,1833,1050,5058,1169,3512
mrna-10046,0,53,25,0,6
mrna-10047,245,589,628,112,324
mrna-10044,23,6,10,6,1
mrna-10045,2423,10481,2888,933,4137
mrna-10042,0,0,0,3,26
mrna-10043,0,0,0,0,50
mrna-10040,0,0,0,0,0
mrna-10041,0,0,0,0,2
mrna-10048,0,0,1,2,2
mrna-10049,29,11,33,50,130
mrna-04797,245,233,302,126,459
mrna-04796,81,41,56,33,90
mrna-04795,70,58,81,84,17
mrna-04794,21,10,0,9,13
mrna-04793,0,29,110,52,0
mrna-04792,467,142,522,283,774
mrna-04791,27,0,66,14,18
mrna-15679,3,0,0,2,0
mrna-15676,261,51,356,106,150
mrna-15677,0,0,0,0,0
mrna-15674,6052,2148,4525,2740,7043
mrna-15675,2097,491,1142,829,3088
mrna-15672,7,4,27,0,14
mrna-15673,42,0,7,11,3
mrna-04799,398,296,450,442,498
mrna-04798,63,16,60,69,30
mrna-08699,0,0,0,0,0
mrna-24701,2433,140,42,1574,1239
mrna-16158,75,0,61,0,0
mrna-16159,285,147,643,256,318
mrna-09462,78,0,154,0,18
mrna-09463,47,0,47,0,64
mrna-09460,1425,478,583,502,1037
mrna-09461,34,0,0,0,48
mrna-09466,14,0,0,0,0
mrna-09467,283,0,314,6,341
mrna-09464,208,83,73,0,49
mrna-09465,62,0,0,0,27
mrna-09468,23,0,69,21,16
mrna-09469,0,0,0,0,0
mrna-16154,0,6,0,28,17
mrna-05772,177,67,373,107,262
mrna-05773,0,0,31,0,0
mrna-05770,119,0,105,30,45
mrna-16155,319,106,1001,379,661
mrna-05776,42,11,262,10,74
mrna-05777,5,0,66,0,10
mrna-05774,206,34,214,99,200
mrna-05775,22,4,0,0,24
mrna-16152,53,11,0,0,73
mrna-05778,74,40,114,86,255
mrna-05779,126,67,723,89,0
mrna-16153,4095,2719,6271,2153,5409
mrna-16150,34,48,358,0,0
mrna-16151,0,26,0,0,0
mrna-21166,2875,723,1095,469,3281
mrna-20012,0,0,0,0,0
mrna-27655,0,41,0,74,129
mrna-23466,525,881,1087,246,681
mrna-23467,0,0,0,0,0
mrna-23468,24,196,550,286,194
mrna-23469,126,61,1352,109,201
mrna-11809,0,0,0,8,0
mrna-11808,188,20,995,113,459
mrna-03329,331,96,6,48,460
mrna-03328,3236,1091,30,398,4733
mrna-03323,123,17,0,4,42
mrna-03322,312,121,92,159,167
mrna-11803,2056,1249,3069,951,3470
mrna-11802,735,451,1191,695,1167
mrna-11805,1541,589,1914,814,2103
mrna-03326,4849,427,890,727,2419
mrna-11807,29,6,0,0,145
mrna-11806,4,0,19,0,5
mrna-13098,31,19,23,0,11
mrna-13099,74,16,122,25,0
mrna-13094,0,0,0,0,0
mrna-13095,0,0,0,0,0
mrna-13096,0,0,0,0,0
mrna-13097,100,31,58,9,45
mrna-13090,0,0,0,0,0
mrna-13091,4,0,39,25,60
mrna-13092,0,0,0,0,0
mrna-13093,94,6,209,0,2
mrna-01879,8822,200,210,100,7441
mrna-01878,15,19,54,29,45
mrna-04809,0,0,126,3,26
mrna-04808,52,2,174,31,206
mrna-01875,76,0,0,11,122
mrna-01874,103,0,0,12,94
mrna-01877,0,0,0,0,0
mrna-01876,0,0,0,0,45
mrna-01871,39,99,478,93,118
mrna-01870,0,0,0,0,0
mrna-04801,69,0,15,118,164
mrna-04800,473,110,666,149,356
mrna-09574,2,0,41,14,21
mrna-04802,0,0,0,0,0
mrna-21046,175,169,1337,334,290
mrna-22703,0,0,0,0,0
mrna-38835,42,27,222,49,105
mrna-38834,622,324,619,569,408
mrna-21047,0,0,0,25,29
mrna-24113,0,0,0,0,0
mrna-08543,840,408,1242,426,1186
mrna-24111,73,45,145,44,177
mrna-21044,8,11,57,21,14
mrna-39409,33,3,0,3,24
mrna-39408,0,0,0,0,0
mrna-39403,65,0,0,23,0
mrna-08546,0,0,0,0,17
mrna-39401,26,0,0,0,14
mrna-39400,168,43,776,77,155
mrna-39407,6,40,0,7,166
mrna-39406,3,1,0,0,33
mrna-39405,77,27,513,122,102
mrna-39404,0,0,0,0,0
mrna-22267,69,61,199,56,58
mrna-22266,53,7,10,69,26
mrna-22265,0,0,0,0,0
mrna-22264,54,22,731,135,79
mrna-22263,123,25,47,2,120
mrna-22262,0,0,0,0,0
mrna-22261,0,0,0,0,0
mrna-22260,0,0,0,0,0
mrna-38839,28,28,681,98,144
mrna-08545,0,0,0,0,0
mrna-21045,10006,3300,24388,11811,14693
mrna-22269,0,0,0,0,0
mrna-22268,0,0,0,0,0
mrna-27116,0,0,0,0,0
mrna-24119,457,185,464,242,358
mrna-24118,0,0,0,0,91
mrna-21042,197,0,0,41,18
mrna-09575,0,0,0,0,0
mrna-27117,0,0,0,0,6
mrna-05320,0,0,300,51,347
mrna-00009,152,33,465,52,85
mrna-00008,124,0,0,0,0
mrna-05323,53,71,0,0,45
mrna-00003,157,81,624,70,61
mrna-00002,64,12,124,0,10
mrna-00001,713,0,32,0,2
mrna-00007,591,528,1115,366,957
mrna-00006,19324,3633,6880,5693,20730
mrna-00005,590,347,1333,497,994
mrna-00004,692,764,642,708,1332
mrna-21040,1268,74,51,203,407
mrna-21041,0,0,0,0,0
mrna-26287,0,0,0,0,0
mrna-37309,0,3,53,0,0
mrna-26289,0,0,0,0,0
mrna-37307,0,0,0,0,0
mrna-00919,44,6,121,29,36
mrna-00918,0,0,0,18,0
mrna-00911,89,28,165,31,101
mrna-00910,523,198,630,314,1812
mrna-00913,25,19,282,36,126
mrna-00912,243,36,604,88,756
mrna-00915,467,141,545,269,292
mrna-00914,576,154,832,186,198
mrna-00917,719,494,601,248,603
mrna-00916,7003,2788,7366,2972,7809
mrna-14488,47,69,233,66,99
mrna-05300,0,0,0,0,0
mrna-38208,0,0,0,0,0
mrna-31423,145,51,79,147,128
mrna-31216,12,0,0,0,0
mrna-31217,0,0,0,0,0
mrna-31214,0,0,0,0,0
mrna-05308,3,11,0,16,11
mrna-31212,0,0,0,0,0
mrna-31213,0,0,0,0,0
mrna-31210,0,0,0,10,0
