feature_type,feature_id,genomic_context_binary,genomic_context_proportional,max_prop,TE_exonic_prop,TE_intronic_prop,exon_prop,intron_prop,TE_intergenic_prop,intergenic_prop
lncRNA_promoter,lncRNA_16605,TE_intergenic,intergenic,0.683,0,0,0,0,0.317,0.683
lncRNA_promoter,lncRNA_16606,TE_intergenic,intergenic,0.788,0,0,0,0,0.212,0.788
lncRNA_promoter,lncRNA_16607,TE_intergenic,TE_intergenic,0.881,0,0,0,0,0.881,0.119
lncRNA_promoter,lncRNA_16608,TE_intergenic,TE_intergenic,0.54,0,0,0,0,0.54,0.46
lncRNA_promoter,lncRNA_16609,TE_intergenic,intergenic,0.981,0,0,0,0,0.019,0.981
lncRNA_promoter,lncRNA_16610,TE_intergenic,intergenic,0.726,0,0,0,0,0.274,0.726
lncRNA_promoter,lncRNA_16611,TE_intergenic,intergenic,0.97,0,0,0,0,0.03,0.97
lncRNA_promoter,lncRNA_16612,TE_intergenic,intergenic,0.709,0,0,0,0,0.291,0.709
lncRNA_promoter,lncRNA_16613,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16614,TE_intergenic,intergenic,0.815,0,0,0,0,0.185,0.815
lncRNA_promoter,lncRNA_16615,TE_intronic,intron,0.927,0,0.015,0.058,0.927,0,0
lncRNA_promoter,lncRNA_16616,exon,intron,0.392,0,0,0.121,0.392,0.327,0.16
lncRNA_promoter,lncRNA_16617,TE_intergenic,intergenic,0.522,0,0,0,0,0.478,0.522
lncRNA_promoter,lncRNA_16618,TE_intergenic,intergenic,0.574,0,0,0,0,0.426,0.574
lncRNA_promoter,lncRNA_16619,TE_intergenic,intergenic,0.502,0,0,0,0,0.498,0.502
lncRNA_promoter,lncRNA_16620,TE_intronic,intron,0.539,0,0.461,0,0.539,0,0
lncRNA_promoter,lncRNA_16621,TE_intergenic,TE_intergenic,0.627,0,0,0,0,0.627,0.373
lncRNA_promoter,lncRNA_16622,exon,exon,0.653,0,0,0.653,0.347,0,0
lncRNA_promoter,lncRNA_16623,TE_intergenic,TE_intergenic,0.706,0,0,0,0,0.706,0.294
lncRNA_promoter,lncRNA_16624,TE_intergenic,intergenic,0.558,0,0,0,0,0.442,0.558
lncRNA_promoter,lncRNA_16625,TE_intergenic,intergenic,0.808,0,0,0,0,0.192,0.808
lncRNA_promoter,lncRNA_16626,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16627,exon,intergenic,0.742,0,0,0.012,0.246,0,0.742
lncRNA_promoter,lncRNA_16628,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16629,TE_intergenic,intergenic,0.797,0,0,0,0,0.203,0.797
lncRNA_promoter,lncRNA_16630,TE_intergenic,intergenic,0.95,0,0,0,0,0.05,0.95
lncRNA_promoter,lncRNA_16631,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16632,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16633,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16634,TE_intergenic,intergenic,0.775,0,0,0,0,0.225,0.775
lncRNA_promoter,lncRNA_16635,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16636,TE_intergenic,TE_intergenic,0.693,0,0,0,0,0.693,0.307
lncRNA_promoter,lncRNA_16637,TE_intergenic,intergenic,0.783,0,0,0,0,0.217,0.783
lncRNA_promoter,lncRNA_16638,exon,TE_intergenic,0.535,0,0,0.465,0,0.535,0
lncRNA_promoter,lncRNA_16639,exon,intron,0.5,0,0,0.34,0.5,0,0.16
lncRNA_promoter,lncRNA_16640,TE_intergenic,intergenic,0.833,0,0,0,0,0.167,0.833
lncRNA_promoter,lncRNA_16641,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_16642,TE_intergenic,intergenic,0.672,0,0,0,0,0.328,0.672
lncRNA_promoter,lncRNA_16643,exon,intron,0.818,0,0,0.182,0.818,0,0
lncRNA_promoter,lncRNA_16644,TE_intergenic,TE_intergenic,0.637,0,0,0,0,0.637,0.363
lncRNA_promoter,lncRNA_16645,TE_intergenic,intergenic,0.734,0,0,0,0,0.266,0.734
lncRNA_promoter,lncRNA_16646,TE_intergenic,intergenic,0.91,0,0,0,0,0.09,0.91
lncRNA_promoter,lncRNA_16647,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16648,TE_intergenic,intergenic,0.521,0,0,0,0,0.479,0.521
lncRNA_promoter,lncRNA_16649,TE_intergenic,intergenic,0.69,0,0,0,0,0.31,0.69
lncRNA_promoter,lncRNA_16650,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16651,TE_intronic,intron,0.928,0,0.035,0.038,0.928,0,0
lncRNA_promoter,lncRNA_16652,TE_intergenic,intergenic,0.604,0,0,0,0,0.396,0.604
lncRNA_promoter,lncRNA_16653,TE_intergenic,intergenic,0.976,0,0,0,0,0.024,0.976
lncRNA_promoter,lncRNA_16654,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16655,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16656,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16657,TE_intergenic,intergenic,0.7,0,0,0,0,0.3,0.7
lncRNA_promoter,lncRNA_16658,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16659,TE_intergenic,TE_intergenic,0.799,0,0,0,0,0.799,0.201
lncRNA_promoter,lncRNA_16660,TE_intergenic,TE_intergenic,0.887,0,0,0,0,0.887,0.113
lncRNA_promoter,lncRNA_16661,TE_intergenic,intergenic,0.638,0,0,0,0,0.362,0.638
lncRNA_promoter,lncRNA_16662,TE_intergenic,TE_intergenic,0.87,0,0,0,0,0.87,0.13
lncRNA_promoter,lncRNA_16663,TE_intergenic,TE_intergenic,0.985,0,0,0,0,0.985,0.015
lncRNA_promoter,lncRNA_16664,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_16665,TE_intergenic,intergenic,0.586,0,0,0,0,0.414,0.586
lncRNA_promoter,lncRNA_16666,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16667,TE_intergenic,intergenic,0.949,0,0,0,0,0.051,0.949
lncRNA_promoter,lncRNA_16668,TE_intronic,intron,0.518,0,0.482,0,0.518,0,0
lncRNA_promoter,lncRNA_16669,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16670,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16671,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16672,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_promoter,lncRNA_16673,TE_intergenic,TE_intergenic,0.945,0,0,0,0,0.945,0.055
lncRNA_promoter,lncRNA_16674,TE_intronic,intron,0.709,0,0.284,0.006,0.709,0,0
lncRNA_promoter,lncRNA_16675,TE_intronic,intron,0.783,0,0.217,0,0.783,0,0
lncRNA_promoter,lncRNA_16676,TE_intergenic,intergenic,0.746,0,0,0,0,0.254,0.746
lncRNA_promoter,lncRNA_16677,TE_intergenic,intergenic,0.933,0,0,0,0,0.067,0.933
lncRNA_promoter,lncRNA_16678,TE_intergenic,intergenic,0.852,0,0,0,0,0.148,0.852
lncRNA_promoter,lncRNA_16679,TE_intergenic,intergenic,0.877,0,0,0,0,0.123,0.877
lncRNA_promoter,lncRNA_16680,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16681,TE_intergenic,intergenic,0.722,0,0,0,0,0.278,0.722
lncRNA_promoter,lncRNA_16682,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16683,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16684,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16685,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16686,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16687,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16688,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16689,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16690,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16691,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16692,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16693,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16694,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16695,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16696,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16697,TE_intergenic,intergenic,0.978,0,0,0,0,0.022,0.978
lncRNA_promoter,lncRNA_16698,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16699,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16700,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16701,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16702,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16703,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16704,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16705,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16706,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16707,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16708,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16709,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16710,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16711,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16712,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16713,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16714,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16715,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16716,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16717,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16718,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16719,TE_intergenic,intergenic,0.537,0,0,0,0,0.463,0.537
lncRNA_promoter,lncRNA_16720,TE_intronic,intron,0.443,0,0.211,0.168,0.443,0,0.178
lncRNA_promoter,lncRNA_16721,TE_intergenic,intergenic,0.995,0,0,0,0,0.005,0.995
lncRNA_promoter,lncRNA_16722,TE_intergenic,TE_intergenic,0.701,0,0,0,0,0.701,0.299
lncRNA_promoter,lncRNA_16723,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16724,TE_intergenic,intergenic,0.997,0,0,0,0,0.003,0.997
lncRNA_promoter,lncRNA_16725,TE_intergenic,TE_intergenic,0.889,0,0,0,0,0.889,0.111
lncRNA_promoter,lncRNA_16726,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16727,TE_intergenic,intergenic,0.54,0,0,0,0,0.46,0.54
lncRNA_promoter,lncRNA_16728,TE_intergenic,intergenic,0.855,0,0,0,0,0.145,0.855
lncRNA_promoter,lncRNA_16729,TE_intergenic,intergenic,0.537,0,0,0,0,0.463,0.537
lncRNA_promoter,lncRNA_16730,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16731,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16732,TE_intergenic,intergenic,0.916,0,0,0,0,0.084,0.916
lncRNA_promoter,lncRNA_16733,TE_intronic,intron,0.671,0,0.17,0.159,0.671,0,0
lncRNA_promoter,lncRNA_16734,TE_intergenic,intergenic,0.965,0,0,0,0,0.035,0.965
lncRNA_promoter,lncRNA_16735,TE_intergenic,intergenic,0.963,0,0,0,0,0.037,0.963
lncRNA_promoter,lncRNA_16736,TE_intergenic,intergenic,0.849,0,0,0,0,0.151,0.849
lncRNA_promoter,lncRNA_16737,TE_intergenic,intergenic,0.723,0,0,0,0,0.277,0.723
lncRNA_promoter,lncRNA_16738,TE_intergenic,intergenic,0.537,0,0,0,0,0.463,0.537
lncRNA_promoter,lncRNA_16739,TE_intergenic,TE_intergenic,0.941,0,0,0,0,0.941,0.059
lncRNA_promoter,lncRNA_16740,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_16741,TE_intronic,intron,0.557,0,0.295,0.148,0.557,0,0
lncRNA_promoter,lncRNA_16742,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16743,TE_intergenic,TE_intergenic,0.776,0,0,0,0,0.776,0.224
lncRNA_promoter,lncRNA_16744,TE_intergenic,TE_intergenic,0.549,0,0,0,0,0.549,0.451
lncRNA_promoter,lncRNA_16745,TE_intergenic,intergenic,0.833,0,0,0,0,0.167,0.833
lncRNA_promoter,lncRNA_16746,TE_intergenic,TE_intergenic,0.757,0,0,0,0,0.757,0.243
lncRNA_promoter,lncRNA_16747,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16748,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16749,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16750,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16751,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16752,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16753,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16754,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16755,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16756,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16757,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16758,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16759,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16760,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16761,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16762,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16763,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16764,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16765,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16766,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16767,TE_intergenic,intergenic,0.865,0,0,0,0,0.135,0.865
lncRNA_promoter,lncRNA_16768,TE_intergenic,intergenic,0.764,0,0,0,0,0.236,0.764
lncRNA_promoter,lncRNA_16769,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16770,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16771,TE_intergenic,intergenic,0.996,0,0,0,0,0.004,0.996
lncRNA_promoter,lncRNA_16772,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16773,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16774,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16775,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16776,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16777,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16778,TE_intergenic,intergenic,0.987,0,0,0,0,0.013,0.987
lncRNA_promoter,lncRNA_16779,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16780,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16781,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16782,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16783,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16784,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16785,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16786,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16787,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16788,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16789,TE_intergenic,intergenic,0.873,0,0,0,0,0.127,0.873
lncRNA_promoter,lncRNA_16790,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16791,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16792,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16793,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16794,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16795,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16796,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16797,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16798,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16799,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16800,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16801,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16802,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16803,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16804,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16805,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16806,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16807,TE_intergenic,intergenic,0.933,0,0,0,0,0.067,0.933
lncRNA_promoter,lncRNA_16808,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_16809,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16810,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16811,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16812,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16813,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16814,TE_intergenic,intergenic,0.855,0,0,0,0,0.145,0.855
lncRNA_promoter,lncRNA_16815,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16816,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16817,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16818,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16819,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16820,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16821,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16822,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16823,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16824,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16825,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16826,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16827,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16828,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16829,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16830,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16831,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16832,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16833,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16834,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16835,TE_intronic,intron,0.941,0,0.059,0,0.941,0,0
lncRNA_promoter,lncRNA_16836,TE_intergenic,intergenic,0.849,0,0,0,0,0.151,0.849
lncRNA_promoter,lncRNA_16837,TE_intergenic,intergenic,0.849,0,0,0,0,0.151,0.849
lncRNA_promoter,lncRNA_16838,TE_intergenic,intergenic,0.849,0,0,0,0,0.151,0.849
lncRNA_promoter,lncRNA_16839,TE_intergenic,intergenic,0.849,0,0,0,0,0.151,0.849
lncRNA_promoter,lncRNA_16840,TE_intergenic,intergenic,0.848,0,0,0,0,0.152,0.848
lncRNA_promoter,lncRNA_16841,TE_intergenic,intergenic,0.848,0,0,0,0,0.152,0.848
lncRNA_promoter,lncRNA_16842,exon,intron,0.883,0,0,0.117,0.883,0,0
lncRNA_promoter,lncRNA_16843,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_16844,TE_intronic,intron,0.754,0,0.217,0.029,0.754,0,0
lncRNA_promoter,lncRNA_16845,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16846,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16847,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_16848,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16849,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16850,TE_intronic,intron,0.985,0,0.015,0,0.985,0,0
lncRNA_promoter,lncRNA_16851,TE_intergenic,intergenic,0.903,0,0,0,0,0.097,0.903
lncRNA_promoter,lncRNA_16852,exon,intron,0.79,0,0,0.21,0.79,0,0
lncRNA_promoter,lncRNA_16853,TE_intergenic,intergenic,0.615,0,0,0,0,0.385,0.615
lncRNA_promoter,lncRNA_16854,TE_intergenic,intergenic,0.615,0,0,0,0,0.385,0.615
lncRNA_promoter,lncRNA_16855,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_16856,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16857,TE_intergenic,intergenic,0.969,0,0,0,0,0.031,0.969
lncRNA_promoter,lncRNA_16858,TE_intergenic,intergenic,0.687,0,0,0,0,0.313,0.687
lncRNA_promoter,lncRNA_16859,TE_intronic,intron,0.787,0,0.213,0,0.787,0,0
lncRNA_promoter,lncRNA_16860,TE_intronic,exon,0.527,0,0.066,0.527,0.407,0,0
lncRNA_promoter,lncRNA_16861,TE_intronic,intron,0.971,0,0.029,0,0.971,0,0
lncRNA_promoter,lncRNA_16862,TE_intronic,intron,0.971,0,0.029,0,0.971,0,0
lncRNA_promoter,lncRNA_16863,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16864,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16865,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16866,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16867,TE_intronic,intron,0.855,0,0.145,0,0.855,0,0
lncRNA_promoter,lncRNA_16868,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16869,TE_intergenic,intergenic,0.921,0,0,0,0,0.079,0.921
lncRNA_promoter,lncRNA_16870,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16871,TE_intergenic,intergenic,0.943,0,0,0,0,0.057,0.943
lncRNA_promoter,lncRNA_16872,TE_intronic,intron,0.856,0,0.029,0.116,0.856,0,0
lncRNA_promoter,lncRNA_16873,TE_intronic,intron,0.694,0,0.019,0.287,0.694,0,0
lncRNA_promoter,lncRNA_16874,TE_intergenic,intergenic,0.763,0,0,0,0,0.237,0.763
lncRNA_promoter,lncRNA_16875,TE_intergenic,TE_intergenic,0.656,0,0,0,0,0.656,0.344
lncRNA_promoter,lncRNA_16876,TE_intronic,intergenic,0.75,0,0.046,0.04,0.164,0,0.75
lncRNA_promoter,lncRNA_16877,TE_intronic,intron,0.786,0,0.097,0.117,0.786,0,0
lncRNA_promoter,lncRNA_16878,TE_intergenic,TE_intergenic,0.933,0,0,0,0,0.933,0.067
lncRNA_promoter,lncRNA_16879,TE_intronic,intron,0.69,0,0.162,0.148,0.69,0,0
lncRNA_promoter,lncRNA_16880,exon,intron,0.853,0,0,0.147,0.853,0,0
lncRNA_promoter,lncRNA_16881,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_16882,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16883,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16884,TE_intergenic,intergenic,0.96,0,0,0,0,0.04,0.96
lncRNA_promoter,lncRNA_16885,TE_intronic,intron,0.681,0,0.046,0.273,0.681,0,0
lncRNA_promoter,lncRNA_16886,exon,intron,0.45,0,0,0.329,0.45,0,0.221
lncRNA_promoter,lncRNA_16887,exon,intergenic,0.732,0,0,0.268,0,0,0.732
lncRNA_promoter,lncRNA_16888,exon,exon,0.891,0,0,0.891,0.109,0,0
lncRNA_promoter,lncRNA_16889,TE_exonic,intergenic,0.637,0.057,0,0,0,0.306,0.637
lncRNA_promoter,lncRNA_16890,TE_exonic,TE_exonic,0.635,0.635,0,0.365,0,0,0
lncRNA_promoter,lncRNA_16891,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16892,TE_intronic,exon,0.557,0,0.006,0.557,0.437,0,0
lncRNA_promoter,lncRNA_16893,TE_intergenic,intergenic,0.978,0,0,0,0,0.022,0.978
lncRNA_promoter,lncRNA_16894,TE_intergenic,intergenic,0.978,0,0,0,0,0.022,0.978
lncRNA_promoter,lncRNA_16895,exon,intron,0.983,0,0,0.017,0.983,0,0
lncRNA_promoter,lncRNA_16896,TE_intronic,intron,0.696,0,0.03,0.274,0.696,0,0
lncRNA_promoter,lncRNA_16897,TE_intronic,intron,0.916,0,0.084,0,0.916,0,0
lncRNA_promoter,lncRNA_16898,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_16899,exon,intron,0.501,0,0,0.499,0.501,0,0
lncRNA_promoter,lncRNA_16900,TE_intronic,intron,0.841,0,0.159,0,0.841,0,0
lncRNA_promoter,lncRNA_16901,TE_intergenic,intergenic,0.945,0,0,0,0,0.055,0.945
