"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"3512",3512,"Cluster_3366","ptg000008l:25354043-25355043",157,-23.59,2,23,116,141,23,"65.22%","73.91%","FUN_013678",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3513",3513,"Cluster_3366","ptg000008l:27505432-27506432",171,-21.67,2,21,795,820,21,"76.19%","85.71%","FUN_013837",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3514",3514,"Cluster_3366","ptg000008l:28187721-28188721",171,-21.67,2,21,636,661,21,"76.19%","85.71%","FUN_013880",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3515",3515,"Cluster_3366","ptg000008l:29158708-29159708",156,-20.52,2,23,133,159,24,"62.50%","79.17%","FUN_013944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516",3516,"Cluster_3366","ptg000008l:29370231-29371231",171,-21.67,2,21,718,743,21,"76.19%","85.71%","FUN_013963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517",3517,"Cluster_3366","ptg000008l:30193410-30194410",157,-23.85,2,14,388,411,12,"83.33%","100.00%","FUN_014020",-0.566199394734891,0.319715847670339,0.998649612991003,NA,NA,NA,NA,NA,NA
"3518",3518,"Cluster_3366","ptg000008l:31257696-31258696",152,-23.32,2,15,794,816,13,"84.62%","92.31%","FUN_014072",NA,NA,NA,"ptg000008l:31258696-31268310","Q09575","Uncharacterized protein K02A2.6","Caenorhabditis elegans","DNA integration [GO:0015074]","GO:0003676; GO:0003887; GO:0005737; GO:0008270; GO:0015074; GO:0019899; GO:0042575"
"3519",3519,"Cluster_3366","ptg000008l:32449221-32450221",150,-24.38,2,23,950,971,21,"61.90%","80.95%","FUN_014152",-0.559484583834209,0.326782584423152,0.998649612991003,NA,NA,NA,NA,NA,NA
"3520",3520,"Cluster_3366","ptg000008l:34001589-34002589",155,-20.86,2,23,861,892,29,"68.97%","68.97%","FUN_014249",-0.311267273651654,0.610178279088826,0.998649612991003,NA,NA,NA,NA,NA,NA
"3521",3521,"Cluster_3366","ptg000008l:3696912-3697912",177,-27.33,2,22,698,721,20,"70.00%","95.00%","FUN_011972",-0.729499716304133,0.161855523920859,0.998649612991003,NA,NA,NA,NA,NA,NA
"3522",3522,"Cluster_3366","ptg000008l:4792871-4793871",143,-20.95,2,21,318,344,22,"45.45%","81.82%","FUN_012067",0.630812542967355,0.253837290701475,0.998649612991003,NA,NA,NA,NA,NA,NA
"3523",3523,"Cluster_3366","ptg000008l:4792931-4793931",143,-20.95,2,21,258,284,22,"45.45%","81.82%","FUN_012068",0.39491600094552,0.510571459478043,0.998649612991003,"ptg000008l:4793931-4805254","O75762","Transient receptor potential cation channel subfamily A member 1 (Ankyrin-like with transmembrane domains protein 1) (Transformation-sensitive protein p120) (p120) (Wasabi receptor)","Homo sapiens (Human)","calcium ion transmembrane transport [GO:0070588]; cell surface receptor signaling pathway [GO:0007166]; cellular calcium ion homeostasis [GO:0006874]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to organic substance [GO:0071310]; detection of chemical stimulus involved in sensory perception of pain [GO:0050968]; detection of mechanical stimulus involved in sensory perception of pain [GO:0050966]; ion transport [GO:0006811]; protein homotetramerization [GO:0051289]; response to cold [GO:0009409]; response to organic cyclic compound [GO:0014070]; response to organic substance [GO:0010033]; response to pain [GO:0048265]; response to xenobiotic stimulus [GO:0009410]; sensory perception of pain [GO:0019233]; thermoception [GO:0050955]","GO:0005262; GO:0005886; GO:0006811; GO:0006874; GO:0007166; GO:0009409; GO:0009410; GO:0010033; GO:0014070; GO:0015267; GO:0015278; GO:0019233; GO:0032421; GO:0042802; GO:0048265; GO:0050955; GO:0050966; GO:0050968; GO:0051289; GO:0070301; GO:0070588; GO:0071310; GO:0097604"
"3524",3524,"Cluster_3366","ptg000008l:5028798-5029798",156,-20.7,2,17,879,902,15,"66.67%","93.33%","FUN_012093",-0.588429980524597,0.29660538413717,0.998649612991003,NA,NA,NA,NA,NA,NA
"3525",3525,"Cluster_3366","ptg000008l:5544727-5545727",160,-21.55,2,23,162,189,25,"68.00%","76.00%","FUN_012135",0.26087149948849,0.671654889660234,0.998649612991003,NA,NA,NA,NA,NA,NA
"3526",3526,"Cluster_3366","ptg000008l:7823490-7824490",178,-23.97,2,23,973,996,21,"80.95%","80.95%","FUN_012318",-0.383912449760104,0.52347560208259,0.998649612991003,NA,NA,NA,NA,NA,NA
"3527",3527,"Cluster_3366","ptg000008l:799428-800428",157,-22.29,2,22,31,54,20,"60.00%","80.00%","FUN_011739",-0.611682200053126,0.272923416341005,0.998649612991003,NA,NA,NA,NA,NA,NA
"3528",3528,"Cluster_3366","ptg000008l:8047937-8048937",157,-25.2,2,23,957,983,24,"58.33%","79.17%","FUN_012337",0.521064649835771,0.367941295573792,0.998649612991003,"ptg000008l:8048937-8054936","Q8CGS6","DNA polymerase theta (EC 2.7.7.7) (Chromosome aberrations occurring spontaneously protein 1) (DNA polymerase eta)","Mus musculus (Mouse)","base-excision repair [GO:0006284]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]; double-strand break repair [GO:0006302]; double-strand break repair via alternative nonhomologous end joining [GO:0097681]; negative regulation of double-strand break repair via homologous recombination [GO:2000042]; protein homooligomerization [GO:0051260]; somatic hypermutation of immunoglobulin genes [GO:0016446]","GO:0003677; GO:0003682; GO:0003887; GO:0005524; GO:0005654; GO:0005694; GO:0005794; GO:0005829; GO:0006261; GO:0006281; GO:0006284; GO:0006302; GO:0006974; GO:0016446; GO:0017116; GO:0042802; GO:0051260; GO:0051575; GO:0097681; GO:2000042"
"3529",3529,"Cluster_3366","ptg000009l:17447852-17448852",154,-21.64,2,23,977,1000,21,"57.14%","76.19%","FUN_015887",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530",3530,"Cluster_3366","ptg000009l:3783759-3784759",171,-23.59,2,22,833,858,22,"77.27%","86.36%","FUN_014862",-0.563500130344362,0.32255188012371,0.998649612991003,"ptg000009l:3780003-3783759","Q9NRP7","Serine/threonine-protein kinase 36 (EC 2.7.11.1) (Fused homolog)","Homo sapiens (Human)","axoneme assembly [GO:0035082]; brain development [GO:0007420]; cilium assembly [GO:0060271]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; positive regulation of hh target transcription factor activity [GO:0007228]; positive regulation of smoothened signaling pathway [GO:0045880]; post-embryonic development [GO:0009791]; protein phosphorylation [GO:0006468]; regulation of DNA-binding transcription factor activity [GO:0051090]; smoothened signaling pathway [GO:0007224]","GO:0001222; GO:0003351; GO:0004674; GO:0005524; GO:0005576; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0006468; GO:0007224; GO:0007228; GO:0007420; GO:0009791; GO:0035082; GO:0042995; GO:0045880; GO:0046872; GO:0051090; GO:0060271; GO:0106310"
"3531",3531,"Cluster_3366","ptg000009l:4237921-4238921",158,-22.89,2,23,880,903,21,"61.90%","76.19%","FUN_014917",-0.264608124145186,0.667064425190185,0.998649612991003,NA,NA,NA,NA,NA,NA
"3532",3532,"Cluster_3366","ptg000009l:7181771-7182771",171,-21.51,2,20,450,473,18,"77.78%","88.89%","FUN_015183",0.410321320062356,0.492617082772097,0.998649612991003,"ptg000009l:7165968-7181771","A0A0R4IZ84","Telomerase-binding protein EST1A (EC 3.1.-.-) (Ever shorter telomeres 1A) (Nonsense mediated mRNA decay factor SMG6) (Smg-6 homolog)","Danio rerio (Zebrafish) (Brachydanio rerio)","chordate embryonic development [GO:0043009]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]","GO:0000184; GO:0000781; GO:0004519; GO:0005697; GO:0005730; GO:0005829; GO:0042162; GO:0043009; GO:0070034"
"3533",3533,"Cluster_3366","ptg000009l:7638792-7638986",144,-21.96,2,20,68,89,18,"61.11%","77.78%","FUN_015222",0.871943670417583,0.0539401790681708,0.96546924320845,"ptg000009l:7635019-7638792","Q9D5J6","Sedoheptulokinase (SHK) (EC 2.7.1.14) (Carbohydrate kinase-like protein)","Mus musculus (Mouse)","carbohydrate metabolic process [GO:0005975]; cellular response to interleukin-13 [GO:0035963]; cellular response to interleukin-4 [GO:0071353]; cellular response to lipopolysaccharide [GO:0071222]; glycerol metabolic process [GO:0006071]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]; phosphorylation [GO:0016310]; regulation of inflammatory response [GO:0050727]; regulation of macrophage activation [GO:0043030]","GO:0005524; GO:0005737; GO:0005829; GO:0005975; GO:0006071; GO:0009052; GO:0016310; GO:0016773; GO:0035963; GO:0043030; GO:0050277; GO:0050727; GO:0071222; GO:0071353"
"3534",3534,"Cluster_3366","ptg000009l:7638792-7638986",144,-21.96,2,20,68,89,18,"61.11%","77.78%","FUN_015223",-0.743003940769132,0.150220558012361,0.998649612991003,"ptg000009l:7638986-7642249","Q8K4C0","Flavin-containing monooxygenase 5 (FMO 5) (Dimethylaniline monooxygenase [N-oxide-forming] 5) (EC 1.14.13.8) (Dimethylaniline oxidase 5) (Hepatic flavin-containing monooxygenase 5) (NADPH oxidase) (EC 1.6.3.1)","Rattus norvegicus (Rat)","lipid metabolic process [GO:0006629]; NADPH oxidation [GO:0070995]; regulation of cholesterol metabolic process [GO:0090181]; xenobiotic metabolic process [GO:0006805]","GO:0004031; GO:0004497; GO:0004499; GO:0005789; GO:0006629; GO:0006805; GO:0047822; GO:0050660; GO:0050661; GO:0070995; GO:0090181; GO:0106294"
"3535",3535,"Cluster_3366","ptg000009l:8046348-8047348",177,-27.33,2,23,462,486,22,"81.82%","81.82%","FUN_015262",0.59547316658393,0.289377720507997,0.998649612991003,NA,NA,NA,NA,NA,NA
"3536",3536,"Cluster_3366","ptg000009l:8152110-8153110",177,-20.98,2,22,66,89,20,"80.00%","85.00%","FUN_015273",-0.0891089104223053,0.886693339746763,0.998649612991003,NA,NA,NA,NA,NA,NA
"3537",3537,"Cluster_3366","ptg000009l:8477254-8478254",160,-20.34,2,23,575,594,21,"76.19%","80.95%","FUN_015289",0.116710929644342,0.851737081644333,0.998649612991003,NA,NA,NA,NA,NA,NA
"3538",3538,"Cluster_3366","ptg000009l:8477585-8478254",160,-20.34,2,23,244,263,21,"76.19%","80.95%","FUN_015290",-0.21050725924458,0.73396672471907,0.998649612991003,"ptg000009l:8478585-8483900","O15439","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B) (Multidrug resistance-associated protein 4)","Homo sapiens (Human)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; leukotriene transport [GO:0071716]; platelet degranulation [GO:0002576]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; transport across blood-brain barrier [GO:0150104]; urate transport [GO:0015747]; xenobiotic metabolic process [GO:0006805]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104"
"3539",3539,"Cluster_3366","ptg000009l:8905617-8906617",149,-21.46,2,23,395,422,25,"60.00%","68.00%","FUN_015328",-0.90717533346543,0.0334724658713757,0.945300818699888,NA,NA,NA,NA,NA,NA
"3540",3540,"Cluster_3366","ptg000010l:922106-923106",161,-22.17,2,23,38,62,22,"68.18%","77.27%","FUN_016035",-0.151904786497367,0.807335244077644,0.998649612991003,"ptg000010l:923106-923886","Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Homo sapiens (Human)","3'-UTR-mediated mRNA destabilization [GO:0061158]; cellular response to organic substance [GO:0071310]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA processing [GO:0035196]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube closure [GO:0001843]; neural tube development [GO:0021915]; positive regulation of miRNA-mediated gene silencing [GO:2000637]; post-transcriptional regulation of gene expression [GO:0010608]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0001843; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0010608; GO:0017148; GO:0021915; GO:0030371; GO:0035196; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061158; GO:0061630; GO:0071310; GO:0072089; GO:2000177; GO:2000637"
"3541",3541,"Cluster_3366","ptg000011l:10590363-10591363",164,-20.6,2,22,948,972,21,"76.19%","76.19%","FUN_017186",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"3542",3542,"Cluster_3366","ptg000011l:11738603-11739603",148,-21.63,2,22,965,989,21,"52.38%","80.95%","FUN_017295",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3543",3543,"Cluster_3366","ptg000011l:13765813-13766813",166,-21.78,2,22,531,555,22,"77.27%","81.82%","FUN_017733",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"3544",3544,"Cluster_3366","ptg000011l:4400352-4401352",168,-20.58,2,23,428,450,21,"71.43%","85.71%","FUN_016529",0.607025731470194,0.277624341101224,0.998649612991003,NA,NA,NA,NA,NA,NA
"3545",3545,"Cluster_3366","ptg000011l:6719115-6720115",163,-20.17,2,22,868,890,20,"70.00%","85.00%","FUN_016725",-0.233168506786256,0.705833113027464,0.998649612991003,"ptg000011l:6713618-6719115","Q5FWL3","E3 ubiquitin-protein ligase NRDP1 (EC 2.3.2.27) (RING finger protein 41) (RING-type E3 ubiquitin transferase NRDP1)","Xenopus laevis (African clawed frog)","extrinsic apoptotic signaling pathway [GO:0097191]; protein polyubiquitination [GO:0000209]","GO:0000209; GO:0004842; GO:0046872; GO:0061630; GO:0097191"
"3546",3546,"Cluster_3366","ptg000012l:12336990-12337990",155,-21.92,2,22,960,988,25,"60.00%","80.00%","FUN_018714",0.579869111434801,0.305452293893826,0.998649612991003,NA,NA,NA,NA,NA,NA
"3547",3547,"Cluster_3366","ptg000012l:12440512-12441512",151,-20.02,2,17,116,140,16,"68.75%","87.50%","FUN_018719",0.446031074273867,0.45153197927747,0.998649612991003,NA,NA,NA,NA,NA,NA
"3548",3548,"Cluster_3366","ptg000012l:12468750-12469750",156,-21.44,2,20,453,476,19,"68.42%","89.47%","FUN_018722",-0.953396246749971,0.0119923897866854,0.766084851142397,NA,NA,NA,NA,NA,NA
"3549",3549,"Cluster_3366","ptg000012l:12482516-12483516",156,-23.61,2,18,1,24,17,"70.59%","88.24%","FUN_018725",-0.314931850629638,0.605746997038317,0.998649612991003,NA,NA,NA,NA,NA,NA
"3550",3550,"Cluster_3366","ptg000012l:14437330-14438330",165,-21.35,2,22,143,164,20,"80.00%","85.00%","FUN_018858",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551",3551,"Cluster_3366","ptg000012l:15779207-15780207",163,-21.26,2,20,313,336,18,"72.22%","83.33%","FUN_018967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552",3552,"Cluster_3366","ptg000012l:20058125-20059125",179,-23.06,2,22,265,287,20,"85.00%","90.00%","FUN_019245",-0.361105672634964,0.550423363036886,0.998649612991003,NA,NA,NA,NA,NA,NA
"3553",3553,"Cluster_3366","ptg000012l:2816190-2817190",147,-21.28,2,16,252,275,14,"64.29%","85.71%","FUN_017989",-0.386168748610123,0.520824288552495,0.998649612991003,"ptg000012l:2817190-2826177","Q8R151","NFX1-type zinc finger-containing protein 1","Mus musculus (Mouse)","activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; RNA-mediated heterochromatin formation [GO:0031048]","GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607"
"3554",3554,"Cluster_3366","ptg000012l:777251-778251",164,-24.78,2,23,398,424,24,"70.83%","79.17%","FUN_017821",-0.459699527847727,0.436015829785186,0.998649612991003,NA,NA,NA,NA,NA,NA
"3555",3555,"Cluster_3366","ptg000012l:8991356-8992356",145,-20.33,2,10,75,98,8,"100.00%","100.00%","FUN_018408",0.646509445630662,0.238458813037748,0.998649612991003,NA,NA,NA,NA,NA,NA
"3556",3556,"Cluster_3366","ptg000015l:4252073-4253073",158,-20.6,2,20,569,593,19,"68.42%","84.21%","FUN_019610",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557",3557,"Cluster_3366","ptg000015l:8807908-8808722",170,-20.95,2,21,647,669,19,"78.95%","89.47%","FUN_020799",NA,NA,NA,"ptg000015l:8808722-8814698","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"3558",3558,"Cluster_3366","ptg000015l:8877279-8878279",160,-20.01,2,21,27,48,19,"78.95%","84.21%","FUN_020805",0.877840219250125,0.050304150056983,0.96546924320845,NA,NA,NA,NA,NA,NA
"3559",3559,"Cluster_3366","ptg000015l:9509379-9510379",147,-20.3,2,12,745,768,10,"90.00%","90.00%","FUN_020880",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3560",3560,"Cluster_3366","ptg000016l:1011486-1012486",166,-21.44,2,20,235,259,19,"73.68%","89.47%","FUN_021119",-0.162835322125988,0.793591538125022,0.998649612991003,NA,NA,NA,NA,NA,NA
"3561",3561,"Cluster_3366","ptg000016l:1058176-1059176",166,-20.5,2,21,318,343,21,"80.95%","80.95%","FUN_021126",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562",3562,"Cluster_3366","ptg000016l:12290479-12291479",170,-21.38,2,23,691,714,21,"76.19%","76.19%","FUN_022672",0.314118274013927,0.606730303259644,0.998649612991003,NA,NA,NA,NA,NA,NA
"3563",3563,"Cluster_3366","ptg000016l:12461883-12462883",162,-21.49,2,17,911,936,17,"88.24%","88.24%","FUN_022697",-0.701891570022068,0.186402683906091,0.998649612991003,NA,NA,NA,NA,NA,NA
"3564",3564,"Cluster_3366","ptg000016l:2828243-2829243",147,-21.7,2,21,939,964,21,"52.38%","80.95%","FUN_021784",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3565",3565,"Cluster_3366","ptg000016l:6710743-6711743",157,-23.54,2,19,741,765,18,"66.67%","88.89%","FUN_022249",-0.0994500468134637,0.873585303122488,0.998649612991003,NA,NA,NA,NA,NA,NA
"3566",3566,"Cluster_3366","ptg000016l:7384892-7385892",166,-20.72,2,20,344,368,19,"78.95%","84.21%","FUN_022305",-0.300777280460463,0.622893706359006,0.998649612991003,NA,NA,NA,NA,NA,NA
"3567",3567,"Cluster_3366","ptg000016l:8642085-8643085",170,-22.17,2,23,531,554,21,"76.19%","76.19%","FUN_022400",-0.415864231014111,0.486189949911153,0.998649612991003,NA,NA,NA,NA,NA,NA
"3568",3568,"Cluster_3366","ptg000017l:12022857-12023857",176,-21.81,2,21,339,362,19,"78.95%","89.47%","FUN_023850",0.608439056833763,0.276195281690373,0.998649612991003,"ptg000017l:12023857-12026302","Q9U7D0","Histone H4","Mastigamoeba balamuthi (Phreatamoeba balamuthi)","","GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"3569",3569,"Cluster_3366","ptg000017l:2039956-2040956",147,-21.29,2,12,753,776,10,"90.00%","90.00%","FUN_022965",0.292516154462748,0.632938602984145,0.998649612991003,NA,NA,NA,NA,NA,NA
"3570",3570,"Cluster_3366","ptg000017l:3485421-3486421",154,-23.35,2,22,74,97,21,"61.90%","85.71%","FUN_023087",0.958597848949196,0.0100496880876405,0.718962589136623,NA,NA,NA,NA,NA,NA
"3571",3571,"Cluster_3366","ptg000017l:3493428-3494428",155,-23.02,2,23,146,169,22,"63.64%","81.82%","FUN_023088",0.932966099845924,0.020623381040161,0.8790205629087,NA,NA,NA,NA,NA,NA
"3572",3572,"Cluster_3366","ptg000017l:8814270-8815270",151,-21.95,2,21,654,680,22,"59.09%","77.27%","FUN_023533",0.782018988343676,0.118093411989763,0.998649612991003,NA,NA,NA,NA,NA,NA
"3573",3573,"Cluster_3366","ptg000018l:12364221-12365221",172,-22.8,2,22,805,830,22,"77.27%","81.82%","FUN_024895",-0.162835322125988,0.793591538125022,0.998649612991003,NA,NA,NA,NA,NA,NA
