"X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","species"
853,242327,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g16640.t1",0.579635976532514,0.305694154140036,0.953095941815672,165,-22.33,"2 22","714 736",20,"60.00%","90.00%","P. tuahiniensis"
854,243098,"Cluster_1068","Pocillopora_meandrina_HIv1___TS.g546.t1",-0.0144071039478784,0.981656940131946,0.999610930147471,152,-25.75,"2 21","423 443",20,"75.00%","75.00%","P. tuahiniensis"
855,245073,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g28594.t1",0.643587720985882,0.241301458979244,0.932908201998924,163,-20.32,"2 21","746 770",22,"68.18%","81.82%","P. tuahiniensis"
856,246213,"Cluster_1952","Pocillopora_meandrina_HIv1___TS.g11588.t1",0.186266820826172,0.764216348891259,0.986175781377003,150,-21.32,"2 21","968 995",25,"64.00%","72.00%","P. tuahiniensis"
857,246455,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g29204.t1",-0.835739512624,0.0779170628358063,0.825560640900936,150,-20.5,"2 20","746 770",22,"63.64%","72.73%","P. tuahiniensis"
858,247504,"Cluster_1289","Pocillopora_meandrina_HIv1___RNAseq.g2175.t1",0.113953513303962,0.855224504034363,0.996008567734189,160,-24.67,"2 22","44 67",21,"66.67%","80.95%","P. tuahiniensis"
859,247756,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g15415.t1",-0.220388667263986,0.721680850348603,0.982506768360916,159,-23.16,"2 21","52 79",25,"68.00%","72.00%","P. tuahiniensis"
860,247765,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g15415.t1",0.227958477781431,0.71228799223183,0.982185628634329,157,-21.45,"2 20","53 79",24,"70.83%","75.00%","P. tuahiniensis"
861,248469,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g17882.t1",-0.628826248392486,0.25580169171653,0.938811707422309,154,-22.56,"2 22","630 652",21,"66.67%","80.95%","P. tuahiniensis"
862,248604,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g26392.t1",-0.808727447813276,0.0974860761437077,0.84977039981791,155,-21.04,"2 21","279 301",20,"70.00%","75.00%","P. tuahiniensis"
863,248821,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g24916.t1a",-0.457514935149903,0.438487587305942,0.97024921967979,147,-21.34,"2 21","278 300",20,"60.00%","75.00%","P. tuahiniensis"
864,248878,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g12550.t1",-0.294527638316754,0.630490313161765,0.977982859683049,159,-23.02,"2 21","629 652",21,"71.43%","76.19%","P. tuahiniensis"
865,248895,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g12550.t1",0.853444741373953,0.0658492303760448,0.811505854351988,150,-21.83,"2 21","782 802",19,"57.89%","84.21%","P. tuahiniensis"
866,249080,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g22858.t1",-0.295014406174353,0.629898078847972,0.977982859683049,164,-22.56,"2 21","512 533",19,"73.68%","78.95%","P. tuahiniensis"
867,249122,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g26409.t1",0.491874604859092,0.399985841224935,0.968350308247485,168,-23.42,"2 21","839 860",19,"73.68%","84.21%","P. tuahiniensis"
868,249222,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g30022.t1",0.522675816788822,0.366191399415378,0.966151280714992,158,-20.69,"2 21","939 965",24,"66.67%","79.17%","P. tuahiniensis"
869,249224,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g30022.t1",0.230864450895069,0.708686674483871,0.982185628634329,158,-22.29,"2 18","943 965",18,"83.33%","83.33%","P. tuahiniensis"
870,249738,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g22313.t1",0.548340717203597,0.338595704061222,0.963617152970834,151,-21.12,"2 21","382 406",22,"63.64%","72.73%","P. tuahiniensis"
871,249764,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g30171.t1",-0.765414472949082,0.131486283394304,0.87677574466245,152,-20.26,"2 22","846 871",23,"52.17%","82.61%","P. tuahiniensis"
872,249973,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g5851.t1",0.474633370282354,0.419204171462754,0.969410062932133,167,-23.44,"2 20","570 591",18,"72.22%","88.89%","P. tuahiniensis"
873,250175,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g1650.t1",-0.270079047976283,0.660352184482048,0.978679989803701,174,-25.05,"2 21","343 363",19,"84.21%","89.47%","P. tuahiniensis"
874,250642,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g29235.t1",0.310567786161045,0.611024752549529,0.976732732570472,170,-20.26,"2 21","539 559",19,"84.21%","84.21%","P. tuahiniensis"
875,251062,"Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g26371.t1",0.068667540575367,0.912638529534074,0.998122448374994,171,-24.37,"2 20","408 428",18,"77.78%","88.89%","P. tuahiniensis"
876,251186,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g22282.t2",-0.0388744426682304,0.950515991839536,0.999610930147471,151,-20.69,"2 21","429 453",22,"68.18%","68.18%","P. tuahiniensis"
877,251288,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g26345.t1",0.922346426540245,0.0256715221765936,0.709624368216196,159,-21.04,"2 19","421 440",17,"82.35%","82.35%","P. tuahiniensis"
878,251760,"Cluster_1296","Pocillopora_meandrina_HIv1___TS.g8150.t1",0.390960314850999,0.515202876940005,0.973552982047016,159,-20.34,"2 21","449 472",21,"71.43%","76.19%","P. tuahiniensis"
879,252170,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g18054.t1",-0.0290356970081845,0.963035797659505,0.999610930147471,157,-21.59,"2 21","414 433",19,"73.68%","78.95%","P. tuahiniensis"
880,252254,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g2487.t1",0.560484422431997,0.325727871890373,0.958854638497451,147,-21.04,"2 21","333 355",20,"55.00%","80.00%","P. tuahiniensis"
881,252666,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g8029.t1",-0.326895650680257,0.591320006576093,0.976732732570472,159,-21.52,"2 19","831 852",18,"83.33%","83.33%","P. tuahiniensis"
882,254406,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g21763.t1",0.280055326083724,0.648140038929186,0.977982859683049,152,-20.59,"2 20","101 120",18,"66.67%","83.33%","P. tuahiniensis"
883,255256,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g28892.t1",-0.161148272310666,0.79571118559448,0.991250494381977,155,-21.88,"2 12","950 971",10,"100.00%","100.00%","P. tuahiniensis"
884,255467,"Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g27754.t1",-0.0459201696718996,0.941553178565811,0.999610930147471,165,-20.41,"2 19","628 651",19,"78.95%","84.21%","P. tuahiniensis"
885,255589,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g8077.t1",0.757420414336447,0.138084421306791,0.877209926618692,158,-24.2,"2 21","967 991",22,"72.73%","77.27%","P. tuahiniensis"
886,255795,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g21398.t1",0.406635951484462,0.496900112044185,0.973552982047016,152,-20.16,"2 22","593 617",22,"63.64%","72.73%","P. tuahiniensis"
887,255846,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g22718.t1",-0.223229441380041,0.718153964401576,0.982196841889627,158,-22.61,"2 20","793 817",22,"72.73%","72.73%","P. tuahiniensis"
888,255847,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g22718.t1",-0.0676015928348306,0.913992582326946,0.998219089356082,147,-22.28,"2 12","797 818",10,"90.00%","90.00%","P. tuahiniensis"
889,255915,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g25412.t1",0.742925979793055,0.150286997745581,0.884628771942152,151,-21.13,"2 21","432 455",21,"66.67%","71.43%","P. tuahiniensis"
890,255987,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g22636.t1",-0.485071210996162,0.407544401402236,0.968350308247485,156,-20.59,"2 21","808 827",19,"73.68%","84.21%","P. tuahiniensis"
891,255991,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g22636.t1",-0.249845434080139,0.685228196640244,0.979990666740497,172,-22.74,"2 21","444 465",19,"78.95%","84.21%","P. tuahiniensis"
892,256017,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g27756.t1",-0.912633264259429,0.0305899097440413,0.733646194334681,165,-23.82,"2 22","343 365",20,"75.00%","75.00%","P. tuahiniensis"
893,256195,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g3543.t1",0.729700219909661,0.161680938286395,0.885790980156003,153,-21.1,"2 18","196 217",16,"68.75%","81.25%","P. tuahiniensis"
894,256202,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g3543.t1",-0.479769690994578,0.413457075092553,0.969384112656508,159,-21.56,"2 22","135 159",22,"72.73%","77.27%","P. tuahiniensis"
895,256618,"Cluster_3661","Pocillopora_meandrina_HIv1___TS.g25963.t1",-0.887124502196104,0.0447445494731387,0.777543467244819,152,-21.02,"2 17","338 359",15,"73.33%","80.00%","P. tuahiniensis"
896,256773,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g20059.t1",0.391595440562657,0.51445868273234,0.973552982047016,144,-22.51,"2 20","57 79",20,"70.00%","70.00%","P. tuahiniensis"
897,257527,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g30179.t1",-0.62950777709332,0.25512721613827,0.938356419939364,154,-20.21,"2 17","934 954",15,"80.00%","86.67%","P. tuahiniensis"
898,257719,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g22205.t2",0.626585887301836,0.258022233056964,0.939780231603122,151,-20.07,"2 22","661 682",20,"55.00%","85.00%","P. tuahiniensis"
899,258128,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g11262.t1",0.584193836311417,0.30097467446278,0.952219926110793,161,-21.62,"2 20","757 777",18,"72.22%","88.89%","P. tuahiniensis"
900,258163,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g17031.t1",0.340557881051444,0.574922150806519,0.97542458317668,157,-22.47,"2 19","106 129",18,"66.67%","88.89%","P. tuahiniensis"
901,258774,"Cluster_4823","Pocillopora_meandrina_HIv1___TS.g11348.t1",-0.216462949266289,0.726558533211757,0.983416255581015,167,-20.68,"2 21","117 139",20,"80.00%","80.00%","P. tuahiniensis"
902,259080,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g2314.t1",0.746582909996121,0.14717977905579,0.882057511812075,159,-20.92,"2 21","546 569",21,"71.43%","76.19%","P. tuahiniensis"
903,259082,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g2314.t1",-0.270638767936558,0.659666066553696,0.978622467559393,169,-23.43,"2 18","536 557",16,"81.25%","93.75%","P. tuahiniensis"
904,259101,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g2314.t1",0.207200523790386,0.738084139399923,0.984084825411548,158,-25.02,"2 15","839 860",13,"76.92%","100.00%","P. tuahiniensis"
905,259103,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g2314.t1",0.353743174774994,0.559178318630874,0.973839008969304,151,-21.01,"2 17","837 860",17,"70.59%","82.35%","P. tuahiniensis"
906,259394,"Cluster_4039","Pocillopora_meandrina_HIv1___RNAseq.g19067.t1",-0.141499641127154,0.820440088195184,0.994761275929114,183,-24.61,"2 20","132 153",18,"88.89%","94.44%","P. tuahiniensis"
907,259653,"Cluster_4039","Pocillopora_meandrina_HIv1___RNAseq.g10778.t1",0.0110274880916773,0.985959650657474,0.999610930147471,169,-25.57,"2 20","295 318",20,"80.00%","90.00%","P. tuahiniensis"
908,259657,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g10778.t1",-0.234505762033724,0.704177671440653,0.982185628634329,146,-22.55,"2 16","54 78",18,"72.22%","72.22%","P. tuahiniensis"
909,259744,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g17208.t1",0.520261793689182,0.368814035271301,0.966752171798726,170,-24.18,"2 21","256 276",19,"78.95%","89.47%","P. tuahiniensis"
910,259753,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g17208.t1",0.0896143409896248,0.886052380189646,0.997033432013061,169,-22.66,"2 20","257 276",18,"83.33%","88.89%","P. tuahiniensis"
911,259754,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g17208.t1",0.254229843336013,0.679826012640202,0.979639664445141,158,-23.08,"2 19","194 216",17,"70.59%","82.35%","P. tuahiniensis"
912,259915,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g5773.t1",-0.790366705626963,0.111525240360602,0.86186377950889,158,-20.14,"2 18","943 967",19,"84.21%","84.21%","P. tuahiniensis"
913,260270,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g22462.t1",0.440339030755562,0.458028695186711,0.97024921967979,166,-23.28,"2 20","451 473",19,"78.95%","84.21%","P. tuahiniensis"
914,260513,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g7265.t1",0.648796080363289,0.236240489361896,0.929823370498389,153,-20.1,"2 15","46 69",15,"80.00%","86.67%","P. tuahiniensis"
915,261235,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g2015.t1",0.400030623112384,0.504595840292872,0.973552982047016,163,-20.71,"2 21","1 22",20,"70.00%","85.00%","P. tuahiniensis"
916,261243,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g2015.t1",0.188597542840474,0.761301374741203,0.985960797446549,169,-25.39,"2 21","376 397",20,"85.00%","85.00%","P. tuahiniensis"
917,261524,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g14169.t1",0.465839821925279,0.429085300244547,0.97024921967979,145,-20.35,"2 10","109 130",8,"100.00%","100.00%","P. tuahiniensis"
918,261705,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g29501.t1",-0.327549064330193,0.590533855647966,0.976732732570472,178,-22.82,"2 19","762 783",17,"88.24%","94.12%","P. tuahiniensis"
919,261714,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g29501.t1",-0.629731289730041,0.254906120921996,0.938283240901911,182,-23.33,"2 19","763 783",17,"94.12%","94.12%","P. tuahiniensis"
920,261908,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.15379_t",0.640266817972358,0.24454357323246,0.935033676600331,157,-20.52,"2 21","12 38",24,"70.83%","79.17%","P. tuahiniensis"
921,262254,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g17759.t1",-0.608105279495033,0.276532599249267,0.944044924257856,158,-20.9,"2 19","701 721",17,"70.59%","82.35%","P. tuahiniensis"
922,262316,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g22612.t1",-0.436475350793184,0.462450123033722,0.97024921967979,165,-23.15,"2 21","163 184",20,"80.00%","85.00%","P. tuahiniensis"
923,262558,"Cluster_925","Pocillopora_meandrina_HIv1___TS.g13857.t1",0.00359066289669208,0.995428235832011,0.999715194379551,150,-20.58,"2 19","813 834",17,"70.59%","70.59%","P. tuahiniensis"
924,263159,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g14265.t1",0.502616010850747,0.38812017541788,0.967903306776112,158,-24.32,"2 20","456 481",22,"68.18%","77.27%","P. tuahiniensis"
925,263195,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g23406.t1",0.655831196433265,0.229451287158667,0.926947473179405,155,-20.47,"2 18","499 520",16,"75.00%","87.50%","P. tuahiniensis"
926,263349,"Cluster_2859","Pocillopora_meandrina_HIv1___RNAseq.g26739.t1",-0.409686270266111,0.493354566833848,0.973552982047016,174,-20.67,"2 21","293 313",19,"84.21%","89.47%","P. tuahiniensis"
927,263446,"Cluster_925","Pocillopora_meandrina_HIv1___TS.g13855.t2",0.711095229596901,0.178109414049615,0.900037956413122,150,-20.58,"2 19","840 861",17,"70.59%","70.59%","P. tuahiniensis"
928,263772,"Cluster_5740","Pocillopora_meandrina_HIv1___TS.g29565.t1",-0.140827543608074,0.821287260168055,0.994770429144229,173,-20.31,"2 18","382 403",16,"87.50%","93.75%","P. tuahiniensis"
929,263843,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g25783.t1",0.520908607216236,0.368110881522981,0.966580770718134,152,-21.54,"2 13","1 22",11,"81.82%","100.00%","P. tuahiniensis"
930,264065,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g580.t1",0.274873562559763,0.654478607022746,0.977982859683049,154,-20.47,"2 21","621 645",22,"68.18%","77.27%","P. tuahiniensis"
931,264164,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g14925.t1",-0.503245556897994,0.387427363210867,0.967903306776112,151,-20.55,"2 17","846 868",16,"68.75%","87.50%","P. tuahiniensis"
932,264608,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g16741.t2",0.277252779849188,0.651567014948224,0.977982859683049,170,-20.82,"2 20","591 613",19,"78.95%","89.47%","P. tuahiniensis"
933,264802,"Cluster_4439","Pocillopora_meandrina_HIv1___TS.g2271.t1",0.0162104761943923,0.979361084659646,0.999610930147471,159,-23.31,"2 21","320 342",20,"75.00%","75.00%","P. tuahiniensis"
934,265478,"Cluster_360","Pocillopora_meandrina_HIv1___TS.g13136.t1",0.528476334022709,0.359908271471183,0.965143962088828,159,-22.12,"2 17","722 744",16,"81.25%","87.50%","P. tuahiniensis"
935,265804,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g157.t1",-0.157568654167936,0.800210650470481,0.991823933489209,164,-21.4,"2 21","153 174",19,"68.42%","84.21%","P. tuahiniensis"
936,266118,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g25582.t1",-0.752516858818629,0.142178577248267,0.878064874806117,147,-20.66,"2 22","566 591",23,"56.52%","78.26%","P. tuahiniensis"
937,266280,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g25933.t1",-0.923994405874994,0.0248649694678369,0.704875357255743,156,-23.62,"2 18","716 739",19,"73.68%","78.95%","P. tuahiniensis"
938,266281,"Cluster_4438","Pocillopora_meandrina_HIv1___TS.g25933.t1",0.468060434976642,0.426585101936409,0.97024921967979,155,-21.89,"2 16","719 740",14,"78.57%","85.71%","P. tuahiniensis"
939,267025,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g25637.t1",-0.621523122151355,0.263059087484145,0.940839190249612,169,-21.3,"2 19","572 594",18,"83.33%","88.89%","P. tuahiniensis"
940,267834,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g8424.t1",0.0512140362882308,0.934820780295247,0.99954900757257,145,-20.18,"2 10","109 129",8,"100.00%","100.00%","P. tuahiniensis"
941,268029,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g29350.t1",0.329439239923672,0.588260764181327,0.976732732570472,163,-20.05,"2 21","679 701",20,"75.00%","80.00%","P. tuahiniensis"
942,268345,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g23408.t1",0.599743718645513,0.285018057262361,0.947710567162648,157,-20.94,"2 21","348 367",19,"73.68%","78.95%","P. tuahiniensis"
943,268375,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g10770.t1",0.368769233332723,0.541338802328324,0.973552982047016,156,-22.02,"2 22","545 569",22,"63.64%","77.27%","P. tuahiniensis"
944,268527,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g27314.t1",0.303282820152484,0.61985254030268,0.977409564705382,148,-21.29,"2 21","798 819",19,"57.89%","73.68%","P. tuahiniensis"
945,269068,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g15377.t1",-0.523846672432872,0.364920998345255,0.96581459038264,146,-20.07,"2 20","764 789",22,"63.64%","68.18%","P. tuahiniensis"
946,269366,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g15391.t1",-0.0115630906845821,0.985277743768297,0.999610930147471,172,-25.68,"2 21","91 112",19,"78.95%","84.21%","P. tuahiniensis"
947,269541,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g5039.t1",0.427530916082548,0.472720958751553,0.97024921967979,165,-22.31,"2 21","274 295",20,"75.00%","90.00%","P. tuahiniensis"
948,269596,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g19968.t1",-0.647557285107226,0.237441574414,0.930435538015687,154,-23.92,"2 22","624 647",22,"68.18%","77.27%","P. tuahiniensis"
949,269683,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g27992.t1",0.191242370813047,0.757995166130087,0.985466733303337,155,-22.23,"2 16","441 462",14,"78.57%","85.71%","P. tuahiniensis"
950,269684,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g27992.t1",-0.758589879100872,0.137113217761792,0.877209926618692,154,-22.79,"2 20","440 461",19,"68.42%","78.95%","P. tuahiniensis"
951,269685,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g27992.t1",-0.2038812397133,0.742220144562005,0.984984373808321,170,-24.34,"2 20","440 462",19,"78.95%","89.47%","P. tuahiniensis"
952,270014,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g378.t1",-0.342305780797731,0.572830393768843,0.97542458317668,171,-24.06,"2 17","61 83",16,"93.75%","93.75%","P. tuahiniensis"
953,270077,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g21616.t1",-0.507078466141733,0.383215625510503,0.967903306776112,155,-22.06,"2 17","502 526",17,"76.47%","82.35%","P. tuahiniensis"
954,270077,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g21616.t1",-0.507078466141733,0.383215625510503,0.967903306776112,157,-21.5,"2 19","970 993",18,"66.67%","88.89%","P. tuahiniensis"
955,270660,"Cluster_757","Pocillopora_meandrina_HIv1___RNAseq.g9351.t1c",-0.832922813775622,0.0798940700945641,0.825560640900936,163,-23.25,"2 20","146 167",18,"77.78%","77.78%","P. tuahiniensis"
956,270982,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g21614.t1",-0.000715124864471707,0.999089474820739,0.999950128833349,158,-20.04,"2 20","136 161",22,"68.18%","77.27%","P. tuahiniensis"
