Coords	Name	MIRNA	POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed	POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed	POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed
Porites_evermani_scaffold_3039:13804-14223	Cluster_14892	N	0	78	2
Porites_evermani_scaffold_3039:28479-29138	Cluster_14893	N	443	0	54
Porites_evermani_scaffold_3039:32168-32616	Cluster_14894	N	212	0	279
Porites_evermani_scaffold_3039:33551-34202	Cluster_14895	N	371	0	159
Porites_evermani_scaffold_3039:34965-35387	Cluster_14896	N	69	1	22
Porites_evermani_scaffold_3047:51851-52280	Cluster_14897	N	1	176	6
Porites_evermani_scaffold_3048:14606-15294	Cluster_14898	N	43	77	64
Porites_evermani_scaffold_3049:26815-27232	Cluster_14899	N	3064	4518	3811
Porites_evermani_scaffold_3050:2295-2701	Cluster_14900	N	35	11	32
Porites_evermani_scaffold_3050:43020-43449	Cluster_14901	N	20	2	30
Porites_evermani_scaffold_3051:37358-37780	Cluster_14902	N	26	3	84
Porites_evermani_scaffold_3052:9-703	Cluster_14903	N	75	115	106
Porites_evermani_scaffold_3052:2023-2541	Cluster_14904	N	23	292	99
Porites_evermani_scaffold_3052:2919-3576	Cluster_14905	N	33	36	163
Porites_evermani_scaffold_3052:5737-6191	Cluster_14906	N	12	141	20
Porites_evermani_scaffold_3052:6223-7156	Cluster_14907	N	207	198	680
Porites_evermani_scaffold_3052:8475-9889	Cluster_14908	N	242	406	348
Porites_evermani_scaffold_3052:10454-10987	Cluster_14909	N	89	58	1923
Porites_evermani_scaffold_3052:11185-11991	Cluster_14910	N	17	34	93
Porites_evermani_scaffold_3052:13073-13501	Cluster_14911	N	57	121	84
Porites_evermani_scaffold_3052:13830-15633	Cluster_14912	N	273	343	873
Porites_evermani_scaffold_3052:15862-16453	Cluster_14913	N	30	0	215
Porites_evermani_scaffold_3052:16795-17399	Cluster_14914	N	48	0	158
Porites_evermani_scaffold_3052:17407-18198	Cluster_14915	N	125	61	209
Porites_evermani_scaffold_3052:20110-20527	Cluster_14916	N	9	20	49
Porites_evermani_scaffold_3052:21473-22120	Cluster_14917	N	93	57	177
Porites_evermani_scaffold_3052:22339-24648	Cluster_14918	N	1252	484	1605
Porites_evermani_scaffold_3052:24968-26267	Cluster_14919	N	190	127	263
Porites_evermani_scaffold_3052:26663-27271	Cluster_14920	N	93	87	149
Porites_evermani_scaffold_3052:27584-28725	Cluster_14921	N	322	181	519
Porites_evermani_scaffold_3052:29609-30458	Cluster_14922	N	18	149	436
Porites_evermani_scaffold_3052:31076-31502	Cluster_14923	N	28	9	47
Porites_evermani_scaffold_3052:31962-32373	Cluster_14924	N	14	34	41
Porites_evermani_scaffold_3052:33596-34014	Cluster_14925	N	1	45	23
Porites_evermani_scaffold_3052:37038-37465	Cluster_14926	N	7	24	89
Porites_evermani_scaffold_3052:37886-38522	Cluster_14927	N	3945	687	3207
Porites_evermani_scaffold_3052:39573-40921	Cluster_14928	N	93	786	675
Porites_evermani_scaffold_3052:42140-42546	Cluster_14929	N	18	18	39
Porites_evermani_scaffold_3052:45020-45432	Cluster_14930	N	35	31	71
Porites_evermani_scaffold_3052:47069-48164	Cluster_14931	N	479	173	451
Porites_evermani_scaffold_3052:53171-54114	Cluster_14932	N	195	37	285
Porites_evermani_scaffold_3052:54840-55262	Cluster_14933	N	21	27	52
Porites_evermani_scaffold_3053:23999-24405	Cluster_14934	N	0	17	68
Porites_evermani_scaffold_3053:30147-30771	Cluster_14935	N	59	75	227
Porites_evermani_scaffold_3053:30892-31314	Cluster_14936	N	4	28	51
Porites_evermani_scaffold_3053:31638-32089	Cluster_14937	N	68	51	45
Porites_evermani_scaffold_3053:48523-48925	Cluster_14938	N	2	2	41
Porites_evermani_scaffold_3055:18640-20701	Cluster_14939	N	82	0	2121
Porites_evermani_scaffold_3055:21353-21782	Cluster_14940	N	32	0	241
Porites_evermani_scaffold_3055:22978-23769	Cluster_14941	N	1069	0	1139
Porites_evermani_scaffold_3055:40096-40519	Cluster_14942	N	59	1	27
Porites_evermani_scaffold_3057:27213-27638	Cluster_14943	N	85	44	45
Porites_evermani_scaffold_3061:4040-4466	Cluster_14944	N	0	77	22
Porites_evermani_scaffold_3062:4149-5027	Cluster_14945	N	63	211	128
Porites_evermani_scaffold_3062:5392-6309	Cluster_14946	N	79	181	174
Porites_evermani_scaffold_3062:6604-7570	Cluster_14947	N	130	241	461
Porites_evermani_scaffold_3062:7947-8816	Cluster_14948	N	281	382	663
Porites_evermani_scaffold_3062:12163-13042	Cluster_14949	N	191	117	551
Porites_evermani_scaffold_3062:20677-21246	Cluster_14950	N	107	104	40
Porites_evermani_scaffold_3062:24690-25110	Cluster_14951	N	35	1	17
Porites_evermani_scaffold_3062:25123-26134	Cluster_14952	N	732	3	155
Porites_evermani_scaffold_3062:41942-42368	Cluster_14953	N	11	4	33
Porites_evermani_scaffold_3063:32872-33472	Cluster_14954	N	173	84	103
Porites_evermani_scaffold_3066:16154-16582	Cluster_14955	N	39	47	98
Porites_evermani_scaffold_3066:28773-29202	Cluster_14956	N	766	1270	2586
Porites_evermani_scaffold_3067:896-2244	Cluster_14957	N	96	234	257
Porites_evermani_scaffold_3067:3080-3522	Cluster_14958	N	426	156	133
Porites_evermani_scaffold_3067:3798-4714	Cluster_14959	N	63	145	103
Porites_evermani_scaffold_3067:5005-5615	Cluster_14960	N	82	368	421
Porites_evermani_scaffold_3067:6235-6668	Cluster_14961	N	50	86	130
Porites_evermani_scaffold_3067:7315-7737	Cluster_14962	N	25	57	59
Porites_evermani_scaffold_3067:10056-14266	Cluster_14963	N	1909	3606	5130
Porites_evermani_scaffold_3067:14577-15007	Cluster_14964	N	210	44	149
Porites_evermani_scaffold_3067:15675-16576	Cluster_14965	N	120	144	254
Porites_evermani_scaffold_3067:17551-17979	Cluster_14966	N	26	73	32
Porites_evermani_scaffold_3067:18047-18724	Cluster_14967	N	223	226	209
Porites_evermani_scaffold_3067:19344-19769	Cluster_14968	N	10	93	38
Porites_evermani_scaffold_3067:19835-20746	Cluster_14969	N	208	734	584
Porites_evermani_scaffold_3067:20965-21712	Cluster_14970	N	30	101	57
Porites_evermani_scaffold_3067:22509-23241	Cluster_14971	N	1168	1172	642
Porites_evermani_scaffold_3067:24202-24622	Cluster_14972	N	21	21	58
Porites_evermani_scaffold_3067:24816-25484	Cluster_14973	N	287	528	615
Porites_evermani_scaffold_3067:26555-28316	Cluster_14974	N	1857	1276	1981
Porites_evermani_scaffold_3067:28346-29084	Cluster_14975	N	127	377	252
Porites_evermani_scaffold_3067:29135-29736	Cluster_14976	N	227	116	163
Porites_evermani_scaffold_3067:29806-30650	Cluster_14977	N	116	231	226
Porites_evermani_scaffold_3067:31164-32224	Cluster_14978	N	114	324	176
Porites_evermani_scaffold_3068:32850-33273	Cluster_14979	N	59	65	35
Porites_evermani_scaffold_3068:35913-36336	Cluster_14980	N	61	65	36
Porites_evermani_scaffold_3068:39505-39927	Cluster_14981	N	16	16	73
Porites_evermani_scaffold_3069:22326-23348	Cluster_14982	N	475	151	15
Porites_evermani_scaffold_3069:24099-25376	Cluster_14983	N	985	492	340
Porites_evermani_scaffold_3069:26155-26587	Cluster_14984	N	181	580	6
Porites_evermani_scaffold_3069:27823-28454	Cluster_14985	N	570	353	34
Porites_evermani_scaffold_3069:29030-29459	Cluster_14986	N	54	52	12
Porites_evermani_scaffold_3069:31445-32201	Cluster_14987	N	101	33	109
Porites_evermani_scaffold_3069:33584-34225	Cluster_14988	N	30	202	2286
Porites_evermani_scaffold_3069:36109-36536	Cluster_14989	N	23	10	61
Porites_evermani_scaffold_3069:36699-37754	Cluster_14990	N	60	19	2211
Porites_evermani_scaffold_3069:41728-42155	Cluster_14991	N	22	25	95
Porites_evermani_scaffold_3069:43523-44642	Cluster_14992	N	174	147	278
Porites_evermani_scaffold_3069:45208-45636	Cluster_14993	N	23	59	116
Porites_evermani_scaffold_3069:45887-46305	Cluster_14994	N	20	28	61
Porites_evermani_scaffold_3069:47063-47776	Cluster_14995	N	118	88	209
Porites_evermani_scaffold_3069:52006-52584	Cluster_14996	N	260	294	399
Porites_evermani_scaffold_3069:54614-54942	Cluster_14997	N	22	29	51
Porites_evermani_scaffold_3070:50266-50683	Cluster_14998	N	0	29	36
Porites_evermani_scaffold_3072:29428-29521	Cluster_14999	Y	112	202	295
Porites_evermani_scaffold_3073:44018-44628	Cluster_15000	N	353	284	52
Porites_evermani_scaffold_3073:44635-45405	Cluster_15001	N	68	259	117
Porites_evermani_scaffold_3073:45478-45887	Cluster_15002	N	30	31	28
Porites_evermani_scaffold_3073:46134-46569	Cluster_15003	N	63	59	68
Porites_evermani_scaffold_3073:48009-48438	Cluster_15004	N	5	13	231
Porites_evermani_scaffold_3074:12530-12944	Cluster_15005	N	53	0	0
Porites_evermani_scaffold_3075:40501-40924	Cluster_15006	N	0	1	69
Porites_evermani_scaffold_3076:16922-17340	Cluster_15007	N	13	5	68
Porites_evermani_scaffold_3076:19882-20417	Cluster_15008	N	0	0	152
Porites_evermani_scaffold_3078:8520-8949	Cluster_15009	N	0	609	2
Porites_evermani_scaffold_3080:16051-16468	Cluster_15010	N	0	75	0
Porites_evermani_scaffold_3080:27857-28318	Cluster_15011	N	3672	2474	4621
Porites_evermani_scaffold_3080:31891-32363	Cluster_15012	N	139	284	320
Porites_evermani_scaffold_3081:51081-51507	Cluster_15013	N	72	5	8
Porites_evermani_scaffold_3081:52940-53366	Cluster_15014	N	65	5	5
Porites_evermani_scaffold_3082:53540-54361	Cluster_15015	N	189	247	286
Porites_evermani_scaffold_3083:27254-27801	Cluster_15016	N	126	7	96
Porites_evermani_scaffold_3083:45378-45805	Cluster_15017	N	34	14	70
Porites_evermani_scaffold_3083:46980-47785	Cluster_15018	N	71	197	188
Porites_evermani_scaffold_3083:47937-48372	Cluster_15019	N	131	69	126
Porites_evermani_scaffold_3083:52143-52571	Cluster_15020	N	193	3	20
Porites_evermani_scaffold_3084:28939-29946	Cluster_15021	N	72	191	282
Porites_evermani_scaffold_3084:30005-30568	Cluster_15022	N	80	100	143
Porites_evermani_scaffold_3084:36106-36533	Cluster_15023	N	21	11	16
Porites_evermani_scaffold_3084:50302-51061	Cluster_15024	N	161	152	122
Porites_evermani_scaffold_3085:2218-2788	Cluster_15025	N	61	73	41
Porites_evermani_scaffold_3085:34197-34753	Cluster_15026	N	13	20	200
Porites_evermani_scaffold_3085:36646-37073	Cluster_15027	N	9	22	20
Porites_evermani_scaffold_3085:38303-38729	Cluster_15028	N	24	59	15
Porites_evermani_scaffold_3085:43235-45537	Cluster_15029	N	229	503	690
Porites_evermani_scaffold_3085:45826-47002	Cluster_15030	N	80	102	173
Porites_evermani_scaffold_3085:52209-52744	Cluster_15031	N	133	2	166
Porites_evermani_scaffold_3085:53969-54328	Cluster_15032	N	21	0	75
Porites_evermani_scaffold_3087:11124-11545	Cluster_15033	N	117	0	31
Porites_evermani_scaffold_3089:6186-6601	Cluster_15034	N	0	0	43
Porites_evermani_scaffold_3091:35782-36188	Cluster_15035	N	0	0	55
Porites_evermani_scaffold_3093:47695-48112	Cluster_15036	N	47	0	0
Porites_evermani_scaffold_3095:27447-27912	Cluster_15037	N	0	76	119
Porites_evermani_scaffold_3095:36026-36449	Cluster_15038	N	89	43	78
Porites_evermani_scaffold_3095:39883-40306	Cluster_15039	N	88	43	76
Porites_evermani_scaffold_3096:48597-49018	Cluster_15040	N	34	14	29
Porites_evermani_scaffold_3097:3888-4305	Cluster_15041	N	7	24	35
Porites_evermani_scaffold_3097:25496-25913	Cluster_15042	N	36	21	31
Porites_evermani_scaffold_3098:1213-1640	Cluster_15043	N	18	22	12
Porites_evermani_scaffold_3098:3770-4195	Cluster_15044	N	170	4	109
Porites_evermani_scaffold_3098:4998-5424	Cluster_15045	N	13	46	42
Porites_evermani_scaffold_3098:8052-8811	Cluster_15046	N	0	290	0
Porites_evermani_scaffold_3098:9469-9897	Cluster_15047	N	0	105	1
Porites_evermani_scaffold_3098:9933-10361	Cluster_15048	N	7	140	2
Porites_evermani_scaffold_3098:13584-14008	Cluster_15049	N	18	0	77
Porites_evermani_scaffold_3098:14081-14491	Cluster_15050	N	72	0	63
Porites_evermani_scaffold_3098:14520-16179	Cluster_15051	N	965	54	1161
Porites_evermani_scaffold_3098:16454-16934	Cluster_15052	N	53	25	150
Porites_evermani_scaffold_3098:17247-17777	Cluster_15053	N	61	2	176
Porites_evermani_scaffold_3098:17779-18258	Cluster_15054	N	46	0	277
Porites_evermani_scaffold_3098:19001-19412	Cluster_15055	N	29	0	91
Porites_evermani_scaffold_3098:19698-20126	Cluster_15056	N	32	0	38
Porites_evermani_scaffold_3098:20705-21563	Cluster_15057	N	137	0	331
Porites_evermani_scaffold_3098:22333-23019	Cluster_15058	N	15	0	297
Porites_evermani_scaffold_3098:23694-24845	Cluster_15059	N	165	0	1604
Porites_evermani_scaffold_3098:24945-25480	Cluster_15060	N	66	0	153
Porites_evermani_scaffold_3098:25483-26169	Cluster_15061	N	1765	0	721
Porites_evermani_scaffold_3098:26475-28668	Cluster_15062	N	4016	3073	3118
Porites_evermani_scaffold_3098:29576-33771	Cluster_15063	N	2609	396	6258
Porites_evermani_scaffold_3098:35242-36880	Cluster_15064	N	201	1	4144
Porites_evermani_scaffold_3098:38453-38870	Cluster_15065	N	6	13	63
Porites_evermani_scaffold_3098:40905-41332	Cluster_15066	N	12	40	45
Porites_evermani_scaffold_3098:42598-43386	Cluster_15067	N	250	132	1242
Porites_evermani_scaffold_3098:45719-46694	Cluster_15068	N	92	50	248
Porites_evermani_scaffold_3098:50001-50569	Cluster_15069	N	104	150	662
Porites_evermani_scaffold_3098:53330-53750	Cluster_15070	N	14	12	48
Porites_evermani_scaffold_3101:14807-15224	Cluster_15071	N	22	17	35
Porites_evermani_scaffold_3103:2478-2971	Cluster_15072	N	85	50	10
Porites_evermani_scaffold_3103:4275-4761	Cluster_15073	N	160	15	58
Porites_evermani_scaffold_3103:4955-5384	Cluster_15074	N	27	41	22
Porites_evermani_scaffold_3103:7102-7531	Cluster_15075	N	16	50	33
Porites_evermani_scaffold_3106:16406-16944	Cluster_15076	N	2	93	18
Porites_evermani_scaffold_3106:21701-22128	Cluster_15077	N	0	60	0
Porites_evermani_scaffold_3106:51417-51839	Cluster_15078	N	9	20	67
Porites_evermani_scaffold_3107:25188-25689	Cluster_15079	N	742	430	470
Porites_evermani_scaffold_3107:28513-29058	Cluster_15080	N	2028	914	1613
Porites_evermani_scaffold_3108:50398-50799	Cluster_15081	N	2	3	47
Porites_evermani_scaffold_3112:3055-3472	Cluster_15082	N	44	0	0
Porites_evermani_scaffold_3112:41571-41993	Cluster_15083	N	18	17	27
Porites_evermani_scaffold_3114:29342-29770	Cluster_15084	N	38	15	3
Porites_evermani_scaffold_3114:31168-31633	Cluster_15085	N	52	798	17
Porites_evermani_scaffold_3114:31665-32065	Cluster_15086	N	23	1	26
Porites_evermani_scaffold_3115:27509-28370	Cluster_15087	N	231	295	554
Porites_evermani_scaffold_3115:28757-29721	Cluster_15088	N	88	149	333
Porites_evermani_scaffold_3115:30016-30933	Cluster_15089	N	66	117	126
Porites_evermani_scaffold_3115:31531-31957	Cluster_15090	N	24	61	42
Porites_evermani_scaffold_3115:51677-52307	Cluster_15091	N	17	25	597
Porites_evermani_scaffold_3116:34331-34748	Cluster_15092	N	3	27	25
Porites_evermani_scaffold_3116:37449-37866	Cluster_15093	N	2	26	25
Porites_evermani_scaffold_3117:10952-11381	Cluster_15094	N	5251	0	74
Porites_evermani_scaffold_3117:31692-32101	Cluster_15095	N	26	13	0
Porites_evermani_scaffold_3118:32401-32940	Cluster_15096	N	65	153	353
Porites_evermani_scaffold_3118:34224-34650	Cluster_15097	N	6	72	7
Porites_evermani_scaffold_3118:36038-36468	Cluster_15098	N	0	13	71
Porites_evermani_scaffold_3123:16642-17068	Cluster_15099	N	28	3	23
Porites_evermani_scaffold_3125:17920-18754	Cluster_15100	N	95	6	161
Porites_evermani_scaffold_3127:46664-47696	Cluster_15101	N	463	243	771
Porites_evermani_scaffold_3128:15834-16610	Cluster_15102	N	79	112	31
Porites_evermani_scaffold_3129:6080-6509	Cluster_15103	N	7	17	93
Porites_evermani_scaffold_3129:7743-8221	Cluster_15104	N	4	35	453
Porites_evermani_scaffold_3132:17111-17570	Cluster_15105	N	2290	581	0
Porites_evermani_scaffold_3136:9080-9508	Cluster_15106	N	17	51	21
Porites_evermani_scaffold_3137:12725-13153	Cluster_15107	N	12	27	42
Porites_evermani_scaffold_3138:51101-51542	Cluster_15108	N	16	24	91
Porites_evermani_scaffold_3143:43293-44140	Cluster_15109	N	179	107	601
Porites_evermani_scaffold_3143:48067-48604	Cluster_15110	N	61	80	158
Porites_evermani_scaffold_3143:48831-50586	Cluster_15111	N	1611	1054	1933
Porites_evermani_scaffold_3144:6234-7996	Cluster_15112	N	1481	226	5877
Porites_evermani_scaffold_3144:8672-10590	Cluster_15113	N	4212	3242	3334
Porites_evermani_scaffold_3144:28757-29166	Cluster_15114	N	3	60	0
Porites_evermani_scaffold_3145:17515-17935	Cluster_15115	N	39	34	50
Porites_evermani_scaffold_3148:5004-5426	Cluster_15116	N	18	20	67
Porites_evermani_scaffold_3148:20065-20477	Cluster_15117	N	0	38	40
Porites_evermani_scaffold_3148:24211-24632	Cluster_15118	N	0	34	54
Porites_evermani_scaffold_3149:46397-46824	Cluster_15119	N	39	18	49
Porites_evermani_scaffold_3149:47042-47777	Cluster_15120	N	133	84	236
Porites_evermani_scaffold_3149:48019-48448	Cluster_15121	N	21	19	90
Porites_evermani_scaffold_3152:39552-39982	Cluster_15122	N	20	37	94
Porites_evermani_scaffold_3155:6251-6679	Cluster_15123	N	120	4	268
Porites_evermani_scaffold_3157:10714-11282	Cluster_15124	N	6	1	347
Porites_evermani_scaffold_3157:17909-18346	Cluster_15125	N	2	7	1680
Porites_evermani_scaffold_3159:33925-34357	Cluster_15126	N	197	121	21
Porites_evermani_scaffold_3159:36218-36643	Cluster_15127	N	29	20	0
Porites_evermani_scaffold_3159:36876-37298	Cluster_15128	N	47	1	23
Porites_evermani_scaffold_3162:28760-29188	Cluster_15129	N	0	238	7
Porites_evermani_scaffold_3162:49519-49940	Cluster_15130	N	19	20	49
Porites_evermani_scaffold_3165:1-643	Cluster_15131	N	580	10	27
Porites_evermani_scaffold_3165:2630-3205	Cluster_15132	N	302	0	7
Porites_evermani_scaffold_3165:5745-6285	Cluster_15133	N	218	6	5
Porites_evermani_scaffold_3165:7055-7476	Cluster_15134	N	254	0	9
Porites_evermani_scaffold_3165:7784-8200	Cluster_15135	N	81	2	0
Porites_evermani_scaffold_3165:10042-10468	Cluster_15136	N	152	8	3
Porites_evermani_scaffold_3165:10862-11314	Cluster_15137	N	322	0	8
Porites_evermani_scaffold_3165:11843-12246	Cluster_15138	N	90	0	1
Porites_evermani_scaffold_3165:14425-14842	Cluster_15139	N	54	7	3
Porites_evermani_scaffold_3165:15681-16090	Cluster_15140	N	97	6	4
Porites_evermani_scaffold_3165:16284-16864	Cluster_15141	N	221	0	1
Porites_evermani_scaffold_3165:17205-17671	Cluster_15142	N	908	9	25
Porites_evermani_scaffold_3165:17971-18435	Cluster_15143	N	263	7	7
Porites_evermani_scaffold_3165:19353-19760	Cluster_15144	N	107	6	5
Porites_evermani_scaffold_3165:20322-20937	Cluster_15145	N	407	8	20
Porites_evermani_scaffold_3165:22286-22823	Cluster_15146	N	320	2	8
Porites_evermani_scaffold_3165:23385-23931	Cluster_15147	N	408	6	18
Porites_evermani_scaffold_3165:24231-24678	Cluster_15148	N	151	5	3
Porites_evermani_scaffold_3165:27024-27453	Cluster_15149	N	149	4	2
Porites_evermani_scaffold_3167:12596-13000	Cluster_15150	N	32	17	34
Porites_evermani_scaffold_3167:15986-16510	Cluster_15151	N	258	467	812
Porites_evermani_scaffold_3167:17026-17444	Cluster_15152	N	15	18	22
Porites_evermani_scaffold_3167:18199-18611	Cluster_15153	N	6	9	23
Porites_evermani_scaffold_3170:43915-44336	Cluster_15154	N	1	0	74
Porites_evermani_scaffold_3170:50892-51318	Cluster_15155	N	0	8	47
Porites_evermani_scaffold_3175:41193-41619	Cluster_15156	N	3	85	9
Porites_evermani_scaffold_3177:39269-39765	Cluster_15157	N	309	1141	118
Porites_evermani_scaffold_3178:10719-11211	Cluster_15158	N	1783	2911	7711
Porites_evermani_scaffold_3181:3221-3640	Cluster_15159	N	0	0	54
Porites_evermani_scaffold_3181:10756-12431	Cluster_15160	N	147	364	484
Porites_evermani_scaffold_3181:14087-14514	Cluster_15161	N	37	34	71
Porites_evermani_scaffold_3181:23463-24299	Cluster_15162	N	87	110	221
Porites_evermani_scaffold_3181:25509-26062	Cluster_15163	N	62	35	62
Porites_evermani_scaffold_3181:31678-33020	Cluster_15164	N	160	113	669
Porites_evermani_scaffold_3181:34462-35243	Cluster_15165	N	393	429	307
Porites_evermani_scaffold_3181:51170-51591	Cluster_15166	N	13	44	70
Porites_evermani_scaffold_3182:21855-22374	Cluster_15167	N	138	52	138
Porites_evermani_scaffold_3188:35182-35606	Cluster_15168	N	18	12	17
Porites_evermani_scaffold_3192:920-1350	Cluster_15169	N	307	44	157
Porites_evermani_scaffold_3192:1604-2281	Cluster_15170	N	249	65	38
Porites_evermani_scaffold_3192:31320-31730	Cluster_15171	N	33	0	39
Porites_evermani_scaffold_3192:50818-51235	Cluster_15172	N	3	6	69
Porites_evermani_scaffold_3193:9509-9913	Cluster_15173	N	44	3	16
Porites_evermani_scaffold_3193:10265-10680	Cluster_15174	N	29	32	6
Porites_evermani_scaffold_3193:17285-17700	Cluster_15175	N	26	30	4
Porites_evermani_scaffold_3193:25375-25909	Cluster_15176	N	132	15	25
Porites_evermani_scaffold_3195:544-972	Cluster_15177	N	42	43	50
Porites_evermani_scaffold_3195:11325-11927	Cluster_15178	N	209	335	243
Porites_evermani_scaffold_3195:12321-12750	Cluster_15179	N	11	91	7
Porites_evermani_scaffold_3195:14097-15113	Cluster_15180	N	144	172	209
Porites_evermani_scaffold_3195:16141-16725	Cluster_15181	N	280	461	193
Porites_evermani_scaffold_3195:18230-18659	Cluster_15182	N	24	61	68
Porites_evermani_scaffold_3195:19243-19672	Cluster_15183	N	36	19	31
Porites_evermani_scaffold_3195:20966-22206	Cluster_15184	N	418	190	359
Porites_evermani_scaffold_3195:23833-24257	Cluster_15185	N	1	70	23
Porites_evermani_scaffold_3195:24586-25303	Cluster_15186	N	63	90	76
Porites_evermani_scaffold_3195:27246-28004	Cluster_15187	N	24	62	85
Porites_evermani_scaffold_3195:28561-29323	Cluster_15188	N	92	193	193
