"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"37033",37033,"Cluster_5981","ptg000023l:21071074-21211214",145,-20.17,2,22,130528,130550,20,"60.00%","65.00%","FUN_031424",0.886871063013224,0.0448935586550803,0.96546924320845,"ptg000023l:21071074-21211214","Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"37034",37034,"Cluster_5981","ptg000023l:21071074-21211214",158,-20.81,2,22,33081,33101,20,"70.00%","80.00%","FUN_031424",0.886871063013224,0.0448935586550803,0.96546924320845,"ptg000023l:21071074-21211214","Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"37035",37035,"Cluster_5981","ptg000023l:21071074-21211214",158,-22.38,2,22,96132,96152,20,"70.00%","80.00%","FUN_031424",0.886871063013224,0.0448935586550803,0.96546924320845,"ptg000023l:21071074-21211214","Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"37040",37040,"Cluster_5981","ptg000023l:21576534-21578261",145,-20.17,2,22,113,135,20,"60.00%","65.00%","FUN_031449",0.93273552001588,0.0207291482219227,0.880592982674383,"ptg000023l:21576534-21578261","B1HPR6","2-aminoethylphosphonate--pyruvate transaminase (EC 2.6.1.37) (2-aminoethylphosphonate aminotransferase) (AEP transaminase) (AEPT)","Lysinibacillus sphaericus (strain C3-41)","organic phosphonate catabolic process [GO:0019700]","GO:0019700; GO:0047304"
"37111",37111,"Cluster_5981","ptg000023l:28809252-28825817",156,-21.17,2,22,961,986,23,"56.52%","82.61%","FUN_032097",0.902600547600874,0.0359517246490309,0.960159483398741,NA,NA,NA,NA,NA,NA
"37210",37210,"Cluster_5981","ptg000023l:38115154-38126117",161,-20.74,2,22,9674,9696,20,"70.00%","75.00%","FUN_032958",0.951909521949308,0.0125679560266562,0.766084851142397,NA,NA,NA,NA,NA,NA
"37238",37238,"Cluster_5981","ptg000023l:40794040-40795970",156,-20.68,2,22,1088,1107,20,"75.00%","80.00%","FUN_033183",-0.985327667581106,0.00212874904155623,0.545343267336266,NA,NA,NA,NA,NA,NA
"37262",37262,"Cluster_5981","ptg000023l:4393279-4395444",160,-21.4,2,22,1516,1542,24,"66.67%","75.00%","FUN_029674",0.918563685563707,0.027553931172872,0.914225011702335,"ptg000023l:4393279-4395444","E7FAM5","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Danio rerio (Zebrafish) (Brachydanio rerio)","embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177"
"37309",37309,"Cluster_5981","ptg000024l:192788-205729",154,-20.28,2,22,2286,2316,28,"67.86%","71.43%","FUN_033672",0.995013138363149,0.000422425088713486,0.44033483794371,"ptg000024l:192788-205729","P25100","Alpha-1D adrenergic receptor (Alpha-1A adrenergic receptor) (Alpha-1D adrenoreceptor) (Alpha-1D adrenoceptor) (Alpha-adrenergic receptor 1a)","Homo sapiens (Human)","adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; cell-cell signaling [GO:0007267]; G protein-coupled receptor signaling pathway [GO:0007186]; neuron-glial cell signaling [GO:0150099]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of heart rate by epinephrine-norepinephrine [GO:0001996]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of vasoconstriction [GO:0045907]","GO:0001996; GO:0004930; GO:0004937; GO:0005886; GO:0007186; GO:0007188; GO:0007200; GO:0007204; GO:0007267; GO:0008284; GO:0042802; GO:0043410; GO:0045907; GO:0071880; GO:0150099"
"37317",37317,"Cluster_5981","ptg000024l:249408-256310",154,-26.45,2,22,5220,5245,23,"65.22%","82.61%","FUN_033678",0.965113242711184,0.00778106354057353,0.677079544727381,"ptg000024l:249408-256310","P49013","Fibropellin-3 (Epidermal growth factor-related protein 3) (Fibropellin III) (Fibropellin-c) (SpEGF III)","Strongylocentrotus purpuratus (Purple sea urchin)","","GO:0005509; GO:0005615; GO:0009374"
"37356",37356,"Cluster_5981","ptg000024l:5915460-5931527",170,-27.75,2,15,5678,5700,13,"100.00%","100.00%","FUN_034202",0.878426156837362,0.0499472330215725,0.96546924320845,NA,NA,NA,NA,NA,NA
"37368",37368,"Cluster_5981","ptg000024l:7282483-7289871",172,-22.45,2,21,1166,1188,19,"78.95%","84.21%","FUN_034294",0.950105339127745,0.0132781529471988,0.771597215577669,NA,NA,NA,NA,NA,NA
"37404",37404,"Cluster_5981","ptg000025l:11780734-11784264",161,-27.13,2,22,2970,2993,23,"73.91%","78.26%","FUN_035796",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"37431",37431,"Cluster_5981","ptg000025l:14760193-14774466",165,-27.96,2,20,6062,6086,20,"80.00%","85.00%","FUN_036038",0.984665689137368,0.0022742006830269,0.545343267336266,"ptg000025l:14760193-14774466","O42430","Cytochrome P450 1A1 (EC 1.14.14.1) (CYPIA1)","Limanda limanda (Common dab) (Pleuronectes limanda)","","GO:0005506; GO:0005789; GO:0020037; GO:0070330"
"37446",37446,"Cluster_5981","ptg000025l:15722494-15740463",156,-26.74,2,21,15169,15192,21,"76.19%","80.95%","FUN_036150",0.926560248037755,0.023625867213043,0.911947326397717,NA,NA,NA,NA,NA,NA
"37483",37483,"Cluster_5981","ptg000025l:3540132-3548846",161,-20.7,2,20,7244,7269,21,"71.43%","85.71%","FUN_035079",0.980615340927995,0.00323038489537354,0.545343267336266,"ptg000025l:3540132-3548846","E7FAM5","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Danio rerio (Zebrafish) (Brachydanio rerio)","embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177"
"37484",37484,"Cluster_5981","ptg000025l:3540132-3548846",161,-20.7,2,20,910,935,21,"71.43%","85.71%","FUN_035079",0.980615340927995,0.00323038489537354,0.545343267336266,"ptg000025l:3540132-3548846","E7FAM5","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Danio rerio (Zebrafish) (Brachydanio rerio)","embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177"
"37490",37490,"Cluster_5981","ptg000025l:3761075-3777497",174,-27.2,2,21,8751,8772,19,"78.95%","94.74%","FUN_035095",0.963035739399869,0.00848367721206561,0.696502663660963,NA,NA,NA,NA,NA,NA
"37491",37491,"Cluster_5981","ptg000025l:3940881-3953298",164,-27.46,2,22,8494,8517,21,"66.67%","85.71%","FUN_035105",0.958247490369085,0.0101769809508124,0.721727091045872,NA,NA,NA,NA,NA,NA
"37528",37528,"Cluster_5981","ptg000025l:7773971-7786151",169,-25.31,2,19,3204,3227,18,"83.33%","88.89%","FUN_035473",0.915974102653467,0.0288670712117512,0.922979388371587,NA,NA,NA,NA,NA,NA
"37561",37561,"Cluster_5981","ptg000026l:10977767-10998342",159,-21.41,2,16,6962,6984,14,"78.57%","92.86%","FUN_037485",0.908289896761208,0.0328770821061636,0.939828402269144,"ptg000026l:10977767-10998342","Q62910","Synaptojanin-1 (EC 3.1.3.36) (Synaptic inositol 1,4,5-trisphosphate 5-phosphatase 1)","Rattus norvegicus (Rat)","brain development [GO:0007420]; inositol phosphate dephosphorylation [GO:0046855]; learning [GO:0007612]; neurotransmitter transport [GO:0006836]; phosphatidylinositol dephosphorylation [GO:0046856]; phosphatidylinositol metabolic process [GO:0046488]; positive regulation of endosome organization [GO:1904980]; positive regulation of gliogenesis [GO:0014015]; positive regulation of receptor-mediated endocytosis [GO:0048260]; postsynaptic neurotransmitter receptor internalization [GO:0098884]; regulation of postsynaptic neurotransmitter receptor internalization [GO:0099149]; response to cytokine [GO:0034097]; response to retinoic acid [GO:0032526]; synaptic vesicle endocytosis [GO:0048488]; synaptic vesicle priming [GO:0016082]; synaptic vesicle transport [GO:0048489]; synaptic vesicle uncoating [GO:0016191]","GO:0003723; GO:0004438; GO:0004439; GO:0005737; GO:0006836; GO:0007420; GO:0007612; GO:0008022; GO:0012506; GO:0014015; GO:0016082; GO:0016191; GO:0017124; GO:0030117; GO:0030132; GO:0032526; GO:0032991; GO:0034097; GO:0034595; GO:0043005; GO:0043195; GO:0043812; GO:0044877; GO:0046488; GO:0046855; GO:0046856; GO:0048260; GO:0048471; GO:0048488; GO:0048489; GO:0052658; GO:0097060; GO:0098685; GO:0098688; GO:0098793; GO:0098794; GO:0098884; GO:0098978; GO:0099149; GO:1904980; GO:1990175"
"37573",37573,"Cluster_5981","ptg000026l:12629327-12637828",145,-20.29,2,20,408,429,18,"61.11%","77.78%","FUN_037707",0.9565920588698,0.0107854803556257,0.736711567227045,NA,NA,NA,NA,NA,NA
"37576",37576,"Cluster_5981","ptg000026l:13008717-13027420",166,-21.23,2,21,16906,16927,19,"73.68%","89.47%","FUN_037741",0.974358027911622,0.00491002256339777,0.589138013376866,NA,NA,NA,NA,NA,NA
"37594",37594,"Cluster_5981","ptg000026l:13983756-13990688",151,-21.36,2,21,4831,4856,22,"63.64%","72.73%","FUN_037813",0.925711575804424,0.0240334441512434,0.911947326397717,"ptg000026l:13983756-13990688","Q28CH3","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 (EC 2.7.7.-)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","","GO:0070569"
"37608",37608,"Cluster_5981","ptg000026l:3064605-3076397",164,-22.08,2,22,1428,1451,21,"76.19%","76.19%","FUN_036882",0.95460885008334,0.0115295240529403,0.75572727949048,NA,NA,NA,NA,NA,NA
"37630",37630,"Cluster_5981","ptg000026l:5960043-5967247",157,-20.81,2,22,1436,1458,20,"60.00%","80.00%","FUN_037112",0.965113242711184,0.00778106354057353,0.677079544727381,NA,NA,NA,NA,NA,NA
"37631",37631,"Cluster_5981","ptg000026l:6327368-6342972",171,-22.02,2,22,8239,8263,22,"77.27%","86.36%","FUN_037145",0.97202250554418,0.00559391782324971,0.619082270459024,"ptg000026l:6327368-6342972","P0CI65","Nephrocystin-3","Danio rerio (Zebrafish) (Brachydanio rerio)","cilium assembly [GO:0060271]; convergent extension [GO:0060026]; determination of left/right symmetry [GO:0007368]; heart jogging [GO:0003146]; kidney development [GO:0001822]; Kupffer's vesicle development [GO:0070121]; left/right pattern formation [GO:0060972]; pronephros development [GO:0048793]; visual perception [GO:0007601]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0003146; GO:0005929; GO:0007368; GO:0007601; GO:0016055; GO:0048793; GO:0060026; GO:0060271; GO:0060972; GO:0070121; GO:0097543; GO:0097546"
"37649",37649,"Cluster_5981","ptg000026l:8873809-8895040",153,-22.09,2,19,18837,18862,20,"65.00%","80.00%","FUN_037335",0.887410844034941,0.0445763843686113,0.96546924320845,NA,NA,NA,NA,NA,NA
"37667",37667,"Cluster_5981","ptg000027l:11523975-11527814",151,-21.28,2,22,1184,1208,22,"68.18%","72.73%","FUN_038797",0.922390991480992,0.0256496021942987,0.914225011702335,"ptg000027l:11523975-11527814","W5PLZ6","Lactase/phlorizin hydrolase (Lactase/glycosylceramidase) [Includes: Lactase (EC 3.2.1.108); Glycosylceramidase (EC 3.2.1.62) (Phlorizin hydrolase)]","Ovis aries (Sheep)","cellobiose catabolic process [GO:2000892]; glycosylceramide catabolic process [GO:0046477]; lactose catabolic process [GO:0005990]; quercetin catabolic process [GO:1901733]","GO:0000016; GO:0004336; GO:0004348; GO:0005990; GO:0008422; GO:0016324; GO:0046477; GO:0140749; GO:1901733; GO:2000892"
"37707",37707,"Cluster_5981","ptg000027l:2242826-2247177",159,-27.5,2,21,422,450,25,"64.00%","76.00%","FUN_038088",0.948635703744417,0.0138660003857955,0.782187785026157,"ptg000027l:2242826-2247177","Q02589","ADP-ribosylhydrolase ARH1 (EC 3.2.2.19) (ADP-ribose-L-arginine cleaving enzyme) ([Protein ADP-ribosylarginine] hydrolase) (ADP-ribosylarginine hydrolase)","Rattus norvegicus (Rat)","protein de-ADP-ribosylation [GO:0051725]; protein modification process [GO:0036211]","GO:0000287; GO:0003875; GO:0005615; GO:0005829; GO:0030955; GO:0036211; GO:0051725"
"37845",37845,"Cluster_5981","ptg000031l:2709260-2712782",160,-21.57,2,21,31,53,19,"68.42%","78.95%","FUN_039995",0.953094620177457,0.0121084464142997,0.766084851142397,NA,NA,NA,NA,NA,NA
"37851",37851,"Cluster_5981","ptg000031l:3380457-3397727",153,-22.54,2,22,8791,8811,20,"70.00%","80.00%","FUN_040039",0.973226279932002,0.00523775358950771,0.606419950758444,NA,NA,NA,NA,NA,NA
"37852",37852,"Cluster_5981","ptg000031l:3380457-3397727",159,-20.25,2,22,7411,7432,20,"65.00%","85.00%","FUN_040039",0.973226279932002,0.00523775358950771,0.606419950758444,NA,NA,NA,NA,NA,NA
"37877",37877,"Cluster_5981","ptg000031l:6224809-6227386",170,-21.36,2,22,767,787,20,"75.00%","90.00%","FUN_040276",0.902825128306674,0.0358286986427454,0.959484710333367,NA,NA,NA,NA,NA,NA
"37901",37901,"Cluster_5981","ptg000033l:468543-478866",149,-25.36,2,21,7927,7952,22,"72.73%","72.73%","FUN_040956",0.928943936512667,0.0224932255220679,0.901498317564651,"ptg000033l:468543-478866","Q6PBT5","Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1 (EC 1.8.1.-)","Danio rerio (Zebrafish) (Brachydanio rerio)","","GO:0005634; GO:0016491; GO:0030017; GO:0050660"
"37921",37921,"Cluster_5981","ptg000035l:4405573-4409500",170,-24.78,2,20,3287,3310,19,"73.68%","94.74%","FUN_041499",0.902838861624635,0.035821179861327,0.959484710333367,NA,NA,NA,NA,NA,NA
"38028",38028,"Cluster_5981","ptg000047l:1889805-1890792",148,-20.08,2,22,216,241,23,"60.87%","69.57%","FUN_042928",0.926232015220647,0.0237832347474868,0.911947326397717,NA,NA,NA,NA,NA,NA
"38047",38047,"Cluster_5981","ptg000047l:4446077-4454356",162,-22.12,2,19,6878,6900,17,"64.71%","94.12%","FUN_043133",0.940321498564396,0.0173434047606185,0.847898695599974,NA,NA,NA,NA,NA,NA
