# Program:featureCounts v2.0.5; Command:"/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts" "-T" "42" "-a" "../output/19-Apul-lncRNA-matrix/Apul-lncRNAs.gtf" "-o" "../output/19-Apul-lncRNA-matrix/Apul-lncRNA-counts.txt" "-t" "lncRNA" "-g" "gene_id" "-p" "../output/07-Apul-Hisat/RNA-ACR-140.sorted.bam" "../output/07-Apul-Hisat/RNA-ACR-145.sorted.bam" "../output/07-Apul-Hisat/RNA-ACR-150.sorted.bam" "../output/07-Apul-Hisat/RNA-ACR-173.sorted.bam" "../output/07-Apul-Hisat/RNA-ACR-178.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../output/07-Apul-Hisat/RNA-ACR-140.sorted.bam	../output/07-Apul-Hisat/RNA-ACR-145.sorted.bam	../output/07-Apul-Hisat/RNA-ACR-150.sorted.bam	../output/07-Apul-Hisat/RNA-ACR-173.sorted.bam	../output/07-Apul-Hisat/RNA-ACR-178.sorted.bam
lncRNA_20334	ptg000030l	1535484	1536073	+	590	1	0	0	1	36
lncRNA_20335	ptg000030l	1578798	1579385	+	588	46	8	0	22	7
lncRNA_20336	ptg000030l	1587528	1587904	+	377	0	4	0	0	16
lncRNA_20337	ptg000030l	1771084	1771908	+	825	35	10	84	57	364
lncRNA_20338	ptg000030l	2009706	2010944	+	1239	0	0	26	10	82
lncRNA_20339	ptg000030l	2012286	2012610	+	325	0	10	6	2	22
lncRNA_20340	ptg000030l	2015165	2016062	+	898	21	10	47	0	234
lncRNA_20341	ptg000030l	2016853	2017205	+	353	0	0	0	0	21
lncRNA_20342	ptg000030l	2025087	2025378	+	292	0	0	16	1	8
lncRNA_20343	ptg000030l	2025963	2026585	+	623	1	0	0	6	190
lncRNA_20344	ptg000030l	2033704	2033912	+	209	0	4	11	0	16
lncRNA_20345	ptg000030l	2039269	2040004	+	736	0	0	2	0	105
lncRNA_20346	ptg000030l	2092013	2092638	+	626	0	0	42	5	30
lncRNA_20347	ptg000030l	2112915	2113212	+	298	0	0	0	0	32
lncRNA_20348	ptg000030l	2116667	2116931	+	265	0	0	0	34	0
lncRNA_20349	ptg000030l	2135789	2136311	+	523	2	1	12	0	55
lncRNA_20350	ptg000030l	2145701	2146429	+	729	23	0	45	14	315
lncRNA_20351	ptg000030l	2198235	2198993	+	759	0	0	46	12	160
lncRNA_20352	ptg000030l	2226106	2227202	+	1097	2	2	24	0	86
lncRNA_20353	ptg000030l	2237479	2237876	+	398	0	1	14	12	0
lncRNA_20354	ptg000030l	2261109	2262226	+	1118	15	0	46	5	205
lncRNA_20355	ptg000030l	2285779	2287145	+	1367	13	4	17	13	170
lncRNA_20356	ptg000030l	2291438	2291710	+	273	0	0	0	32	15
lncRNA_20357	ptg000030l	2297849	2298222	+	374	0	4	2	0	28
lncRNA_20358	ptg000030l	2310460	2310706	+	247	0	0	18	0	0
lncRNA_20359	ptg000030l	2322711	2323012	+	302	0	0	2	0	4
lncRNA_20360	ptg000030l	2342279	2342548	+	270	0	0	0	0	37
lncRNA_20361	ptg000030l	2343055	2343430	+	376	6	8	8	8	11
lncRNA_20362	ptg000030l	2343901	2344417	+	517	0	0	9	0	97
lncRNA_20363	ptg000030l	2373966	2374331	+	366	2	0	6	0	74
lncRNA_20364	ptg000030l	2377177	2377565	+	389	0	0	12	0	89
lncRNA_20365	ptg000030l	2399121	2399866	+	746	35	36	50	2	397
lncRNA_20366	ptg000030l	2401030	2401503	+	474	0	0	0	0	67
lncRNA_20367	ptg000030l	2416970	2417404	+	435	0	61	0	132	0
lncRNA_20368	ptg000030l	2465092	2465423	+	332	2	1	16	0	141
lncRNA_20369	ptg000030l	2469809	2470066	+	258	12	4	2	0	4
lncRNA_20370	ptg000030l	2471276	2472517	+	1242	2	0	6	2	109
lncRNA_20371	ptg000030l	2488909	2489200	+	292	18	7	16	0	11
lncRNA_20372	ptg000030l	2504978	2505412	+	435	2	0	2	0	68
lncRNA_20373	ptg000030l	2514835	2516456	+	1622	3	1	39	0	202
lncRNA_20374	ptg000030l	2531120	2532587	+	1468	0	0	20	2	367
lncRNA_20375	ptg000030l	2550658	2550881	+	224	2	0	0	0	10
lncRNA_20376	ptg000030l	2554771	2556121	+	1351	0	0	32	1	396
lncRNA_20377	ptg000030l	2559408	2561046	+	1639	4	0	82	1	435
lncRNA_20378	ptg000030l	2562093	2562658	+	566	1	1	25	0	200
lncRNA_20379	ptg000030l	2571997	2573130	+	1134	67	0	9	29	112
lncRNA_20380	ptg000030l	2575965	2576608	+	644	17	2	0	0	72
lncRNA_20381	ptg000030l	2584534	2586147	+	1614	15	14	10	2	301
lncRNA_20382	ptg000030l	2597923	2598718	+	796	0	0	48	0	137
lncRNA_20383	ptg000030l	2734781	2735909	+	1129	3	0	31	0	262
lncRNA_20384	ptg000030l	2738635	2741466	+	2832	4	0	43	31	345
lncRNA_20385	ptg000030l	2757824	2758271	+	448	0	0	0	0	0
lncRNA_20386	ptg000030l	2767292	2767508	+	217	0	0	14	6	8
lncRNA_20387	ptg000030l	2782367	2783299	+	933	0	8	24	0	122
lncRNA_20388	ptg000030l	2784776	2785729	+	954	19	6	38	14	192
lncRNA_20389	ptg000030l	2792847	2793287	+	441	0	0	26	21	13
lncRNA_20390	ptg000030l	2794998	2796783	+	1786	0	2	61	4	596
lncRNA_20391	ptg000030l	2848060	2849514	+	1455	0	0	38	0	167
lncRNA_20392	ptg000030l	2851551	2852546	+	996	0	0	38	0	176
lncRNA_20393	ptg000030l	2873417	2874682	+	1266	4	3	59	5	516
lncRNA_20394	ptg000030l	2875326	2875844	+	519	0	0	14	0	289
lncRNA_20395	ptg000030l	2880550	2881141	+	592	0	0	0	0	48
lncRNA_20396	ptg000030l	2894695	2895586	+	892	13	6	43	0	84
lncRNA_20397	ptg000030l	2917426	2918785	+	1360	0	0	81	2	203
lncRNA_20398	ptg000030l	2919583	2920979	+	1397	0	41	32	1	97
lncRNA_20399	ptg000030l	2922518	2922974	+	457	0	0	14	0	66
lncRNA_20400	ptg000030l	2940713	2941027	+	315	0	0	20	1	86
lncRNA_20401	ptg000030l	2951458	2952086	+	629	0	0	0	0	77
lncRNA_20402	ptg000030l	2958323	2959428	+	1106	96	2	46	18	35
lncRNA_20403	ptg000030l	2962480	2963390	+	911	38	0	31	0	72
lncRNA_20404	ptg000030l	2976781	2979432	+	2652	1	0	190	8	0
lncRNA_20405	ptg000030l	2983298	2984288	+	991	15	1	24	4	153
lncRNA_20406	ptg000030l	3011044	3011502	+	459	10	0	27	0	34
lncRNA_20407	ptg000030l	3051269	3052325	+	1057	7	8	30	13	343
lncRNA_20408	ptg000030l	3061300	3061908	+	609	4	0	22	5	266
lncRNA_20409	ptg000030l	3090936	3091532	+	597	0	0	8	0	108
lncRNA_20410	ptg000030l	3096597	3096864	+	268	10	0	2	18	0
lncRNA_20411	ptg000030l	3107831	3108997	+	1167	0	6	8	0	143
lncRNA_20412	ptg000030l	3114543	3114851	+	309	0	0	0	0	51
lncRNA_20413	ptg000030l	3121712	3123812	+	2101	27	4	12	4	73
lncRNA_20414	ptg000030l	3126163	3126403	+	241	1	0	18	3	45
lncRNA_20415	ptg000030l	3128761	3129142	+	382	0	0	12	0	174
lncRNA_20416	ptg000030l	3139633	3140114	+	482	0	0	7	0	67
lncRNA_20417	ptg000030l	3141339	3142115	+	777	0	0	54	0	344
lncRNA_20418	ptg000030l	3146176	3146760	+	585	0	0	11	0	124
lncRNA_20419	ptg000030l	3163724	3166495	+	2772	6	7	8	0	190
lncRNA_20420	ptg000030l	3167609	3168263	+	655	0	0	18	0	72
lncRNA_20421	ptg000030l	3180548	3181580	+	1033	0	0	15	2	61
lncRNA_20422	ptg000030l	3182485	3185161	+	2677	0	42	36	11	248
lncRNA_20423	ptg000030l	3210364	3211047	+	684	0	6	0	69	23
lncRNA_20424	ptg000030l	3212048	3212779	+	732	23	93	4	22	6
lncRNA_20425	ptg000030l	3325618	3325980	+	363	0	0	0	0	40
lncRNA_20426	ptg000030l	3360286	3362222	+	1937	2	0	39	11	229
lncRNA_20427	ptg000030l	3390995	3391285	+	291	6	2	4	3	6
lncRNA_20428	ptg000030l	3517783	3518350	+	568	0	0	2	0	11
lncRNA_20429	ptg000030l	3541466	3541707	+	242	0	0	2	0	0
lncRNA_20430	ptg000030l	3580349	3580610	+	262	0	1	0	4	0
lncRNA_20431	ptg000031l	665881	666199	+	319	0	0	0	0	53
lncRNA_20432	ptg000031l	677022	679432	+	2411	11	4	9	5	411
lncRNA_20433	ptg000031l	679473	684468	+	4996	4	0	6	0	0
lncRNA_20434	ptg000031l	679883	685388	+	5506	1	0	0	12	45
lncRNA_20435	ptg000031l	685732	690647	+	4916	0	0	0	0	3
lncRNA_20436	ptg000031l	686451	691962	+	5512	6	0	14	6	210
lncRNA_20437	ptg000031l	827338	834816	+	7479	97	61	44	312	273
lncRNA_20438	ptg000031l	843011	845245	+	2235	22	19	14	15	79
lncRNA_20439	ptg000031l	873945	875619	+	1675	139	110	24	176	226
lncRNA_20440	ptg000031l	994911	996530	+	1620	732	1454	656	2856	2659
lncRNA_20441	ptg000031l	1334074	1334691	+	618	66	1	33	4	0
lncRNA_20442	ptg000031l	1597093	1597732	+	640	0	1	722	0	4
lncRNA_20443	ptg000031l	1912525	1913349	+	825	166	47	65	90	49
lncRNA_20444	ptg000031l	2061712	2061925	+	214	25	0	0	0	3
lncRNA_20445	ptg000031l	2135882	2141342	+	5461	69	70	54	56	45
lncRNA_20446	ptg000031l	2137489	2141342	+	3854	0	0	0	0	0
lncRNA_20447	ptg000031l	2137791	2139156	+	1366	0	0	0	0	0
lncRNA_20448	ptg000031l	2275254	2277168	+	1915	12123	5079	7656	16314	17148
lncRNA_20449	ptg000031l	2328148	2329019	+	872	3	1	1	1	1
lncRNA_20450	ptg000031l	2328288	2329019	+	732	0	0	0	0	0
lncRNA_20451	ptg000031l	3078075	3078861	+	787	79	27	27	56	44
lncRNA_20452	ptg000031l	3499981	3500290	+	310	35	105	47	92	125
lncRNA_20453	ptg000031l	3839011	3839729	+	719	507	312	319	309	356
lncRNA_20454	ptg000031l	3889061	3890756	+	1696	31	48	14	21	12
lncRNA_20455	ptg000031l	4106103	4108654	+	2552	0	0	0	1	0
lncRNA_20456	ptg000031l	4106683	4108654	+	1972	0	0	0	0	0
lncRNA_20457	ptg000031l	4285161	4287280	+	2120	0	0	0	0	0
lncRNA_20458	ptg000031l	4285169	4287280	+	2112	0	0	0	0	0
lncRNA_20459	ptg000031l	4336409	4337677	+	1269	0	0	3	0	165
lncRNA_20460	ptg000031l	4528833	4529643	+	811	2	0	50	0	65
lncRNA_20461	ptg000031l	4618558	4620829	+	2272	0	24	0	13	0
lncRNA_20462	ptg000031l	4619019	4620829	+	1811	0	0	0	0	0
lncRNA_20463	ptg000031l	4646804	4666857	+	20054	188	153	197	170	456
lncRNA_20464	ptg000031l	4662018	4666857	+	4840	0	0	0	0	0
lncRNA_20465	ptg000031l	5462907	5465290	+	2384	253	294	46	284	141
lncRNA_20466	ptg000031l	5842247	5845518	+	3272	694	1483	325	292	830
lncRNA_20467	ptg000031l	5921852	5922073	+	222	15	1	21	1	70
lncRNA_20468	ptg000031l	6006948	6007247	+	300	0	0	7	3	19
lncRNA_20469	ptg000031l	6102793	6103318	+	526	54	45	0	3	14
lncRNA_20470	ptg000031l	6186227	6186712	+	486	12131	9567	8961	14615	11492
lncRNA_20471	ptg000031l	6204807	6205953	+	1147	240	118	326	97	389
lncRNA_20472	ptg000031l	6218013	6219120	+	1108	0	26	0	0	2
lncRNA_20473	ptg000031l	6440581	6445308	+	4728	25	15	9	27	32
lncRNA_20474	ptg000031l	6876072	6876782	+	711	31	18	55	3	122
lncRNA_20475	ptg000031l	7020877	7021175	+	299	4	54	3	0	3
lncRNA_20476	ptg000031l	7141715	7143046	+	1332	34	70	13	26	38
lncRNA_20477	ptg000031l	7575645	7575926	+	282	13	1	0	4	27
lncRNA_20478	ptg000031l	8165942	8167368	+	1427	0	0	0	0	0
lncRNA_20479	ptg000031l	8165959	8167368	+	1410	0	0	0	0	0
lncRNA_20480	ptg000031l	8335836	8338672	+	2837	63	116	63	225	221
lncRNA_20481	ptg000031l	8447785	8452863	+	5079	4	22	0	72	150
lncRNA_20482	ptg000031l	8615984	8616207	+	224	7	7	0	1	24
lncRNA_20483	ptg000031l	8616847	8622191	+	5345	25	31	5	11	79
lncRNA_20484	ptg000031l	8860557	8862001	+	1445	0	0	0	0	0
lncRNA_20485	ptg000031l	8860557	8863487	+	2931	0	0	0	0	0
lncRNA_20486	ptg000031l	8862078	8864559	+	2482	0	0	0	0	0
lncRNA_20487	ptg000031l	8866756	8868964	+	2209	356	230	175	25	3
lncRNA_20488	ptg000031l	8962885	8963675	+	791	26	0	0	0	0
lncRNA_20489	ptg000031l	8974494	8975550	+	1057	41	69	38	20	72
lncRNA_20490	ptg000031l	8980165	8985134	+	4970	267	239	0	3	293
lncRNA_20491	ptg000031l	9643140	9644343	+	1204	0	0	0	0	0
lncRNA_20492	ptg000031l	9643147	9644343	+	1197	0	0	0	0	0
lncRNA_20493	ptg000031l	9719339	9720495	+	1157	32	0	39	1	23
lncRNA_20494	ptg000031l	9836165	9836822	+	658	116	0	0	105	4
lncRNA_20495	ptg000031l	9836974	9839107	+	2134	134	5	0	78	16
lncRNA_20496	ptg000031l	10313202	10320205	+	7004	0	0	0	0	0
lncRNA_20497	ptg000031l	10313202	10320205	+	7004	0	0	0	0	0
lncRNA_20498	ptg000031l	10313218	10320205	+	6988	0	0	0	0	0
lncRNA_20499	ptg000031l	10946662	10949621	+	2960	4727	2390	3088	6057	3303
lncRNA_20500	ptg000031l	11087732	11088242	+	511	0	5	0	0	12
lncRNA_20501	ptg000031l	11347259	11348132	+	874	0	0	0	0	29
lncRNA_20502	ptg000031l	11411361	11411844	+	484	22	0	42	0	51
lncRNA_20503	ptg000031l	11488712	11489104	+	393	7	0	23	8	5
lncRNA_20504	ptg000031l	11652422	11653463	+	1042	242	221	189	257	234
lncRNA_20505	ptg000031l	12179706	12182253	+	2548	0	0	0	0	0
lncRNA_20506	ptg000031l	12179706	12182253	+	2548	0	0	0	0	0
lncRNA_20507	ptg000031l	12179729	12182253	+	2525	0	0	0	0	0
lncRNA_20508	ptg000031l	12304259	12306343	+	2085	312	164	92	152	132
lncRNA_20509	ptg000031l	12310701	12313760	+	3060	5	22	2	5	6
lncRNA_20510	ptg000031l	12311149	12313760	+	2612	0	0	0	0	0
lncRNA_20511	ptg000031l	12418105	12419649	+	1545	1364	575	1067	731	400
lncRNA_20512	ptg000031l	12420769	12421799	+	1031	0	30	9	13	2
lncRNA_20513	ptg000031l	12849142	12854640	+	5499	27	6	111	95	46
lncRNA_20514	ptg000031l	13572613	13573983	+	1371	96	41	64	65	170
lncRNA_20515	ptg000031l	14080992	14084989	+	3998	17	2	13	3	28
lncRNA_20516	ptg000031l	14082442	14084989	+	2548	0	0	0	0	0
lncRNA_20517	ptg000031l	14118543	14121079	+	2537	46	0	70	8	117
lncRNA_20518	ptg000031l	14170745	14174736	+	3992	0	0	0	0	0
lncRNA_20519	ptg000031l	14171084	14174736	+	3653	0	0	0	0	0
lncRNA_20520	ptg000031l	14171088	14173271	+	2184	0	0	0	0	0
lncRNA_20521	ptg000031l	14218305	14219151	+	847	0	2	0	10	41
lncRNA_20522	ptg000031l	14224163	14227395	+	3233	0	0	0	0	0
lncRNA_20523	ptg000031l	14224163	14227395	+	3233	0	0	0	0	0
lncRNA_20524	ptg000031l	14260463	14262031	+	1569	0	0	0	0	0
lncRNA_20525	ptg000031l	14380620	14383334	+	2715	0	0	0	0	0
lncRNA_20526	ptg000031l	14459106	14464785	+	5680	0	0	0	0	0
lncRNA_20527	ptg000031l	14496946	14500839	+	3894	207	0	67	2	212
lncRNA_20528	ptg000031l	14547047	14564391	+	17345	0	0	1	0	3
lncRNA_20529	ptg000031l	14613415	14618068	+	4654	0	0	0	0	0
lncRNA_20530	ptg000031l	14927016	14943557	+	16542	200	5	211	41	612
lncRNA_20531	ptg000031l	15027029	15031274	+	4246	0	0	0	0	0
lncRNA_20532	ptg000031l	15129462	15136036	+	6575	4	1	1	1	20
lncRNA_20533	ptg000031l	15321696	15328280	+	6585	11	0	91	10	140
lncRNA_20534	ptg000031l	15341695	15343743	+	2049	0	0	6	0	43
lncRNA_20535	ptg000031l	15412500	15415365	+	2866	86	88	61	30	91
lncRNA_20536	ptg000031l	15499614	15500734	+	1121	0	0	0	0	0
lncRNA_20537	ptg000031l	15500234	15510064	+	9831	0	0	0	0	0
lncRNA_20538	ptg000031l	15574576	15574839	+	264	0	0	0	0	0
lncRNA_20539	ptg000031l	15585628	15588199	+	2572	6	0	15	0	41
lncRNA_20540	ptg000031l	15590604	15600760	+	10157	14	1	23	4	112
lncRNA_20541	ptg000031l	15624435	15626764	+	2330	3	0	0	0	67
lncRNA_20542	ptg000031l	15642288	15646274	+	3987	0	0	0	0	0
lncRNA_20543	ptg000031l	15681320	15686002	+	4683	0	0	0	0	0
lncRNA_20544	ptg000031l	15684240	15687577	+	3338	0	0	0	0	0
lncRNA_20545	ptg000031l	15802838	15806295	+	3458	22	0	20	2	116
lncRNA_20546	ptg000031l	15817178	15817590	+	413	10	0	16	0	65
lncRNA_20547	ptg000031l	142329	159328	+	17000	1697	3156	1385	80	73
lncRNA_20548	ptg000031l	712360	719304	+	6945	17	11	63	210	657
lncRNA_20549	ptg000031l	714009	719304	+	5296	0	0	0	0	0
lncRNA_20550	ptg000031l	773164	773561	+	398	5	18	12	21	0
lncRNA_20551	ptg000031l	808882	809440	+	559	24	2	0	14	56
lncRNA_20552	ptg000031l	838225	840122	+	1898	13	14	18	12	123
lncRNA_20553	ptg000031l	1450125	1451922	+	1798	1	0	0	32	5
lncRNA_20554	ptg000031l	1450530	1451922	+	1393	0	0	0	0	0
lncRNA_20555	ptg000031l	1504821	1505391	+	571	34	30	43	83	53
lncRNA_20556	ptg000031l	1505016	1505916	+	901	1	2	10	21	82
lncRNA_20557	ptg000031l	1730832	1736616	+	5785	0	4	0	1	5
lncRNA_20558	ptg000031l	1731456	1736616	+	5161	0	0	0	0	0
lncRNA_20559	ptg000031l	1916086	1916813	+	728	95	38	15	115	19
lncRNA_20560	ptg000031l	2097656	2100049	+	2394	0	0	0	0	0
lncRNA_20561	ptg000031l	2097669	2102536	+	4868	0	0	0	0	0
lncRNA_20562	ptg000031l	2097669	2102536	+	4868	0	0	0	0	0
lncRNA_20563	ptg000031l	2080495	2085735	+	5241	90	18	37	21	63
lncRNA_20564	ptg000031l	2080643	2083083	+	2441	0	0	0	0	0
lncRNA_20565	ptg000031l	2119599	2120204	+	606	12	50	15	23	40
lncRNA_20566	ptg000031l	2120345	2120976	+	632	25	17	12	17	46
lncRNA_20567	ptg000031l	2167220	2173322	+	6103	1266	72	102	5	449
lncRNA_20568	ptg000031l	2335863	2342699	+	6837	163	12	251	15	494
lncRNA_20569	ptg000031l	2435211	2437015	+	1805	34	54	66	35	90
lncRNA_20570	ptg000031l	2700564	2705126	+	4563	102	0	0	0	0
lncRNA_20571	ptg000031l	2845674	2860892	+	15219	0	0	0	0	0
lncRNA_20572	ptg000031l	2845725	2860892	+	15168	0	0	0	0	0
lncRNA_20573	ptg000031l	2847378	2854264	+	6887	0	0	0	0	0
lncRNA_20574	ptg000031l	2879040	2880573	+	1534	0	21	0	2	2
lncRNA_20575	ptg000031l	2879089	2880573	+	1485	0	0	0	0	0
lncRNA_20576	ptg000031l	3040230	3040607	+	378	16	24	23	44	30
lncRNA_20577	ptg000031l	3330069	3332275	+	2207	159	94	29	66	159
lncRNA_20578	ptg000031l	3373781	3378521	+	4741	294	276	280	249	193
lncRNA_20579	ptg000031l	3521902	3523324	+	1423	51	6	61	14	220
lncRNA_20580	ptg000031l	3889789	3891052	+	1264	8	8	10	5	6
lncRNA_20581	ptg000031l	4237130	4237584	+	455	119	163	49	110	102
lncRNA_20582	ptg000031l	4375613	4381169	+	5557	855	245	194	332	192
lncRNA_20583	ptg000031l	4627612	4629629	+	2018	249	515	91	225	548
lncRNA_20584	ptg000031l	4656261	4659479	+	3219	0	0	0	0	0
lncRNA_20585	ptg000031l	4656266	4659479	+	3214	0	0	0	0	0
lncRNA_20586	ptg000031l	4944849	4948464	+	3616	22	6	52	19	161
lncRNA_20587	ptg000031l	5141529	5145698	+	4170	1458	1127	797	1207	710
lncRNA_20588	ptg000031l	5159816	5167881	+	8066	190	148	114	166	340
lncRNA_20589	ptg000031l	5160253	5165975	+	5723	0	0	0	0	0
lncRNA_20590	ptg000031l	5432018	5433000	+	983	43	0	0	10	0
lncRNA_20591	ptg000031l	5985428	5986022	+	595	20	0	8	7	108
lncRNA_20592	ptg000031l	6577906	6581727	+	3822	74	22	2	14	29
lncRNA_20593	ptg000031l	6677186	6677948	+	763	34	9	32	32	10
lncRNA_20594	ptg000031l	6702383	6707154	+	4772	82094	97992	105586	69828	42609
lncRNA_20595	ptg000031l	6894397	6897735	+	3339	2	628	154	74	222
lncRNA_20596	ptg000031l	7256802	7258758	+	1957	42	0	29	16	13
lncRNA_20597	ptg000031l	7257617	7258758	+	1142	0	0	0	0	0
lncRNA_20598	ptg000031l	7307518	7308791	+	1274	96	106	21	26	0
lncRNA_20599	ptg000031l	7412627	7413137	+	511	0	26	0	0	65
lncRNA_20600	ptg000031l	7511136	7536601	+	25466	63	95	76	122	235
lncRNA_20601	ptg000031l	7569751	7570216	+	466	21	11	0	24	11
lncRNA_20602	ptg000031l	8227397	8230502	+	3106	262	352	269	209	162
lncRNA_20603	ptg000031l	8305024	8307833	+	2810	303	1337	295	342	157
lncRNA_20604	ptg000031l	8308507	8310748	+	2242	0	6	19	32	27
lncRNA_20605	ptg000031l	8308816	8310748	+	1933	0	0	0	0	0
lncRNA_20606	ptg000031l	8365933	8373888	+	7956	0	0	7	0	0
lncRNA_20607	ptg000031l	8365992	8375971	+	9980	0	0	0	0	0
lncRNA_20608	ptg000031l	8366062	8376638	+	10577	22	37	20	3	2
lncRNA_20609	ptg000031l	8544894	8545883	+	990	0	1	0	6	0
lncRNA_20610	ptg000031l	8544990	8545753	+	764	0	0	0	0	0
lncRNA_20611	ptg000031l	8599385	8603426	+	4042	109	485	123	113	399
lncRNA_20612	ptg000031l	8609922	8610405	+	484	58	0	5	0	0
lncRNA_20613	ptg000031l	8787575	8788288	+	714	0	0	0	0	24
lncRNA_20614	ptg000031l	8809375	8810082	+	708	0	0	0	20	0
lncRNA_20615	ptg000031l	8818970	8819510	+	541	15	0	0	0	5
lncRNA_20616	ptg000031l	8835299	8836861	+	1563	0	0	0	0	56
lncRNA_20617	ptg000031l	8836210	8836861	+	652	0	0	0	0	0
lncRNA_20618	ptg000031l	8860400	8865627	+	5228	81	9	1	0	0
lncRNA_20619	ptg000031l	8862078	8862883	+	806	0	0	0	0	0
lncRNA_20620	ptg000031l	8864913	8865627	+	715	0	0	0	0	0
lncRNA_20621	ptg000031l	9252200	9254745	+	2546	202	285	144	414	31
lncRNA_20622	ptg000031l	9961850	10029968	+	68119	1205	1052	836	2084	2029
lncRNA_20623	ptg000031l	10307518	10310385	+	2868	284	95	34	191	7
lncRNA_20624	ptg000031l	10738409	10740569	+	2161	87	0	3	0	6
lncRNA_20625	ptg000031l	10941052	10945546	+	4495	87	68	63	37	13
lncRNA_20626	ptg000031l	11348586	11350378	+	1793	2	1	1	67	478
lncRNA_20627	ptg000031l	11593993	11596456	+	2464	193	23	84	132	217
lncRNA_20628	ptg000031l	11602165	11615749	+	13585	0	0	0	0	0
lncRNA_20629	ptg000031l	11602165	11624242	+	22078	13	89	26	9	75
lncRNA_20630	ptg000031l	11602171	11615749	+	13579	0	0	0	0	0
lncRNA_20631	ptg000031l	12054046	12055977	+	1932	649	117	3	95	75
lncRNA_20632	ptg000031l	12178361	12179563	+	1203	423	4	57	493	231
lncRNA_20633	ptg000031l	12242758	12247318	+	4561	0	0	0	0	0
lncRNA_20634	ptg000031l	12242758	12247318	+	4561	0	0	0	0	0
lncRNA_20635	ptg000031l	12242758	12247318	+	4561	0	0	0	0	0
lncRNA_20636	ptg000031l	12243007	12247318	+	4312	0	0	0	0	0
lncRNA_20637	ptg000031l	12243007	12247318	+	4312	0	0	0	0	0
lncRNA_20638	ptg000031l	12347966	12354409	+	6444	708	467	474	1449	366
lncRNA_20639	ptg000031l	12492757	12494917	+	2161	49	226	62	3	127
lncRNA_20640	ptg000031l	12935818	12936796	+	979	8	0	15	0	8
lncRNA_20641	ptg000031l	13344458	13349423	+	4966	77	116	168	146	343
lncRNA_20642	ptg000031l	13664188	13665811	+	1624	61	17	50	44	40
lncRNA_20643	ptg000031l	14117960	14118846	+	887	0	0	1	0	2
lncRNA_20644	ptg000031l	14131976	14135099	+	3124	0	0	9	0	6
lncRNA_20645	ptg000031l	14170745	14174736	+	3992	0	0	0	0	0
lncRNA_20646	ptg000031l	14178172	14179972	+	1801	49	2	69	2	271
lncRNA_20647	ptg000031l	14180042	14183960	+	3919	0	0	0	0	0
lncRNA_20648	ptg000031l	14180042	14183960	+	3919	0	0	0	0	0
lncRNA_20649	ptg000031l	14182941	14183960	+	1020	0	0	0	0	0
lncRNA_20650	ptg000031l	14186831	14194334	+	7504	0	0	0	0	0
lncRNA_20651	ptg000031l	14186831	14194334	+	7504	0	0	0	0	0
lncRNA_20652	ptg000031l	14186831	14194334	+	7504	0	0	0	0	0
lncRNA_20653	ptg000031l	14187360	14194334	+	6975	0	0	0	0	0
lncRNA_20654	ptg000031l	14189405	14194334	+	4930	0	0	0	0	0
lncRNA_20655	ptg000031l	14189938	14194334	+	4397	0	0	0	0	0
lncRNA_20656	ptg000031l	14192117	14194334	+	2218	0	0	0	0	0
lncRNA_20657	ptg000031l	14219248	14230806	+	11559	1	0	0	0	3
lncRNA_20658	ptg000031l	14219472	14230806	+	11335	0	0	0	0	0
lncRNA_20659	ptg000031l	14223720	14227685	+	3966	0	0	0	0	0
lncRNA_20660	ptg000031l	14223720	14229495	+	5776	0	0	0	0	0
lncRNA_20661	ptg000031l	14257971	14265438	+	7468	170	0	64	3	319
lncRNA_20662	ptg000031l	14270877	14272060	+	1184	26	0	121	13	301
lncRNA_20663	ptg000031l	14307540	14312071	+	4532	88	14	45	33	217
lncRNA_20664	ptg000031l	14325707	14325941	+	235	7	0	0	0	0
lncRNA_20665	ptg000031l	14332424	14403547	+	71124	178	11	346	32	877
lncRNA_20666	ptg000031l	14332431	14338616	+	6186	0	0	0	0	0
lncRNA_20667	ptg000031l	14336976	14338616	+	1641	0	0	0	0	0
lncRNA_20668	ptg000031l	14396591	14401957	+	5367	0	0	0	0	0
lncRNA_20669	ptg000031l	14399422	14401957	+	2536	0	0	0	0	0
lncRNA_20670	ptg000031l	14455675	14467574	+	11900	15	0	27	0	106
lncRNA_20671	ptg000031l	14459135	14468901	+	9767	0	0	0	0	4
lncRNA_20672	ptg000031l	14459769	14466650	+	6882	0	0	0	0	0
lncRNA_20673	ptg000031l	14461530	14466650	+	5121	0	0	0	0	0
lncRNA_20674	ptg000031l	14464099	14466650	+	2552	0	0	0	0	0
lncRNA_20675	ptg000031l	14470014	14479879	+	9866	0	0	0	0	0
lncRNA_20676	ptg000031l	14471513	14474043	+	2531	0	0	0	0	0
lncRNA_20677	ptg000031l	14471534	14479879	+	8346	0	0	0	0	0
lncRNA_20678	ptg000031l	14470187	14475233	+	5047	0	0	0	0	0
lncRNA_20679	ptg000031l	14474315	14481324	+	7010	2	0	11	0	22
lncRNA_20680	ptg000031l	14502731	14505315	+	2585	6	0	0	0	0
lncRNA_20681	ptg000031l	14502835	14505315	+	2481	0	0	0	0	0
lncRNA_20682	ptg000031l	14506970	14507180	+	211	11	0	0	0	2
