"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"3096","Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g3244.t1",0.21249810298673,0.731489248384738,0.983488024952819,147,-23.39,"2 21","701 719",19,"73.68%","73.68%"
"3097","Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g21220.t1",-0.189098418701966,0.760675114984098,0.985853768503219,162,-24.1,"2 21","4 24",19,"73.68%","84.21%"
"3098","Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g4007.t1",0.613153804334611,0.271442189140473,0.944044924257856,166,-20.27,"2 21","439 463",22,"77.27%","81.82%"
"3099","Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g11109.t1",-0.0720296771128441,0.908368332204925,0.99738814562346,152,-23.71,"2 15","848 868",13,"84.62%","92.31%"
"3100","Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g6979.t1",0.31108082965418,0.610403881348917,0.976732732570472,165,-20.31,"2 20","112 131",18,"83.33%","83.33%"
"3101","Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g20728.t1",-0.469243131136986,0.425254854911956,0.97024921967979,145,-21.53,"2 15","663 687",16,"75.00%","75.00%"
"3102","Cluster_4435","Pocillopora_meandrina_HIv1___TS.g14965.t1",-0.760100014258273,0.135862098533891,0.877209926618692,147,-20.52,"2 21","735 758",21,"61.90%","71.43%"
"3103","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g15258.t1",-0.0560147151532512,0.928717163411169,0.998898456407304,149,-22.43,"2 20","146 167",18,"61.11%","83.33%"
"3104","Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g20982.t1b",-0.347516411117668,0.566603138655042,0.97486133725438,163,-22.35,"2 21","962 984",20,"75.00%","80.00%"
"3105","Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g28829.t1",0.200105244166201,0.746928785880712,0.985466733303337,156,-24.34,"2 21","43 67",23,"73.91%","78.26%"
"3106","Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g10267.t1",-0.723128256667912,0.167431641981739,0.89093343622511,144,-22.27,"2 21","65 83",19,"68.42%","68.42%"
"3107","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g24837.t1",0.389376046755446,0.517060157205249,0.973552982047016,167,-21.1,"2 20","852 873",18,"77.78%","83.33%"
"3108","Cluster_2859","Pocillopora_meandrina_HIv1___TS.g15949.t1",-0.136829816654853,0.826328030645265,0.994770429144229,176,-20.36,"2 18","786 808",17,"94.12%","94.12%"
"3109","Cluster_1953","Pocillopora_meandrina_HIv1___TS.g26440.t1",0.128949528794795,0.836272509407305,0.994770429144229,158,-21.95,"2 21","137 157",19,"73.68%","78.95%"
"3110","Cluster_4435","Pocillopora_meandrina_HIv1___TS.g14741.t1",0.484578723767262,0.40809283003225,0.968442750370121,154,-21.14,"2 21","335 355",19,"68.42%","78.95%"
"3111","Cluster_4438","Pocillopora_meandrina_HIv1___TS.g14741.t1",-0.766577444206754,0.130534396190827,0.875391286331917,154,-23.54,"2 21","335 355",19,"68.42%","78.95%"
"3112","Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g27993.t1",-0.273960307666133,0.65559676056734,0.978199432524573,155,-22.23,"2 16","441 462",14,"78.57%","85.71%"
"3113","Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g27993.t1",0.462115461920667,0.43328598450732,0.97024921967979,154,-22.79,"2 20","440 461",19,"68.42%","78.95%"
"3114","Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g27993.t1",-0.289676061207208,0.636398120320233,0.977982859683049,170,-24.34,"2 20","440 462",19,"78.95%","89.47%"
"3115","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.20165_t",0.444545161151722,0.453225983252095,0.97024921967979,170,-23.63,"2 19","669 690",17,"82.35%","88.24%"
"3116","Cluster_1953","Pocillopora_meandrina_HIv1___TS.g26899.t1",0.814893440224522,0.0929018997062843,0.843246531183857,163,-21.59,"2 21","342 364",20,"75.00%","80.00%"
"3117","Cluster_4439","Pocillopora_meandrina_HIv1___TS.g3893.t1",-0.436134832304569,0.462840241239902,0.97024921967979,159,-24.68,"2 21","587 611",22,"72.73%","72.73%"
"3118","Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g12131.t1",-0.170257366748739,0.784273502819846,0.989669620418031,161,-23.2,"2 21","381 405",22,"77.27%","81.82%"
"3119","Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g1285.t1",0.425964219888335,0.474524978818517,0.970278902681009,165,-20.68,"2 14","789 810",12,"100.00%","100.00%"
"3120","Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g12072.t1",0.737678415147297,0.154778710219857,0.885790980156003,152,-20.1,"2 20","894 913",18,"66.67%","83.33%"
"3121","Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g27255.t1",0.543210073370003,0.344069511841406,0.963699599679974,148,-22.68,"2 14","514 536",13,"76.92%","92.31%"
"3122","Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g4242.t1",-0.0532082153052446,0.932285176246893,0.999480896733212,164,-21.75,"2 20","837 855",18,"77.78%","88.89%"
"3123","Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g4242.t1",0.170910158618118,0.78345452458244,0.989669620418031,166,-22.72,"2 20","899 920",19,"78.95%","84.21%"
"3124","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g22406.t1",0.334778057017357,0.581849004396663,0.976709972439933,151,-20.68,"2 12","843 864",10,"90.00%","100.00%"
"3125","Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g4240.t1",-0.259792249413849,0.672981651872332,0.979115587552118,150,-24.26,"2 21","25 50",23,"60.87%","78.26%"
"3126","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.24438_t",0.150719855182294,0.808826574213541,0.992996359547252,168,-21.72,"2 17","833 854",15,"86.67%","93.33%"
"3127","Cluster_1015","Pocillopora_meandrina_HIv1___TS.g9824.t1",-0.901028910947494,0.0368164302256129,0.759309207873634,152,-20.04,"2 21","892 913",19,"52.63%","84.21%"
"3128","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9632.t1",-0.0736053269843645,0.9063674785306,0.997070890835099,153,-22.8,"2 22","25 47",20,"60.00%","75.00%"
"3129","Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g13132.t1",-0.253702217204578,0.680475781055266,0.979639664445141,155,-23.01,"2 20","774 793",18,"77.78%","83.33%"
"3130","Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g13132.t1",-0.0765012848306025,0.902690631578303,0.997033432013061,149,-22.34,"2 14","166 187",12,"83.33%","83.33%"
"3131","Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g24732.t1",0.087844983316095,0.888296310369492,0.997033432013061,159,-20.42,"2 19","466 488",19,"78.95%","84.21%"
"3132","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g8619.t1",0.953315432597821,0.0120234487422706,0.674410729954476,160,-21.47,"2 13","628 649",11,"100.00%","100.00%"
"3133","Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g14893.t1",0.213080176442538,0.730765102453738,0.983488024952819,145,-20.55,"2 10","615 636",8,"100.00%","100.00%"
"3134","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g22314.t1",0.0106462202662091,0.986445067421501,0.999610930147471,188,-34.61,"2 22","184 208",22,"86.36%","90.91%"
"3135","Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g6809.t1",0.0914048438249034,0.883781998481031,0.996844654716464,152,-20.36,"2 21","228 249",19,"63.16%","73.68%"
"3136","Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g28727.t1",0.256883373294662,0.676559623246915,0.979115587552118,162,-20.73,"2 21","310 334",22,"72.73%","81.82%"
"3137","Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g13997.t1",-0.278854433114548,0.649608145114178,0.977982859683049,167,-21.19,"2 21","265 287",20,"75.00%","85.00%"
"3138","Cluster_1015","Pocillopora_meandrina_HIv1___TS.g26823.t1",-0.382741262883058,0.524852894650358,0.973552982047016,147,-23.45,"2 21","846 874",26,"61.54%","65.38%"
"3139","Cluster_1015","Pocillopora_meandrina_HIv1___TS.g15983.t1",-0.368918351535576,0.541162326124342,0.973552982047016,146,-23.59,"2 21","855 881",24,"58.33%","75.00%"
"3140","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g2154.t1",-0.368436202214528,0.541732973614685,0.973552982047016,163,-20.95,"2 18","508 528",16,"87.50%","87.50%"
"3141","Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g22404.t1",-0.476579542553343,0.417024428792346,0.969384112656508,175,-23.87,"2 20","554 575",18,"83.33%","88.89%"
"3142","Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g7607.t2",-0.348126215456593,0.565875191118177,0.97486133725438,144,-20.24,"2 21","179 200",19,"47.37%","78.95%"
"3143","Cluster_4040","Pocillopora_meandrina_HIv1___TS.g8213.t1",-0.307162040565377,0.615149059207712,0.976732732570472,159,-23.68,"2 20","46 67",18,"66.67%","83.33%"
"3144","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g22676.t1",0.718317887025028,0.171677444359664,0.895160316628734,152,-20.97,"2 15","254 275",13,"84.62%","92.31%"
"3145","Cluster_3392","Pocillopora_meandrina_HIv1___TS.g6963.t1",-0.431296890070294,0.468390572428995,0.97024921967979,175,-20.43,"2 21","240 262",20,"80.00%","90.00%"
"3146","Cluster_2793","Pocillopora_meandrina_HIv1___RNAseq.g19866.t1",-0.947576347318026,0.014294859850151,0.674410729954476,173,-20.26,"2 19","621 642",18,"83.33%","94.44%"
"3147","Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g22651.t1c",-0.126603095306295,0.839235591519581,0.994770429144229,161,-20.3,"2 14","341 362",12,"91.67%","100.00%"
"3148","Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g7526.t1",0.233616841691928,0.705278040373389,0.982185628634329,165,-21.87,"2 20","674 694",18,"83.33%","83.33%"
"3149","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g6706.t1",0.144195091324731,0.817043331098048,0.99397323403361,162,-21.17,"2 20","963 987",21,"66.67%","85.71%"
"3150","Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g12753.t1",-0.00763367636106781,0.990280595783618,0.999610930147471,169,-21.83,"2 20","891 914",20,"80.00%","90.00%"
"3151","Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g12753.t1",0.209808869545491,0.734836083565661,0.983628803736785,173,-22.21,"2 20","892 914",20,"85.00%","90.00%"
"3152","Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g12753.t1",-0.0824985540988342,0.895078851527548,0.997033432013061,165,-21.31,"2 18","292 313",16,"75.00%","93.75%"
"3153","Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g4731.t1",-0.75934378202707,0.136488199479349,0.877209926618692,157,-20.41,"2 21","183 205",21,"76.19%","76.19%"
"3154","Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g24358.t1",0.0817850592159778,0.895984231439369,0.997033432013061,165,-26.14,"2 21","758 780",21,"80.95%","80.95%"
"3155","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g22353.t1",0.0774736679693703,0.901456229499978,0.997033432013061,168,-21.04,"2 21","779 800",19,"63.16%","94.74%"
"3156","Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g30383.t1",-0.0575984810809896,0.926703906477138,0.998773408729709,164,-20.86,"2 21","527 548",19,"73.68%","78.95%"
"3157","Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g30383.t1",0.0437841820187991,0.944270065059271,0.999610930147471,154,-20.06,"2 19","527 547",17,"70.59%","76.47%"
"3158","Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g30383.t1",-0.340668981075892,0.574789152502085,0.97542458317668,150,-23.05,"2 11","527 548",9,"100.00%","100.00%"
"3159","Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g21395.t2",-0.396150051476565,0.509128349693708,0.973552982047016,140,-20.08,"2 9","289 310",7,"100.00%","100.00%"
"3160","Cluster_3661","Pocillopora_meandrina_HIv1___TS.g5881.t1",-0.131600130942444,0.832926419698569,0.994770429144229,155,-22.11,"2 21","53 77",22,"59.09%","81.82%"
"3161","Cluster_21","Pocillopora_meandrina_HIv1___TS.g23557.t1",-0.942565645223065,0.0163800106727431,0.674410729954476,154,-21.45,"2 21","554 578",22,"72.73%","72.73%"
"3162","Cluster_4439","Pocillopora_meandrina_HIv1___TS.g23557.t1",0.719173788340747,0.170919758705003,0.894500827009931,155,-23.49,"2 18","471 491",16,"81.25%","81.25%"
"3163","Cluster_4040","Pocillopora_meandrina_HIv1___TS.g26182.t1",0.887423324600379,0.0445690592515891,0.776716258127255,144,-21.17,"2 21","622 643",19,"52.63%","73.68%"
"3164","Cluster_4437","Pocillopora_meandrina_HIv1___TS.g6976.t1",0.253832756801634,0.680315013661511,0.979639664445141,162,-21.29,"2 18","639 657",16,"87.50%","87.50%"
"3165","Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g2049.t1",-0.00741899897417633,0.990553923779679,0.999610930147471,164,-23.93,"2 21","515 536",19,"68.42%","84.21%"
"3166","Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g26785.t1",0.890247907135221,0.0429211206453861,0.771678673506736,170,-20.37,"2 20","361 385",21,"76.19%","85.71%"
"3167","Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g7177.t1",-0.05221876696129,0.93354322941929,0.99954900757257,164,-23.52,"2 21","236 257",19,"73.68%","78.95%"
"3168","Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g7484.t1",0.105088370584749,0.866444016889323,0.996087148068407,170,-23.74,"2 21","305 331",24,"79.17%","79.17%"
"3169","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g5124.t1",0.792975353987575,0.109496022177378,0.86186377950889,156,-21.48,"2 22","681 704",21,"57.14%","85.71%"
"3170","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g7486.t1",-0.263160484347653,0.668842284081445,0.978872410042939,144,-20.19,"2 18","619 644",20,"60.00%","75.00%"
"3171","Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g8585.t1",0.527141337633573,0.361351993504344,0.965521737634047,156,-23.68,"2 21","324 345",19,"63.16%","78.95%"
"3172","Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g20523.t1",-0.406357118818203,0.497224477600257,0.973552982047016,147,-22.7,"2 21","213 235",20,"55.00%","80.00%"
"3173","Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g19275.t1",0.286376766905316,0.640420890915117,0.977982859683049,170,-24.16,"2 20","535 557",19,"73.68%","94.74%"
"3174","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g27883.t1",0.717458500422009,0.172439184285339,0.895869044978791,153,-21.76,"2 19","322 345",18,"66.67%","83.33%"
"3175","Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g7980.t1",0.35236086228044,0.560824994930936,0.974087442654135,158,-28.26,"2 21","331 355",22,"72.73%","77.27%"
"3176","Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g2488.t1",0.0147053632909273,0.981277224777384,0.999610930147471,158,-20.27,"2 21","980 1000",19,"68.42%","84.21%"
"3177","Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g22217.t1",0.426484295142314,0.473925958846725,0.97024921967979,163,-21.58,"2 20","499 520",18,"66.67%","88.89%"
"3178","Cluster_2839","Pocillopora_meandrina_HIv1___RNAseq.g18954.t1",-0.44529597166553,0.452369852685776,0.97024921967979,152,-20.16,"2 14","393 415",13,"84.62%","92.31%"
"3179","Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g4303.t1",-0.637278060003731,0.247471432309036,0.935575255437723,155,-25.07,"2 21","868 886",19,"78.95%","78.95%"
"3180","Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g19837.t1",-0.67427347738846,0.211916222047629,0.917568525323191,146,-21.06,"2 18","826 845",16,"75.00%","75.00%"
"3181","Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g5374.t1",-0.973512660116348,0.00515416506623908,0.667107103030161,163,-20.74,"2 21","462 484",20,"70.00%","85.00%"
"3182","Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g5374.t1",0.533432461626241,0.354560899472049,0.964740261214261,151,-22.61,"2 21","461 484",21,"61.90%","76.19%"
"3183","Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g8904.t1a",-0.337179593698575,0.57896902114475,0.975911522619071,160,-22.38,"2 20","175 194",18,"72.22%","88.89%"
"3184","Cluster_4438","Pocillopora_meandrina_HIv1___TS.g15379.t1",-0.455352244235733,0.440937643742529,0.97024921967979,165,-24.76,"2 21","557 578",20,"80.00%","85.00%"
"3185","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g15876.t1",-0.0887954179303497,0.887090908507895,0.997033432013061,156,-20.16,"2 22","353 376",21,"61.90%","80.95%"
"3186","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g20311.t2",-0.895079107951158,0.0401486600801127,0.761156013684119,159,-20.49,"2 21","698 720",20,"70.00%","80.00%"
"3187","Cluster_5740","Pocillopora_meandrina_HIv1___RNAseq.g20822.t2a",-0.237728955666183,0.700189815352137,0.982185628634329,159,-20.27,"2 21","18 40",20,"70.00%","80.00%"
"3188","Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g17754.t1",0.423260192844743,0.47764207070913,0.970336528649951,176,-20.54,"2 21","902 923",19,"78.95%","89.47%"
"3189","Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g7708.t1",0.895958650860354,0.0396502925243327,0.760878962620332,153,-22.71,"2 20","629 653",22,"68.18%","77.27%"
"3190","Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g28221.t1",0.513819561631472,0.375835035286308,0.967743555596755,161,-21.72,"2 20","448 471",21,"76.19%","80.95%"
"3191","Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g21681.t1",0.409699618755655,0.493339062843321,0.973552982047016,163,-21.7,"2 20","205 226",18,"72.22%","83.33%"
"3192","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g17683.t1",0.892787350813376,0.0414564812441189,0.76638371720174,163,-20.43,"2 21","307 329",20,"70.00%","85.00%"
"3193","Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g1704.t1",0.690805826468511,0.196532736566728,0.910345409517423,153,-20.73,"2 21","221 245",22,"72.73%","77.27%"
"3194","Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g30347.t1",-0.238773264592811,0.698898449301711,0.982185628634329,153,-20.49,"2 20","701 721",18,"72.22%","77.78%"
"3195","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g16301.t1",0.58329839896073,0.301900367977814,0.952219926110793,158,-20.36,"2 20","763 785",19,"73.68%","78.95%"
"3196","Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g8005.t3",0.626067124496882,0.258537140241802,0.94012425015608,172,-21.14,"2 21","141 162",19,"73.68%","89.47%"
"3197","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1706.t1",-0.860575427076374,0.0611709289712612,0.810894201895069,156,-24.84,"2 22","288 309",21,"71.43%","85.71%"
"3198","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","133 155",19,"78.95%","84.21%"
"3199","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","260 282",19,"78.95%","84.21%"
"3200","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","384 406",19,"78.95%","84.21%"
"3201","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","507 529",19,"78.95%","84.21%"
"3202","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","630 652",19,"78.95%","84.21%"
"3203","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","753 775",19,"78.95%","84.21%"
"3204","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g9772.t1",0.118958735738494,0.848895025579745,0.99565440655817,166,-24.12,"2 20","876 898",19,"78.95%","84.21%"
"3205","Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g13330.t1",0.535641354880728,0.352183971789162,0.964740261214261,155,-24.49,"2 21","224 246",20,"60.00%","85.00%"
"3206","Cluster_3661","Pocillopora_meandrina_HIv1___TS.g18673.t1",0.125291194441583,0.840892654269587,0.994770429144229,158,-20.03,"2 16","207 229",15,"86.67%","86.67%"
"3207","Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g3390.t1",-0.620523570738679,0.26405659475777,0.941174301788164,161,-20.86,"2 21","336 358",21,"76.19%","80.95%"
"3208","Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g29560.t1",-0.271817033873712,0.658222087182627,0.978622467559393,167,-22.2,"2 21","948 971",21,"71.43%","85.71%"
"3209","Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g17949.t1",0.24903677466422,0.686225267527804,0.980136438517997,158,-20.26,"2 21","111 134",21,"71.43%","80.95%"
"3210","Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g18930.t1",-0.217050987036716,0.725827620483287,0.98324325906919,155,-21.86,"2 16","893 914",14,"78.57%","85.71%"
"3211","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g24443.t1",-0.921754034226958,0.0259634725499147,0.710906839635915,157,-20.43,"2 18","492 514",16,"75.00%","81.25%"
"3212","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g3215.t1",-0.130788106345866,0.833951385171633,0.994770429144229,150,-20.39,"2 22","531 555",23,"65.22%","73.91%"
"3213","Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g11274.t1",0.253083517927308,0.681237823911551,0.979639664445141,153,-20.65,"2 14","15 36",12,"83.33%","91.67%"
