gene_name	GeneOntologyIDs
Peve_00033152	GO:0001974; GO:0001975; GO:0001987; GO:0001996; GO:0001997; GO:0004937; GO:0005634; GO:0005737; GO:0005886; GO:0005901; GO:0005980; GO:0007200; GO:0007204; GO:0007267; GO:0007512; GO:0007626; GO:0008217; GO:0008542; GO:0009725; GO:0014704; GO:0016020; GO:0019229; GO:0030315; GO:0031965; GO:0035024; GO:0035265; GO:0042593; GO:0043278; GO:0043410; GO:0045818; GO:0045819; GO:0046982; GO:0048148; GO:0048545; GO:0055117; GO:0061049; GO:0071880; GO:0150099
Peve_00033153	
Peve_00033154	GO:0001656; GO:0001701; GO:0001822; GO:0003180; GO:0003184; GO:0005102; GO:0005509; GO:0005615; GO:0005886; GO:0007409; GO:0007411; GO:0008201; GO:0008285; GO:0010629; GO:0021772; GO:0022029; GO:0030308; GO:0030424; GO:0030425; GO:0030517; GO:0031290; GO:0033563; GO:0042995; GO:0043025; GO:0043395; GO:0044297; GO:0045499; GO:0048495; GO:0048812; GO:0050919; GO:0051965; GO:0060412; GO:0060603; GO:0060763; GO:0062023; GO:0090027; GO:0098609; GO:1990138
Peve_00033161	GO:0005634; GO:0005737; GO:0005829; GO:0008047; GO:0008289; GO:0016765; GO:0045542
Peve_00033162	GO:0000776; GO:0003677; GO:0004386; GO:0005524; GO:0015616; GO:0016539; GO:0016887; GO:0051301; GO:0140658
Peve_00033163	GO:0005576; GO:0038023; GO:0090729
Peve_00033164	GO:0000118; GO:0000166; GO:0005634; GO:0005737; GO:0006355; GO:0006508; GO:0009154; GO:0016787; GO:0016926; GO:0016929; GO:0043530; GO:0072332
Peve_00033165	GO:0004674; GO:0005524; GO:0005634; GO:0005829; GO:0036289; GO:0050765; GO:0050829; GO:0051593; GO:0106310; GO:2000146
Peve_00033166	GO:0004983; GO:0005886
Peve_00033167	GO:0004930; GO:0004983; GO:0005886; GO:0007186; GO:0007218; GO:0008188; GO:0008340; GO:0008528; GO:0016020; GO:0032870; GO:0042277; GO:0048047
Peve_00033168	
Peve_00033169	GO:0001650; GO:0005164; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0005923; GO:0006915; GO:0007165; GO:0007585; GO:0008270; GO:0016740; GO:0019901; GO:0030323; GO:0031625; GO:0031996; GO:0042802; GO:0042981; GO:0043122; GO:0043161; GO:0045087; GO:0045860; GO:0046330; GO:0048471; GO:0050699
Peve_00033175	GO:0004177; GO:0004252; GO:0005856; GO:0008239; GO:0051603
Peve_00033177	GO:0004090; GO:0005789; GO:0016020; GO:0016616; GO:0052650
Peve_00033181	GO:0000166; GO:0003677; GO:0003887; GO:0005739; GO:0006260
Peve_00033182	GO:0005576
Peve_00033183	GO:0005576; GO:0042151; GO:0090729
Peve_00033184	GO:0005576; GO:0042151; GO:0090729
Peve_00033187	GO:0005834; GO:0007186; GO:0031681
Peve_00033189	GO:0000038; GO:0003857; GO:0004300; GO:0004303; GO:0005777; GO:0006635; GO:0008203; GO:0008209; GO:0008210; GO:0009410; GO:0014070; GO:0016853; GO:0018812; GO:0030283; GO:0033989; GO:0036111; GO:0036112; GO:0042802; GO:0042803; GO:0044594; GO:0048545; GO:0060009; GO:0071407; GO:0106386
Peve_00033191	GO:0004222; GO:0005829; GO:0005886; GO:0006508; GO:0046872; GO:0048046
Peve_00033192	GO:0005737; GO:0009058; GO:0016853; GO:0030277; GO:0030512; GO:0042802
Peve_00033193	GO:0005737; GO:0009058; GO:0016853; GO:0030277; GO:0030512; GO:0042802
Peve_00033200	GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016528; GO:0017147; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177
Peve_00033201	GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016528; GO:0017147; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177
Peve_00033202	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008236; GO:0008239; GO:0016020; GO:0016805; GO:0046872
Peve_00033208	GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0032543
Peve_00033209	GO:0005765; GO:0015031; GO:0015184; GO:0015295; GO:0015811; GO:0033162; GO:0042438; GO:0042470; GO:0048021
Peve_00033211	GO:0003924; GO:0005525; GO:0005737
Peve_00033212	GO:0000407; GO:0005769; GO:0015031; GO:0031901; GO:0032456; GO:0034727; GO:0035091; GO:0061709; GO:2000786
Peve_00033214	GO:0003723; GO:0005654; GO:0006364; GO:0007601; GO:0032040; GO:0034388; GO:0042274
Peve_00033216	GO:0000785; GO:0005634; GO:0010468; GO:0035064; GO:0046872; GO:0140681; GO:0140684
Peve_00033217	GO:0006629
Peve_00033218	GO:0000139; GO:0005459; GO:0015297; GO:0097624; GO:1990569
Peve_00033219	GO:0006629
Peve_00033220	GO:0005462; GO:0005464; GO:0005789
Peve_00033221	GO:0005886; GO:0007189; GO:0008528; GO:0009755; GO:0016500
Peve_00033222	GO:0001696; GO:0004969; GO:0004993; GO:0005886; GO:0007187; GO:0007268; GO:0030425; GO:0030594; GO:0045202; GO:0045907
Peve_00033223	GO:0004980; GO:0005737; GO:0005886; GO:0007189; GO:0019222
Peve_00033224	GO:0005509
Peve_00033225	GO:0005509; GO:0030234
Peve_00033226	GO:0005509; GO:0005737; GO:0005823; GO:0030234; GO:0031514; GO:0051300
Peve_00033227	GO:0001508; GO:0001964; GO:0005249; GO:0005251; GO:0005783; GO:0005829; GO:0005886; GO:0006937; GO:0007405; GO:0007420; GO:0008076; GO:0008104; GO:0009986; GO:0010644; GO:0010960; GO:0016020; GO:0016324; GO:0019228; GO:0021554; GO:0021766; GO:0021987; GO:0022038; GO:0023041; GO:0030054; GO:0030424; GO:0030425; GO:0031410; GO:0033270; GO:0034705; GO:0042391; GO:0042734; GO:0043025; GO:0043194; GO:0043204; GO:0043679; GO:0044224; GO:0044305; GO:0045202; GO:0045211; GO:0050905; GO:0050966; GO:0050976; GO:0051260; GO:0061564; GO:0070161; GO:0071286; GO:0071805; GO:0086011; GO:0097718; GO:0098978; GO:0099508; GO:1905030
Peve_00033228	GO:0005216; GO:0005245; GO:0005262; GO:0005886; GO:0006816; GO:0006874; GO:0007166; GO:0009409; GO:0009410; GO:0010033; GO:0014070; GO:0014832; GO:0015267; GO:0015278; GO:0016020; GO:0016324; GO:0030424; GO:0032421; GO:0034605; GO:0035774; GO:0042542; GO:0042802; GO:0048265; GO:0050955; GO:0050966; GO:0050968; GO:0050974; GO:0051289; GO:0070301; GO:0070417; GO:0071244; GO:0071310; GO:0097553; GO:0097604; GO:0098908; GO:1903522; GO:1903793; GO:1990760
Peve_00033229	GO:0000166; GO:0009820; GO:0016491
Peve_00033230	GO:0005509; GO:0005823; GO:0030234; GO:0051300
Peve_00033232	GO:0004383; GO:0005525; GO:0005829; GO:0006182; GO:0008074; GO:0019934; GO:0020037; GO:0032991; GO:0038060; GO:0044877; GO:0046872; GO:0048786; GO:0051879; GO:0070482; GO:0071732; GO:0098831; GO:0098978; GO:0099555
Peve_00033233	GO:0001568; GO:0001707; GO:0001885; GO:0004222; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0008233; GO:0008237; GO:0008270; GO:0009953; GO:0016485; GO:0030513; GO:0035124; GO:0035162; GO:0036342; GO:0048264
Peve_00033234	GO:0004222; GO:0005509; GO:0005615; GO:0008270; GO:0009953; GO:0016485; GO:0030154; GO:0048632
Peve_00033235	GO:0000460; GO:0000470; GO:0005730; GO:0030687
Peve_00033236	GO:0005524; GO:0005654; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006508; GO:0008270; GO:0009368; GO:0009841; GO:0016504; GO:0016887; GO:0042645; GO:0046034; GO:0046983; GO:0051082; GO:0051603; GO:0140662
Peve_00033237	GO:0000408; GO:0002949; GO:0005634; GO:0005737; GO:0046872; GO:0061711
Peve_00033242	GO:0016020; GO:0016787; GO:0046872
Peve_00033245	GO:0003677; GO:0003723; GO:0004386; GO:0004525; GO:0005524; GO:0005634; GO:0005737; GO:0030422; GO:0046872; GO:0050688; GO:0051607
Peve_00033246	GO:0004499; GO:0050660; GO:0050661
Peve_00033247	GO:0005886; GO:0007009; GO:0055091; GO:0071709; GO:0097035
Peve_00033248	GO:0004993; GO:0005768; GO:0005886; GO:0007187; GO:0007268; GO:0030277; GO:0030425; GO:0030594; GO:0032098; GO:0045202; GO:0070254; GO:0099589; GO:0120056
Peve_00033249	GO:0002039; GO:0004197; GO:0004843; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006283; GO:0006307; GO:0006508; GO:0016567; GO:0016579; GO:0016604; GO:0016605; GO:0031647; GO:0032088; GO:0032435; GO:0032991; GO:0035520; GO:0042752; GO:0044027; GO:0045721; GO:0048511; GO:0050821; GO:0051090; GO:0075342; GO:0101005; GO:1901796; GO:1904262; GO:1904353; GO:1905279; GO:1990380
Peve_00033251	GO:0001508; GO:0005251; GO:0005886; GO:0006813; GO:0008076; GO:0016020; GO:0051260; GO:0071805; GO:1902259
Peve_00033252	GO:0004966; GO:0005886; GO:0007188; GO:0007218
Peve_00033255	GO:0004966; GO:0005886; GO:0007188; GO:0007218
Peve_00033257	GO:0005249; GO:0005251; GO:0005789; GO:0005886; GO:0008076; GO:0014059; GO:0019228; GO:0019233; GO:0021633; GO:0030027; GO:0030424; GO:0030425; GO:0031258; GO:0032809; GO:0033010; GO:0042734; GO:0043194; GO:0043204; GO:0043679; GO:0044224; GO:0045188; GO:0051260; GO:0071805
Peve_00033261	GO:0002031; GO:0004993; GO:0005783; GO:0005886; GO:0007187; GO:0007198; GO:0007205; GO:0007268; GO:0014063; GO:0030425; GO:0030594; GO:0042310; GO:0042734; GO:0046849; GO:0050795; GO:0051378; GO:0071312; GO:0071466; GO:0071502; GO:0098666; GO:0099154; GO:1904707
Peve_00033264	GO:0002181; GO:0003723; GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0005925; GO:0006412; GO:0022625; GO:0022626; GO:0032991; GO:0070062; GO:0071353
Peve_00033265	GO:0005739; GO:0005747; GO:0009853; GO:0031966; GO:0045271
Peve_00033268	GO:0003735; GO:0005763; GO:0032543
Peve_00033269	GO:0000139; GO:0001675; GO:0001819; GO:0003677; GO:0005634; GO:0005783; GO:0005794; GO:0005829; GO:0007289; GO:0010629; GO:0030317; GO:0030374; GO:0030521; GO:0032275; GO:0033327; GO:0042742; GO:0045944; GO:0050681; GO:0061136; GO:1904019; GO:1904036; GO:2000845
Peve_00033270	GO:0005783; GO:0005789; GO:0005829; GO:0006888; GO:0006890; GO:0007095; GO:0015031; GO:0060628; GO:0070939
Peve_00033271	GO:0005886; GO:0007601; GO:0007602; GO:0008020; GO:0071482
Peve_00033274	GO:0005509; GO:0005576; GO:0005886; GO:0007156; GO:0008046; GO:0030424; GO:0032154; GO:0043025; GO:0050808; GO:0062023
Peve_00033276	GO:0004989; GO:0005886; GO:0007189; GO:0008226; GO:0016020; GO:0071418; GO:0071880; GO:0071927; GO:0071928
Peve_00033278	GO:0000077; GO:0000723; GO:0001673; GO:0001741; GO:0003677; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005635; GO:0005654; GO:0005694; GO:0006139; GO:0006281; GO:0006974; GO:0007566; GO:0016605; GO:0031297; GO:0032212; GO:0032405; GO:0032407; GO:0035979; GO:0051081; GO:0051276; GO:0070310; GO:0090734; GO:0098794; GO:0098850; GO:0098982; GO:0106310; GO:2000779
Peve_00033280	GO:0005537; GO:0006897; GO:0009897; GO:0042806
Peve_00033283	GO:0001587; GO:0001662; GO:0004993; GO:0005886; GO:0006874; GO:0007187; GO:0007200; GO:0007208; GO:0007210; GO:0007268; GO:0007626; GO:0007631; GO:0009410; GO:0009897; GO:0009986; GO:0010513; GO:0014054; GO:0014057; GO:0019934; GO:0030425; GO:0030594; GO:0031583; GO:0031644; GO:0032098; GO:0035095; GO:0042802; GO:0043397; GO:0045202; GO:0045600; GO:0045907; GO:0045963; GO:0046960; GO:0050850; GO:0051209; GO:0051378; GO:0070374; GO:0071886; GO:0098666
Peve_00033284	GO:0000775; GO:0003677; GO:0005654; GO:0051301
Peve_00033287	GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0005856; GO:0005886; GO:0006468; GO:0007010; GO:0007420; GO:0008017; GO:0016020; GO:0030424; GO:0030425; GO:0035556; GO:0043005; GO:0043025; GO:0106310
Peve_00033288	GO:0005201; GO:0005509; GO:0005604; GO:0005737; GO:0005912; GO:0005927; GO:0005938; GO:0007156; GO:0007157; GO:0007601; GO:0009617; GO:0030036; GO:0032154; GO:0051301; GO:0062023; GO:0070062; GO:0071711
Peve_00033289	GO:0003723; GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0046872; GO:0090304
Peve_00033294	
Peve_00033297	GO:0005201; GO:0005509; GO:0005604; GO:0005737; GO:0005912; GO:0005927; GO:0005938; GO:0007156; GO:0007157; GO:0007601; GO:0009617; GO:0030036; GO:0032154; GO:0051301; GO:0062023; GO:0070062; GO:0071711
Peve_00033298	GO:0001945; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0008544; GO:0009913; GO:0016020; GO:0016477; GO:0036303; GO:0045959; GO:0090136
Peve_00033299	GO:0000165; GO:0001890; GO:0004709; GO:0005524; GO:0005737; GO:0010225; GO:0010468; GO:0019100; GO:0032212; GO:0035556; GO:0043507; GO:0046872; GO:0048471; GO:0051973; GO:0060718; GO:0106310; GO:1900745; GO:1904355
Peve_00033304	GO:0000281; GO:0001837; GO:0001843; GO:0001934; GO:0002931; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005856; GO:0005886; GO:0006939; GO:0007249; GO:0007266; GO:0008625; GO:0010595; GO:0010613; GO:0010628; GO:0010629; GO:0010825; GO:0016301; GO:0016525; GO:0030036; GO:0030261; GO:0030335; GO:0030866; GO:0031032; GO:0031267; GO:0031616; GO:0031644; GO:0032723; GO:0036464; GO:0042752; GO:0043410; GO:0045019; GO:0045616; GO:0046872; GO:0048511; GO:0048598; GO:0048813; GO:0051246; GO:0051298; GO:0051496; GO:0061157; GO:0071394; GO:0071559; GO:0072518; GO:0072659; GO:0090128; GO:0090271; GO:0097746; GO:0098685; GO:0098974; GO:0098978; GO:0106310; GO:0110061; GO:0150033; GO:1900037; GO:1901888; GO:1902004; GO:1902966; GO:1902993; GO:1903140; GO:1903347; GO:1905145; GO:1905205; GO:1990776
Peve_00033308	GO:0004000; GO:0006154; GO:0009117; GO:0043010; GO:0046103; GO:0046872; GO:0062154
Peve_00033309	GO:0005737; GO:0005829; GO:0016567; GO:0031466; GO:0140627; GO:1990756
Peve_00033311	GO:0005886; GO:0006779; GO:0007165; GO:0008093; GO:0010638; GO:0014731; GO:0016020; GO:0016529; GO:0030018; GO:0030507; GO:0030673; GO:0030863; GO:0031430; GO:0031672; GO:0042383; GO:0043005; GO:0044325; GO:0045211; GO:0048821; GO:0060586; GO:0072659; GO:0098662; GO:0170014
Peve_00033312	GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607
Peve_00033313	GO:0005741; GO:0008270; GO:0010637; GO:0016491
Peve_00033314	GO:0004843; GO:0005737; GO:0006508; GO:0016579; GO:0046872; GO:0048471; GO:0048511
Peve_00033318	GO:0050325
Peve_00033321	GO:0005576
Peve_00033324	GO:0005576
Peve_00033327	GO:0004890; GO:0005216; GO:0005254; GO:0005886; GO:0007214; GO:0007399; GO:0007420; GO:0007612; GO:0007613; GO:0009410; GO:0009986; GO:0019098; GO:0021549; GO:0022851; GO:0030594; GO:0030659; GO:0034707; GO:0035176; GO:0035612; GO:0035640; GO:0042747; GO:0042802; GO:0043005; GO:0043195; GO:0045202; GO:0045211; GO:0048666; GO:0051932; GO:0060021; GO:0060022; GO:0060077; GO:0060080; GO:0060119; GO:0060384; GO:0061744; GO:0071294; GO:0071420; GO:0072347; GO:0090102; GO:0098982; GO:0099634; GO:1902476; GO:1902495; GO:1902711; GO:1904315; GO:1904862
Peve_00033328	GO:0005509; GO:0005576; GO:0005886; GO:0007156; GO:0008046; GO:0030424; GO:0032154; GO:0043025; GO:0050808; GO:0062023
Peve_00033329	GO:0001750; GO:0001917; GO:0005524; GO:0005634; GO:0005764; GO:0005776; GO:0005829; GO:0005886; GO:0010506; GO:0016308; GO:0016309; GO:0035855; GO:0042803; GO:0046627; GO:0046854; GO:0061909; GO:0090119; GO:1902635; GO:2000786
Peve_00033331	GO:0005737; GO:0005741; GO:0006974; GO:0035694; GO:0035695; GO:0043231; GO:0048545
Peve_00033332	GO:0002931; GO:0003677; GO:0003954; GO:0005634; GO:0005737; GO:0005739; GO:0005743; GO:0005758; GO:0005829; GO:0006915; GO:0006919; GO:0009636; GO:0016174; GO:0016651; GO:0030182; GO:0030261; GO:0032981; GO:0033108; GO:0043065; GO:0043525; GO:0045041; GO:0046983; GO:0048471; GO:0051402; GO:0060545; GO:0070059; GO:0070301; GO:0071392; GO:0071456; GO:0071732; GO:0071949; GO:0072572; GO:1902065; GO:1902510; GO:1904045
Peve_00033334	GO:0005524
Peve_00033339	GO:0005737; GO:0005858; GO:0030336; GO:0034316; GO:0036156; GO:0036159; GO:0045503; GO:0045504; GO:0045669; GO:0060294; GO:0071933
Peve_00033340	GO:0001553; GO:0001701; GO:0001775; GO:0002244; GO:0004672; GO:0004714; GO:0005018; GO:0005021; GO:0005161; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005789; GO:0005794; GO:0005886; GO:0005902; GO:0005929; GO:0008210; GO:0008284; GO:0009897; GO:0010544; GO:0010863; GO:0016020; GO:0018108; GO:0023019; GO:0030054; GO:0030198; GO:0030324; GO:0030325; GO:0030335; GO:0030539; GO:0032956; GO:0032991; GO:0033327; GO:0034614; GO:0035790; GO:0038085; GO:0038091; GO:0042060; GO:0042475; GO:0042803; GO:0043235; GO:0044877; GO:0046777; GO:0048008; GO:0048146; GO:0048407; GO:0048557; GO:0048701; GO:0048704; GO:0050850; GO:0050872; GO:0050921; GO:0051897; GO:0055003; GO:0060021; GO:0060325; GO:0060326; GO:0061298; GO:0070374; GO:0070527; GO:0071230; GO:0072277; GO:2000739
Peve_00033342	GO:0004064; GO:0004089; GO:0005737; GO:0006730; GO:0008270; GO:0016836; GO:0018820
Peve_00033349	GO:0005313; GO:0005314; GO:0005886; GO:0015108; GO:0015501; GO:0015813; GO:0016324; GO:0031901; GO:0031902; GO:0033229; GO:0042883; GO:0043005; GO:0045202; GO:0046872; GO:0055038; GO:0070779; GO:0098712; GO:0140009; GO:1902476
Peve_00033351	GO:0005829; GO:0006147; GO:0008270; GO:0008892; GO:0046098
Peve_00033352	GO:0005634
Peve_00033353	GO:0000028; GO:0003723; GO:0003735; GO:0006412; GO:0022627; GO:0046872
Peve_00033356	GO:0005739; GO:0005743; GO:0006601; GO:0015067; GO:0015068
Peve_00033357	GO:0001822; GO:0005739; GO:0005743; GO:0005758; GO:0005829; GO:0006601; GO:0007584; GO:0007611; GO:0010033; GO:0014889; GO:0015067; GO:0015068; GO:0043434; GO:0046689; GO:0120162
Peve_00033358	GO:0005739; GO:0005743; GO:0006601; GO:0015067; GO:0015068
Peve_00033359	GO:0005797; GO:0006486; GO:0007399; GO:0008417; GO:0018392; GO:0032580; GO:0036065; GO:0036071; GO:0046920
Peve_00033361	GO:0005525
Peve_00033362	GO:0000287; GO:0008375; GO:0009247; GO:0010125; GO:0046506; GO:0046510; GO:0102710
Peve_00033364	GO:0000166; GO:0001516; GO:0004033; GO:0005737; GO:0036130
Peve_00033365	GO:0005797; GO:0006486; GO:0007399; GO:0008417; GO:0018392; GO:0032580; GO:0036065; GO:0036071; GO:0046920
Peve_00033366	GO:0005044; GO:0010842; GO:0016323; GO:0034109
Peve_00033367	GO:0000978; GO:0000979; GO:0000981; GO:0005634; GO:0045944
Peve_00033368	GO:0005576; GO:0006811; GO:0016020; GO:0031640; GO:0042151; GO:0044218; GO:0090729
Peve_00033369	GO:0004089; GO:0005737; GO:0006730; GO:0006885; GO:0008270; GO:0015670; GO:0042539
Peve_00033370	GO:0000139; GO:0015165; GO:0015297
Peve_00033371	GO:0005789; GO:0006631; GO:0008611; GO:0050207
Peve_00033375	GO:0001525; GO:0001540; GO:0001666; GO:0001938; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005796; GO:0005886; GO:0005925; GO:0006629; GO:0006898; GO:0006954; GO:0007162; GO:0007224; GO:0007420; GO:0007566; GO:0008285; GO:0009410; GO:0016525; GO:0030021; GO:0030154; GO:0031100; GO:0043202; GO:0050750; GO:0062023; GO:0070052; GO:0070062; GO:0072359; GO:0098797
Peve_00033378	GO:0003724; GO:0003729; GO:0005524; GO:0005737; GO:0016887; GO:0031981; GO:0046872
Peve_00033380	GO:0004930; GO:0004983; GO:0005886; GO:0007186; GO:0016020; GO:0032870; GO:0042277
Peve_00033382	GO:0000786; GO:0000812; GO:0006355; GO:0032777; GO:0035064; GO:0035267; GO:0043995; GO:0043996; GO:0043997; GO:0043998; GO:0046872; GO:0046972; GO:0051726; GO:1905168
Peve_00033384	GO:0005759; GO:0070475; GO:0071424
Peve_00033385	GO:0005524; GO:0005634; GO:0007059; GO:0016740; GO:0016925; GO:0051301
Peve_00033386	GO:0005783; GO:0005789; GO:0005794; GO:0006888; GO:0006890; GO:0016020; GO:0030134; GO:0033116
Peve_00033394	GO:0005739; GO:0005759; GO:0009055; GO:0009063; GO:0022904; GO:0033539; GO:0045251
Peve_00033395	GO:0005737; GO:0005856; GO:0031514
Peve_00033396	GO:0005737; GO:0005813; GO:0030992; GO:0031514; GO:0036064; GO:0042073; GO:0048264; GO:0048793; GO:0060041; GO:0060271
Peve_00033397	GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006281; GO:0008094; GO:0008270; GO:0016363; GO:0016567; GO:0016740; GO:0016818; GO:0031625; GO:0042789; GO:0045944; GO:0050767; GO:0090575; GO:0140658
Peve_00033398	GO:0003677; GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005886; GO:0006281; GO:0008094; GO:0008270; GO:0016020; GO:0016363; GO:0016567; GO:0016818; GO:0031625; GO:0042789; GO:0045944; GO:0050767; GO:0061630; GO:0090575; GO:0140658
Peve_00033407	GO:0002183; GO:0003723; GO:0003724; GO:0003743; GO:0005524; GO:0016887; GO:0048471; GO:1990830
Peve_00033410	GO:0000045; GO:0000407; GO:0005829; GO:0006914; GO:0015031; GO:0019776; GO:0019777; GO:0043653; GO:0044804; GO:0061723; GO:0141046
Peve_00033411	GO:0005737; GO:0005975; GO:0008747; GO:0019262
Peve_00033412	GO:0005201; GO:0005509; GO:0005518; GO:0005576; GO:0005604; GO:0005886; GO:0007160; GO:0010811; GO:0017147; GO:0032836; GO:0042813; GO:0043236; GO:0043237; GO:0043394; GO:0045785; GO:0051149; GO:0060070; GO:0062023; GO:0070062; GO:0071711; GO:0098637; GO:0110011; GO:2001046
Peve_00033417	GO:0005615; GO:0007165; GO:0030198; GO:0031012; GO:0042802; GO:0050840
Peve_00033419	GO:0000792; GO:0005634; GO:0005654; GO:0005680; GO:0005819; GO:0005829; GO:0007346; GO:0007420; GO:0015630; GO:0016567; GO:0019903; GO:0031145; GO:0045842; GO:0051301; GO:0051445; GO:0070936; GO:0070979; GO:0140767
Peve_00033420	GO:0004045; GO:0005739; GO:0005741; GO:0005829; GO:2000210; GO:2000811
Peve_00033428	GO:0005509; GO:0005576; GO:0009279; GO:0090729
Peve_00033430	GO:0000779; GO:0000796; GO:0005634; GO:0007076; GO:0010032; GO:0042393; GO:0051301
Peve_00033431	GO:0005576; GO:0005764; GO:0005770; GO:0006665; GO:0007041; GO:0007193; GO:0019216; GO:0060736; GO:0060742
Peve_00033432	GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0009898; GO:0023035; GO:0031625; GO:0035631; GO:0036435; GO:0042742; GO:0042802; GO:0043123; GO:0043130; GO:0050852; GO:0051092; GO:0060546; GO:0061630; GO:0070530; GO:0071797; GO:0097039; GO:1903955; GO:1904417; GO:1990450
Peve_00033436	GO:0000978; GO:0000981; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0007498; GO:0009653; GO:0030154; GO:0045893; GO:0045944; GO:1990841
Peve_00033437	GO:0000122; GO:0000978; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0009653; GO:0030154; GO:0031069; GO:0043524; GO:1990837
